sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,மஹாப்ரதாப்,mahaaprataap,,,,Majestic,கம்பீரமான,கொ4டொ3 ஒண்டெ மஹாப்ரதாப் ஹொயெ மூகு3,The horse is a majestic animal,குதிரை ஒரு கம்பீரமான விலங்கு,king-troop,corpus_sourashtradictionary
,,கோஸு,kOsu,,,,Treasure trove,பொக்கிஷம்,ரஜான் அபுல் ரவுளும் கோஸுன் தொ2வ்லி ஹொத்3யாஸி,The kings kept treasures inside their palaces,அரசர்கள் தங்கள் அரண்மனைகளுக்குள் பொக்கிஷங்களை வைத்திருந்தனர்,king-troop,corpus_sourashtradictionary
,,கே2யி,khEyi,,,,Agarwood,அகில்,கே2யி தேலு வஸுனொ ஸிர்க்கணு வஸுனொ ஸொகன் ர்ஹாயி,Agarwood oil smells like sandalwood,அகில் எண்ணெய் வாசனை சந்தன வாசனை போலிருக்கும்,king-troop,corpus_sourashtradictionary
,,சாத்,caat,,,,"Axle, Axis","சக்கர இருசு, அச்சு",ரெத்து சாத் தேகு ஜா2டு3ம் ர்ஹீ கெரஸுன்,The axle of the chariot is made of teak wood,தேரின் அச்சு தேக்கு மரத்தால் செய்யப்படுகிறது,king-troop,corpus_sourashtradictionary
,,த4னு,dhanu,,,,Bow,"வில், தனு",ஜனக ரஜொ தொ2வ்லி ஹொதெ3யொ ஸிவ த4னு,The Janaka king had Shiva Bow,ஜனக மன்னன் வைத்திருந்தது சிவ தனு,king-troop,corpus_sourashtradictionary
,,த4னுஷ்,dhanush,,,,Bow,"வில், தனு",அர்ஜுன் தொ2வ்லி ஹொதெ3 த4னுஷு நாவ் கா3ன்டி3வொ,The name of the bow possessed by Arjuna was Gandiva,அர்ஜுனன் வைத்திருந்த வில்லின் பெயர் காண்டீபம்,king-troop,corpus_sourashtradictionary
,,பா3ண்,baaN,,,,Arrow,அம்பு,ஸ்ரீ ராமுடு3 பா3ண் ஸொட3த்தெமாம் ஶ்ரேஷ்டு2 ஹொயாத்தெனு,Shri Ram is good at shooting arrows,ஸ்ரீ ராமர் அம்பு எய்வதில் சிறந்தவர்,king-troop,corpus_sourashtradictionary
,,ப3ணொ,baNo,,,,Arrow,அம்பு,ப3ணொ ஸொட3த்தெ ஒலிம்பிக்கும் ஒண்டெ கா2ளு,Archery is one of the Olympic Games,வில்வித்தை ஒலிம்பிக் விளையாட்டுகளில் ஒன்றாகும்,king-troop,corpus_sourashtradictionary
,,பீல்,peel,,,,Arrow,அம்பு,பீலு தா3ண் லய்டொ3 ஹால்கின் கொனொ ல்ஹொகணு ஹால்கின் ஹொயெயொ,The shaft of the arrow is made of wood and the tip is of iron,"அம்பின் தண்டு மரத்தாலும், முனை இரும்பாலும் ஆனது",king-troop,corpus_sourashtradictionary
,,பே4ரி,bhEri,,,,War drum,யுத்த பேரிகை,யுத்3து3 வேள் நுத்3து3னு மொன்னு தெ4ய்ர்யம் தே3த்தக் பே4ரி உபயோ3க்3 கெர்யாஸி,War-drums were also used to raise morale of the soldiers during the fight,சண்டையின் போது வீரர்களின் மன உறுதியை உயர்த்த யுத்த பேரிகை பயன்படுத்தப்பட்டன,king-troop,corpus_sourashtradictionary
,,நுத்3து3,nuddu,,,,"Soldier, Warrior",போர்வீரன்,நுத்3து3ன் அபுல் தே3ஶுக்குர்சி மொரத்தக் மெல்லொ ஐதொகன் ஸே,Soldiers are ready to die for their country,ராணுவ வீரர்கள் தங்கள் நாட்டுக்காக இறக்கவும் தயாராக உள்ளனர்,king-troop,corpus_sourashtradictionary
,,பளொ,paLo,,,,"Army, Troop, Military, Force","சேனை, படை",பளாக் ஸனித3னி கெரத்தக் வேன் ஹன்னவ் வேஸ் ஹோஸு,It costs a lot of money to maintain the army,ராணுவத்தை பராமரிக்க ஏராளமான பணம் செலவாகும்,king-troop,corpus_sourashtradictionary
,,ரெத்து,rettu,,,,Charriot,ரதம்,த3ஸரத ரஜொ மேட்ஹொயெ ரெத்து தொ3வ்டு3னாரும் ஒண்டெனு,King Dasaratha was one of the best charioteer,தசரத மன்னன் சிறந்த தேரோட்டிகளில் ஒருவன்,king-troop,corpus_sourashtradictionary
,,பத்தி,patti,,,,"Pedestrian, Infantry man, Foot soldier",காலாள்,"ரஜொஜொவள் ரெத்து, ஐஸ்து, கொ4டொ3, பத்தி மெனி சார் பளான் ஹொத்3யெஸி","The king had four armies, namely Chariot, Elephant, Horse and Infantry","அரசனிடம் தேர், யானை, குதிரை, காலாள் என நான்கு படைகள் இருந்தன",king-troop,corpus_sourashtradictionary
,,பத்திபளொ,pattipaLo,,,,Infantry,காலாட்படை,அஸ்கி பளானும் பத்திபளொ ஸீ ம்ஹொட்டயொ,The infantry is the largest of all the forces,அனைத்துப் படைகளிலும் காலாட்படை மிகப் பெரியது,king-troop,corpus_sourashtradictionary
,,ஸேனி,sEni,,,,Commander,தளபதி,ரஜா பளாக் சல்தொ கெரத்தெனொ ஸேனி,The commander is the one who leads the king's army,மன்னனின் படையை வழிநடத்துபவன் தளபதி,king-troop,corpus_sourashtradictionary
,,க2லின்,khalin,,,,Bridle,கடிவாளம்,தெனொ கொ4டா3க் க2லின் ஹால் தெ4ரெஸி,He held his horse by the bridle,அவன் குதிரையை கடிவாளத்தால் பிடித்தான்,king-troop,corpus_sourashtradictionary
,,பொக்3கு3,poggu,,,,Rein,லகான்,கொ4டா3க் ஒப்பய தி3க்கும் பி2வ்ரத்தக் பொக்3கு3 நுக3ஸு,The rein is used to turn the horse in desired direction,குதிரையை விரும்பிய திசையில் திருப்ப கடிவாளம் பயன்படுத்தப்படுகிறது,king-troop,corpus_sourashtradictionary
,,ராஜ்,raaj,,,,Regime,ஆட்சி,நொவ்வொ ராஜ்ஜும் அஸ்கி சொக்கட் ஸே,All is well with the new regime,புதிய ஆட்சியில் எல்லாம் நன்றாக இருக்கிறது,king-troop,corpus_sourashtradictionary
,,ராஜதா4னி,raajadhaani,,,,Capital,தலைநகர்,அவ்ரெ தே3ஶு ராஜதா4னி நொவ்வொ தி3ல்லி,New Delhi is the capital of our country,நமது நாட்டின் தலைநகரம் புது தில்லி,king-troop,corpus_sourashtradictionary
,,"ராஜ்ஜி, ஸர்க்கார்","raajji, sarkkaar",,,,Government,அரசு,தெனொ ராஜ்ஜிம் காம் ஸாரிஸ்,She works in government,அவள் அரசாங்கத்தில் வேலை செய்கிறாள்,king-troop,corpus_sourashtradictionary
,,அபுல்ராஜ்,apulraaj,,,,"Autonomy, Republic","தன்னாட்சி, சுயாட்சி",பா4ரது ராஜ்யமுனுக் அபுல்ராஜ் ஸே,Indian states have autonomy,இந்திய மாநிலங்களுக்கு சுயாட்சி உண்டு,king-troop,corpus_sourashtradictionary
,,ஸௌகத்தெ,saukatte,,,,"Governance, Ruling","ஆளுதல், ஆட்சி செய்தல்",ஒண்டெ தே3ஶுக் ஸௌகத்தெ ஸுல்ப்3யம் ஹொயெ காம் ந்ஹா,Ruling a country is not an easy task,ஒரு நாட்டை ஆள்வது எளிதான காரியம் அல்ல,king-troop,corpus_sourashtradictionary
,,"பௌரொ, பவ்ரொ","pauro, pavro",,,,"Citizen, Subjects",குடிமகன்,மீ உஜ்வாவ் ஹால் பா4ரது பௌரொ,I am an indian citizen by birth,நான் பிறப்பால் இந்திய குடிமகன்,king-troop,corpus_sourashtradictionary
,,கொ3வத்தெ,govatte,,,,Protecting,பாதுகாத்தல்,பௌரானுக் கொ3வத்தேஸ் ரஜா கர்தவ்யம்,It is the duty of the king to protect his citizens,குடிமக்களைப் பாதுகாப்பதே அரசனின் கடமை,king-troop,corpus_sourashtradictionary
,,ரக்ஷணொ,rakshaNo,,,,Protection,பாதுகாப்பு,ரஜாக் ரக்ஷணொ கெரத்தக் ரக்ஷுணார் ஹொத்3யாஸி,There were guards to protect the king,அரசனைப் பாதுகாக்க காவலர்கள் இருந்தனர்,king-troop,corpus_sourashtradictionary
,,கரொ,karo,,,,"Offertory, Tribute, Tax","கப்பம், காணிக்கை, வரி",யுத்3து3ம் ஒடெ3 ரஜொ ஜெவுஞ்செ ரஜாக் கரொ தி3யெஸி,The king who lost the war paid tribute to the victorious emperor,போரில் தோற்ற மன்னன் வெற்றி பெற்ற மன்னனுக்குக் கப்பம் செலுத்தினான்,king-troop,corpus_sourashtradictionary
,,ஸமரி,samari,,,,"Fly whisk, Chawar","கவரி, சாமரம்",பெ4டெ3ன் ஸமரி ஹால் ரஜாக் வவ்ரனு,The servants fanned the king using a fly-whisks,வேலைக்காரர்கள் சாமரத்தால் ராஜாவை விசிறுவார்கள்,king-troop,corpus_sourashtradictionary
,,அஸ்வக்ரது,asvakratu,,,,A horse sacrifice ritual to prove the imperial sovereignty of a King,அசுவமேத யாகம்,ஸம்ராட் அபுல் பொ3லம் தெ3க்கட3த்தக் அஸ்வக்ரது யாக்3 கெரனு,The emperor will perform the Ashwamedha Yajna to show his strength,சக்கரவர்த்தி தனது வலிமையை காட்ட அஸ்வமேத யாகம் செய்வார்,king-troop,corpus_sourashtradictionary
,,ஜிக3த்தகொ,jigattako,,,,"To win, To conquer","வெல்ல, வெற்றி பெற",ஜ2த3டு3ம் ஜிக3த்தக் ரஜா த்4ருதி முக்யமு,The courage of the king is important to win the war,போரில் வெற்றி பெற மன்னனின் தைரியம் முக்கியம்,king-troop,corpus_sourashtradictionary
,,ஜ2த3ட்3,jhadaD,,,,War,போர்,ஜ2த3டு3ம் ஜிக3த்தெனொ ஸங்கெ3யோஸ் நைதொ,Justice is what the winner of the war says,போரில் வென்றவர் சொல்வது தான் நீதி,king-troop,corpus_sourashtradictionary
,,ரண்,raN,,,,War,போர்,ரணும் ஜு2கு3 நுத்3து3ன் மொர்யாஸ்,Many soldiers lost their lives on the war,போரில் பல வீரர்கள் உயிரிழந்தனர்,king-troop,corpus_sourashtradictionary
