sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢧꢥ꣄ꢣꢬ꣄,फ्न्दर्,ப2ந்த3ர்,phandar,phandar,phandar,pʰən̪d̪əɾ,fifteen,பதினைந்து,,,,Numerals,words
ꢱꣁꢮꢳ꣄,सा॑वळ,ஸொவள்,so'val',sOvaL,sŏval̤,s̪oʋəɭ,sixteen,பதினாறு,,,,Numerals,words
ꢱꢡ꣄ꢡꢬ꣄,सत्तर्,ஸத்தர்,sattar,sattar,sattar,s̪ət̪t̪əɾ,seventeen,பதினேழு,,,,Numerals,words
ꢂꢝꢵꢬ꣄,अठार्,அடா2ர்,at'haar,aThAr,aṭhār,əʈʰɑːɾ,eighteen,பதினெட்டு,,,,Numerals,words
ꢏꢒ꣄ꢥꢷꢱ꣄,आ॑क्नीस्,ஒக்நீஸ்,o'knees,OknIs,ŏknīs,okn̪iːs̪,nineteen,பத்தொன்பது,,,,Numerals,words
ꢮꢷꢱ꣄,वीस्,வீஸ்,vees,vIs,vīs,ʋiːs̪,twenty,இருபது,,,,Numerals,words
ꢡꢷꢱ꣄,तीस्,தீஸ்,tees,tIs,tīs,t̪iːs̪,thirty,முப்பது,,,,Numerals,words
ꢣꢷꢒꢳꢡꢷꢱ꣄,दीकळतीस्,தீ3களதீஸ்,deekal'atees,dIkaLatIs,dīkal̤atīs,d̪iːkəɭət̪iːs̪,thirty two,முப்பத்திரண்டு,,,,Numerals,words
ꢗꢳꢶꢱ꣄,चळिस्,சளிஸ்,chal'is,caLis,cal̤is,t͡ʃəɭɪs̪,forty,நாற்பது,,,,Numerals,words
ꢢꢷꢥ꣄ꢒꢳ ꢗꢳꢶꢱ꣄,थिन्कळ चळिस्,தீ2ந்களசளிஸ்,theenkal'a chal'is,thInkaLa caLis,thīnkal̤a cal̤is,t̪ʰiːn̪kəɭə t͡ʃəɭɪs̪,forty three,நாற்பத்துமூன்று,,,,Numerals,words
ꢦꣁꢥ꣄ꢥꢵꢱ꣄,पा॑न्नास्,பொந்நாஸ்,po'nnaas,pOnnAs,pŏnnās,pon̪n̪ɑːs̪,fifty,ஐம்பது,,,,Numerals,words
ꢗꢵꢬ꣄ꢒꢳ ꢦꣁꢥ꣄ꢥꢵꢱ꣄,चार्कळ पा॑न्नास्,சார்கள பொந்நாஸ்,chaarkal'a po'nnaas,cArkaLa pOnnAs,cārkal̤a pŏnnās,t͡ʃɑːɾkəɭə pon̪n̪ɑːs̪,fifty four,ஐம்பத்து நான்கு,,,,Numerals,words
ꢱꢵꢜ꣄,साट्,ஸாட்,saat',sAT,sāṭ,s̪ɑːʈ,sixty,அறுபது,,,,Numerals,words
ꢦꢵꢛ꣄ꢗꢳ ꢱꢵꢜ꣄,पाञ्सळसाट्,பாஞ்சளஸாட்,paanchal'a saat',pAJcaLa sAT,pāñcal̤a sāṭ,pɑːɲt͡ʃəɭə s̪ɑːʈ,sixty five,அறுபத்தைந்து,,,,Numerals,words
ꢱꢷꢬ꣄,सीर्,ஸீர்,seer,sIr,sīr,s̪iːɾ,seventy,எழுபது,,,,Numerals,words
ꢱꣂꢒꢳ ꢱꢷꢬ꣄,सोकळसीर्,ஸோகளஸீர்,sokal'a seer,sokaLa sIr,sokal̤a sīr,s̪oːkəɭə s̪iːɾ,seventy six,எழுபத்தாறு,,,,Numerals,words
ꢂꢱꢶ,असि,அஸி,asi,asi,asi,əs̪ɪ,eighty,எண்பது,,,,Numerals,words
ꢱꢵꢡ꣄ꢒꢳ ꢂꢱꢶ,सात्कळअसि,ஸாத்களஅஸி,saatkal'a asi,sAtkaLa asi,sātkal̤a asi,s̪ɑːt̪kəɭə əs̪ɪ,eighty seven,எண்பத்தேழு,,,,Numerals,words
ꢥꢮꢡ꣄,नवत्,நவத்,navat,navat,navat,n̪əʋət̪,ninety,தொண்ணூறு,,,,Numerals,words
ꢃꢜ꣄ꢒꢳ ꢥꢮꢡ꣄,आट्कळ नवत्,ஆட்களநவத்,aat'kal'a navat,ATkaLa navat,āṭkal̤a navat,ɑːʈkəɭə n̪əʋət̪,ninety eight,தொண்ணூற்றொட்டு,,,,Numerals,words
ꢥꣁꢮ꣄ꢮꢳ ꢥꢮꢡ꣄,नोव्वअ नवत्,நொவ்வளநவத்,no'vval'a navat,nOvvaLa navat,nŏvval̤a navat,n̪oʋʋəɭə n̪əʋət̪,ninety nine,தொண்ணூற்றொன்பது,,,,Numerals,words
ꢱꣂꢮꢸ,सोवु,ஸோவு,sovu,sovu,sovu,s̪oːʋu,hundred,நூறு,,,,Numerals,words
ꢫꣂꢒꢭ ꢱꣂꢮꢸ,योकळसोवु,யோகளஸோவு,yokala sovu,yokala sovu,yokala sovu,joːkələ s̪oːʋu,hundred and one,நூற்று ஒன்று,,,,Numerals,words
ꢣꢷꢒꢳ ꢱꣂꢮꢸ,दीकलसोवु,தீ3களஸோவு,deekal'a sovu,dIkaLa sovu,dīkal̤a sovu,d̪iːkəɭə s̪oːʋu,hundred and two,நூற்று இரண்டு,,,,Numerals,words
ꢣꢷꢱꣂꢮꢸ,दीसोवु,தீ3ஸோவு,deesovu,dIsovu,dīsovu,d̪iːs̪oːʋu,two hundred,இருநூறு,,,,Numerals,words
ꢢꢷꢥ꣄ꢱꣂꢮꢸ,थीन्सोवु,தீ2ந்ஸோவு,theensovu,thInsovu,thīnsovu,t̪ʰiːn̪s̪oːʋu,three hundred,முந்நூறு,,,,Numerals,words
ꢗꢵꢬ꣄ꢱꣂꢮꢸ,चार्सोवु,சார்ஸோவு,chaarsovu,cArsovu,cārsovu,t͡ʃɑːɾs̪oːʋu,four hundred,நானூறு,,,,Numerals,words
ꢦꢵꢛ꣄ꢗ꣄ ꢱꣂꢮꢸ,पाञ्सोवु,பாஞ்சு; ஸோவு,paanch sovu,pAJc sovu,pāñc sovu,pɑːɲt͡ʃ s̪oːʋu,five hundred,ஐநூறு,,,,Numerals,words
ꢱꣂ ꢱꣂꢮꢸ,सोसोवु,ஸோஸோவு,so sovu,so sovu,so sovu,s̪oː s̪oːʋu,six hundred,அறுநூறு,,,,Numerals,words
ꢱꢵꢡ꣄ ꢱꣂꢮꢸ,सात्सोवु,ஸாத்ஸோவு,saat sovu,sAt sovu,sāt sovu,s̪ɑːt̪ s̪oːʋu,seven hundred,எழுநூறு,,,,Numerals,words
ꢃꢝ꣄ꢱꣂꢮꢸ,आठ्सोवु,ஆட்2ஸோவு,aat'hsovu,AThsovu,āṭhsovu,ɑːʈʰs̪oːʋu,eight hundred,எண்ணூறு,,,,Numerals,words
ꢥꣁꢮ꣄ ꢱꣂꢮꢸ,ना॑वसोवु,நொவ்ஸோவு,no'v sovu,nOv sovu,nŏv sovu,n̪oʋ s̪oːʋu,nine hundred,தொள்ளாயிரம்,,,,Numerals,words
ꢥꣁꢭ꣄ꢒꢳ ꢥꣁꢮ꣄ꢱꣂꢮꢸ,ना॑ल्कळ नोव्सोवु,நொல்களநொவ்ஸோவு,no'lkal'a no'vsovu,nOlkaLa nOvsovu,nŏlkal̤a nŏvsovu,n̪olkəɭə n̪oʋs̪oːʋu,nine hundred and nine,தொள்ளாயிரத்து ஒன்பது,,,,Numerals,words
ꢱꢱꢬꢸ,ससरु,ஸஸரு,sasaru,sasaru,sasaru,s̪əs̪əɾu,thousand,ஆயிரம்,,,,Numerals,words
ꢣꢷꢒꢳ ꢱꢱꢬꢸ,दीकळ ससरु,தீ3களஸஸரு,deekal'a sasaru,dIkaLa sasaru,dīkal̤a sasaru,d̪iːkəɭə s̪əs̪əɾu,thousand and two,ஆயிரத்து இரண்டு,,,,Numerals,words
ꢮꢷꢱ꣄ꢒꢳ ꢱꢱꢬꢸ,विस्कळ ससरु,வீஸ்களஸஸரு,veeskal'a sasaru,vIskaLa sasaru,vīskal̤a sasaru,ʋiːs̪kəɭə s̪əs̪əɾu,thousand and twenty,ஆயிரத்து இருபது,,,,Numerals,words
ꢣꢷꢱꢵꢬ꣄,दीसार्,தீ3ஸார்,deesaar,dIsAr,dīsār,d̪iːs̪ɑːɾ,two thousand,இரண்டாயிரம்,,,,Numerals,words
ꢢꢶꢥ꣄ꢱꢵꢬ꣄,थिनसार्,தி2ந்ஸார்,thinsaar,thinsAr,thinsār,t̪ʰɪn̪s̪ɑːɾ,three thousand,மூவாயிரம்,,,,Numerals,words
ꢗꢵꢬ꣄ ꢱꢵꢬ꣄,चार्सार्,சார்ஸார்,chaar saar,cAr sAr,cār sār,t͡ʃɑːɾ s̪ɑːɾ,four thousand,நாலாயிரம்,,,,Numerals,words
ꢦꢵꢛ꣄ꢗ꣄ ꢱꢱꢬ꣄,पाञच्सार्,பாஞ்ச்ஸஸர்,paanch sasar,pAJc sasar,pāñc sasar,pɑːɲt͡ʃ s̪əs̪əɾ,five thousand,ஐயாயிரம்,,,,Numerals,words
ꢱꣂ ꢱꢵꢱꢬ꣄,सो ससर्,ஸோஸஸர்,so saasar,so sAsar,so sāsar,s̪oː s̪ɑːs̪əɾ,six thousand,ஆறாயிரம்,,,,Numerals,words
ꢱꢵꢡ꣄ ꢱꢱꢬ꣄,साट्ससर्,ஸாத்ஸஸர்,saat sasar,sAt sasar,sāt sasar,s̪ɑːt̪ s̪əs̪əɾ,seven thousand,ஏழாயிரம்,,,,Numerals,words
ꢃꢜ꣄ ꢱꢱꢬ꣄,आट्ससर्,ஆட்ஸஸர்,aat' sasar,AT sasar,āṭ sasar,ɑːʈ s̪əs̪əɾ,eight thousand,எட்டாயிரம்,,,,Numerals,words
ꢥꣁꢮ꣄ ꢱꢱꢬ꣄,ना॑व्ससर्,நொவ்ஸஸர்,no'v sasar,nOv sasar,nŏv sasar,n̪oʋ s̪əs̪əɾ,nine thousand,ஒன்பதாயிரம்,,,,Numerals,words
ꢣꢾꢱ꣄ ꢱꢱꢬ꣄,द॑स्ससर्,தெ3ஸ்ஸஸர்,de's sasar,dEs sasar,dĕs sasar,d̪es̪ s̪əs̪əɾ,ten thousand,பத்தாயிரம்,,,,Numerals,words
ꢭꢾꢒ꣄ꢒꢸ,ल॑क्कु,லெக்கு,le'kku,lEkku,lĕkku,lekku,one lakh,இலட்சம்,,,,Numerals,words
ꢱꣁꢮꢸ ꢱꢱꢬꢸ,सा॑वु ससरु,ஸொவுஸஸரு,so'vu sasaru,sOvu sasaru,sŏvu sasaru,s̪oʋu s̪əs̪əɾu,one lakh,நூறாயிரம்,,,,Numerals,words
ꢒꣂꢜꢶ,कोटि,கோடி,kot'i,koTi,koṭi,koːʈɪ,crore,கோடி,,,,Numerals,words
ꢏꢠ꣄ꢜꢾ,आ॑ण्ट॑,ஒண்டெ,o'nt'e',ONTE,ŏṇṭĕ,oɳʈe,adjective form of one comes before consonant beginning nouns,ஒரு,,,,Numerals,words
ꢏꢠ꣄ꢜꢾ,आ॑ण्ट॑,ஒண்டெ,o'nt'e',ONTE,ŏṇṭĕ,oɳʈe,adjective form of one comes before vowel beginning nouns,ஓர்,,,,Numerals,words
ꢧꣀꢭꣁ,फैला॑,பை2லொ,phailo',phailO,phailŏ,pʰəɪlo,first,முதலாவது,,,,Numerals,words
ꢧꣀꢭꢵꢪ꣄,फैलाम्,பை2லாம்,phailaam,phailAm,phailām,pʰəɪlɑːm,first,முதலாம்,,,,Numerals,words
ꢣꢶꢮ꣄ꢮꣁ,दिव्वा॑,தி3வ்வொ,divvo',divvO,divvŏ,d̪ɪʋʋo,second,இரண்டாம்,,,,Numerals,words
ꢣꢶꢮꢫꣁ,दिवया॑,தி3வயொ,divayo',divayO,divayŏ,d̪ɪʋəjo,second,இரண்டாவது,,,,Numerals,words
ꢢꢶꢥ꣄ꢱꢵ,थिन्सा,தி2ந்ஸா,thinsaa,thinsA,thinsā,t̪ʰɪn̪s̪ɑː,third,மூன்றாம்,,,,Numerals,words
ꢣꢶꢥ꣄ꢮꢫꣁ,दिन्वया॑,தி3ந்வயொ,dinvayo',dinvayO,dinvayŏ,d̪ɪn̪ʋəjo,third,மூன்றாவது,,,,Numerals,words
ꢗꢬ꣄ꢭꣁ,चर्ला॑,சர்லொ,charlo',carlO,carlŏ,t͡ʃəɾlo,fourth,நான்காம்,,,,Numerals,words
ꢗꢬ꣄ꢮꢫꣁ,चर्वया॑,சர்வயொ,charvayo',carvayO,carvayŏ,t͡ʃəɾʋəjo,fourth,நான்காவது,,,,Numerals,words
ꢦꢮ꣄ꢛ꣄ꢗꣁ,पवञ्चो,பவ்ஞ்சொ,pavncho',pavJcO,pavñcŏ,pəʋɲt͡ʃo,fifth,ஐந்தாம்,,,,Numerals,words
ꢦꢮ꣄ꢛ꣄ꢗꣁꢫꣁ,पवञ्चा॑या॑,பவ்ஞ்சொயொ,pavncho'yo',pavJcOyO,pavñcŏyŏ,pəʋɲt͡ʃojo,fifth,ஐந்தாவது,,,,Numerals,words
ꢱꣁꢮ꣄ꢮꣁ,सा॑व्वा॑,ஸொவ்வொ,so'vvo',sOvvO,sŏvvŏ,s̪oʋʋo,sixth,ஆறாம்,,,,Numerals,words
ꢱꣁꢮ꣄ꢮꢫꣁ,सा॑व्वया॑,ஸொவ்வயொ,so'vvayo',sOvvayO,sŏvvayŏ,s̪oʋʋəjo,sixth,ஆறாவது,,,,Numerals,words
ꢱꢡ꣄ꢭꣁ,सत्ला॑,ஸத்லொ,satlo',satlO,satlŏ,s̪ət̪lo,seventh,ஏழாம்,,,,Numerals,words
ꢱꢡ꣄ꢮꢫꣁ,सत्वया॑,ஸத்வயொ,satvayo',satvayO,satvayŏ,s̪ət̪ʋəjo,seventh,ஏழாவது,,,,Numerals,words
ꢂꢜ꣄ꢮ,अट्व,அட்வ,at'va,aTva,aṭva,əʈʋə,eighth,எட்டாம்,,,,Numerals,words
ꢂꢜ꣄ꢮꢫꣁ,अट्वया॑,அட்வயொ,at'vayo',aTvayO,aṭvayŏ,əʈʋəjo,eighth,எட்டாவது,,,,Numerals,words
ꢥꣁꢮ꣄ꢮ,ना॑व्व,நொவ்வ,no'vva,nOvva,nŏvva,n̪oʋʋə,nineth,ஒன்பதாம்,,,,Numerals,words
ꢥꣁꢮ꣄ꢮꢫꣁ,ना॑व्वया॑,நொவ்வயொ,no'vvayo',nOvvayO,nŏvvayŏ,n̪oʋʋəjo,nineth,ஒன்பதாவது,,,,Numerals,words
ꢣꢾꢱ꣄,द॑स,தெஸ்,de's,dEs,dĕs,d̪es̪,tenth,பத்தாம்,,,,Numerals,words
ꢣꢾꢱ꣄ꢮꢫꣁ,द॑स्वया॑,தெ3ஸ்வயொ,de'svayo',dEsvayO,dĕsvayŏ,d̪es̪ʋəjo,tenth,பத்தாவது,,,,Numerals,words
