sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢄꢥ꣄ꢒꢶꢥꢶ,इन्किनि,இண்கினி,inkini,inkini,inkini,ɪn̪kɪn̪ɪ,sprain,சுளுக்கு,,,,Health,words
ꢩꢸꢬꢸꢩꢸꢬꢵꢭ꣄,भुरुभुराल,பு4ருபு4ரால்,bhurubhuraal,bhurubhurAl,bhurubhurāl,bʰuɾubʰuɾɑːl,itching,ஊரல்,,,,Health,words
ꢦꢬꢸꢒꢾꢬ꣄ꢥꢶ,परुक॑र्नि,பருகெர்னி,paruke'rni,parukErni,parukĕrni,pəɾukeɾn̪ɪ,reaction,எதிர்விளைவு,,,,Health,words
ꢙꢵꢳ꣄,जाळ,ஜாள்,jaal',jAL,jāl̤,d͡ʒɑːɭ,burning,எரிச்சல்,,,,Health,words
ꢲꢜ꣄ꢒꣁ ꢪꢸꢞꢶꢥꢶ,हट्का॑ मुडिनि,ஹட்கொ முடி3னி,hat'ko' mud'ini,haTkO muDini,haṭkŏ muḍini,ɦəʈko muɖɪn̪ɪ,fracture,எலும்பு முறிவு,,,,Health,words
ꢲꣁꢥꢵꢱ꣄ꢡꢾ,होनास्ते,ஹோனாஸ்தே,ho'naaste',hOnAstE,hŏnāstĕ,ɦon̪ɑːs̪t̪e,allergy,ஒவ்வாமை,,,,Health,words
ꢗꢾꢬ꣄ꢥꢵꢱ꣄ꢡꢾ,च॑र्नास्ते,செர்னாஸ்தே,che'rnaaste',cErnAstE,cĕrnāstĕ,t͡ʃeɾn̪ɑːs̪t̪e,allergy,ஒவ்வாமை,,,,Health,words
ꢤꢾꢬ꣄ꢥꢵꢱ꣄ꢡꢾ,ध॑र्नास्ते,தெ4ர்னாஸ்தே,dhe'rnaaste',dhErnAstE,dhĕrnāstĕ,d̪ʰeɾn̪ɑːs̪t̪e,allergy,ஒவ்வாமை,,,,Health,words
ꢮꢪꢶ,वमि,வமி,vami,vami,vami,ʋəmɪ,vomitting,கக்கல்,,,,Health,words
ꢏꢔꢬꢶ,आ॑गरि,ஒக3ரி,o'gari,Ogari,ŏgari,ogəɾɪ,vomitting,கக்கல்,,,,Health,words
ꢮꢵꢥ꣄ꢣꢶ,वान्दि,வாந்தி3,vaandi,vAndi,vāndi,ʋɑːn̪d̪ɪ,vomitting,கக்கல்,,,,Health,words
ꢬꢾꢔꢡ꣄ ꢔꢾꢳ꣄꣄ꢥꢶ,र॑गत ग॑ळ्नि,ரெக3த் கெ3ள்னி,re'gat ge'l'ni,rEgat gELni,rĕgat gĕl̤ni,ɾegət̪ geɭn̪ɪ,bleeding,ரத்தகசிவு,,,,Health,words
ꢣꣁꢳꢵ ꢣꢸꢮ꣄ꢥꣁ,दोळा दुव्नो,தொ3ளா து3வ்னொ,do'l'aa duvno',dOLA duvnO,dŏl̤ā duvnŏ,d̪oɭɑː d̪uʋn̪o,pink-eye,கண்வலி,,,,Health,words
ꢔꢾꢬꢳ꣄,गेरळ,கெ3ரள்,ge'ral',gEraL,gĕral̤,geɾəɭ,phlegm,கபம்,,,,Health,words
ꢔꢬ꣄ꢩꢸ ꢲꢵꢥꢶ,गर्भु हानि,க3ர்பு4 ஹானி,garbhu haani,garbhu hAni,garbhu hāni,gəɾbʰu ɦɑːn̪ɪ,abortion,கருச்சிதைப்பு,,,,Health,words
ꢔꢬ꣄ꢩꢸ ꢥꢶꢬꣁꢣ꣄,गर्भु निरोद,க3ர்பு4நிரோத்3,garbhu niro'd,garbhu nirOd,garbhu nirŏd,gəɾbʰu n̪ɪɾod̪,contraception,கருத்தடை,,,,Health,words
ꢭꢮꢥ꣄ ꢲꣁꢔꢡ꣄,लवन हा॑गत्,லவன்ஹொக3த்,lavan ho'gat,lavan hOgat,lavan hŏgat,ləʋən̪ ɦogət̪,ointment,களிம்பு,,,,Health,words
ꢱꢷꢥ꣄,सीन्,ஸீன்,seen,sIn,sīn,s̪iːn̪,fatigue,களைப்பு,,,,Health,words
ꢲꢜ꣄ꢒꣂ ꢡꢶꢙꢫ꣄ꢥꢶ,हट्का॑ तिजय्नि,ஹட்கொதி3ஜய்னி,hat'ko tijayni,haTko tijayni,haṭko tijayni,ɦəʈkoː t̪ɪd͡ʒəjn̪ɪ,tuberculosis,காசநோய்,,,,Health,words
ꢒꢵꢥꢸ꣄ ꢣꢸꢮ꣄ꢥꣁ,कानु दुव्ना॑,கானுது3வ்னொ,kaanu duvno',kAnu duvnO,kān_ŭ duvnŏ,kɑːn̪u d̪uʋn̪o,ear ache,காதுவலி,,,,Health,words
ꢒꢪꢵꢭ꣄,कमाल्,கமால்,kamaal,kamAl,kamāl,kəmɑːl,jaundice,காமாலை,,,,Health,words
ꢃꢖ꣄ꢔꢸ ꢲꢸꢥ꣄ꢥꣁ,आङगु हुन्ना॑,ஆங்கு3ஹுன்னொ,aangu hunno',AGgu hunnO,āṅgu hunnŏ,ɑːŋgu ɦun̪n̪o,fever,காய்ச்சல்,,,,Health,words
ꢡꢵꢦ꣄,ताप,தாப்,taap,tAp,tāp,t̪ɑːp,fever,காய்ச்சல்,,,,Health,words
ꢦꢵꢄ~ ꢃꢠꢶ,पाइ~ आणि,பாஇ~ஆணி,paai~ aani,pAi~ ANi,pāi~ āṇi,pɑːɪ~ ɑːɳɪ,corns,காலாணி,,,,Health,words
ꢒꢺꢪꢶ ꢥꢵꢱꢶꢥꢶ,कृमि नासिनि,க்ருமிநாஸினி,kri'mi naasini,kRmi nAsini,kṛmi nāsini,kɾɨmɪ n̪ɑːs̪ɪn̪ɪ,anti septic,கிருமிநாசினி,,,,Health,words
ꢦꢶꢱꣁ,पिसा॑,பிஸொ,piso',pisO,pisŏ,pɪs̪o,lunacy,கிறுக்கு,,,,Health,words
ꢂꢥ꣄ꢡ꣄ꢬꢵꢪꢸ ꢓꢙ꣄ꢙꢸ,अन्त्रामु खज्जु,அந்த்ராமுக2ஜ்ஜு,antraamu khajju,antrAmu khajju,antrāmu khajju,ən̪t̪ɾɑːmu kʰəd͡ʒd͡ʒu,ulcer,குடற்புண்,,,,Health,words
ꢮꢵꢪꢶ,वामि,வாமி,vaami,vAmi,vāmi,ʋɑːmɪ,nausea,குமட்டல்,,,,Health,words
ꢏꢔꢬꢶ,आ॑गरि,ஒக3ரி,o'gari,Ogari,ŏgari,ogəɾɪ,nausea,குமட்டல்,,,,Health,words
ꢔꣁꢳꢶ,गा॑ळि,கொ3ளி,go'l'i,gOLi,gŏl̤i,goɭɪ,"tablet, pill",குளிகை,,,,Health,words
ꢦꢷꢦ꣄,पीप्,பீப்,peep,pIp,pīp,piːp,puss,"சலம், சீழ்",,,,Health,words
ꢦꣁꢜ꣄ꢱꢾ,पा॑ट्स॑,பொட்ஸெ,po't'se',pOTsE,pŏṭsĕ,poʈs̪e,cold,சளி,,,,Health,words
ꢱꢶꢒꢶꢡ꣄ꢱꣁ,चिकित्सा॑,சிகித்ஸொ,sikitso',sikitsO,sikitsŏ,s̪ɪkɪt̪s̪o,treatment,சிகிச்சை,,,,Health,words
ꢓꢙ꣄ꢙꢸ,खज्जु,க2ஜ்ஜு,khajju,khajju,khajju,kʰəd͡ʒd͡ʒu,scabies,சிரங்கு,,,,Health,words
ꢣꢾꢮꢶ,द॑वि,தெ3வி,de'vi,dEvi,dĕvi,d̪eʋɪ,small pox,சின்னம்மை,,,,Health,words
ꢪꢭꢦ꣄ꢬꢮꢵꢲꢪ꣄,मलप्रवाहम्,மலப்ரவாஹம்,malapravaaham,malapravAham,malapravāham,mələpɾəʋɑːɦəm,dysentery,சீதபேதி,,,,Health,words
ꢦꢷꢦꢸ ꢔꢾꢞ꣄ꢞꣁ,पीपु ग॑ड्डा॑,பீபு கெ3ட்3டொ3,peepu ge'd'd'o',pIpu gEDDO,pīpu gĕḍḍŏ,piːpu geɖɖo,abscess,சீழ்க்கட்டி,,,,Health,words
ꢄꢠ꣄ꢒꢶꢥꢶ,इण्किनि,இண்கினி,inkini,iNkini,iṇkini,ɪɳkɪn̪ɪ,sprain,சுளுக்கு,,,,Health,words
ꢱꢾꢮꢒꢷ,सेवकी,ஸேவகீ,se'vakee,sEvakI,sĕvakī,s̪eʋəkiː,nurse,செவிலி,,,,Health,words
ꢱꢸꢱ꣄ꢬꢸꢱꣁ ꢒꢾꢬ꣄ꢥꢵꢬ꣄,सुस्रुसा॑ क॑र्नार,ஸுஸ்ருஸொ கெர்னார்,susruso' ke'rnaar,susrusO kErnAr,susrusŏ kĕrnār,s̪us̪ɾus̪o keɾn̪ɑːɾ,nurse,செவிலி,,,,Health,words
ꢓꢵꢱ꣄ꢦꣁꢜ꣄ꢜꢸ,खासपा॑ट्टु,கா2ஸுபொட்டு,khaaspo't't'u,khAspOTTu,khāspŏṭṭu,kʰɑːs̪poʈʈu,scabies,சொறி,,,,Health,words
ꢓꢵꢱ꣄ꢓꢙ꣄ꢙꢸ,खास्खज्जु,கா2ஸ்க2ஜ்ஜு,khaaskhajju,khAskhajju,khāskhajju,kʰɑːs̪kʰəd͡ʒd͡ʒu,scabies,சொறி சிரங்கு,,,,Health,words
ꢧꢸꢔ꣄ꢥꢶ,फुग्नि,பு2க்3னி,phugni,phugni,phugni,pʰugn̪ɪ,"hives, swelling",தடிப்பு,,,,Health,words
ꢙꢵꢒ꣄ꢬꢡ ꢱꢶꢮꢶ ꢲꣁꢒꢡ꣄,जाक्रत सिवि हा॑कत्,ஜாக்ரத ஸிவி ஹொக3த்,jaakrata sivi ho'kat,jAkrata sivi hOkat,jākrata sivi hŏkat,d͡ʒɑːkɾət̪ə s̪ɪʋɪ ɦokət̪,preventive injections,தடுப்பு ஊசி,,,,Health,words
ꢙꢵꢒ꣄ꢬꢡ ꢲꣁꢒꢡ꣄,जाक्रत हा॑कत्,ஜாக்ரதஹொகத்,jaakrata ho'kat,jAkrata hOkat,jākrata hŏkat,d͡ʒɑːkɾət̪ə ɦokət̪,vaccine,தடுப்பு மருந்து,,,,Health,words
ꢣꣁꢱ꣄ꢒꢵ ꢣꢸꢮ꣄ꢥꣁ,ता॑स्का दुव्ना॑,தொ3ஸ்காது3வ்னொ,do'skaa duvno',dOskA duvnO,dŏskā duvnŏ,d̪os̪kɑː d̪uʋn̪o,headache,தலைவலி,,,,Health,words
ꢱꢶꢔꢶꢬ꣄,सिगिर्,ஸிகி3ர்,sigir,sigir,sigir,s̪ɪgɪɾ,sneezing,தும்மல்,,,,Health,words
ꢱꢶꢔꢸꢬ꣄,सिगुर्,ஸிகு3ர்,sigur,sigur,sigur,s̪ɪguɾ,sneezing,தும்மல்,,,,Health,words
ꢱꢷꢒ꣄,सीक,ஸீக்,seek,sIk,sīk,s̪iːk,sneezing,தும்மல்,,,,Health,words
ꢱꢶꢮ꣄ꢥꢶ,सिव्नि,ஸிவ்னி,sivni,sivni,sivni,s̪ɪʋn̪ɪ,suture,தையல்,,,,Health,words
ꢡꢾꢫ꣄ꢭ꣄,त॑य्ल,தெய்ல்,te'yl,tEyl,tĕyl,t̪ejl,medicated oil,தைலம்,,,,Health,words
ꢬꣁꢔ꣄ ꢦꢾꢬ꣄ꢦꢶꢥꢶ,रोग प॑र्पिनि,ரோக்3பெர்பினி,ro'g pe'rpini,rOg pErpini,rŏg pĕrpini,ɾog peɾpɪn̪ɪ,infection,தொற்று,,,,Health,words
ꢤꢾꢭ꣄ꢥꢶ ꢮ꣄ꢫꢵꢤꢶ,ध॑ल्नि व्याधि,தெ4ல்னிவ்யாதி4,dhe'lni vyaadhi,dhElni vyAdhi,dhĕlni vyādhi,d̪ʰeln̪ɪ ʋjɑːd̪ʰɪ,contagious disease,தொற்று நோய்,,,,Health,words
ꢒꢾꢠ꣄ꢞꢵ ꢬꣂꢒ꣄,क॑ण्डा रोग,கெண்டா3 ரோக்3,ke'nd'aa rok,kENDA rok,kĕṇḍā rok,keɳɖɑː ɾoːk,skin disease,தோல் நோய்,,,,Health,words
ꢱꢾꢒ꣄ꢒꢬꢸ ꢒꣁꢳꢵꢬ꣄,स॑क्करुकोळार्,ஸெக்கருகொளார்,se'kkaru ko'l'aar,sEkkaru kOLAr,sĕkkaru kŏl̤ār,s̪ekkəɾu koɭɑːɾ,diabetes,நீரிழிவு,,,,Health,words
ꢮꢶꢫꢵꢣꢶꢱ꣄ꢢꢸ,वियादिस्थु,வியாதி3ஸ்து2,viyaadisthu,viyAdisthu,viyādisthu,ʋɪjɑːd̪ɪs̪t̪ʰu,patient,நோயாளி,,,,Health,words
ꢬꣂꢔꢶ,रोगि,ரோகி3,rogi,rogi,rogi,ɾoːgɪ,patient,நோயாளி,,,,Health,words
ꢬꣂꢔ꣄ ꢔ꣄ꢬꢱ꣄ꢡꢶ,रोग ग्रस्ति,ரோக்3க்3ரஸ்தி,rog grasti,rog grasti,rog grasti,ɾoːg gɾəs̪t̪ɪ,patient,நோயாளி,,,,Health,words
ꢣꢸꢮ꣄ꢥꣁ,दुव्ना॑,து3வ்னொ,duvno',duvnO,duvnŏ,d̪uʋn̪o,pain,நோவு,,,,Health,words
ꢦꢬ꣄ꢱ ꢮꢵꢫꢸ,पर्सवायु,பர்ஸவாயு,parsa vaayu,parsa vAyu,parsa vāyu,pəɾs̪ə ʋɑːju,paralysis,பக்கவாதம்,,,,Health,words
ꢦꢵꢬ꣄ꢱ꣄ꢮ ꢮꢵꢫꢸ,पार्स्व वायु,பார்ஸ்வவாயு,paarsva vaayu,pArsva vAyu,pārsva vāyu,pɑːɾs̪ʋə ʋɑːju,paralysis,பக்கவாதம்,,,,Health,words
ꢒꢶꢜꢵꢗꢸꢜ꣄ꢜꢸ,किटाचुट्टु,கிடாசுட்டு,kit'aachut't'u,kiTAcuTTu,kiṭācuṭṭu,kɪʈɑːt͡ʃuʈʈu,ring worm,படர்தாமரை,,,,Health,words
ꢓꢵꢱ꣄,खास्,கா2ஸ்,khaas,khAs,khās,kʰɑːs̪,eczema,படை,,,,Health,words
ꢪꣁꢞ꣄ꢪꢾ,माअ॑ड्म॑,மொட்3மெ,mo'd'me',mODmE,mŏḍmĕ,moɖme,pimple,பரு,,,,Health,words
ꢪꣁꢠ꣄ꢪꢾ,मा॑ण्म॑,மொண்மெ,mo'nme',mONmE,mŏṇmĕ,moɳme,pimple,பரு,,,,Health,words
ꢣꢵꢣꢸ ꢣꢸꢮ꣄ꢥꣁ,दातु दुव्ना॑,தா3து து3வ்னொ,daadu duvno',dAdu duvnO,dādu duvnŏ,d̪ɑːd̪u d̪uʋn̪o,tooth-ache,பல்வலி,,,,Health,words
ꢣꢵꢣꢸ ꢦꣁꢭ꣄ꢭꢪ꣄,दादु पा॑ल्लम्,தா3துபொல்லம்,daadu po'llam,dAdu pOllam,dādu pŏllam,d̪ɑːd̪u polləm,tooth cavity,பற்குழி,,,,Health,words
ꢦꢾꢫ꣄ꢡ꣄ꢡꢸ,प॑य्त्तु,பெய்த்து,pe'yttu,pEyttu,pĕyttu,pejt̪t̪u,bile,பித்தம்,,,,Health,words
ꢙꢬ꣄ꢒꢾꢪ꣄,जर्क॑म्,ஜர்கெம்,jarke'm,jarkEm,jarkĕm,d͡ʒəɾkem,delivery,பிரசவம்,,,,Health,words
ꢙꢬ꣄ꢒꢾꢪꢸꢣꢸꢮ꣄ꢥꣁ,जर्क॑मु दुव्ना॑,ஜர்கெமுது3வ்னொ,jarke'muduvno',jarkEmuduvnO,jarkĕmuduvnŏ,d͡ʒəɾkemud̪uʋn̪o,labour pain,பிரசவவலி,,,,Health,words
ꢦꢭ꣄ꢭꢶꢥꢶ ꢣꢸꢮ꣄ꢥꣁ,पल्लिनि दुव्ना॑,பல்லினி து3வ்னொ,pallini duvno',pallini duvnO,pallini duvnŏ,pəllɪn̪ɪ d̪uʋn̪o,labour pain,பிரசவவலி,,,,Health,words
ꢦ꣄ꢬꢱꢮ ꢮꢾꢣꢥꣁ,प्रसव वेदना॑,ப்ரஸவ வேத3னொ,prasava ve'dano',prasava vEdanO,prasava vĕdanŏ,pɾəs̪əʋə ʋed̪ən̪o,labour pain,பிரசவவலி,,,,Health,words
ꢆꢦꢩꢵꢤꣁ,उपबाधा॑,உபபா3தொ4,upabhaadho',upabhAdhO,upabhādhŏ,upəbʰɑːd̪ʰo,side effect,பின்விளைவு,,,,Health,words
ꢆꢨꢵꢤꢒꣁ,उबाधका॑,உபா3த4கொ,ubaadhako',ubAdhakO,ubādhakŏ,ubɑːd̪ʰəko,side effect,பின்விளைவு,,,,Health,words
ꢆꢦꢵꢤꣁ,उपाधा॑,உபாதொ4,upaadho',upAdhO,upādhŏ,upɑːd̪ʰo,side effect,பின்விளைவு,,,,Health,words
ꢧꢭ꣄ꢗꢵ ꢨꢵꢤꣁ,फल्चा बाधा॑,ப2ல்சா பா3தொ4,phalchaa baadho',phalcA bAdhO,phalcā bādhŏ,pʰəlt͡ʃɑː bɑːd̪ʰo,side effect,பின்விளைவு,,,,Health,words
ꢓꢙ꣄ꢙꢸ,खज्जु,க2ஜ்ஜு,khajju,khajju,khajju,kʰəd͡ʒd͡ʒu,"sore, wound",புண்,,,,Health,words
ꢦꢶꢱꣁ,पिसा॑,பிஸொ,piso',pisO,pisŏ,pɪs̪o,"lunacy, madness",பைத்தியம்,,,,Health,words
ꢗꢸꢠ꣄ꢜꢸꢭ꣄,चुण्टुल्,சுண்டுல்,chunt'ul,cuNTul,cuṇṭul,t͡ʃuɳʈul,dandruff,பொடுகு,,,,Health,words
ꢭꢷꢒ꣄,लीक्,லீக்,leek,lIk,līk,liːk,"Perlice, louse",பேன்முட்டை,,,,Health,words
ꢪꣁꢱ꣄ꢒꢭ꣄,मा॑स्कल्,மொஸ்கல்,mo'skal,mOskal,mŏskal,mos̪kəl,morning sickness,மசக்கை,,,,Health,words
ꢪꢾꢖ꣄ꢒꢶꢥꢶ,म॑ङकिनि,மெங்கினி,me'nkini,mEGkini,mĕṅkini,meŋkɪn̪ɪ,"drowsiness, fainting",மயக்கம்,,,,Health,words
ꢮꣀꢣ꣄ꢫꢪ꣄,वैद्यम,வைத்3யம்,vaidyam,vaidyam,vaidyam,ʋəɪd̪jəm,treatment,மருத்துவம்,,,,Health,words
ꢮꢣ꣄ꢫ ꢯꢵꢭꣁ,वद्यय शालो,வைத்3ய ஶாலொ,vadya shaalo',vadya zAlO,vadya śālŏ,ʋəd̪jə ʃɑːlo,hospital,மருத்துவமனை,,,,Health,words
ꢪꢭ ꢨꢥ꣄ꢤꢪ꣄,मल बन्धम्,மலப3ந்த4ம்,mala bandham,mala bandham,mala bandham,mələ bən̪d̪ʰəm,constipation,மலச்சிக்கல்,,,,Health,words
ꢪꣁꢥ꣄ꢥꢸ ꢒꣁꢳꢵꢬ꣄,मा॑न्नु का॑ळार्,மொன்னு கொளார்,mo'nnu ko'l'aar,mOnnu kOLAr,mŏnnu kŏl̤ār,mon̪n̪u koɭɑːɾ,"lunacy, hysteria",மனநோய்,,,,Health,words
ꢔꣁꢳꢶ,गा॑ळि,கொ3ளி,go'l'i,gOLi,gŏl̤i,goɭɪ,tablet,மாத்திரை,,,,Health,words
ꢩꢬꢵꢜ꣄ ꢦꢶꢱꢡ꣄ꢡꢾ,भराट्पिसत्ते,ப4ராட்பிஸஸ்தே,bharaat' pisatte',bharAT pisattE,bharāṭ pisattĕ,bʰəɾɑːʈ pɪs̪ət̪t̪e,menstruation,மாதவிடாய்,,,,Health,words
ꢣꢹꢬ꣄ ꢬꢴꢥꢶ,दूर र्हनि,து3 தூ3ர்ர:நி,door rhani,dUr rhani,dūr rhani,d̪uːɾ ɾɦən̪ɪ,menstruation,மாதவிடாய்,,,,Health,words
ꢲꢿꢪꢸ ꢣꢸꢮ꣄ꢥꣁ,हेमु दुव्ना॑,ஹேமு து3வ்னொ,hemu duvno',hemu duvnO,hemu duvnŏ,ɦeːmu d̪uʋn̪o,chest pain,மார்புவலி,,,,Health,words
ꢔꢸꢠ꣄ꢜꢾꢪ꣄ ꢕꢵꢪ꣄,गुण्ट॑म्घाम्,கு3ண்டெம்கா4ம்,gunt'e'm ghaam,guNTEm ghAm,guṇṭĕm ghām,guɳʈem gʰɑːm,heart attack,மாரடைப்பு,,,,Health,words
ꢧꣀꢭꣁ ꢏꢫ꣄ꢡꢦ꣄ꢦꢥ꣄,फैला॑ आ॑य्तप्पन्,பை2லாஒய்தபன்,phailo' o'ytappan,phailO Oytappan,phailŏ ŏytappan,pʰəɪlo ojt̪əppən̪,first-aid,முதலுதவி,,,,Health,words
ꢪꢸꢞ꣄꣄ꢥꢶ,मुड्नि,முட்3ணி,mud'ni,muDni,muḍni,muɖn̪ɪ,fracture,முறிவு,,,,Health,words
ꢔꢸꢞ꣄꣄ꢒꢵꢪ꣄ ꢣꢸꢮ꣄ꢥꣁ,गुड्काम दुव्ना॑,கு3ட்3கா3து3வ்னொ,gud'kaam duvno',guDkAm duvnO,guḍkām duvnŏ,guɖkɑːm d̪uʋn̪o,arthritis,மூட்டுவலி,,,,Health,words
ꢪꢹꢭꢪꢸ ꢒꣁꢳꢵꢬ꣄,मूलमु का॑ळार्,முலமுகொளார்,moolamu ko'l'aar,mUlamu kOLAr,mūlamu kŏl̤ār,muːləmu koɭɑːɾ,piles,மூலநோய்,,,,Health,words
ꢬꢾꢔꢡ꣄ ꢮꢿꢔ꣄,र॑गत्वेग्,ரெக3த்வேக்3,re'gat veg,rEgat veg,rĕgat veg,ɾegət̪ ʋeːg,blood pressure,ரத்த அழுத்தம்,,,,Health,words
ꢬꣁꢪꢣꢸ ꢨꢶꢱ꣄ꢱꣁ,र॑गतु बिस्सा॑,ரெக3துபி3ஸ்ஸொ,ro'madu bisso',rOmadu bissO,rŏmadu bissŏ,ɾoməd̪u bɪs̪s̪o,blood pressure,ரத்த அழுத்தம்,,,,Health,words
ꢬꢾꢔꢡꢸ ꢲꢷꢥ꣄,र॑गतु हीन,ரெக3து ஹீன்,re'gatu heen,rEgatu hIn,rĕgatu hīn,ɾegət̪u ɦiːn̪,anaemia,ரத்தச் சோகை,,,,Health,words
ꢭꢿꢒꢶꢫꢪ꣄,लेकियम्,லேகியம்,lekiyam,lekiyam,lekiyam,leːkɪjəm,health tonic,லேகியம்,,,,Health,words
ꢮꢭꢶꢮ꣄,वलिव,வலிவ்,valiv,valiv,valiv,ʋəlɪʋ,fits,வலிப்பு,,,,Health,words
ꢪꣁꢳꢶꢶ ꢣꢸꢮ꣄ꢥꣁ,मा॑ळि दुव्ना॑,மொளி து3வ்னொ,mo'l'ii duvno',mOLii duvnO,mŏl̤ii duvnŏ,moɭɪɪ d̪uʋn̪o,rheumatism,மூட்டுவலி,,,,Health,words
ꢪꢸꢭꢪꢸꢒ꣄ ꢒꣁꢳꢵꢬ꣄,मुलमुक का॑ळार,மூலமுக் கொளார்,mulamuk ko'l'aar,mulamuk kOLAr,mulamuk kŏl̤ār,muləmuk koɭɑːɾ,piles,மூலனோய்,,,,Health,words
ꢮꢪ꣄ꢥꢶ,वम्नि,வம்னி,vamni,vamni,vamni,ʋəmn̪ɪ,vomitting,வாந்தி,,,,Health,words
ꢡꣂꢠꢹꢓꢙ꣄ꢙꢸ,तोणुखज्जु,தோணுக2ஜ்ஜு,tonookhajju,toNUkhajju,toṇūkhajju,t̪oːɳuːkʰəd͡ʒd͡ʒu,sore mouth,வாய்ப்புண்,,,,Health,words
ꢮꢵꢫꢹ,वायू,வாயூ,vaayoo,vAyU,vāyū,ʋɑːjuː,flatulence,வாய்வு,,,,Health,words
ꢄꢱ꣄ꢒꢶ,इस्कि,இஸ்கி,iski,iski,iski,ɪs̪kɪ,hic-cough,விக்கல்,,,,Health,words
ꢱꢹꢡ꣄,सूत,ஸூத்,soot,sUt,sūt,s̪uːt̪,"Swelling, boil",வீக்கம்,,,,Health,words
ꢨꢸꢬꢸꢞꣁ,बुरुडा॑,பு3ருடொ3 பு2க்3நி,burud'o',buruDO,buruḍŏ,buɾuɖo,"Swelling, boil",வீக்கம்,,,,Health,words
ꢧꢸꢔ꣄ꢥꢶ,फुग्नि,பு3ருடொ3 பு2க்3நி,phugni,phugni,phugni,pʰugn̪ɪ,"Swelling, boil",வீக்கம்,,,,Health,words
ꢨꢵꢣꣁ,बादा॑,பா3தொ3,baado',bAdO,bādŏ,bɑːd̪o,pain,வேதனை,,,,Health,words
