sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,ஹொல்லாது3,hollaadu,,,,"Next, Afterwards, Afterward","அடுத்து, பின்னர், பிறகு",10 ஒர்ஸு ஹொல்லாது3 தெங்கொ3 ஸாரியொ,Seeing him after 10 years,10 வருடங்களுக்குப் பிறகு அவரைப் பார்க்கிறேன்,time,corpus_sourashtradictionary
,,தெக3 ஹொல்லாது3,tega hollaadu,,,,After that,"அதற்கடுத்து, அதன் பிறகு",தெக3 ஹொல்லாது3 கொன்னி தெனு நிஞ்ஜானி,No one slept after that,அதற்கடுத்து யாரும் தூங்கவில்லை,time,corpus_sourashtradictionary
,,அத்தெங்கு3டு3,attengguDu,,,,"Hereafter, From now on",இனிமேல்,அத்தெங்கு3டு3 மொரெ வத்தோஸ் ஐகுனொ,"From now on, should listen only to me",இனிமேல் என்பேச்சை தான் கேட்கவேண்டும்,time,corpus_sourashtradictionary
,,அதப2ர,ataphara,,,,After this,அதன் பிறகு,அதப2ர து3ஷ்ட ஸவஸுக் ஸொடு3வொ,Leave bad friendships after this,அதன் பிறகு கெட்ட நட்பை விட்டு விடுங்கள்,time,corpus_sourashtradictionary
,,ஹொயெத்தகர்,hoyettakar,,,,After,ஆனபிறகு,6 ம்ஹடொ3 ஹொயெத்தகர் பில்லல்னுக் கெ4டி3 அகா3ர் தெ3னொ,Babies should be given solid food after 6 months of age,6 மாதங்கள் ஆனபிறகு குழந்தைகளுக்கு திட உணவை கொடுக்க வேண்டும்,time,corpus_sourashtradictionary
,,ஒள்டோக் ஒள்டோக்,oLTOk oLTOk,,,,Now and then,அவ்வப்பொழுது,ஸுனொ ஒள்டோக் ஒள்டோக் உஸ்கெஸி,The dog barked now and then,நாய் அவ்வப்போது குரைத்தது,time,corpus_sourashtradictionary
,,தெ2ப்3பொ3,thebbo,,,,Then,அப்போது,தெ2ப்3பொ3 மீ ஸங்கெ3யொ கொன்னிதெனு அய்க்யானி,No one listened what I said then,அப்போது நான் சொன்னதை யாரும் கேட்கவில்லை,time,corpus_sourashtradictionary
,,தெ2ப்3போ3ஸி,thebbOsi,,,,Only then,அப்போது தான்,ஸுட்டுனாத்தக் அப்4யாஸ் கெர்னொ. தெ2ப்2போ3ஸி ஜெவுஞ்சத்தக் முஸை,Keep practicing. Only then can you win,தொடர்ந்து பயிற்சி செய்ய வேண்டும். அப்போதுதான் வெற்றி பெற முடியும்,time,corpus_sourashtradictionary
,,கொ2ப்3பொ3,khobbo,,,,When,எப்போது,கொ2ப்3பொ3 பி2வ்ரி தே3ன் மெனி ஸங்கு3வொ,Tell me when you will return it,எப்போது திருப்பித் தருவீர்கள் என்று சொல்லுங்கள்,time,corpus_sourashtradictionary
,,கொ2ப்3பி3ம்,khobbim,,,,"Always, Usually","எப்போதும், பொதுவாக, வழக்கமாக",தெனு கொ2ப்3பி3ம் சுரும் அவன்,He always comes early,அவர் எப்போதும் சீக்கிரம் வருவார்,time,corpus_sourashtradictionary
,,லம்பு3ரும்,lamburum,,,,Always,எப்போதும்,ஜித்ரவ் லம்பு3ரும் இஸோஸ் ஜானா,Life will not always go like this,வாழ்க்கை எப்போதும் இப்படியே போகாது,time,corpus_sourashtradictionary
,,ஸதா3கலம்,sadaakalam,,,,Always,எப்பொழுதும்,வளுராணும் ஸதா3கலம் வேன் ஹுன்னொ ர்ஹாய்,It is always very hot in the desert,பாலைவனத்தில் எப்பொழுதும் அதிக வெப்பம் இருக்கும்,time,corpus_sourashtradictionary
,,கொனேவெள,konEveLa,,,,"All the time, Any time",எந்த நேரத்திலும்,சிரபுஞ்சிம் கொனேவெள பொவ்ஸ் பொட3ஸ்,It rains anytime in Cherrapunji,சிரபுஞ்சியில் எந்த நேரத்திலும் மழை பெய்கிறது,time,corpus_sourashtradictionary
,,தெத்தெவேள்,tettevEL,,,,From time to time,அவ்வப்போது,ரீன் தெத்தெவேள் ஹெட்டுனொ,The loan should be repaid from time to time,கடனை அவ்வப்போது அடைத்து விடவேண்டும்,time,corpus_sourashtradictionary
,,கொ3ப்3ப3 தெ2ப்3ப3,gobba thebba,,,,"At anytime, Always",எப்போது பார்த்தாலும்,ஹிஸ்லான் கொ3ப்3ப3 தெ2ப்3ப3 ரீன் மவன்,Servants always ask for credit,வேலைக்காரர்கள் எப்போதும் கடன் கேட்பார்கள்,time,corpus_sourashtradictionary
,,கொ2ப்3ப3தி3,khobbadi,,,,"Occasionally, Sometime, Ever, Once a while",எப்போதாவது,அவ்ரெ மமொ கொ2ப்3ப3தி3 ஒண்டால் சல்சித்ரு ஸான்,My uncle occasionally watches movies,என் மாமா எப்போதாவது ஒரு முறை திரைப்படம் பார்ப்பார்,time,corpus_sourashtradictionary
,,முது3ல்லாம்,mudullaam,,,,"Earlier, Previously, Early times","முன்பு, முற்காலம்",முது3ல்லாம் அமி தி3ல்லிம் ஜிவெயொ,Earlier we lived in Delhi,முன்பு நாங்கள் டெல்லியில் வாழ்ந்தோம்,time,corpus_sourashtradictionary
,,கெ4ண்டொ,gheNTo,,,,Time,மணி,தீ3 கெ4ண்டொ தொகன் ர்ஹக்கிலேத் ஸேத்தெ,I am waiting for 2 hours,2 மணி நேரமாக காத்திருக்கிறேன்,time,corpus_sourashtradictionary
,,கெ4டி3,gheDi,,,,"Time, Moment, While","போது, நேரம், கணம், சிறிது நேரம்",கெ4டி ர்ஹியெத் வத்தொ கெரென்,"If you have time, we can talk",நேரம் இருந்தால் பேசலாம்,time,corpus_sourashtradictionary
,,ஒண்டெ கெ4டி3,oNTe gheDi,,,,24 Minutes,ஒரு நாழிகை,ஒண்டெ தி3 மெனரியொ 60 கெ4டி3னுன் செரயொ,A day consists of 60 gheDi,ஒரு நாள் என்பது 60 நாழிகைகளைக் கொண்டது,time,corpus_sourashtradictionary
,,கா4ட்,ghaaT,,,,"Hour, O' clock",மணி,கெ4ண்டொ அத்தொ 2 கா4ட் 15 நிமிஷுன்,Now the time is 2 hours 15 minutes,இப்போது நேரம் 2 மணி 15 நிமிடங்கள்,time,corpus_sourashtradictionary
,,கா4ம்,ghaam,,,,"Hour, O' clock",மணி,ஸாதுன் தெ3ஸ் கா4முக் தொரன் கு3ஷ்டி நிகு3ளயி,The train leaves at seven ten,ஏழு பத்து மணிக்கு ரயில் புறப்படும்,time,corpus_sourashtradictionary
,,நிமுஷ்,nimush,,,,Minute,நிமிடம்,ஸாத் கா4ம் தெ3ஸ்ஸு நிமிஷுக் ஊபொ3ண்டி3 நிகு3ளயி,The train will leave at seven hours ten minutes,ஏழு மணி பத்து நிமிடங்களுக்கு ரயில் புறப்படும்,time,corpus_sourashtradictionary
,,நிமிட்,nimiT,,,,Minute,நிமிடம்,வராமான் நிமுடு நிமிட் மர்ச்சய்லேத் ஹொதெ3ஸி,The weather was changing minute by minute,வானிலை நிமிடத்திற்கு நிமிடம் மாறிக்கொண்டே இருந்தது,time,corpus_sourashtradictionary
,,சிடு3க்,ciDuk,,,,Second,நொடி,எல்லெகொ3 தெ2வ்டெ3 சிடு3குனூஸ் ஹோயி,It only takes a few seconds,இதற்கு சில வினாடிகள் மட்டுமே ஆகும்,time,corpus_sourashtradictionary
,,கெ4டி3தளொ,gheDitaLo,,,,Clock / Watch,கடிகாரம்,ஜு2கு3 கொ4ம்மானும் கெ4டி3தளொ 15 நிமிஷுன் பி3ஸ்ஸொ தொ2வஸுன்,Clocks in most homes are set 15 minutes faster,பெரும்பாலான வீடுகளில் கடிகாரங்கள் 15 நிமிடங்கள் வேகமாக வைக்கப்படுகின்றன,time,corpus_sourashtradictionary
,,கெ4டி3யளொ,gheDiyaLo,,,,Clock,கடிகாரம்,அணு கெ4டி3யளோ வேன் ஸெர்க்கொகன் கெ4ண்டொ தெ3க்கட3ஸு,An atomic clock shows time very accurately,அணுக் கடிகாரம் மிகத் துல்லியமாக நேரத்தை காட்டுகிறது,time,corpus_sourashtradictionary
,,ஹாது கெ4டி3யளொ,haatu gheDiyaLo,,,,"Wristwatch, Watch",கைக்கடிகாரம்,பை2லா ஹாது கெ4டி3யளொ 1868 - ம் தெ3க்கி தெ3ர்யாஸி,The first wrist watch was invented in 1868,முதல் கைக்கடிகாரம் 1868 இல் கண்டுபிடிக்கப்பட்டது,time,corpus_sourashtradictionary
,,ஸெகு3ன்,segun,,,,Omen,சகுனம்,களொ மஞ்ஜிரிக் ஸாத்தெ தி4ல்லொ ஸெகு3ன் மெனி ஜு2கு3 தெனு மெனஸுன்,Many people say that seeing a black cat is a bad omen,கருப்பு பூனையைப் பார்ப்பது கெட்ட சகுனம் என பலர் சொல்வார்கள்,time,corpus_sourashtradictionary
,,ஶுப4,ssubha,,,,Auspicious,"நல்ல, சுப",ஶுப4 வேள் ஸீகின் ராக்கெட் ஸொட3ஸுனு,They launch a rocket at an auspicious time,சுப நேரத்தில் ராக்கெட்டை ஏவுகிறார்கள்,time,corpus_sourashtradictionary
,,வேக்,vEk,,,,"Time, While","வேளை, காலம், போது, நேரம், சிறிது நேரம்",வேக் சொக்கட் ர்ஹியெத் ஹவ்டெ3யொ சலயி,"If the timing is good, what is thought will happen",நேரம் நன்றாக இருந்தால் நினைத்தது நடக்கும்,time,corpus_sourashtradictionary
,,வேள்,vEL,,,,"Time, While","வேளை, காலம், போது, நேரம், சிறிது நேரம்",தூ ஏட் ர்ஹாத்த வேள் மொரெ சொக்காய் ஸிவி ஹொட்டெ,Sew my shirt while you're here,நீ இங்கே இருக்கும்போது என் சட்டையை தைத்துவிடு,time,corpus_sourashtradictionary
,,வேளுமிதி,vELumiti,,,,"Deadline, Time limit, Timeline",காலக்கெடு,ஸர்கார் தி3யெ வேளுமிதி ஸொந்தொ3 ஸெரொ முஸரஸ்,The deadline given by the government ends tomorrow,அரசு அளித்த காலக்கெடு நாளையுடன் முடிவடைகிறது,time,corpus_sourashtradictionary
,,இர்கடு3 வேள்,irkaDu vEL,,,,"Hard Times, Difficult times",கஷ்டகாலம்,இர்கடு3 வேள் ஸஹாவ் கெரத்தெனோஸ் மித்ரு,A friend is one who helps in difficult times,இக்கட்டான சமயங்களில் உதவுபவனே நண்பன்,time,corpus_sourashtradictionary
,,பா2ர்,phaar,,,,Time,"வேளை, காலம்",ஸொளொபா2ரும் சுரும் ஹுட3த்தெ சொக்கட் வட்கெ,Getting up early in the morning is a good habit,காலையில் சீக்கரம் எழுவது நல்ல பழக்கம்,time,corpus_sourashtradictionary
,,பா2ரு,phaaru,,,,A period of 3 Hours,ஜாமம் (3 மணி நேரம்),ஆட் பா2ருன் மிளின் ஒண்டெ தி3ன்னு ஹோஸு,Eight phaarun (3 Hours) add up to one day,எட்டு ஜாமங்கள் சேர்ந்தால் ஒரு நாள் ஆகும்,time,corpus_sourashtradictionary
,,ஸெணம்,seNam,,,,"Soon, quickly","சீக்கிரம், விரைவில்",காம் ஸெணம் முஜ்ஜொ,The work is over quickly,வேலை சீக்கிரத்தில் முடிந்து விட்டது,time,corpus_sourashtradictionary
,,ஶுனாஸ்,ssunaas,,,,Early,குறித்த காலத்திற்கு முன்,துமி ஶுனாஸ் அவ்டி3யா,You have arrived early,நீங்கள் சீக்கிரமே வந்து விட்டீர்கள்,time,corpus_sourashtradictionary
,,அவ்ஸர்,avsar,,,,Hurry,அவசரம்,துமி ககொ3 அவ்ஸர் பொட3ரியொ?,Why are you in such a hurry?,நீங்கள் ஏன் அவசரப்படுகிறீர்கள்?,time,corpus_sourashtradictionary
,,ஸவ்கா3ஸ்,savgaas,,,,"Leisure, Free, Rest, Delay","ஓய்வு, தாமதம்",ஸவ்கா3ஸ் அப்3பெ3த் கே4ர் அவொ,Come home when you are free,ஓய்வு கிடைத்தால் வீட்டுக்கு வாருங்கள்,time,corpus_sourashtradictionary
,,ஸவ்கா3ஸ்கன்,savgaaskan,,,,Slowly,மெதுவாக,தெனொ ஸவ்கா3ஸ்கன் காம் கெரை,He works slowly,அவன் மெதுவாக வேலை செய்வான்,time,corpus_sourashtradictionary
,,அவ்காஶ்,avkaass,,,,Opportunity,"வாய்ப்பு, சந்தர்ப்பம்",புஸினி புஸத்தக் அவ்காஶ் ந்ஹீ !,No opportunity to ask questions !,கேள்விகள் கேட்க வாய்ப்பு இல்லை !,time,corpus_sourashtradictionary
,,அவ்காஸ்,avkaas,,,,Leave,விடுப்பு,மீ ஹிந்தொ3 அவ்காஸ் க2ல்ரெஸ்,I have take leave today,நான் இன்று விடுப்பு எடுத்துள்ளேன்,time,corpus_sourashtradictionary
,,அவ்காஸ் தி3ன்னு,avkaas dinnu,,,,Holiday,விடுமுறை,ஒண்டெ ஒர்ஸும் 9 அவ்காஸ் தி3ன்னுன் ஸே,There are 9 holidays in a year,ஒரு வருடத்தில் 9 விடுமுறைகள் உள்ளன,time,corpus_sourashtradictionary
,,தெ2வ்டெ3 வேள்,thevDe vEL,,,,Sometimes,"சில நேரங்களில், சில சமயம், எப்பொழுதாவது",தெ2வ்டெ3வேள் தோன் ஜ2ய்லி ர்ஹாத்தெ ப3ரொ,Sometimes it's better to keep the mouth shut,சில நேரங்களில் வாயை மூடிக்கொண்டு இருப்பது நல்லது,time,corpus_sourashtradictionary
,,வேளாவேளாக்,vELaavELaak,,,,"Timely, At regular intervals",வேளாவேளைக்கு,வேளாவேளாக் ஹொகத் கா2த்தெ அவஸ்யமு,It is necessary to take medicines at regular intervals,வேளாவேளைக்கு மருந்து சாப்பிடுவது அவசியம்,time,corpus_sourashtradictionary
,,இரோட்,irOT,,,,Untimely,இரண்டுங்கெட்டான்,ஸொளொபா2ர் ந்ஹீ வீள்டாக் அவ்னொ. இஸனி இரோடு வேளும் தூ அவெத் காய் கெரத்தெ?,Should come in morning or evening. What to do if you come at a time like this?,காலை அல்லது மாலையில் வரவேண்டும். இப்படி இரண்டுங்கெட்ட வேளையில் நீ வந்தால் என்ன செய்ய?,time,corpus_sourashtradictionary
,,வர்தமானகாலு,vartamaanakaalu,,,,Present Tense,நிகழ்காலம்,அத்தொ காய் சலரஸ் மெனெத்தெ வர்தமானுகாலு ஸங்க3ஸு,The present tense tells what is happening now,இப்போது என்ன நடக்கிறது என்பதை நிகழ்காலம் சொல்கிறது,time,corpus_sourashtradictionary
,,பூ4தகாலு,bhootakaalu,,,,Past Tense,இறந்தகாலம்,சலெயொ ஸங்க3த்தெ பூ4தகாலு,Telling what happened is past tense,நடந்ததை சொல்வது இறந்தகாலம்,time,corpus_sourashtradictionary
,,ப4விஷ்யகாலு,bhavishyakaalu,,,,Future Tense,எதிர்காலம்,சலன் ஜாரியொ ஸங்க3த்தெ ப4விஷ்யகாலு,Telling what is going to happen is future tense,நடக்கப் போவதை சொல்வது எதிர்காலம்,time,corpus_sourashtradictionary
,,"ஔதகாலு, அவ்தொ காலு","autakaalu, avto kaalu",,,,Future Tense,எதிர்காலம்,மீ ஜவு மெனெத்தெ ஔதகாலு,I will go is a future tense,நான் செல்வேன் என்பது எதிர்காலம்,time,corpus_sourashtradictionary
,,"ஔதகால், அவ்தொ கால்","autakaal, avto kaal",,,,Future,எதிர்காலம்,ஶ்ரேஷ்ட2 அவ்தொகாலுக்குரிச்சி மீ பாய்ஞ்பொட்3லரஸ்,I pray for a better future,சிறந்த எதிர்காலத்திற்காக நான் பிரார்த்தனை செய்கிறேன்,time,corpus_sourashtradictionary
,,ப4விஷ்யம்,bhavishyam,,,,Future,எதிர்காலம்,ப4விஷ்யம் சொக்கட் ர்ஹாந்தொ3,May the future be good,எதிர்காலம் நன்றாக இருக்கட்டும்,time,corpus_sourashtradictionary
,,ஹத்3து3ராத்,hadduraat,,,,Midnight,நள்ளிரவு,ஹத்3து3ராதும் மொகொ3 பொ3வ்னகொ3,Don't call me at midnight,நள்ளிரவில் என்னை அழைக்காதே,time,corpus_sourashtradictionary
,,ஸொளொ ஸொளொபா2ர்,soLo soLophaar,,,,Early Morning,அதிகாலை,ஸொளொ ஸொளொபா2ரும் கோட் ஜீ ர்ஹாத்தொ முஸை?,Where could have gone in the early morning?,அதிகாலையில் எங்கே போயிருக்க முடியும்?,time,corpus_sourashtradictionary
