sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢣꢪꢥꣁ,दमना॑,த3மனொ,damano',damanO,damanŏ,d̪əmən̪o,oppression,அடக்குமுறை,,,,Politics,words
ꢒꢸꢣꣁ,कुदा॑,குதொ3,kudo',kudO,kudŏ,kud̪o,pawn,அடகு,,,,Politics,words
ꢒꢸꢣꣁ,कुदा॑,குதொ3,kudo',kudO,kudŏ,kud̪o,mortgage,அடமானம்,,,,Politics,words
ꢓꢵꢭ꣄ꢣꢳ꣄ ꢓꢵꢭ꣄ꢣꢾꢳꢪ꣄,खाल्दळ,கா2ல்த3ள்,khaaldal' khaalde'l'am,khAldaL khAldELam,khāldal̤ khāldĕl̤am,kʰɑːld̪əɭ kʰɑːld̪eɭəm,basement,அடித்தளம்,,,,Politics,words
ꢃꢤꢵꢬꢸ ꢨꢵꢡ꣄ꢫꢡꣁ,आधारु बाद्यता॑,ஆதா4ரு பா3த்யதொ,aadhaaru baatyato',AdhAru bAtyatO,ādhāru bātyatŏ,ɑːd̪ʰɑːɾu bɑːt̪jət̪o,fundamental right,அடிப்படையுரிமை,,,,Politics,words
ꢱ꣄ꢬꢿꢠꢶꢗꢵꢭ꣄,स्रेणिचाल,ஸ்ரேணிசால்,srenichaal,sreNicAl,sreṇicāl,s̪ɾeːɳɪt͡ʃɑːl,parade,அணிவகுப்பு,,,,Politics,words
ꢂꢡ꣄ꢒꢫꢵꢬ꣄,अत्क्यार्,அத்க்யார்,atkayaar,atkayAr,atkayār,ət̪kəjɑːɾ,"power, authority",அதிகாரம்,,,,Politics,words
ꢂꢡ꣄ꢒ꣄ꢫꢵꢬꢶ,अत्क्यारि,அத்க்யாரி,atkyaari,atkyAri,atkyāri,ət̪kjɑːɾɪ,officer,அதிகாரி,,,,Politics,words
ꢪꢥ꣄ꢡ꣄ꢬꢶ ꢒꢵꢬ꣄ꢫꢵꢭꢫꣁ,मन्त्रि कार्यालया॑,மந்த்ரிகார்யாலயொ,mantri kaaryaalayo',mantri kAryAlayO,mantri kāryālayŏ,mən̪t̪ɾɪ kɑːɾjɑːləjo,ministry,அமைச்சகம்,,,,Politics,words
ꢪꢥ꣄ꢡ꣄ꢬꢶ,मन्त्रि,மந்த்ரி,mantri,mantri,mantri,mən̪t̪ɾɪ,minister,அமைச்சர்,,,,Politics,words
ꢂꢪꢵꢡ꣄ꢫꣁ,अमात्या॑,அமாத்யொ,amaatyo',amAtyO,amātyŏ,əmɑːt̪jo,minister,அமைச்சர்,,,,Politics,words
ꢪꢥ꣄ꢡ꣄ꢬꢶꢱꢨꣁ,मन्त्रिसबा॑,மந்த்ரிஸபொ3,mantrisabo',mantrisabO,mantrisabŏ,mən̪t̪ɾɪs̪əbo,cabinet,அமைச்சரவை,,,,Politics,words
ꢯꢵꢥ꣄ꢡꢶ,शान्ति,ஶாந்தி,shaanti,zAnti,śānti,ʃɑːn̪t̪ɪ,peace,அமைதி,,,,Politics,words
ꢱꢖ꣄ꢕꢜꢶꢒꣁ,सङ्घटिका॑,ஸங்க4டிகொ,sanghat'iko',saGghaTikO,saṅghaṭikŏ,s̪əŋgʰəʈɪko,organizer,அமைப்பாளர்,,,,Politics,words
ꢱꢛ꣄ꢗꢭꢥꢒꢵꢬꣁ,सञ्चलनकारा॑,ஸஞ்சலனகாரொ,sanchalanakaaro',saJcalanakArO,sañcalanakārŏ,s̪əɲt͡ʃələn̪əkɑːɾo,organizer,அமைப்பாளர்,,,,Politics,words
ꢮꢶꢣꢿꢱ꣄,विदेस्,விதே3ஸ்,vides,vides,vides,ʋɪd̪eːs̪,foreign country,அயல்நாடு,,,,Politics,words
ꢩꢬꢳꢡꢿꢱ꣄,भरळदेस्,ப4ரளதே3ஸ்,bharal'ates,bharaLates,bharal̤ates,bʰəɾəɭət̪eːs̪,foreign country,அயல்நாடு,,,,Politics,words
ꢬꢙꣁ,रजा॑,ரஜொ,rajo',rajO,rajŏ,ɾəd͡ʒo,king,அரசன்,,,,Politics,words
ꢬꢵꢜ꣄,राट,ராட்,raat',rAT,rāṭ,ɾɑːʈ,king,அரசன்,,,,Politics,words
ꢩꢹꢦꣁ,भूपा॑,பூ4பொ,bhoopo',bhUpO,bhūpŏ,bʰuːpo,king,அரசன்,,,,Politics,words
ꢩꢹꢦꢡꢶ,भूपति,பூ4பதி,bhoopati,bhUpati,bhūpati,bʰuːpət̪ɪ,king,அரசன்,,,,Politics,words
ꢬꢠꢶ,रणि,ரணி,rani,raNi,raṇi,ɾəɳɪ,queen,அரசி,,,,Politics,words
ꢬꢵꢜꢳꢶ,राटाळि,ராடளி,raat'al'i,rATaLi,rāṭal̤i,ɾɑːʈəɭɪ,queen,அரசி,,,,Politics,words
ꢱꢪ꣄ꢱ꣄ꢢꢵꢦꢥꣁ,सम्स्थापना॑,ஸம்ஸ்தா2பனொ,samsthaapano',samsthApanO,samsthāpanŏ,s̪əms̪t̪ʰɑːpən̪o,constitution,அரசியல் சட்டம்,,,,Politics,words
ꢱꢪ꣄ꢮꢶꢤꢵ,सम्विधा,ஸம்விதா4,samvidhaa,samvidhA,samvidhā,s̪əmʋɪd̪ʰɑː,constitution,அரசியல் சட்டம்,,,,Politics,words
ꢬꢵꢙꢥꢷꢡꢶꢮꢵꢥ꣄,राजनीतिवान,ராஜநீதிவான்,raajaneetivaan,rAjanItivAn,rājanītivān,ɾɑːd͡ʒən̪iːt̪ɪʋɑːn̪,politician,அரசியல்வாதி,,,,Politics,words
ꢱꢬ꣄ꢒꢵꢬ꣄,सर्कार,ஸர்கார்,sarkaar,sarkAr,sarkār,s̪əɾkɑːɾ,government,அரசு,,,,Politics,words
ꢬꢵꢙꢵꢖ꣄ꢔꢸ,राजाङ्गु,ராஜாங்கு3,raajaangu,rAjAGgu,rājāṅgu,ɾɑːd͡ʒɑːŋgu,government,அரசு,,,,Politics,words
ꢬꢵꢙ꣄ꢩꢮꢥ꣄,राज्भवन,ராஜ்ப4வன்,raajbhavan,rAjbhavan,rājbhavan,ɾɑːd͡ʒbʰəʋən̪,government house,அரசமாளிகை,,,,Politics,words
ꢬꢮꢸꢳ꣄,रवुळ्,ரவுள்,ravul',ravuL,ravul̤,ɾəʋuɭ,palace,அரண்மனை,,,,Politics,words
ꢦ꣄ꢬꢵꢱꢵꢣꣁ,प्रासादा॑,ப்ராஸாதொ3,praasaado',prAsAdO,prāsādŏ,pɾɑːs̪ɑːd̪o,palace,அரண்மனை,,,,Politics,words
ꢍꢒꢒ꣄,एकक्,ஏகக்,ekak,ekak,ekak,eːkək,unit,அலகு,,,,Politics,words
ꢄꢒꢵꢫ꣄,इकाय,இகாய்,ikaay,ikAy,ikāy,ɪkɑːj,unit,அலகு,,,,Politics,words
ꢭꢵꢜ꣄,लाट्,லாட்,laat',lAT,lāṭ,lɑːʈ,wave,அலை,,,,Politics,words
ꢒꢵꢬ꣄ꢫꢵꢭꢫ ꢩꢰꣁ,कार्यालय भाषा॑,கார்யாலய பா4ஷொ,kaaryaalaya bhasho',kAryAlaya bhaSO,kāryālaya bhaṣŏ,kɑːɾjɑːləjə bʰəʂo,official language,அலுவலகமொழி,,,,Politics,words
ꢂꢡ꣄ꢒꢵꢬꢶ,अत्कारि,அத்காரி,atkaari,atkAri,atkāri,ət̪kɑːɾɪ,officer,அதிகாரி,,,,Politics,words
ꢂꢮ꣄ꢱꢬꢸ ꢱꢵꢱꢥꣁ,अव्सरु सासना॑,அவ்ஸரு ஸாஸனொ,avsaru saasano',avsaru sAsanO,avsaru sāsanŏ,əʋs̪əɾu s̪ɑːs̪ən̪o,emergency rule,அவசரச்சட்டம்,,,,Politics,words
ꢃꢦꢡ꣄ꢒꢵꢭꢸ ꢱꢵꢱꢥꣁ,आपत्कालु सासना॑,ஆபத்காலு ஸாஸனொ,aapatkaalu saasano',ApatkAlu sAsanO,āpatkālu sāsanŏ,ɑːpət̪kɑːlu s̪ɑːs̪ən̪o,emergency rule,அவசரச்சட்டம்,,,,Politics,words
ꢂꢮ꣄ꢱꢬ꣄ꢱ꣄ꢢꢶꢡꢶ,अव्सर्स्थिति,அவ்ஸர் ஸ்தி2தி,avsarsthiti,avsarsthiti,avsarsthiti,əʋs̪əɾs̪t̪ʰɪt̪ɪ,emergency,அவசரநிலை,,,,Politics,words
ꢨꣁꢮ꣄ꢥꢶꢕꢵꢜ꣄,बा॑व्निघाट्,பொ3வ்நி கா4ட்,bo'vnighaat',bOvnighAT,bŏvnighāṭ,boʋn̪ɪgʰɑːʈ,calling bell,அழைப்புமணி,,,,Politics,words
ꢦꢬꢶꢪꢵꢠ꣄,परिमाण,பரிமாண்,parimaan,parimAN,parimāṇ,pəɾɪmɑːɳ,size,பரிமாணம்,,,,Politics,words
ꢦ꣄ꢬꢒꢜꢥꣁ,प्रकटना॑,ப்ரகடனொ,prakat'ano',prakaTanO,prakaṭanŏ,pɾəkəʈən̪o,report,அறிக்கை,,,,Politics,words
ꢃꢮꢿꢣꢥꣁ,आवेदना॑,ஆவேத3னொ,aavedano',AvedanO,āvedanŏ,ɑːʋeːd̪ən̪o,report,அறிக்கை,,,,Politics,words
ꢮꢶꢰꢫꢒꢳꢞ꣄ꢠꢶ,विषयकळट्णि,விஷயகளட்3ணி,vishayakal'ad'ni,viSayakaLaDNi,viṣayakal̤aḍṇi,ʋɪʂəjəkəɭəɖɳɪ,report,அறிக்கை,,,,Politics,words
ꢦ꣄ꢬꢒꢞ꣄ꢠꢵꢬ꣄,प्रकड्णार,ப்ரகட்3ணார்,prakad'naar,prakaDNAr,prakaḍṇār,pɾəkəɖɳɑːɾ,announcer,அறிவிப்பாளர்,,,,Politics,words
ꢦ꣄ꢬꢒꢞꢠꣁꢒꢾꢬ꣄ꢥꢵꢬ꣄,प्रकडणा॑ क॑र्नार,ப்ரகட3ணொ கெர்னார்,prakad'ano'ke'rnaar,prakaDaNOkErnAr,prakaḍaṇŏkĕrnār,pɾəkəɖəɳokeɾn̪ɑːɾ,announcer,அறிவிப்பாளர்,,,,Politics,words
ꢮꢶꢰꢫꢸ ꢒꢳꢞ꣄ꢥꢵꢬ꣄,विषयु कळड्नार,விஷயு களட்3னார்,vishayu kal'ad'naar,viSayu kaLaDnAr,viṣayu kal̤aḍnār,ʋɪʂəju kəɭəɖn̪ɑːɾ,announcer,அறிவிப்பாளர்,,,,Politics,words
ꢱꢹꢗꢥꣁ,सूचना॑,ஸூசனொ,soochano',sUcanO,sūcanŏ,s̪uːt͡ʃən̪o,"notice, announcement",அறிவிப்பு,,,,Politics,words
ꢱꢹꢗꢥꢵ ꢦꣁꢭ꣄ꢒꣁ,सूचना पा॑ल्का॑,ஸூசனாபொல்கொ,soochanaa po'lko',sUcanA pOlkO,sūcanā pŏlkŏ,s̪uːt͡ʃən̪ɑː polko,notice board,அறிவிப்புப் பலகை,,,,Politics,words
ꢂꢥꢸꢪꢡ꣄,अनुमत्,அனுமத்,anumat,anumat,anumat,ən̪umət̪,permission,அனுமதி,,,,Politics,words
ꢂꢥꢸꢪꢡ꣄ ꢱꢹꢗꢶ,अनुमत्सूचि,அனுமத்ஸூசி,anumat soochi,anumat sUci,anumat sūci,ən̪umət̪ s̪uːt͡ʃɪ,permit,அனுமதிச் சீட்டு,,,,Politics,words
ꢂꢥꢸꢩꢮ꣄,अनुभव,அனுப4வ்,anubhav,anubhav,anubhav,ən̪ubʰəʋ,experi ence,அனுபவம்,,,,Politics,words
ꢒꢨ꣄ꢙꣁ,कब्जा॑,கப்3ஜொ,kabjo',kabjO,kabjŏ,kəbd͡ʒo,encroachment,ஆக்கிரமிப்பு,,,,Politics,words
ꢃꢒ꣄ꢬꢪꢠꣁ,आक्रमणा॑,ஆக்ரமணொ,aakramano',AkramaNO,ākramaṇŏ,ɑːkɾəməɳo,encroachment,ஆக்கிரமிப்பு,,,,Politics,words
ꢱꢵꢱꢥꣁ,सासना॑,ஸாஸனொ,saasano',sAsanO,sāsanŏ,s̪ɑːs̪ən̪o,rule,ஆட்சி,,,,Politics,words
ꢱꣃꢱꢱ꣄ꢡꢾ,सौसस्ते,ஸௌஸஸ்தே,sausaste',sausastE,sausastĕ,s̪əus̪əs̪t̪e,rule,ஆட்சி,,,,Politics,words
ꢱꣃꢱꢶꢥꢶ,सौसिनि,ஸௌஸினி,sausini,sausini,sausini,s̪əus̪ɪn̪ɪ,rule,ஆட்சி,,,,Politics,words
ꢬꢵꢙ꣄ꢫ ꢩꢰꣁ,राज्य भाषा॑,ராஜ்யபா4ஷொ,raajya bhasho',rAjya bhaSO,rājya bhaṣŏ,ɾɑːd͡ʒjə bʰəʂo,administrative language,ஆட்சிமொழி,,,,Politics,words
ꢃꢙ꣄ꢛꢾ,आजञो,ஆஜ்ஞொ,aajnye',AjJE,ājñĕ,ɑːd͡ʒɲe,order,ஆணை,,,,Politics,words
ꢥꢶꢫꣂꢔꣁ,नियोगा॑,நியோகொ3,niyogo',niyogO,niyogŏ,n̪ɪjoːgo,commission,ஆணையம்,,,,Politics,words
ꢃꢫꣂꢔ꣄,आयोग,ஆயோக்3,aayog,Ayog,āyog,ɑːjoːg,commission,ஆணையம்,,,,Politics,words
ꢥꢶꢫꣂꢔꢶ,नियोगि,நியோகி3,niyogi,niyogi,niyogi,n̪ɪjoːgɪ,commissioner,ஆணையர்,,,,Politics,words
ꢃꢫꣂꢒꢶ,आयोगि,ஆயோகி3,aayoki,Ayoki,āyoki,ɑːjoːkɪ,commissioner,ஆணையர்,,,,Politics,words
ꢂꢣ꣄ꢭꢥ꣄,अद्लन,அத்3லன்,adlan,adlan,adlan,əd̪lən̪,support,ஆதரவு,,,,Politics,words
ꢂꢣ꣄ꢥꢶ,अद्नि,அத்3னி,adni,adni,adni,əd̪n̪ɪ,support,ஆதரவு,,,,Politics,words
ꢭꢵꢨ꣄,लाब्,லாப்3,laab,lAb,lāb,lɑːb,profit,ஆதாயம்,,,,Politics,words
ꢂꢣꢵꢮ꣄,अदाव,அதா3வ்,adaav,adAv,adāv,əd̪ɑːʋ,profit,ஆதாயம்,,,,Politics,words
ꢦ꣄ꢬꢩꢸꢡ꣄ꢮꣁ,प्रभुत्वा॑,ப்ரபு4த்வொ,prabhutvo',prabhutvO,prabhutvŏ,pɾəbʰut̪ʋo,domination,ஆதிக்கம்,,,,Politics,words
ꢂꢬ꣄ꢒ꣄ꢫꢵꢬ꣄,अर्क्यार,அர்க்யார்,arkyaar,arkyAr,arkyār,əɾkjɑːɾ,domination,ஆதிக்கம்,,,,Politics,words
ꢃꢤꢶꢦꢡ꣄ꢫꣁ,आधिपत्या॑,ஆதி4பத்யொ,aadhipatyo',AdhipatyO,ādhipatyŏ,ɑːd̪ʰɪpət̪jo,domination,ஆதிக்கம்,,,,Politics,words
ꢆꢡ꣄ꢦꢵꢣꢥꢱꢸꢭ꣄ꢒꣁ,उत्पादनसुल्को,உத்பாத3னஸுல்கொ,utpaadanasulko',utpAdanasulkO,utpādanasulkŏ,ut̪pɑːd̪ən̪əs̪ulko,excise duty,ஆயத்தீர்வை,,,,Politics,words
ꢱꢸꢭ꣄ꢒꣁ,सुल्का॑,ஸுல்கொ,sulko',sulkO,sulkŏ,s̪ulko,tax,ஆயம்,,,,Politics,words
ꢒꢬꣁ,करा॑,கரொ,karo',karO,karŏ,kəɾo,tax,ஆயம்,,,,Politics,words
ꢃꢫꢸꢱ꣄ꢣꢠ꣄ꢞꢥꣁ,आयुस्दण्डना॑,ஆயுஸ்த3ண்ட3னொ,aayusdand'ano',AyusdaNDanO,āyusdaṇḍanŏ,ɑːjus̪d̪əɳɖən̪o,life imprisonment,ஆயுள் தண்டனை,,,,Politics,words
ꢆꢡ꣄ꢱꢵꢲ꣄,उत्साह,உத்ஸாஹ்,utsaah,utsAh,utsāh,ut̪s̪ɑːɦ,zeal,ஆர்வம்,,,,Politics,words
ꢒꢮ꣄ꢡꢸꢒꣁ,कव्तुका॑,கவ்துகொ,kavtuko',kavtukO,kavtukŏ,kəʋt̪uko,zeal,ஆர்வம்,,,,Politics,words
ꢃꢭꣂꢱꢥꣁ,आलोसना॑,ஆலோஸனொ,aalosano',AlosanO,ālosanŏ,ɑːloːs̪ən̪o,suggestion,ஆலோசனை,,,,Politics,words
ꢂꢩꢶꢦ꣄ꢬꢵꢫꢸ,अभिप्रायु,அபி4ப்ராயு,abhipraayu,abhiprAyu,abhiprāyu,əbʰɪpɾɑːju,suggestion,ஆலோசனை,,,,Politics,words
ꢭꢶꢓꢾꢦꢡ꣄ꢡꢬ꣄,लिख॑पत्तर,லிகெ2பத்தர்,likhe'pattar,likhEpattar,likhĕpattar,lɪkʰepət̪t̪əɾ,record/document,ஆவணம்,,,,Politics,words
ꢭꢿꢓ ꢦ꣄ꢬꢪꢵꢠꣁ,लेख प्रमाणा॑,லேக2 ப்ரமாணொ,lekha pramaano',lekha pramANO,lekha pramāṇŏ,leːkʰə pɾəmɑːɳo,record/document,ஆவணம்,,,,Politics,words
ꢱꢵꢱꢥꢦꢒ꣄ꢰꣁ,सासन पक्षो,ஸாஸனபக்ஷொ,saasanapaksho',sAsanapakSO,sāsanapakṣŏ,s̪ɑːs̪ən̪əpəkʂo,ruling party,ஆளுங்கட்சி,,,,Politics,words
ꢬꢵꢙ꣄ꢦꢵꢭ꣄,राज्पाल्,ராஜ்பால்,raajpaal,rAjpAl,rājpāl,ɾɑːd͡ʒpɑːl,governor,ஆளுநர்,,,,Politics,words
ꢬꢵꢙ꣄ꢦꢵꢭꢥꣁ,राज्पालना॑,ராஜபாலனொ,raajpaalano',rAjpAlanO,rājpālanŏ,ɾɑːd͡ʒpɑːlən̪o,governance,ஆளுமை,,,,Politics,words
ꢏꢦ꣄ꢦꢶꢭꢶꢥꢶ,आ॑प्पिलिनि,ஒப்பிலினி,o'ppilini,Oppilini,ŏppilini,oppɪlɪn̪ɪ,"consent, accord",இசைவு,,,,Politics,words
ꢱꢪ꣄ꢪꢡ꣄,सम्मत,ஸம்மத்,sammat,sammat,sammat,s̪əmmət̪,"consent, accord",இசைவு,,,,Politics,words
ꢒꢨꢥ꣄ꢣꢸꢱꢬ꣄ꢒꢵꢬ꣄,कबन्दु सर्कार्,கப3ந்து3ஸர்கார்,kabandusarkaar,kabandusarkAr,kabandusarkār,kəbən̪d̪us̪əɾkɑːɾ,interim government,இடைக்கால அரசு,,,,Politics,words
ꢂꢥ꣄ꢡꢬ꣄ꢥꢶꢰꢾꢤ꣄,अन्तर्निषेध,அந்தர்நிஷேத்4,antarnishe'dh,antarniSEdh,antarniṣĕdh,ən̪t̪əɾn̪ɪʂed̪ʰ,interim stay,இடைக்காலத் தடை,,,,Politics,words
ꢪꢴꢣ꣄ꢣꢶꢪꢸ ꢲꢶꢨ꣄ꢨꢞ꣄ꢠꢶ,म्हद् मद्दिमु हिब्बड्णि,ம:த்3தி3மு ஹிப்3ப3ட்3ணி,mhaddimu hibbad'ni,mhaddimu hibbaDNi,mhaddimu hibbaḍṇi,mɦəd̪d̪ɪmu ɦɪbbəɖɳɪ,interim stay,இடைக்காலத் தடை,,,,Politics,words
ꢣꢾꢬ꣄ꢒꢭꢶ,तेर्कलि,தெர்களி,de'rkali,dErkali,dĕrkali,d̪eɾkəlɪ,"middle man, broker",இடைத்தரகர்,,,,Politics,words
ꢪꢴꢣ꣄ꢫꢮꢬ꣄ꢡꢶ,म्हद्यवर्ति,ம:த்3யவர்தி,mhadyavarti,mhadyavarti,mhadyavarti,mɦəd̪jəʋəɾt̪ɪ,"middle man, broker",இடைத்தரகர்,,,,Politics,words
ꢂꢮ꣄ꢞꢒꢵꢭꢸ ꢗꢸꢥꢵꢮ꣄,अव्डकालु चुनाव,அவ்ட3காலுசுனாவ்,avd'akaalu chunaav,avDakAlu cunAv,avḍakālu cunāv,əʋɖəkɑːlu t͡ʃun̪ɑːʋ,mid-term pole,இடைத்தேர்தல்,,,,Politics,words
ꢪꢴꢣ꣄ꢣꢶꢪ꣄ ꢲꢶꢨ꣄ꢨꢞ꣄ꢠꢶ,म्हद्दिमहिब्बड्णि अवलम्बना॑,ம:த்3தி3ம் ஹிப்3ப3ட்3ணி,mhaddim hibbad'ni,mhaddim hibbaDNi,mhaddim hibbaḍṇi,mɦəd̪d̪ɪm ɦɪbbəɖɳɪ,suspension/interruption,இடைநிறுத்தம்,,,,Politics,words
ꢂꢮꢭꢪ꣄ꢨ꣄ꢥꣁ,तत्कालु हिब्बड्णि,அவலம்ப3னொ,avalambno',avalambnO,avalambnŏ,əʋələmbn̪o,suspension/interruption,இடைநிறுத்தம்,,,,Politics,words
ꢡꢡ꣄ꢒꢵꢭꢸ ꢲꢶꢨ꣄ꢨꢞ꣄ꢠꢶ,तत्कालु हिब्बड्णि,தத்காலு ஹிப்3ப3ட்3ணி,tatkaalu hibbad'ni,tatkAlu hibbaDNi,tatkālu hibbaḍṇi,t̪ət̪kɑːlu ɦɪbbəɖɳɪ,suspension/interruption,இடைநிறுத்தம்,,,,Politics,words
ꢌꢠ꣄ꢔꢶꢥꢶ,ए॑ण्गिनि,எண்கி3னி,e'ngini,ENgini,ĕṇgini,eɳgɪn̪ɪ,accordance,இணக்கம்,,,,Politics,words
ꢂꢥꢸꢬꢹꢦꢡꣁ,अनुरूपता॑,அனுரூபதொ,anuroopato',anurUpatO,anurūpatŏ,ən̪uɾuːpət̪o,accordance,இணக்கம்,,,,Politics,words
ꢱꢲ ꢪꢥ꣄ꢡꢶꢬꢶ,सह मन्तिरि,ஸஹ மந்திரி,saha mantiri,saha mantiri,saha mantiri,s̪əɦə mən̪t̪ɪɾɪ,minister for state,இணையமைச்சர்,,,,Politics,words
ꢱꢾꢬ꣄ꢗꢥ꣄ꢩꢵꢰꣁ,च॑र्चन्भाषा॑,செர்சன்பா4ஷொ,se'rchanbhaasho',sErcanbhASO,sĕrcanbhāṣŏ,s̪eɾt͡ʃən̪bʰɑːʂo,link language,இணைப்புமொழி,,,,Politics,words
ꢱꢥ꣄ꢣꢶ ꢩꢵꢰꣁ,सन्दि भाषा॑,ஸந்தி3 பா4ஷொ,sandi bhaasho',sandi bhASO,sandi bhāṣŏ,s̪ən̪d̪ɪ bʰɑːʂo,link language,இணைப்புமொழி,,,,Politics,words
ꢱꢪ꣄ꢫꢸꢒ꣄ꢡ ꢱꢖ꣄ꢕꣁ,सम्युक्त सङ्घा॑,ஸம்யுக்த ஸங்கொ4,samyukta sangho',samyukta saGghO,samyukta saṅghŏ,s̪əmjukt̪ə s̪əŋgʰo,federation,இணையம்,,,,Politics,words
ꢱꢛ꣄ꢙꢶꢒꢾ,सञ्जिका॑,ஸஞ்ஜிகொ,sanjike',saJjikE,sañjikĕ,s̪əɲd͡ʒɪke,issue,இதழ்,,,,Politics,words
ꢩꢵꢬꢡꢥꢶꢬ꣄ꢮꢵꢲꢸꢱꢿꢮꣁ,भारत निर्वाहु सेवा॑,பா4ரதநிர்வாஹுஸேவொ,bhaaratanirvaahusevo',bhAratanirvAhusevO,bhāratanirvāhusevŏ,bʰɑːɾət̪ən̪ɪɾʋɑːɦus̪eːʋo,Indian Admini strative Service,இந்திய ஆட்சிப்பணி,,,,Politics,words
ꢩꢵꢬꢡ ꢂꢦꢬꢵꢤꢸ ꢱꢵꢱꢥꣁ,भारत अपराधु सासना॑,பா4ரதஅபராது4 ஸாஸனொ,bhaarata aparaadhu saasano',bhArata aparAdhu sAsanO,bhārata aparādhu sāsanŏ,bʰɑːɾət̪ə əpəɾɑːd̪ʰu s̪ɑːs̪ən̪o,Indian Penal Code-IPC,இந்தியக் குற்றவியல் சட்டம்,,,,Politics,words
ꢃꢥ꣄ꢣꣂꢭ꣄,आन्दोल,ஆந்தோ3ல்,aandol,Andol,āndol,ɑːn̪d̪oːl,movement,இயக்கம்,,,,Politics,words
ꢒꢵꢬ꣄ꢫꢵꢭꢫ ꢱꢖ꣄ꢔꢪꣁ,कार्यालय सङ्गमा॑,கார்யாலய ஸங்க3மொ,kaaryaalaya sangamo',kAryAlaya saGgamO,kāryālaya saṅgamŏ,kɑːɾjɑːləjə s̪əŋgəmo,directorate,இயக்ககம்,,,,Politics,words
ꢥꢶꢬ꣄ꢮꢵꢲꢶ,निर्वाहि,நிர்வாஹி,nirvaahi,nirvAhi,nirvāhi,n̪ɪɾʋɑːɦɪ,director,இயக்குநர்,,,,Politics,words
ꢥꢶꢬ꣄ꢣꢿꢱꢒ꣄,निर्देसक,நிர்தே3ஸக்,nirdesak,nirdesak,nirdesak,n̪ɪɾd̪eːs̪ək,director,இயக்குநர்,,,,Politics,words
ꢂꢤ꣄ꢫꢒ꣄ꢰꣁ,अध्यक्षो,அத்4யக்ஷொ,adhyaksho',adhyakSO,adhyakṣŏ,əd̪ʰjəkʂo,director,இயக்குநர்,,,,Politics,words
ꢂꢣ꣄ꢫꢵꢫ꣄,अद्याय,அத்3யாய்,adyaay,adyAy,adyāy,əd̪jɑːj,chapter,இயல்,,,,Politics,words
ꢗꢬ꣄ꢒꢵ,चर्का,சர்கா,charkaa,carkA,carkā,t͡ʃəɾkɑː,charkha,இராட்டை,,,,Politics,words
