sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢮꢥ꣄ꢕꢪꢶ,वन्धमि,வந்த4மி,vanghami,vanghami,vanghami,ʋən̪gʰəmɪ,monkey,குரங்கு,,,,Animals,words
ꢩꢾꢠ꣄ꢞꢸ,भ॑ण्डु,பெ4ண்டு3,bhe'nd'u,bhENDu,bhĕṇḍu,bʰeɳɖu,sheep,குறி / செம்மறி ஆடு,,,,Animals,words
ꢪꢴꢾꢞꢶꢩꢾꢠ꣄ꢞꢸ,न्ह॑डिभ॑ण्डु,மெ:டி3பெ4ண்டு3,mhe'd'ibhe'nd'u,mhEDibhENDu,mhĕḍibhĕṇḍu,mɦeɖɪbʰeɳɖu,sheep,குறி / செம்மறி ஆடு,,,,Animals,words
ꢕꢾꢣꢞꢕꣁꢞꣁ꣄,घ॑दड्घा॑डा॑,கெ4த3ட்3கொ4டொ3,ghe'dad'agho'd'o',ghEdaDaghODO,ghĕdaḍaghŏḍŏ,gʰed̪əɖəgʰoɖo,mule,கோவேறிக் கழுதை,,,,Animals,words
ꢱꢸꢥꣁ,सना॑,ஸுனொ,suno',sunO,sunŏ,s̪un̪o,dog,நாய்,,,,Animals,words
ꢦꣀꢭ꣄ ꢱꢸꢥꣁ,बैल्शुना॑,பை3ல்ஸுனொ,pail suno',pail sunO,pail sunŏ,pəɪl s̪un̪o,bitch,பட்டி,,,,Animals,words
ꢣꢸꢒ꣄ꢒꢬ꣄,दुक्कर,து3க்கர்,dukkar,dukkar,dukkar,d̪ukkəɾ,pig,பன்றி,,,,Animals,words
ꢪꢛ꣄ꢙꢶꢬꢶ,मञजिरि,மஞ்ஜிரி,manjiri,maJjiri,mañjiri,məɲd͡ʒɪɾɪ,cat,பூனை,,,,Animals,words
ꢔꣁꢬꢸ,गा॑रु,கொ3ரு,go'ru,gOru,gŏru,goɾu,bull,மாடு,,,,Animals,words
ꢲꢬꢶꢥ꣄,हरिन्,ஹரின்,harin,harin,harin,ɦəɾɪn̪,deer,மான்,,,,Animals,words
ꢪꢺꢔꣁ,मृगा॑,ம்ருகொ3,mri'go',mRgO,mṛgŏ,mɾɨgo,animal,மிருகம்,,,,Animals,words
ꢪꢹꢔꢸ,मूगु,மூகு3,moogu,mUgu,mūgu,muːgu,animal,மிருகம்,,,,Animals,words
ꢯꢯꣁ,शशा॑,ஸஸொ,shasho',zazO,śaśŏ,ʃəʃo,rabbit,முயல்,,,,Animals,words
ꢓꢸꢥ꣄ꢣꢾꢭ꣄,खुन्द॑ल्,கு2ந்தெ3ல்,khunde'l,khundEl,khundĕl,kʰun̪d̪el,rabbit,முயல்,,,,Animals,words
ꢦꢵꢭꢥ ꢪꢹꢔꢸ,पालन मूगु,பாலனமூகு3,paalana moogu,pAlana mUgu,pālana mūgu,pɑːlən̪ə muːgu,domestic animal,வீட்டு விலங்கு,,,,Animals,words
ꢒꣁꢗ꣄ꢗꢶ ꢱꢸꢥꣁ,का॑च्चि सुना॑,கொச்சி ஸுனொ,ko'chchi suno',kOcci sunO,kŏcci sunŏ,kot͡ʃt͡ʃɪ s̪un̪o,hound,வேட்டை நாய்,,,,Animals,words
ꢓꢿꢜꢸꢱꢸꢥꣁ,खेटु सुना॑,கே2டு ஸுனொ,khet'usuno',kheTusunO,kheṭusunŏ,kʰeːʈus̪un̪o,hound,வேட்டை நாய்,,,,Animals,words
ꢗꢶꢡ꣄ꢬꢪꢸꢫꢶ,चित्रमुयि,சித்ரமுயி,chitramuyi,citramuyi,citramuyi,t͡ʃɪt̪ɾəmujɪ,giraffe,ஒட்டகச் சிவிங்கி,,,,Animals,words
ꢆꢒꣁ,उका॑,உகொ,uko',ukO,ukŏ,uko,wolf,ஓநாய்,,,,Animals,words
ꢮꢺꢒꣁ꣄,वृका॑,வ்ருகொ,vri'ko',vRkO,vṛkŏ,ʋɾɨko,wolf,ஓநாய்,,,,Animals,words
ꢔꢖ꣄ꢔꢵꢬꢸ,गङगारु,க3ங்கா3ரு,gangaaru,gaGgAru,gaṅgāru,gəŋgɑːɾu,kangaroo,கங்காரு,,,,Animals,words
ꢗꢶꢡ꣄ꢬꢮꢵꢔ꣄,चित्रवाग्,சித்ரவாக்4,chitravaag,citravAg,citravāg,t͡ʃɪt̪ɾəʋɑːg,leopard,கடுவாய்,,,,Animals,words
ꢩꢭ꣄ꢭꢸ,भल्लु,ப4ல்லு,bhallu,bhallu,bhallu,bʰəllu,bear,கரடி,,,,Animals,words
ꢕꢾꢣꢞ꣄ꢮꢵꢔ꣄,घ॑दड्वाग्,கெ4த3ட்3வாக்4,ghe'dad'vaag,ghEdaDvAg,ghĕdaḍvāg,gʰed̪əɖʋɑːg,hyaena,கழுதைப் புலி,,,,Animals,words
ꢮꢥꢪꢛ꣄ꢙꢶꢬꢶ,वनमञजिरि,வனமஞ்ஜிரி,vanamanjiri,vanamaJjiri,vanamañjiri,ʋən̪əməɲd͡ʒɪɾɪ,wild cat,காட்டுப் பூனை,,,,Animals,words
ꢮꢥꢪꢹꢔꢸ,वनमूगु,வனமூகு3,vanamoogu,vanamUgu,vanamūgu,ʋən̪əmuːgu,wild animal,காட்டு விலங்கு,,,,Animals,words
ꢬꢵꢠꢸ ꢩꢾꢫ꣄ꢱ꣄,राणु भ॑य्स्,ராண் பெ4ய்ஸ்,raanu bhe'ys,rANu bhEys,rāṇu bhĕys,ɾɑːɳu bʰejs̪,bison,காட்டெருமை,,,,Animals,words
ꢥꢥꢡꢸꢬ꣄꣄ ꢓꣁꢭꣁ,तन्तुर्का॑ला॑,தந்துர் கொ2லொ,nanatur kho'lo',nanatur khOlO,nanatur khŏlŏ,n̪ən̪ət̪uɾ kʰolo,jackal,குள்ள நரி,,,,Animals,words
ꢄꢱ꣄ꢪ꣄ꢪꣁ,सिम्मा॑,ஸிம்மொ,ismmo',ismmO,ismmŏ,ɪs̪mmo,lion,சிங்கம்,,,,Animals,words
ꢱꢶꢪ꣄ꢲꢸ,शिम्हु,ஸிம்ஹு,simhu,simhu,simhu,s̪ɪmɦu,lion,சிங்கம்,,,,Animals,words
ꢡꢬꢒ꣄ꢰꢹ,तरक्षु,தரக்ஷு,tarakshoo,tarakSU,tarakṣū,t̪əɾəkʂuː,leopard,சிறுத்தை,,,,Animals,words
ꢓꣁꢭꣁ,खा॑ला॑,கொ2லொ,kho'lo',khOlO,khŏlŏ,kʰolo,fox,நரி,,,,Animals,words
ꢮꢵꢔ꣄,वाग्,வாக்3,vaag,vAg,vāg,ʋɑːg,tiger,புலி,,,,Animals,words
ꢪꢾꢥꢶꢒꢸ ꢒꢷꢱ꣄,म॑निकु कीस्,மெனிகு கீஸ்,me'niku kees,mEniku kIs,mĕniku kīs,men̪ɪku kiːs̪,gorilla,மனிதக் குரங்கு,,,,Animals,words
ꢓꢞꢵ ꢣꢸꢒ꣄ꢒꢬ꣄,खडा दुक्कर,க2டா3 து3க்கர்,khad'aa dukkar,khaDA dukkar,khaḍā dukkar,kʰəɖɑː d̪ukkəɾ,porcupine,முள்ளம் பன்றி,,,,Animals,words
ꢲꣀꢱ꣄ꢡꢸ,हैस्तु,ஹைஸ்து,haistu,haistu,haistu,ɦəɪs̪t̪u,elephant,யானை,,,,Animals,words
ꢎꢱ꣄ꢡꢸ,ऐस्तु,ஐஸ்து,aistu,aistu,aistu,əɪs̪t̪u,elephant,யானை,,,,Animals,words
ꢔꢶꢡꢵ ꢕꣁꢞꣁ,गिता घा॑डा॑,கி3தாகொ4டொ3,gitaa gho'd'o',gitA ghODO,gitā ghŏḍŏ,gɪt̪ɑː gʰoɖo,zebra,வரிக்குதிரை,,,,Animals,words
ꢪꢵꢪ꣄ꢱꢸ,माम्सु,மாம்ஸு,maamsu,mAmsu,māmsu,mɑːms̪u,flesh of cattle,இறைச்சி,,,,Animals,words
ꢓꣁꢮ꣄ꢱ꣄,खा॑व्स,கொ2வ்ஸ்,kho'vs,khOvs,khŏvs,kʰoʋs̪,flesh of cattle,இறைச்சி,,,,Animals,words
ꢨꣁꢱꢸꢭꣁ,बा॑सुला॑,பொ3ஸுலொ,bo'sulo',bOsulO,bŏsulŏ,bos̪ulo,flesh of cattle,இறைச்சி,,,,Animals,words
ꢯꢾꢬꢶꢬ꣄,श॑रिर,ஶெரீர்,she'rir,zErir,śĕrir,ʃeɾɪɾ,body,உடல் / மெய்,,,,Animals,words
ꢒꢪ꣄ꢨ꣄ꢭꣁ,कम्बला॑,கம்ப்3ளொ,kamblo',kamblO,kamblŏ,kəmblo,wool,கம்பளிமுடி,,,,Animals,words
ꢤꢸꢮꢥ꣄,धुवन्,து4வன்,dhuvan,dhuvan,dhuvan,d̪ʰuʋən̪,rice water given to cattle,கழுநீர்,,,,Animals,words
ꢤꢸꢮꢥꢸ ꢦꢥꢶ,धुवनु पनि,து4வனு பனி,dhuvanu pani,dhuvanu pani,dhuvanu pani,d̪ʰuʋən̪u pən̪ɪ,rice water given to cattle,கழுநீர்,,,,Animals,words
ꢓꢸꢬꢶ,खुरि,கு2ரி,khuri,khuri,khuri,kʰuɾɪ,hoof,குளம்பு,,,,Animals,words
ꢓꣁꢬ꣄,खोर,கோ2ர்,kho'r,khOr,khŏr,kʰoɾ,hoof,குளம்பு,,,,Animals,words
ꢱꢶꢖ꣄ꢔꢸ,सिङगु,ஸிங்கு3,singu,siGgu,siṅgu,s̪ɪŋgu,horn,கொம்பு,,,,Animals,words
ꢯꢾꢠ꣄,शेण्,ஶேன்,she'n,zEN,śĕṇ,ʃeɳ,cowdung,சாணம்,,,,Animals,words
ꢱꣁꢠ꣄ꢜꢶ,सा॑ण्टि,ஸொண்டி,so'nt'i,sONTi,sŏṇṭi,s̪oɳʈɪ,Trunk of an elephant,துதிக்கை / தும்பிக்கை,,,,Animals,words
ꢮꢶꢒ꣄ꢒꢸ ꢣꢵꢣ꣄,विक्कु दात्,விக்கு தா3த்,vikku daad,vikku dAd,vikku dād,ʋɪkku d̪ɑːd̪,Fang of snake,நச்சுப்பல் விஷப்பல்,,,,Animals,words
ꢮꢶꢒ꣄ꢒꢸꢣꢵꢡ꣄,विक्कुदात्,விக்குதா3த்,vikkudaat,vikkudAt,vikkudāt,ʋɪkkud̪ɑːt̪,fang,விஷப்பல்,,,,Animals,words
ꢱꢾꢬ꣄ꢒꢶ,स॑र्कि,ஸெர்கி,se'rki,sErki,sĕrki,s̪eɾkɪ,cotton seed as cattle feed,பருத்திக் கொட்டை,,,,Animals,words
ꢪꢵꢥ꣄ꢣꢸꢓꢿꢱ꣄,मान्दु खेस,மாந்து3கே2ஸ்,maandukhes,mAndukhes,māndukhes,mɑːn̪d̪ukʰeːs̪,mane,பிடரி மயிர்,,,,Animals,words
ꢦꢾꢠ꣄,पेण्,பேண்,pe'n,pEN,pĕṇ,peɳ,oil cake,பிண்ணாக்கு,,,,Animals,words
ꢇꢤꣁ,ऊदा॑,ஊதொ3,oodho',UdhO,ūdhŏ,uːd̪ʰo,udder of cattle,மடி,,,,Animals,words
ꢦꣁꢡꢸꢮ꣄,पा॑दुव्,பொது3வ்,po'tuv,pOtuv,pŏtuv,pot̪uʋ,udder of cattle,மடி,,,,Animals,words
ꢓꢿꢱ꣄,खेस्,கே2ஸ்,khes,khes,khes,kʰeːs̪,hair,மயிர்,,,,Animals,words
ꢬꣂꢪ꣄,रोम,ரோம்,rom,rom,rom,ɾoːm,hair,மயிர்,,,,Animals,words
ꢭꣁꢞ꣄ꢞꢶ,ला॑ड्डि,லொட்3டி3,lo'd'd'i,lODDi,lŏḍḍi,loɖɖɪ,animal refuse,லத்தி,,,,Animals,words
ꢭꢵꢫꢪ꣄,लायम्,லாயம்,laayam,lAyam,lāyam,lɑːjəm,stable,லாயம்,,,,Animals,words
ꢦꢹꢱ꣄,पूस्,பூஸ்,poos,pUs,pūs,puːs̪,tail,வால்,,,,Animals,words
ꢦꢸꢱꢶꢞꢶ,पुसिडि,புஸிடி3,pusid'i,pusiDi,pusiḍi,pus̪ɪɖɪ,tail,வால்,,,,Animals,words
ꢔꣁꢮꢡ꣄,गा॑वत्,கொ3வத்,go'vat,gOvat,gŏvat,goʋət̪,hay given as fodder to animals,வைக்கோல்,,,,Animals,words
