sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢪꢶꢛ꣄ꢗꢶ ꢪꣁꢮꢸ,मिञ्चिमोवु,மிஞ்சிமோவு,minchi mo'vu,miJci mOvu,miñci mŏvu,mɪɲt͡ʃɪ moʋu,a measuere of capacity,முகத்தல் அளவை,,,,Measurements,words
ꢪꣁꢳꢪꢸꢮꢳ꣄꣄ꢜꢶ,मा॑ळमुवळ्टि,மொளமுவள்டி,mo'l'amuval't'i,mOLamuvaLTi,mŏl̤amuval̤ṭi,moɭəmuʋəɭʈɪ,measuring rod,முழக் கோல்,,,,Measurements,words
ꢪꢹꢬꢵ ꢒꢮ꣄ꢠ꣄ꢞꢶ,मूरा कव्ण्डि,மூரா கவ்ண்டி3,mooraa kavnd'i,mUrA kavNDi,mūrā kavṇḍi,muːɾɑː kəʋɳɖɪ,measuring rod,முழக் கோல்,,,,Measurements,words
ꢪꣁꢳꢪ꣄,मा॑ळम,மொளம்,mo'l'am,mOLam,mŏl̤am,moɭəm,half an arm`s length,முழம்,,,,Measurements,words
ꢲꢵꢡ꣄,हात,ஹாத்,haat,hAt,hāt,ɦɑːt̪,half an arm`s length,முழம்,,,,Measurements,words
ꢂꢮ꣄ꢞꢵꢪꣁꢮꢸ,अव्डामोवु,அவ்டா3மோவு,avd'aamo'vu,avDAmOvu,avḍāmŏvu,əʋɖɑːmoʋu,diameter,விட்டம்,,,,Measurements,words
ꢮ꣄ꢫꢵꢱ꣄,व्यास,வ்யாஸ்,vyaas,vyAs,vyās,ʋjɑːs̪,diameter,விட்டம்,,,,Measurements,words
ꢮꢶꢱꢶ,विसि,விஸி,visi,visi,visi,ʋɪs̪ɪ,two pounds,வீசை,,,,Measurements,words
ꢡꢵꢦ꣄ꢱꢥꢶ,ताप्सनि,தாப்ஸனி,taapsani,tApsani,tāpsani,t̪ɑːps̪ən̪ɪ,ther mometer,வெப்பமானி,,,,Measurements,words
ꢡꢵꢦ꣄ꢪꢵꢥꢶ,ताप्मानि,தாப்மானி,taapmaani,tApmAni,tāpmāni,t̪ɑːpmɑːn̪ɪ,ther mometer,வெப்பமானி,,,,Measurements,words
ꢱꢾꢬ꣄ꢒꣁ,सेर्का॑,ஸெர்கொ,se'rko',sErkO,sĕrkŏ,s̪eɾko,perfect,கச்சிதமாக,,,,Measurements,words
ꢙꣂꢞꢶ,जा॑डि,ஜொடி3,jod'i,joDi,joḍi,d͡ʒoːɖɪ,pair,ஜோடி,,,,Measurements,words
