sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢒꢵꢮꢶꢮꢱ꣄ꢡꢬ꣄,काविवस्तर्,காவிவஸ்தர்,kaavivastar,kAvivastar,kāvivastar,kɑːʋɪʋəs̪t̪əɾ,saffron dress,காவியுடை,,,,Religious-Institutions,words
ꢒꢶꢬꢸꢱ꣄ꢡꢸ ꢪꢵꢬ꣄ꢔꢸ,किरुस्तु मार्गु,கிருஸ்து மார்கு3,kirustu maargu,kirustu mArgu,kirustu mārgu,kɪɾus̪t̪u mɑːɾgu,Christianity,கிறித்துவம்,,,,Religious-Institutions,words
ꢒꢷꢬ꣄ꢡ꣄ꢡꢥꢵꢥ꣄,कीर्त्तनान्,கீர்தனான்,keerttanaan,kIrttanAn,kīrttanān,kiːɾt̪t̪ən̪ɑːn̪,hymns,கீர்த்தனைகள்,,,,Religious-Institutions,words
ꢒꢸꢭꢣꢿꢮ꣄,कुलदेव्,குலதே3வ்,kuladev,kuladev,kuladev,kuləd̪eːʋ,family God,குடும்ப தெய்வம்,,,,Religious-Institutions,words
ꢣꢸꢮꣁ,दुवा॑,தி3வொ,duvo',duvO,duvŏ,d̪uʋo,a kind of pedestsl lamp,குத்துவிளக்கு,,,,Religious-Institutions,words
ꢔꢸꢬꢸ,गुरु,கு3ரு,guru,guru,guru,guɾu,religious teacher,குரு,,,,Religious-Institutions,words
ꢤ꣄ꢮꢙ ꢱ꣄ꢢꢪ꣄ꢨꢸ,ध्वज स्थम्बु,த்4வஜஸ்த2ம்பு3,dhvaja sthambu,dhvaja sthambu,dhvaja sthambu,d̪ʰʋəd͡ʒə s̪t̪ʰəmbu,flagpost,கொடிமரம்,,,,Religious-Institutions,words
ꢣꢵꢥ꣄,दान,தா3ன்,daan,dAn,dān,d̪ɑːn̪,donation,கொடை,,,,Religious-Institutions,words
ꢤꢮ꣄ꢬꣁ,धव्रा॑,த4வ்ரொ,dhavro',dhavrO,dhavrŏ,d̪ʰəʋɾo,temple,கோயில்,,,,Religious-Institutions,words
ꢯꢒ꣄ꢡꢶ,शक्ति,ஶக்தி,shakti,zakti,śakti,ʃəkt̪ɪ,Goddess,சக்தி,,,,Religious-Institutions,words
ꢱꢶꢬ꣄ꢒꢥ꣄,सिर्कन,ஸிர்கன்,sirkan,sirkan,sirkan,s̪ɪɾkən̪,sandal paste,சந்தனம்,,,,Religious-Institutions,words
ꢯ꣄꣄ꢬꢶꢔꢥ꣄ꢤꢸ,श्रिगन्धु,ஸ்ரீக3ந்து4,shrigandhu,zrigandhu,śrigandhu,ʃɾɪgən̪d̪ʰu,sandal paste,சந்தனம்,,,,Religious-Institutions,words
ꢱꢥ꣄ꢫꢵꢱ꣄,सन्यास्,ஸந்யாஸ்,sanyaas,sanyAs,sanyās,s̪ən̪jɑːs̪,asceticism,சந்நியாசம்,,,,Religious-Institutions,words
ꢱꢥ꣄ꢫꢵꢱꢶ,सन्यासि,ஸந்யாஸி,sanyaasi,sanyAsi,sanyāsi,s̪ən̪jɑːs̪ɪ,ascetic,சந்நியாசி,,,,Religious-Institutions,words
ꢱꢥ꣄ꢫꢵꢱꢶꢥꢶ,सन्यासिनि,ஸந்யாஸினி,sanyaasini,sanyAsini,sanyāsini,s̪ən̪jɑːs̪ɪn̪ɪ,ascetic,சந்தியாசினி,,,,Religious-Institutions,words
ꢱꢪꢠ ꢪꢵꢬ꣄ꢔꢸ,समण मार्गु,ஸமண மார்கு3,samana maargu,samaNa mArgu,samaṇa mārgu,s̪əməɳə mɑːɾgu,Jainism,சமணம்,,,,Religious-Institutions,words
ꢮꢵꢜ꣄,वाट्,வாட்,vaat',vAT,vāṭ,ʋɑːʈ,religion,சமயம்,,,,Religious-Institutions,words
ꢤꢾꢬꢸꢪ꣄,धेरुम,தெ4ரும்,dhe'rum,dhErum,dhĕrum,d̪ʰeɾum,religion,சமயம்,,,,Religious-Institutions,words
ꢤꢬ꣄ꢪꢸ,धर्मु,த4ர்மு,dharmu,dharmu,dharmu,d̪ʰəɾmu,religion,சமயம்,,,,Religious-Institutions,words
ꢱꢵꢣꢸ,सादु,ஸாது4,saadu,sAdu,sādu,s̪ɑːd̪u,saint,சாது,,,,Religious-Institutions,words
ꢱꢵꢨꢥꣁ,साबना॑,ஸாப3னொ,saabano',sAbanO,sābanŏ,s̪ɑːbən̪o,curse,சாபம்,,,,Religious-Institutions,words
ꢂꢩꢶꢱꢵꢦ꣄,अभिसाप्,அபி4ஸாப்,abhisaap,abhisAp,abhisāp,əbʰɪs̪ɑːp,curse,சாபம்,,,,Religious-Institutions,words
ꢱꢶꢡ꣄ꢡꢬ꣄,सित्तर्,சித்தர்,sittar,sittar,sittar,s̪ɪt̪t̪əɾ,saiva saint,சித்தர்,,,,Religious-Institutions,words
ꢱꢶꢭꢸꢮꣁ,सिलुवा॑,ஸிலுவொ,siluvo',siluvO,siluvŏ,s̪ɪluʋo,cross,சிலுவை,,,,Religious-Institutions,words
ꢱꢶꢭꣁ,सिला॑,ஸிலொ,silo',silO,silŏ,s̪ɪlo,statue,சிலை,,,,Religious-Institutions,words
ꢱꢶꢭ꣄ꢨꣁ,सिल्पा॑,ஸில்பொ,silbo',silbO,silbŏ,s̪ɪlbo,statue,சிலை,,,,Religious-Institutions,words
ꢯꢶꢶꢮꣁ,शिवा॑,ஶிவொ,shiivo',ziivO,śiivŏ,ʃɪɪʋo,Lord Shiva,சிவம்,,,,Religious-Institutions,words
ꢅꢯ꣄ꢦꢸꢬꢸ,ईश्पुरु,ஈஶ்புரு,eeshpuru,Izpuru,īśpuru,iːʃpuɾu,Lord Shiva,சிவம்,,,,Religious-Institutions,words
ꢥꢴꢥ꣄ ꢣꢿꢮ꣄,न्हनदेव्,ந:ன்தே3வ்,nhan dev,nhan dev,nhan dev,n̪ɦən̪ d̪eːʋ,local deity,சிறுதெய்வம்,,,,Religious-Institutions,words
ꢔꢵꢪꢸ ꢣꢿꢮ꣄,गमुदेव्,கா3முதே3வ்,gaamu dev,gAmu dev,gāmu dev,gɑːmu d̪eːʋ,local deity,சிறுதெய்வம்,,,,Religious-Institutions,words
ꢱꢶꢰ꣄ꢫꢵꢥ꣄,सिष्यान,ஸிஷ்யான்,sishyaan,siSyAn,siṣyān,s̪ɪʂjɑːn̪,followers,சீடர்,,,,Religious-Institutions,words
ꢪꣁꢱ꣄ꢫꢵꢥ꣄,मा॑स्यान,மொஸ்யான்,mo'syaan,mOsyAn,mŏsyān,mos̪jɑːn̪,crematorium,சுடுகாடு,,,,Religious-Institutions,words
ꢬꢸꢣ꣄ꢬꢦꢹꢪꢶ,रुग्रपूमि,ருத்3ரபூமி,rudrapoomi,rudrapUmi,rudrapūmi,ɾud̪ɾəpuːmɪ,crematorium,சுடுகாடு,,,,Religious-Institutions,words
ꢱꢸꢮꢡ꣄ꢡꢵꢥ꣄,सुवत्तान,ஸுவத்தான்,suvattaan,suvattAn,suvattān,s̪uʋət̪t̪ɑːn̪,gospels,சுவிசேஷங்கள்,,,,Religious-Institutions,words
ꢱꢸꢱꢥ꣄ꢣꢾꢱꢸꢥ꣄,सुसन्देसुन,ஸுஸந்தே3ஸுன்,susande'sun,susandEsun,susandĕsun,s̪us̪ən̪d̪es̪un̪,gospels,சுவிசேஷங்கள்,,,,Religious-Institutions,words
ꢱꣀꢮꢪ꣄,सैवम्,ஸைவம்,saivam,saivam,saivam,s̪əɪʋəm,Saivism,சைவம்,,,,Religious-Institutions,words
ꢱ꣄ꢮꢬ꣄ꢔꢸ,सवर्गु,ஸ்வர்கு3,svargu,svargu,svargu,s̪ʋəɾgu,heaven,சொர்க்கம்,,,,Religious-Institutions,words
ꢛꢵꢥ ꢱ꣄ꢥꢵꢥ꣄,ञान स्नान्,ஞானஸ்நான்,nyaana snaan,JAna snAn,ñāna snān,ɲɑːn̪ə s̪n̪ɑːn̪,baptism,ஞானஸ்நானம்,,,,Religious-Institutions,words
ꢡꢦꢱ꣄,तपस्,தபஸ்,tapas,tapas,tapas,t̪əpəs̪,penance,தபசு,,,,Religious-Institutions,words
ꢦꣁꢳ꣄ꢳꢶ ꢮꢵꢱꢭ꣄,पोळ्ळिवासल,பொள்ளி வாஸல்,po'l'l'i vaasal,pOLLi vAsal,pŏl̤l̤i vāsal,poɭɭɪ ʋɑːs̪əl,darga,தர்க்கா,,,,Religious-Institutions,words
ꢤꢬ꣄ꢪꢒꢬ꣄ꢡꣁ,धर्मकर्ता॑,த4ர்மகர்தொ,dharmakarto',dharmakartO,dharmakartŏ,d̪ʰəɾməkəɾt̪o,trustee,தருமகர்த்தா,,,,Religious-Institutions,words
ꢥ꣄ꢫꢵꢱꢶ,न्यासि,ந்யாஸி,nyaasi,nyAsi,nyāsi,n̪jɑːs̪ɪ,trustee,தருமகர்த்தா,,,,Religious-Institutions,words
ꢤ꣄ꢫꢵꢥ꣄,ध्यान्,த்4யான்,dhyaan,dhyAn,dhyān,d̪ʰjɑːn̪,meditation,தியானம்,,,,Religious-Institutions,words
ꢱꢸꢦ꣄ꢬꢩꢵꢡꢸꢪ꣄ ꢣꢾꢮꢸꢒ꣄ ꢲꢸꢞꢞ꣄ꢥꢶ,सुप्रभातुम देवुक हुडड्नि,ஸுப்ரபா4தும் தே3வுக் ஹுட3ட்3னி,suprabhaatum de'vuk hud'ad'ni,suprabhAtum dEvuk huDaDni,suprabhātum dĕvuk huḍaḍni,s̪upɾəbʰɑːt̪um d̪eʋuk ɦuɖəɖn̪ɪ,ceremony to awaken God,திருப்பள்ளி எழுச்சி,,,,Religious-Institutions,words
ꢯ꣄꣄ꢬꢷ ꢦꢵꢣꢪ꣄,श्रि पादम्,ஸ்ரீபாத3ம்,shree paadam,zrI pAdam,śrī pādam,ʃɾiː pɑːd̪əm,sacred feet,திருவடி,,,,Religious-Institutions,words
ꢱꢪꢵꢬꢵꢤꢥꣁ,समाराधना॑,ஸமாராத4னொ,samaaraadhano',samArAdhanO,samārādhanŏ,s̪əmɑːɾɑːd̪ʰən̪o,Holy feast,திருவிருந்து,,,,Religious-Institutions,words
ꢣꢱꢭ꣄,दसल,த3ஸல்,dasal,dasal,dasal,d̪əs̪əl,Holy feast,திருவிருந்து,,,,Religious-Institutions,words
ꢤꢮ꣄ꢬꢵ ꢆꢡ꣄ꢱꢮꢸ,धव्रा उत्सवु,த4வ்ரா உத்ஸவு,dhavraa utsavu,dhavrA utsavu,dhavrā utsavu,d̪ʰəʋɾɑː ut̪s̪əʋu,temple festival,திருவிழா,,,,Religious-Institutions,words
ꢣꢷꢦꢵꢬꢵꢡꢥꣁ,दीपारातनो,தீ3பராத4னொ,deepaaraatano',dIpArAtanO,dīpārātanŏ,d̪iːpɑːɾɑːt̪ən̪o,worship with lamp,தீபாராதனை,,,,Religious-Institutions,words
ꢣꢷꢬ꣄ꢔꢣꢬ꣄ꢱꢶ,दीर्गदर्सि,தீ3ர்க4த3ர்ஸி,deergadarsi,dIrgadarsi,dīrgadarsi,d̪iːɾgəd̪əɾs̪ɪ,prophet,தீர்க்கதரிசி,,,,Religious-Institutions,words
ꢡꢷꢬ꣄ꢢꢸ,दीर्थु,தீர்து2,teerthu,tIrthu,tīrthu,t̪iːɾt̪ʰu,holy water,தீர்த்தம்,,,,Religious-Institutions,words
ꢦ꣄ꢬꢱꢵꢣ꣄,प्रसाद,ப்ரஸாத்3,prasaad,prasAd,prasād,pɾəs̪ɑːd̪,Food offering,நைவேத்தியம்,,,,Religious-Institutions,words
ꢅꢯꣁ,ईशो जीव बन्धम,ஈஶொ,eesho',IzO,īśŏ,iːʃo,"God, man, bondage","பதி, பசு, பாசம்",,,,Religious-Institutions,words
ꢙꢷꢮ꣄,ईशो जीव बन्धम,ஜீவ்,jeev,jIv,jīv,d͡ʒiːʋ,"God, man, bondage","பதி, பசு, பாசம்",,,,Religious-Institutions,words
ꢨꢥ꣄ꢤꢪ꣄,ईशो जीव बन्धम,ப3ந்த4ம்,bandham,bandham,bandham,bən̪d̪ʰəm,"God, man, bondage","பதி, பசு, பாசம்",,,,Religious-Institutions,words
ꢦꢬꢪꢵꢡ꣄ꢪꣁ,परमात्मा॑,பரமாத்மொ,paramaatmo',paramAtmO,paramātmŏ,pəɾəmɑːt̪mo,Over soul,பரம்பொருள்,,,,Religious-Institutions,words
ꢪꢾꢞꢵꢡ꣄ꢪꣁ,मेडात्मा॑,மேடா3த்மொ,me'd'aatmo',mEDAtmO,mĕḍātmŏ,meɖɑːt̪mo,Over soul,பரம்பொருள்,,,,Religious-Institutions,words
ꢦꢸꢠ꣄ꢫꢵꢡ꣄ꢪꣁ,पुण्यात्मा॑,புண்யாத்மொ,punyaatmo',puNyAtmO,puṇyātmŏ,puɳjɑːt̪mo,holy spirit,பரிசுத்த ஆவி,,,,Religious-Institutions,words
ꢣꢠ꣄ꢞꢶ,दण्डि,த3ண்டி3,dand'i,daNDi,daṇḍi,d̪əɳɖɪ,palanquin,பல்லக்கு,,,,Religious-Institutions,words
ꢨꣁꢭꢶ,बा॑लि,பொ3லி,bo'li,bOli,bŏli,bolɪ,religious sacrifice,பலி,,,,Religious-Institutions,words
ꢨꣁꢭꢶꢦꢷꢟ꣄,बा॑लिबीठ,பொ3லிபீட்2,bo'lipeed'h,bOlipIDh,bŏlipīḍh,bolɪpiːɖʰ,place for sacrifice/ altar,பலிபீடம்,,,,Religious-Institutions,words
ꢦꣁꢳ꣄ꢳꢶ,पोळ्ळि,பொள்ளி,po'l'l'i,pOLLi,pŏl̤l̤i,poɭɭɪ,mosque,பள்ளி,,,,Religious-Institutions,words
ꢦꢵꢦ꣄,पाप्,பாப்,paap,pAp,pāp,pɑːp,sin,பாபம்,,,,Religious-Institutions,words
ꢦꢵꢦꢶ,पापि,பாபி,paapi,pApi,pāpi,pɑːpɪ,sinner,பாவி,,,,Religious-Institutions,words
ꢦ꣄ꢬꢒꢵꢬ꣄,प्रकार,ப்ரகார்,prakaar,prakAr,prakār,pɾəkɑːɾ,corridor of a temple,பிரகாரம்,,,,Religious-Institutions,words
ꢦ꣄ꢬꢗꢵꢬꢒ꣄,प्रचारक,ப்ரசாரக்,prachaarak,pracArak,pracārak,pɾət͡ʃɑːɾək,Catechist/ evangelist,பிரசங்கி /பிரசாரம் செய்பவர்,,,,Religious-Institutions,words
ꢦ꣄ꢬꢵꢡ꣄ꢡꢥꣁ,प्रात्तना॑,ப்ராத்தனொ,praattano',prAttanO,prāttanŏ,pɾɑːt̪t̪ən̪o,prayer,பிரார்த்தனை,,,,Religious-Institutions,words
ꢆꢙ꣄ꢮꢵꢮ꣄,उज्वाव,உஜ்வாவ்,ujvaav,ujvAv,ujvāv,ud͡ʒʋɑːʋ,birth,பிறவி,,,,Religious-Institutions,words
ꢃꢱꢥꣁ,आसना॑,ஆஸனொ,aasano',AsanO,āsanŏ,ɑːs̪ən̪o,"altar, seat",பீடம்,,,,Religious-Institutions,words
ꢦꢸꢠ꣄ꢠꢸ,पुण्णु,புண்ணு,punnu,puNNu,puṇṇu,puɳɳu,results of virtuous deeds,புண்ணியம்,,,,Religious-Institutions,words
ꢦꢸꢙꢬꢶ,पुजरि,புஜரி,pujari,pujari,pujari,pud͡ʒəɾɪ,temple priest,பூசாரி,,,,Religious-Institutions,words
ꢦꢸꢙꣁ,पुजा॑,புஜொ,pujo',pujO,pujŏ,pud͡ʒo,worship,பூசை,,,,Religious-Institutions,words
ꢨꢶꢱꢨ꣄,बिसब्,பி3ஸப்3,bisab,bisab,bisab,bɪs̪əb,Bishop,பேராயர்,,,,Religious-Institutions,words
ꢪꢲꢵꢬꢱꢥꣁ,महारसना॑,மஹாரஸனொ,mahaarasano',mahArasanO,mahārasanŏ,məɦɑːɾəs̪ən̪o,bliss,பேரின்பம்,,,,Religious-Institutions,words
ꢱꢶꢒ꣄ꢒꢞ꣄ꢠꢵꢬ꣄,सिक्कड्णार,ஸிக்கட்3ணார்,sikkad'naar,sikkaDNAr,sikkaḍṇār,s̪ɪkkəɖɳɑːɾ,pastor,போதகர்,,,,Religious-Institutions,words
ꢨꢸꢣ꣄ꢤ ꢪꢵꢬ꣄ꢔꢸ,बुद्ध मार्गु,பு3த்3த4 மார்கு3,buddha maargu,buddha mArgu,buddha mārgu,bud̪d̪ʰə mɑːɾgu,Budhism,பெளத்தம்,,,,Religious-Institutions,words
ꢪꢲꢵꢥ꣄,महान्,மஹான்,mahaan,mahAn,mahān,məɦɑːn̪,great person,மகான்,,,,Religious-Institutions,words
ꢪꢝ,मठ,மட்2,mat'ha,maTha,maṭha,məʈʰə,monastery,மடம்,,,,Religious-Institutions,words
ꢪꢴꣁꢞꢪ꣄,म्हा॑डम,மொ:ட3ம்,mho'd'am,mhODam,mhŏḍam,mɦoɖəm,monastery,மடம்,,,,Religious-Institutions,words
ꢕꢾꢠ꣄ꢜꣁ,घ॑ण्टा॑,கெ4ண்டொ,ghe'nt'o',ghENTO,ghĕṇṭŏ,gʰeɳʈo,bell,மணி,,,,Religious-Institutions,words
ꢪꣁꢥ꣄ꢡꢸꢬ꣄,मा॑न्तुर,மொந்துர்,mo'ntur,mOntur,mŏntur,mon̪t̪uɾ,sacred words,மந்திரம்,,,,Religious-Institutions,words
ꢣꢷ ꢒ꣄ꢰꣁ ꢓꢳ꣄ꢳꢥ꣄ ꢮꢾꢳ꣄꣄ ꢔꢸꢬꢸ ꢱꢖ꣄ꢔꢱ꣄ꢡꢾ ꢪꣁꢥ꣄ꢡꢸꢬ꣄,दीक्षो खळ्ळन वेळ गुरु सङ्गस्त॑ मा॑न्तु,தீ3 க்ஷொக2ள்ளன் வேள் கு3ரு ஸங்க3ஸ்தெ மொந்துர்,dee ksho' khal'l'an ve'l' guru sangaste' mo'ntur,dI kSO khaLLan vEL guru saGgastE mOntur,dī kṣŏ khal̤l̤an vĕl̤ guru saṅgastĕ mŏntur,d̪iː kʂo kʰəɭɭən̪ ʋeɭ guɾu s̪əŋgəs̪t̪e mon̪t̪uɾ,sacred words,மந்திரம்,,,,Religious-Institutions,words
ꢮꢿꢣ꣄,वेद्,வேத்3,ved,ved,ved,ʋeːd̪,veda,மறை,,,,Religious-Institutions,words
ꢪꢥꢱꢵꢒ꣄ꢰꢶ,मनसाक्षि,மனஸாக்ஷி,manasaakshi,manasAkSi,manasākṣi,mən̪əs̪ɑːkʂɪ,conscience,மனசாட்சி,,,,Religious-Institutions,words
ꢣ꣄ꢬꢵꢮꢶꢞ ꢔ꣄ꢬꢵꢪ꣄ꢫ ꢣꢾꢮ꣄ꢡꣁ,द्राविड ग्राम्य देव्ता॑,த்3ராவிட3 க்3ராம்ய தே3வ்தொ,draavid'a graamya de'vto',drAviDa grAmya dEvtO,drāviḍa grāmya dĕvtŏ,d̪ɾɑːʋɪɖə gɾɑːmjə d̪eʋt̪o,a Dravidian folk deity,மாடன்,,,,Religious-Institutions,words
ꢪꢾꢬꢶ ꢕꢾꢬ꣄,मेरि घेर,மேரி கே4ர்,me'ri ghe'r,mEri ghEr,mĕri ghĕr,meɾɪ gʰeɾ,church,மாதாகோயில்,,,,Religious-Institutions,words
ꢪꢵꢬꢶꢫꢪ꣄ꢪꣁ,मारियम्मा॑,மாரியம்மொ,maariyammo',mAriyammO,māriyammŏ,mɑːɾɪjəmmo,a Dravidian folk deity,மாரியம்மன்,,,,Religious-Institutions,words
ꢱꢵꢪꢶꢫꢵꢬꢸꢥ꣄,सामियारुन्,ஸாமியாருன்,saamiyaarun,sAmiyArun,sāmiyārun,s̪ɑːmɪjɑːɾun̪,saints,மெய்யடியார்,,,,Religious-Institutions,words
ꢪꣂꢒ꣄ꢯꢶ,मोक्षि,மோக்ஷி,mokshi,mokzi,mokśi,moːkʃɪ,salvation,மோட்சம்,,,,Religious-Institutions,words
ꢪꢸꢒ꣄ꢡꢶ,मुक्ति,முக்தி,mukti,mukti,mukti,mukt̪ɪ,salvation,மோட்சம்,,,,Religious-Institutions,words
ꢬꢾꢡ꣄ꢡꢸ,र॑त्तु,ரெத்து,re'ttu,rEttu,rĕttu,ɾet̪t̪u,chariot,ரதம்,,,,Religious-Institutions,words
ꢥꢪꢱ꣄ꢒꢵꢬ꣄,नमस्कार्,நமஸ்கார்,namaskaar,namaskAr,namaskār,n̪əməs̪kɑːɾ,greeting,வணக்கம்,,,,Religious-Institutions,words
ꢥꢪꢥꣁ,नमना॑,நமனொ,namano',namanO,namanŏ,n̪əmən̪o,worship,வழிபாடு,,,,Religious-Institutions,words
ꢥꣂꢪ꣄,नोम,நோம்,nom,nom,nom,n̪oːm,worship,வழிபாடு,,,,Religious-Institutions,words
