sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢮꢡ꣄ꢡꢵ ꢂꢬ꣄ꢢꢸ,वत्ता अर्थु,வத்தாஅர்து2,vattaa arthu,vattA arthu,vattā arthu,ʋət̪t̪ɑː əɾt̪ʰu,word meaning,சொற்பொருள்,,,,Literature,words
ꢦ꣄ꢬꢱꢖ꣄ꢔꢸ,प्रसङ्गु,ப்ரஸங்கு3,prasangu,prasaGgu,prasaṅgu,pɾəs̪əŋgu,speech,சொற்பொழிவு,,,,Literature,words
ꢩꢵꢰꢠꣁ,भाषणा॑,பா4ஷணொ,bhaashano',bhASaNO,bhāṣaṇŏ,bʰɑːʂəɳo,speech,சொற்பொழிவு,,,,Literature,words
ꢥꢵꢫꢒꢥ꣄,नायकन,நாயகன்,naayakan,nAyakan,nāyakan,n̪ɑːjəkən̪,hero,தலைவன்,,,,Literature,words
ꢗꢭꢥ꣄ꢒꢵꢭ꣄,चलन्काल,சலன்கால்,chalankaal,calankAl,calankāl,t͡ʃələn̪kɑːl,modern period,தற்காலம்,,,,Literature,words
ꢗꢭ꣄ꢡꢒꢵꢭ꣄,चल्तकाल,சல்தகால்,chaltakaal,caltakAl,caltakāl,t͡ʃəlt̪əkɑːl,modern period,தற்காலம்,,,,Literature,words
ꢱ꣄ꢮ ꢗꢬꢶꢡ꣄ꢬꢸ,स्व चरित्रु,ஸ்வ சரித்ரு,sva charitru,sva caritru,sva caritru,s̪ʋə t͡ʃəɾɪt̪ɾu,autobiography,தன்வரலாறு,,,,Literature,words
ꢂꢭꢔ꣄ ꢔꢷꢡꢸꢥ꣄,अलग गीतुन,அலக்3 கீ3துன்,alag geetun,alag gItun,alag gītun,ələg giːt̪un̪,collection of various poems,தனிப்பாடல்கள்,,,,Literature,words
ꢕꢾꢬꢸ ꢤꢾꢬꢸꢪ꣄,घेरु ध॑रुम,கே4ரு தெ4ரும்,ghe'ru dhe'rum,ghEru dhErum,ghĕru dhĕrum,gʰeɾu d̪ʰeɾum,conduct,திணை,,,,Literature,words
ꢣꣂꢰ ꢔꢸꢠ ꢮꢶꢪꢬ꣄ꢱꢠꣁ,दोष गुण विमर्सणा॑,தோ3ஷ கு3ண விமர்ஸணொ,dosha guna vimarsano',doSa guNa vimarsaNO,doṣa guṇa vimarsaṇŏ,d̪oːʂə guɳə ʋɪməɾs̪əɳo,criticism,திறனாய்வு,,,,Literature,words
ꢱꢥ꣄ꢫꢵꢱꢸ ꢂꢗꢵꢬ꣄,सन्यासु अचार,ஸன்யாஸு அசார்,sanyaasu achaar,sanyAsu acAr,sanyāsu acār,s̪ən̪jɑːs̪u ət͡ʃɑːɾ,ascetic life,துறவறம்,,,,Literature,words
ꢣꢾꢒ꣄ꢯꢸꢠꢸ ꢮꢬꣁ,द॑क्षुणु वरा॑,தெ3க்ஷுணு வரொ,de'kshunu varo',dEkzuNu varO,dĕkśuṇu varŏ,d̪ekʃuɳu ʋəɾo,wind from south,தென்றல்,,,,Literature,words
ꢪꢥ꣄ꢣ ꢪꢵꢬꢸꢣꣁ,मन्द मारुदा॑,மந்த3 மாருதொ3,manda maarudo',manda mArudO,manda mārudŏ,mən̪d̪ə mɑːɾud̪o,wind from south,தென்றல்,,,,Literature,words
ꢱꢖ꣄ꢒꢭꢥꢒꢬ꣄ꢡꣁ,सङ्कलनकर्ता॑,ஸங்கலனகர்தொ,sankalanakarto',saGkalanakartO,saṅkalanakartŏ,s̪əŋkələn̪əkəɾt̪o,compiler/editor,தொகுப்பாளர்,,,,Literature,words
ꢮ꣄ꢫꢵꢱ꣄,व्यास,வ்யாஸ்,vyaas,vyAs,vyās,ʋjɑːs̪,compiler/editor,தொகுப்பாளர்,,,,Literature,words
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢸꢥꢵꢬ꣄,ज॑ता॑ च॑र्चुनार,ஜெதொ செர்சுனார்,je'to' che'rchunaar,jEtO cErcunAr,jĕtŏ cĕrcunār,d͡ʒet̪o t͡ʃeɾt͡ʃun̪ɑːɾ,compiler/editor,தொகுப்பாளர்,,,,Literature,words
ꢱꢪ꣄ꢦꢵꢢꢒꣁ,सम्पातका॑,ஸம்பாதகொ,sampaathako',sampAthakO,sampāthakŏ,s̪əmpɑːt̪ʰəko,compiler/editor,தொகுப்பாளர்,,,,Literature,words
ꢮꢬ꣄ꢠꢶ,वर्णि,வர்ணி,varni,varNi,varṇi,ʋəɾɳɪ,collection,தொகை,,,,Literature,words
ꢥꢵꢫꢥ꣄ꢪꢵꢬ꣄,नायन्मार्,நாயன்மார்,naayanmaar,nAyanmAr,nāyanmār,n̪ɑːjən̪mɑːɾ,saiva saints,நாயன்மார்,,,,Literature,words
ꢥꢶꢔꢠ꣄ꢜꢸ,निगण्टु,நிக3ண்டு,nigant'u,nigaNTu,nigaṇṭu,n̪ɪgəɳʈu,dictionary,நிகண்டு,,,,Literature,words
ꢤꢾꢬ꣄ꢪꢸ ꢓꢾꢥꢶ,ध॑र्मु ख॑नि,தெ4ர்மு கெ2னி,dhe'rmu khe'ni,dhErmu khEni,dhĕrmu khĕni,d̪ʰeɾmu kʰen̪ɪ,moral story,நீதிக்கதை,,,,Literature,words
ꢥꢷꢡꢶ ꢱꢵꢲꢶꢡ꣄ꢫꢸ,नीति साहित्यु,நீதி ஸாஹித்யு,neeti saahityu,nIti sAhityu,nīti sāhityu,n̪iːt̪ɪ s̪ɑːɦɪt̪ju,moral literature,நீதிஇலக்கியம்,,,,Literature,words
ꢗꢡꢵꢨ꣄ꢣꢶꢶ,सताब्दि,ஸதாப்3தி3,chataabdii,catAbdii,catābdii,t͡ʃət̪ɑːbd̪ɪɪ,century,நூற்றாண்டு,,,,Literature,words
ꢩꢒ꣄ꢡꢶ ꢪꢵꢬ꣄ꢔꢸ,भक्ति मार्गु,ப4க்தி மார்கு3,bhakti maargu,bhakti mArgu,bhakti mārgu,bʰəkt̪ɪ mɑːɾgu,devotional path,பக்தி நெறி,,,,Literature,words
ꢩꢵꢔꢸ,भागु,பா4கு3,bhaagu,bhAgu,bhāgu,bʰɑːgu,classification,பகுப்பு,,,,Literature,words
ꢮꢡ꣄ꢡꢵꢥꢸ꣄ ꢂꢬ꣄ꢢꢸ,वत्ता अर्थु,வத்தானு அர்து2,vattaanu arthu,vattAnu arthu,vattān_ŭ arthu,ʋət̪t̪ɑːn̪u əɾt̪ʰu,meaning of words,பதவுரை,,,,Literature,words
ꢒꢮꢶꢡꣁ,कविता॑,கவிதொ,kavito',kavitO,kavitŏ,kəʋɪt̪o,poetry,பதிகம்,,,,Literature,words
ꢦꢬꢪꢵꢡ꣄ꢪꣁ,परमात्मा॑,பரமாத்மொ,paramaatmo',paramAtmO,paramātmŏ,pəɾəmɑːt̪mo,God,பரம்பொருள்,,,,Literature,words
ꢒꢮꢶꢡꣁ,कविता॑,கவிதொ,kavito',kavitO,kavitŏ,kəʋɪt̪o,poetry/song,பா / பாட்டு /பாடல்,,,,Literature,words
ꢔꢷꢜ꣄,गीत,கீ3த்,geet',gIT,gīṭ,giːʈ,poetry/song,பா / பாட்டு /பாடல்,,,,Literature,words
ꢩꢮ꣄ꢡꢸꢭ꣄,भव्तुल,ப4வ்துல்,bhavtul,bhavtul,bhavtul,bʰəʋt̪ul,singer,பாகவதர்,,,,Literature,words
ꢧꣀꢭꢮꢵꢗꢸ,फैलवाचु,பை2லவாசு,phailavaachu,phailavAcu,phailavācu,pʰəɪləʋɑːt͡ʃu,preface,பாயிரம்,,,,Literature,words
ꢦ꣄ꢬꢾꢮꢾꢱꢸ ꢮꢵꢗꢸ,प्रेवेसु वाचु,ப்ரேவேஸு வாசு,pre've'su vaachu,prEvEsu vAcu,prĕvĕsu vācu,pɾeʋes̪u ʋɑːt͡ʃu,preface,பாயிரம்,,,,Literature,words
ꢦꢷꢝꢶꢒꣁ,पीठिका॑,பீடி2கொ,peet'hiko',pIThikO,pīṭhikŏ,piːʈʰɪko,preface,பாயிரம்,,,,Literature,words
ꢮꢳꢸ ꢬꢵꢠ꣄,वळुराण,வளுராண்,val'u raan,vaLu rAN,val̤u rāṇ,ʋəɭu ɾɑːɳ,desert and its surrounding,பாலை,,,,Literature,words
ꢂꢭꢔ꣄ꢔꣁ,अलग्गो,அலக்3கொ3,alaggo',alaggO,alaggŏ,ələggo,separation,பிரிவு,,,,Literature,words
ꢮꢾꢔꢸꢳꣁ,वेगुळा॑,வெகுளொ,ve'gul'o',vEguLO,vĕgul̤ŏ,ʋeguɭo,separation,பிரிவு,,,,Literature,words
ꢙꢥꢥꣁ,जनना॑,ஜனனொ,janano',jananO,jananŏ,d͡ʒən̪ən̪o,birth,பிறவி,,,,Literature,words
ꢙꢾꢥ꣄ꢪꢸ ꢧꣁꢳ꣄,ज॑न्मु फोळ्,ஜென்மு போ2ள்,je'nmu pho'l',jEnmu phOL,jĕnmu phŏl̤,d͡ʒen̪mu pʰoɭ,meaning of birth,பிறவிப் பயன்,,,,Literature,words
ꢥꣁꢮꣁ ꢒꢮꢶꢡꣁ,ना॑वा॑ कविता॑,நொவொ கவிதொ,no'vo' kavito',nOvO kavitO,nŏvŏ kavitŏ,n̪oʋo kəʋɪt̪o,modern poetry,புதுக்கவிதை,,,,Literature,words
ꢥꢮꢷꢥ ꢒꢮꢶꢡꣁ,नवीन कविता॑,நவீன கவிதொ,naveena kavito',navIna kavitO,navīna kavitŏ,n̪əʋiːn̪ə kəʋɪt̪o,modern poetry,புதுக்கவிதை,,,,Literature,words
ꢥꢹꢡꢥ ꢒꢮꢶꢡꣁ,नूतन कविता॑,நூதன கவிதொ,nootana kavito',nUtana kavitO,nūtana kavitŏ,n̪uːt̪ən̪ə kəʋɪt̪o,modern poetry,புதுக்கவிதை,,,,Literature,words
ꢕꢥꢮꢵꢥ꣄,घनवान,க4னவான்,ghanavaan,ghanavAn,ghanavān,gʰən̪əʋɑːn̪,patron,புரவலன்,,,,Literature,words
ꢦꣁꢰꢒꣁ,पोषका॑,போஷகொ,po'shako',pOSakO,pŏṣakŏ,poʂəko,patron,புரவலன்,,,,Literature,words
ꢦꢸꢬꢵꢠꢸ,पुराणु,புராணு,puraanu,purANu,purāṇu,puɾɑːɳu,mythology,புராணம்,,,,Literature,words
ꢱꢹꢬꢶ,सूरि,ஸூரி,soori,sUri,sūri,s̪uːɾɪ,poet,புலவர்,,,,Literature,words
ꢥꢾꢪ ꢱꣁꢞꢶꢥꢶ,नेम सा॑डिनि,நேம ஸொடி3னி,ne'ma so'd'ini,nEma sODini,nĕma sŏḍini,n̪emə s̪oɖɪn̪ɪ,incongruence,புறநடை,,,,Literature,words
ꢒꣃꢒꢶꢒ꣄,लैकिक्,லௌகிக்,kaukik,kaukik,kaukik,kəukɪk,worldly life,புறம்,,,,Literature,words
ꢂꢪ꣄ꢪꢵꢥ꣄,अम्मान्,அம்மான்,ammaan,ammAn,ammān,əmmɑːn̪,woman,பெண்டிர்,,,,Literature,words
ꢱꢥ꣄ꢣꣁꢰ꣄,सन्देष्,ஸந்தே3ஷ்,sando'sh,sandOS,sandŏṣ,s̪ən̪d̪oʂ,theme,பொருள்,,,,Literature,words
ꢘꢥ꣄ꢣꢱ꣄,छन्दस,ச2ந்த3ஸ்,chhandas,chandas,chandas,t͡ʃʰən̪d̪əs̪,"prosody, meaning, etc.",பொருள்,,,,Literature,words
ꢂꢬ꣄ꢢꢸ,अर्थु,அர்து2,arthu,arthu,arthu,əɾt̪ʰu,"prosody, meaning, etc.",பொருள்,,,,Literature,words
ꢩꢵꢮꢬ꣄ꢢꢸ,भावार्थु,பா4வார்து2,bhaavarthu,bhAvarthu,bhāvarthu,bʰɑːʋəɾt̪ʰu,paraphrase,பொழிப்புரை,,,,Literature,words
ꢪꢴꣁꢞꢪ꣄,म्हा॑डम्,மொ:ட3ம்,mho'd'am,mhODam,mhŏḍam,mɦoɖəm,mutt,மடங்கள்,,,,Literature,words
ꢦꢵꢬꢪ꣄ꢦꢬ꣄ꢫꣁ,पारम्परया॑,பாரம்பர்யொ,paaramparyo',pAramparyO,pāramparyŏ,pɑːɾəmpəɾjo,tradition,மரபு,,,,Literature,words
ꢦꢷꢔꢸ ꢤꢬꢷꢬ꣄,पीगु धारीर,பீகுத4ரீர்,peegu dhareer,pIgu dharIr,pīgu dharīr,piːgu d̪ʰəɾiːɾ,paddy field and its surrounding,மருதம்,,,,Literature,words
ꢱꢪ꣄ꢱ꣄ꢡꢵꢥ꣄,सम्स्तान,ஸம்ஸ்தான்,samstaan,samstAn,samstān,s̪əms̪t̪ɑːn̪,association,மன்றம்,,,,Literature,words
ꢡꢸꢞ꣄ꢫꢵꢥꢸ ꢪꢵꢬ꣄ꢔꢸ,तुड्यानु मार्गु,துட்3யானு மார்கு3,tud'yaanu maargu,tuDyAnu mArgu,tuḍyānu mārgu,t̪uɖjɑːn̪u mɑːɾgu,Islam,முகமதியம்,,,,Literature,words
ꢂꢮꢡꢵꢬꢶꢒꣁ,अवतारिका॑,அவதாரிகொ,avataariko',avatArikO,avatārikŏ,əʋət̪ɑːɾɪko,preface,முகவுரை,,,,Literature,words
ꢡꢷꢥ꣄ꢡꢪꢶꢳꢸ ꢱꢵꢲꢶꢡ꣄ꢫꣁ,थीन्तमिळु साहित्या॑,தீ2ன்தமிளு ஸாஹித்யொ,teentamil'u saahityo',tIntamiLu sAhityO,tīntamil̤u sāhityŏ,t̪iːn̪t̪əmɪɭu s̪ɑːɦɪt̪jo,"Tamil prose, Tamil music, and Tamil drama",முத்தமிழ்,,,,Literature,words
ꢪꢹꢭ ꢦꢸꢱ꣄ꢡꢮ꣄,मूल पुस्तव,மூல புஸ்தவ்,moola pustav,mUla pustav,mūla pustav,muːlə pus̪t̪əʋ,original book,முதல்நூல்,,,,Literature,words
ꢂꢜꢸ ꢦꢸꢱ꣄ꢡꢮ꣄,अटुपुस्तव,அடுபுஸ்தவ்,at'u pustav,aTu pustav,aṭu pustav,əʈu pus̪t̪əʋ,original book,முதல்நூல்,,,,Literature,words
ꢮꢥꢵꢥ꣄ꢡꢬꢸ ꢤꢬꢷꢬ꣄,वनान्तरु धरीर,வனாந்தரு த4ரீர்,vanaantaru dhareer,vanAntaru dharIr,vanāntaru dharīr,ʋən̪ɑːn̪t̪əɾu d̪ʰəɾiːɾ,forest and its surrounding,முல்லை,,,,Literature,words
ꢪꢸꢥꢶ,मुनि,முனி,muni,muni,muni,mun̪ɪ,saint,முனிவன்,,,,Literature,words
ꢔꢥꢤꢥꢮꢵꢥ꣄,गनधनवान्,க3னத4னவான்,ganadhanavaan,ganadhanavAn,ganadhanavān,gən̪əd̪ʰən̪əʋɑːn̪,philanthropist,வள்ளல்,,,,Literature,words
ꢆꢡ꣄ꢡꢬꢸ ꢮꢬꣁ,उत्तरु वरा॑,உத்தரு வரொ,uttaru varo',uttaru varO,uttaru varŏ,ut̪t̪əɾu ʋəɾo,wind from north,வாடை,,,,Literature,words
ꢲꢶꢪꢮꢬꣁ,हिमवरा॑,ஹிமவரொ,himavaro',himavarO,himavarŏ,ɦɪməʋəɾo,wind from north,வாடை,,,,Literature,words
