sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢲꢹꢥ꣄ꢥꣁ,हून्ना॑,ஹுன்னொ,hoonno',hUnnO,hūnnŏ,ɦuːn̪n̪o,heat,சூடு,,,,Seasons,words
ꢱꢶꢳ꣄ꢳꣁ,सिळ्ळा॑,ஸிள்ளொ,sil'l'o',siLLO,sil̤l̤ŏ,s̪ɪɭɭo,cold,தட்பம்,,,,Seasons,words
ꢯꢷꢡꢳ꣄,शीतळ,ஶீதள்,sheetal',zItaL,śītal̤,ʃiːt̪əɭ,cold,தட்பம்,,,,Seasons,words
ꢱꢷꢡꣂꢰ꣄ꢠꣁ,सीता॑ष्णा॑,ஸீதோஷ்ணொ,seetoshno',sItoSNO,sītoṣṇŏ,s̪iːt̪oːʂɳo,climate/weather,தட்பவெப்ப நிலை,,,,Seasons,words
ꢪꢸꢒꢸꢭ꣄ ꢮꢬꣁ,मुकुल्वरा॑,முகுல் வரொ,mukul varo',mukul varO,mukul varŏ,mukul ʋəɾo,southwind/ breeze,தென்றல்,,,,Seasons,words
ꢬꢸꢡꢸ,रुतु,ருது,rutu,rutu,rutu,ɾut̪u,season,பருவம்,,,,Seasons,words
ꢬꢸꢡꢸ ꢦꣁꢮ꣄ꢱ꣄,रुतु पा॑व्स,ருது பொவ்ஸ்,rutu po'vs,rutu pOvs,rutu pŏvs,ɾut̪u poʋs̪,monsoon,பருவ மழை,,,,Seasons,words
ꢲꢶꢪꢸꢱ꣄ꢒꢵꢭ꣄,हिमुसुकाल,ஹிமுஸுகால்,himuskaal,himuskAl,himuskāl,ɦɪmus̪kɑːl,winter,பனிக்காலம்,,,,Seasons,words
ꢲꢸꢪꢳꣁ,हिमळा॑,ஹிமளொ,humal'o',humaLO,humal̤ŏ,ɦuməɭo,winter,பனிக்காலம்,,,,Seasons,words
ꢦꢸꢠ꣄ꢠꢶꢪ꣄,पुण्णिम,புண்ணிம்,punnim,puNNim,puṇṇim,puɳɳɪm,full moon,பெளர்ணமி,,,,Seasons,words
ꢦꢹꢬ꣄ꢠꢶꢪꣁ,पूर्णिमा॑,பூர்ணிமொ,poornimo',pUrNimO,pūrṇimŏ,puːɾɳɪmo,full moon,பெளர்ணமி,,,,Seasons,words
ꢮꢱꢥ꣄ꢡ ꢒꢵꢭ꣄,वसन्त काल,வஸந்த கால்,vasanta kaal,vasanta kAl,vasanta kāl,ʋəs̪ən̪t̪ə kɑːl,spring season,வசந்த காலம்,,,,Seasons,words
ꢮꢱꢥ꣄ꢡ ꢬꢸꢡꢸ,वसन्त रुतु,வஸந்த ருது,vasanta rutu,vasanta rutu,vasanta rutu,ʋəs̪ən̪t̪ə ɾut̪u,spring season,வசந்த காலம்,,,,Seasons,words
ꢏꢱ꣄ꢡꢵ ꢮꢬꣁ,आ॑स्ता वरा॑,ஒஸ்தா வரொ,o'staa varo',OstA varO,ŏstā varŏ,os̪t̪ɑː ʋəɾo,northwind,வாடை,,,,Seasons,words
ꢲꢸꢥ꣄ꢥꣁ,हुन्ना॑,ஹுன்னொ,hunno',hunnO,hunnŏ,ɦun̪n̪o,heat,வெப்பம்,,,,Seasons,words
ꢲꢹꢥꢸ ꢒꢵꢭ꣄,हूनु काल,ஹூனு கால்,hoonu kaal,hUnu kAl,hūnu kāl,ɦuːn̪u kɑːl,summer season,வேனிற்காலம்,,,,Seasons,words
ꢔ꣄ꢬꢷꢰ꣄ꢪ ꢬꢸꢡꢸ,ग्रीष्म रुतु,க்3ரீஷ்ம ருது,greeshma rutu,grISma rutu,grīṣma rutu,gɾiːʂmə ɾut̪u,summer season,வேனிற்காலம்,,,,Seasons,words
