sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,பரிளி,pariLi,,,,Halo,ஒளிவட்டம்,தெ2வ்டெ3வேள் அகாஸும் ஸுரிது சுட்டூர் ஒண்டெ பரிளிக் ஸவாயி,Sometimes we can see a halo around the sun in the sky,சில நேரங்களில் வானத்தில் சூரியனைச் சுற்றி ஒரு ஒளிவட்டத்தைக் காணலாம்,planet,corpus_sourashtradictionary
,,உத்3கி3ரத்தெ,udgiratte,,,,Shining,பிரகாசித்தல்,ஸுரித் தீ3ஸும் உத்3கி3ரஸு,The Sun shines during day time,சூரியன் பகலில் பிரகாசிக்கிறது,planet,corpus_sourashtradictionary
,,லெக்3கு3னு,leggunu,,,,Ascendant,லக்னம்,ஜர்க்யம் பானும் லெக்3கு3னு முக்யம்ஹொயெயொ,"In the horoscope, Ascendant is important",ஜாதகத்தில் லக்னம் முக்கியமானது,planet,corpus_sourashtradictionary
,,நெட்ஷத்ரு,neTshatru,,,,Star,விண்மீன்,ஸுரிது பூ4ய்ஞ்யிக் லொகு3த்தொ ஸேத்தெ நெட்ஷத்ரு,The Sun is the closest star to Earth,சூரியன் பூமிக்கு மிக அருகில் உள்ள நட்சத்திரம்,planet,corpus_sourashtradictionary
,,நக்ஷத்ரு,nakshatru,,,,Star,விண்மீன்,அஸ்வினிம் ஹர்ம்ப3ம் ஹொயி பூ4ய்ஞ் சுட்டூர் 27 நக்ஷத்ருன் ஸே,"Starting from Aswini, there are 27 stars around earth",அஸ்வினியில் தொடங்கி பூமியைச் சுற்றி 27 நட்சத்திரங்கள் உள்ளன,planet,corpus_sourashtradictionary
,,வூடு,vooTu,,,,Star,விண்மீன்,வூடுனுக் ராதும் ஒண்ட்டேஸ் ஸாத்தக் முஸையி,The stars can only be seen at night,நட்சத்திரங்களை இரவில் மட்டுமே பார்க்க முடியும்,planet,corpus_sourashtradictionary
,,சுக்கொ,cukko,,,,Star,விண்மீன்,சுக்கான் ஜுல்னா,Stars don't twinkle,நட்சத்திரங்கள் மின்னுவதில்லை,planet,corpus_sourashtradictionary
,,பா2ருசுக்கொ,phaarucukko,,,,Polar star,துருவநட்சத்திரம்,பா2ருசுக்கொ அவ்ரெ ஸுரித் ஸொம்மர் 50 கு3ண் ம்ஹொடொ3யொ,Polar star is around 50 times bigger than our sun,துருவநட்சத்திரம் நமது சூரியனை விட 50 மடங்கு பெரியது,planet,corpus_sourashtradictionary
,,கி4ராண்,ghiraaN,,,,Eclipse,கிரகணம்,ஒண்டொண்டெ தே3ட் ஒர்ஸுனுக் ஒண்டெவால் ஒண்டெ பூரண கி4ராண் தெ4ரஸு,"Every one and a half years, one total eclipse happens",ஒவ்வொரு ஒன்றரை வருடங்களுக்கும் ஒரு முழு கிரகணம் ஏற்படுகிறது,planet,corpus_sourashtradictionary
,,ஸ்வரூப்,svaroop,,,,"Nature, True Nature","இயற்கை, உண்மையான இயல்பு",மெனிக் ராகு3ம் அபுல் ர்ஹத்த ஸ்வரூப் தெ3க்கட3ஸு,Man shows his true nature in anger,மனிதன் கோபத்தில் தன் உண்மையான இயல்பை காட்டுகிறான்,planet,corpus_sourashtradictionary
,,ஸ்ருஷ்டி,srushTi,,,,Nature,இயற்கை,மெனிக் மெல்லொ ஸ்ருஷ்டிம் ஒண்டெ பா4கு3 ஹோஸு,Humans are also a part of nature,மனிதர்களும் இயற்கையின் ஒரு பகுதியே ஆவர்,planet,corpus_sourashtradictionary
,,நிஸெர்க்3,niserg,,,,Nature,இயற்கை,நைஸர்கி3க பொ3லம் மெனரியொ கி4ரால்னுக் ஸேத்தெ நிஸெர்க3 பொ3லமு,Naisargika strength is the natural strength of the planets,நைசர்கிக பலம் என்பது கிரகங்களின் இயற்கை பலம்,planet,corpus_sourashtradictionary
,,பூ4கம்பொ,bhookampo,,,,Earthquake,நிலநடுக்கம்,"2001 ம் கு3ஜராதும் பூ4ஜ் பூ4கம்பாம் 20,800 தெனு மொஜ்ஜா","20,800 people died in the Bhuj earthquake in Gujarat in 2001","2001-ல் குஜராத்தில் பூஜ் பூகம்பத்தில் 20,800 பேர் இறந்தனர்",planet,corpus_sourashtradictionary
,,அகாஶு கெ3ங்கொ3,akaassu genggo,,,,"Galaxy, Milky Way","விண்மீன் திரள், பால்வீதி","அகாஶு கெ3ங்கொ3 மெந்தொ நெட்சத்ருனு, ஜெஜ்ஜுனு, வாயுனு செரெ மஹா செர்னி","The Milky Way is a huge collection of stars, dust and gas","பால்வீதி என்பது நட்சத்திரங்கள், தூசி மற்றும் வாயு ஆகியவற்றின் மிகப்பெரிய தொகுப்பாகும்",planet,corpus_sourashtradictionary
,,விஶ்வொ,vissvo,,,,Universe,பிரபஞ்சம்,விஶ்வமு ஜு2கு3 அகாஶு கெ3ங்கா3ன் ஸே,There are many galaxies in the universe,பிரபஞ்சத்தில் பல விண்மீன் திரள்கள் உள்ளன,planet,corpus_sourashtradictionary
