sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢨꢥ꣄ꢣꢶ ꢒꢿꢬ꣄,बन्दि केर,ப3ந்தி3கேர்,bandi ker,bandi ker,bandi ker,bən̪d̪ɪ keːɾ,enslave,அடிமைப்படுத்து,,,,Compound-Verbs,words
ꢣꢵꢱ꣄ ꢒꢿꢬ꣄,दास्केर,தா3ஸ் கேர்,daas ker,dAs ker,dās ker,d̪ɑːs̪ keːɾ,enslave,அடிமைப்படுத்து,,,,Compound-Verbs,words
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢒꢿꢬ꣄,हरुम्बम केर,ஹரும்ப3ம்கேர்,harumbam ker,harumbam ker,harumbam ker,ɦəɾumbəm keːɾ,set foot,அடிவை,,,,Compound-Verbs,words
ꢦꢔꢸꢭ꣄ ꢢꣁꢮ꣄,पगुल थोव,பகு3ல் தோ2வ்,pagul tho'v,pagul thOv,pagul thŏv,pəgul t̪ʰoʋ,set foot,அடிவை,,,,Compound-Verbs,words
ꢙꢾꢡꣁꢒꢥꢶ ꢃꢮ꣄,जेता॑कनि आव,ஜெதொகனிஆவ்,je'to'kani aav,jEtOkani Av,jĕtŏkani āv,d͡ʒet̪okən̪ɪ ɑːʋ,come ina group,அணிதிரள்,,,,Compound-Verbs,words
ꢂꢡ꣄ꢒ꣄ꢫꢵꢬ ꣄ꢣꢿ,अत्क्यार्दे,அத்க்யார் தே3,atkyaara de,atkyAra de,atkyāra de,ət̪kjɑːɾə d̪eː,empower,அதிகாரம் அளி,,,,Compound-Verbs,words
ꢨꢾꢣꢶꢬꢶ ꢦꣂꢜ꣄,ब॑दिरि पोट,பெ3தி3ரி போட்,be'diri pot',bEdiri poT,bĕdiri poṭ,bed̪ɪɾɪ poːʈ,shock,அதிர்ச்சியடை,,,,Compound-Verbs,words
ꢨꢾꢣꢸꢬ꣄ ꢦꣁꢞꢵꢜ꣄,ब॑दुर पा॑डाट,பெ3து3ர்பொடா3ட்,be'dur po'd'aat',bEdur pODAT,bĕdur pŏḍāṭ,bed̪uɾ poɖɑːʈ,perplex,அதிர்ச்சியூட்டு,,,,Compound-Verbs,words
ꢱꢪꢵꢤꢵꢥ꣄ ꢒꢿꢬ꣄,समधान केर,ஸமாதா4ன்கேர்,samaadhaan ker,samAdhAn ker,samādhān ker,s̪əmɑːd̪ʰɑːn̪ keːɾ,"pacify, give solace",அமைதிப்படுத்து,,,,Compound-Verbs,words
ꢯꢵꢥ꣄ꢡꢶ ꢒꢿꢬ꣄,शान्ति केर,ஶாந்தி கேர்,shaanti ker,zAnti ker,śānti ker,ʃɑːn̪t̪ɪ keːɾ,"pacify, give solace",அமைதிப்படுத்து,,,,Compound-Verbs,words
ꢱꢪꢵꢤꢵꢥ꣄ ꢲꣁ,समाधान हो,ஸமாதா4ன் ஹோ,samaadhaan ho',samAdhAn hO,samādhān hŏ,s̪əmɑːd̪ʰɑːn̪ ɦo,be pacified,அமைதியடை,,,,Compound-Verbs,words
ꢂꢬ꣄ꢦꢠꣁ ꢒꢾꢬ꣄,अर्पणा॑ केर,அர்பணொ கேர்,arpano' ke'r,arpaNO kEr,arpaṇŏ kĕr,əɾpəɳo keɾ,dedicate,அர்ப்பணி,,,,Compound-Verbs,words
ꢙꢭ꣄ꢦꢥꣁ ꢒꢿꢬ꣄,जल्पना॑ केर,ஜல்பனொ கேர்,jalpano' ker,jalpanO ker,jalpanŏ ker,d͡ʒəlpən̪o keːɾ,Chat leisurely,அரட்டையடி,,,,Compound-Verbs,words
ꢮꢶꢬ꣄ꢢꢵ ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,विर्था वत्ता॑ केर,விர்தா2 வத்தொ கேர்,virthaa vatto' ker,virthA vattO ker,virthā vattŏ ker,ʋɪɾt̪ʰɑː ʋət̪t̪o keːɾ,Chat leisurely,அரட்டையடி,,,,Compound-Verbs,words
ꢒꢾꢰ꣄ꢜꢪ꣄ꢦꢵꢜ꣄ꢦꣁꢜ꣄,केष्टम्पाट्पोट,கெஷ்டம் பாட்போட்,ke'sht'ampaat'po't',kESTampATpOT,kĕṣṭampāṭpŏṭ,keʂʈəmpɑːʈpoʈ,work hard,அரும்பாடுபடு,,,,Compound-Verbs,words
ꢮꢾꢥ꣄ ꢒꢾꢰ꣄ꢜꢪ꣄ ꢦꣂꢜ꣄,वेन केष्टम्पोट,வேன் கெஷ்டம் போட்,ve'n ke'sht'am pot',vEn kESTam poT,vĕn kĕṣṭam poṭ,ʋen̪ keʂʈəm poːʈ,To labour intensely,அல்லாடு,,,,Compound-Verbs,words
ꢱꢶꢖ꣄ꢔꢵꢬ꣄ ꢒꢿꢬ꣄,सिङ्गार् ꢒꢾꢬ꣄केर,ஸிங்கா3ர் கேர்,singaar ker,siGgAr ker,siṅgār ker,s̪ɪŋgɑːɾ keːɾ,decorate,அலங்காரம்செய்,,,,Compound-Verbs,words
ꢂꢭꢖ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,अलङ्कार केर,அலங்கார் கேர்,alankaar ker,alaGkAr ker,alaṅkār ker,ələŋkɑːɾ keːɾ,decorate,அலங்காரம்செய்,,,,Compound-Verbs,words
ꢂꢮ꣄ꢱꢬ꣄ꢒꢿꢬ꣄,अव्सर केर,அவ்ஸர்கேர்,avsarker,avsarker,avsarker,əʋs̪əɾkeːɾ,hasten,அவசரப்படுத்து,,,,Compound-Verbs,words
ꢂꢮ꣄ꢱꢬ꣄ꢦꣂꢜ꣄,अव्सर्पोट,அவ்ஸர்போட்,avsarpot',avsarpoT,avsarpoṭ,əʋs̪əɾpoːʈ,hasten,அவசரப்படு,,,,Compound-Verbs,words
ꢂꢮ꣄ꢤꢶ ꢦꣂꢜ꣄,अव्धि पोट,அவ்தி4 போட்,avdhi pot',avdhi poT,avdhi poṭ,əʋd̪ʰɪ poːʈ,Undergo agony,அவதிப்படு,,,,Compound-Verbs,words
ꢥꢶꢪꢥ꣄ꢡ꣄ꢬꢠꣁ ꢒꢿꢬ꣄,निमन्त्रणा॑ केर,நிமந்த்ரணொ கேர்,nimantrano' ker,nimantraNO ker,nimantraṇŏ ker,n̪ɪmən̪t̪ɾəɳo keːɾ,invite,அழைப்புவிடு,,,,Compound-Verbs,words
ꢨꣁꢮꢥ꣄ ꢤꢞ꣄ꢞꢿ,बोवन धड्डे,பொ3வன் த4ட்3டே3,bo'van dhad'd'e,bOvan dhaDDe,bŏvan dhaḍḍe,boʋən̪ d̪ʰəɖɖeː,invite,அழைப்புவிடு,,,,Compound-Verbs,words
ꢦꢬꢶꢗꢫꣁ ꢒꢿꢬ꣄,परिचया॑ केर,பரிசயொகேர்,parichayo' ker,paricayO ker,paricayŏ ker,pəɾɪt͡ʃəjo keːɾ,introduce,அறிமுகப்படுத்து,,,,Compound-Verbs,words
ꢱꢶꢒ꣄ꢒꢞꢶ ꢣꢾ,सिक्कडि दे,ஸிக்கடி3 தே3,sikkad'i de',sikkaDi dE,sikkaḍi dĕ,s̪ɪkkəɖɪ d̪e,Impart knowledge,அறிவுபுகட்டு,,,,Compound-Verbs,words
ꢛꢵꢥ꣄ ꢣꢾ,ञान दे,ஞான் தே3,nyaan de',JAn dE,ñān dĕ,ɲɑːn̪ d̪e,Impart knowledge,அறிவுபுகட்டு,,,,Compound-Verbs,words
ꢦꢶꢒ꣄ꢒꢶꢥꢶ ꢒꢵꢜ꣄,प्क्किनि काट,பிக்கினி காட்,pikkini kaat',pikkini kAT,pikkini kāṭ,pɪkkɪn̪ɪ kɑːʈ,harvest,அறுவடைசெய்,,,,Compound-Verbs,words
ꢦꢷꢒ꣄ ꢒꢵꢜ꣄,पीक काट,பீக் காட்,peek kaat',pIk kAT,pīk kāṭ,piːk kɑːʈ,harvest,அறுவடைசெய்,,,,Compound-Verbs,words
ꢂꢥ꣄ꢫꣁ ꢲꣂ,अन्या॑ हो,அன்யொஹோ,anyo' ho,anyO ho,anyŏ ho,ən̪jo ɦoː,Get alienated,அன்னியமாகு,,,,Compound-Verbs,words
ꢂꢣꢶꢱꢪ꣄ ꢦꣂꢜ꣄,अदिसम्पोट्,அதி3ஸம்போட்,adisam pot',adisam poT,adisam poṭ,əd̪ɪs̪əm poːʈ,wonder,ஆச்சரியப்படு,,,,Compound-Verbs,words
ꢃꢯ꣄꣄ꢗꢬ꣄ꢫꢸ ꢦꣁꢞꢵꢜ꣄,आश्चर्यु पा॑डाट,ஆஶ்சர்யு பொடா3ட்,aashcharyu po'd'aat',Azcaryu pODAT,āścaryu pŏḍāṭ,ɑːʃt͡ʃəɾju poɖɑːʈ,amaze,ஆச்சரியப்படுத்து,,,,Compound-Verbs,words
ꢃꢱ꣄ꢡ ꢦꣂꢜ꣄,आस्त पोट्,ஆஸ்தபோட்,aasta pot',Asta poT,āsta poṭ,ɑːs̪t̪ə poːʈ,desire,ஆசைப்படு,,,,Compound-Verbs,words
ꢂꢦꢸꢭ꣄ ꢒꢾꢬ꣄ꢭꢾ,अपुल क॑र्ले,அபுல் கெர்லே,apul ke'rle',apul kErlE,apul kĕrlĕ,əpul keɾle,Take possession/ make one’s own,ஆட்கொள்,,,,Compound-Verbs,words
ꢂꢦꢸꢭ꣄ꢒꢥꢶ ꢮꢲꢶꢭꢿ,अपुल्कनि वहिले,அபுல்கனி வஹிலே,apulkani vahile,apulkani vahile,apulkani vahile,əpulkən̪ɪ ʋəɦɪleː,Take possession/ make one’s own,ஆட்கொள்,,,,Compound-Verbs,words
ꢂꢦ꣄ꢭꢵꢥ꣄ ꢒꢾꢬ꣄ꢭꢿ,अप्लान क॑र्ले,அப்லான் கெர்லே,aplaan ke'rle,aplAn kErle,aplān kĕrle,əplɑːn̪ keɾleː,Take possession/ make one’s own,ஆட்கொள்,,,,Compound-Verbs,words
ꢱ꣄ꢢꢶꢬꢪ꣄ ꢥꢴꢷꢡ꣄ꢡꣁ ꢬꢴ ꢵ,स्तिरम न्हीत्ता॑ र्हा,ஸ்தி2ரம் நீ:த்தொ ரா:,sthiram nheetto' rha aa,sthiram nhIttO rha A,sthiram nhīttŏ rha ā,s̪t̪ʰɪɾəm n̪ɦiːt̪t̪o ɾɦə ɑː,be shaken,ஆட்டம்காண்,,,,Compound-Verbs,words
ꢲꢭ꣄ꢭꢥ꣄ ꢥꢶꢔꢶꢭ꣄,हल्लन निगिल,ஹல்லன் நிகி3ள்,hallan nigil,hallan nigil,hallan nigil,ɦəllən̪ n̪ɪgɪl,be shaken,ஆட்டம்காண்,,,,Compound-Verbs,words
ꢆꢣ꣄ꢣꢬ꣄ ꢣꢾ,उत्तर्दे,உத்தர் தே3,uddar de',uddar dE,uddar dĕ,ud̪d̪əɾ d̪e,order,ஆணை பிறப்பி,,,,Compound-Verbs,words
ꢬꢵꢒ꣄ ꢂꢥ꣄꣄ꢭꢾ,राक् अन्ले,ராக் அன்லே,raak anle',rAk anlE,rāk anlĕ,ɾɑːk ən̪le,get angry,ஆத்திரப்படு,,,,Compound-Verbs,words
ꢬꢵꢒ꣄ ꢂꢮꢵꢜ꣄,राक् अवाट्,ராக்அவாட்,raak avaat',rAk avAT,rāk avāṭ,ɾɑːk əʋɑːʈ,incense,ஆத்திரமூட்டு,,,,Compound-Verbs,words
ꢃꢣꢬꣁ ꢣꢿ,आदरा॑ दे,ஆத3ரொ தே3,aadaro' de,AdarO de,ādarŏ de,ɑːd̪əɾo d̪eː,"support, patronize",ஆதரவளி,,,,Compound-Verbs,words
ꢡꢾꢫꢵꢬ꣄ ꢒꢾꢬ꣄ꢭꢿ,त॑यार क॑र्ले,தெயார் கெர்லே,te'yaar ke'rle,tEyAr kErle,tĕyār kĕrle,t̪ejɑːɾ keɾleː,get ready,ஆயத்தமாகு,,,,Compound-Verbs,words
ꢆꢡ꣄ꢒꢸꢬꣂꢯꣁ ꢒꢿꢬ꣄,उत्कुरोशा॑केर,உத்குரோஶொ கேர்,utkurosho' ker,utkurozO ker,utkurośŏ ker,ut̪kuɾoːʃo keːɾ,clamour,ஆர்ப்பரி,,,,Compound-Verbs,words
ꢬꢾꢗ꣄ꢗꢵ ꢬꢾꢗ꣄ꢗꣁ ꢡꢵꢫ꣄,र॑च्चा॑ र॑च्चो ताय,ரெச்சா ரெச்சொ தாய்,re'chchaa re'chcho' taay,rEccA rEccO tAy,rĕccā rĕccŏ tāy,ɾet͡ʃt͡ʃɑː ɾet͡ʃt͡ʃo t̪ɑːj,clamour,ஆர்ப்பரி,,,,Compound-Verbs,words
ꢙꣁꢱ꣄ꢫꢪ꣄ ꢱꢖ꣄ꢔꢶ,जोस्यम सङ्गि,ஜோஸ்யம் ஸங்கி3,jo'syam sangi,jOsyam saGgi,jŏsyam saṅgi,d͡ʒos̪jəm s̪əŋgɪ,predict,ஆரூடம்கூறு,,,,Compound-Verbs,words
ꢧꢸꢭ꣄ꢭꢵꢪ꣄ ꢱꢖꢔꢶ,फुल्लाम सङ्गि,பு2ல்லாம் ஸங்கி3,phullaam sangagi,phullAm saGagi,phullām saṅagi,pʰullɑːm s̪əŋəgɪ,predict,ஆரூடம்கூறு,,,,Compound-Verbs,words
ꢃꢭꣂꢗꢥꣁ ꢱꢖ꣄ꢔꢶ,आलोचना॑ सङ्गि,ஆலோசனொஸங்கி3,aalochano' sangi,AlocanO saGgi,ālocanŏ saṅgi,ɑːloːt͡ʃən̪o s̪əŋgɪ,Advise/ counsel,ஆலோசனைகூறு,,,,Compound-Verbs,words
ꢤꢾꢫ꣄ꢬꢶꢫꢪ꣄ ꢱꢖ꣄ꢔꢶ,धेय्रियम सङ्गि,தெ4ய்ரியம்ஸங்கி3,dhe'yriyam sangi,dhEyriyam saGgi,dhĕyriyam saṅgi,d̪ʰejɾɪjəm s̪əŋgɪ,console,ஆறுதலளி,,,,Compound-Verbs,words
ꢯꢵꢥ꣄ꢡꢶ ꢣꢾ,शान्ति दे,ஶாந்தி தே3,shaanti de',zAnti dE,śānti dĕ,ʃɑːn̪t̪ɪ d̪e,console,ஆறுதலளி,,,,Compound-Verbs,words
ꢱꢵꢥ꣄ꢡ꣄ꢮꢥꣁ ꢒꢿꢬ꣄,सान्त्वना॑ केर,ஸாந்த்வனொ கேர்,saantvano' ker,sAntvanO ker,sāntvanŏ ker,s̪ɑːn̪t̪ʋən̪o keːɾ,console,ஆறுதலளி,,,,Compound-Verbs,words
ꢱꢪ꣄ꢪꢡ꣄ ꢣꢿ,सम्मत् दे,ஸம்மத் தே3,sammat de,sammat de,sammat de,s̪əmmət̪ d̪eː,allow,இசைவுகொடு,,,,Compound-Verbs,words
ꢢꢵꢪ꣄ꢡꢔꢶ ꢢꣁꢮ꣄,थाम्तगि थोव,தா2ம்தகி3 தோ2வ்,thaamtagi tho'v,thAmtagi thOv,thāmtagi thŏv,t̪ʰɑːmt̪əgɪ t̪ʰoʋ,allocate,இடமொதுக்கு,,,,Compound-Verbs,words
ꢢꢵꢪ꣄ ꢣꢿ,थाम्दे,தா2ம்தே3,thaam de,thAm de,thām de,t̪ʰɑːm d̪eː,give place,இடம்கொடு,,,,Compound-Verbs,words
ꢢꢵꢪ꣄ ꢪꢬ꣄ꢗꢶ ꢙꢵ,थाम्मर्चि जा,தா2ம்மர்சி ஜா,thaam marchi jaa,thAm marci jA,thām marci jā,t̪ʰɑːm məɾt͡ʃɪ d͡ʒɑː,Migrate/ dislocate,இடம்பெயர்,,,,Compound-Verbs,words
ꢢꢵꢪ꣄ ꢪꢬ꣄ꢗꢶ ꢢꣁꢮ꣄,थाम मर्चि थोव,தா2ம் மர்சி தோ2வ்,thaam marchi tho'v,thAm marci thOv,thām marci thŏv,t̪ʰɑːm məɾt͡ʃɪ t̪ʰoʋ,Migrate/ dislocate,இடம்பெயர்,,,,Compound-Verbs,words
ꢢꢵꢪ꣄ꢪꢬ꣄ꢗꢶ,थाम्मर्चि,தா2ம்மர்சி,thaammarchi,thAmmarci,thāmmarci,t̪ʰɑːmməɾt͡ʃɪ,shift,இடமாற்று,,,,Compound-Verbs,words
ꢒꢾꢰ꣄ꢜꢪ꣄ ꢂꢞ꣄ꢞꢪ꣄ ꢂꢮꢵꢜ꣄,केष्टम अड्डम अवाट,கெஷ்டம் அட்3ட3ம் அவாட்,ke'sht'am ad'd'am avaat',kESTam aDDam avAT,kĕṣṭam aḍḍam avāṭ,keʂʈəm əɖɖəm əʋɑːʈ,Create obstacle,இடருண்டாக்கு,,,,Compound-Verbs,words
ꢥꢾꢱ꣄ꢒꢶꢥꢶ ꢦꣁꢜ꣄,न्स्किनि पोट,நெஸ்கினி போட்,ne'skini po't',nEskini pOT,nĕskini pŏṭ,n̪es̪kɪn̪ɪ poʈ,be crushed,இடிபடு,,,,Compound-Verbs,words
ꢂꢞ꣄ꢞꢪ꣄ ꢦꣂꢜ꣄,अड्डम पोट,அட்3ட3ம் போட்,ad'd'am pot',aDDam poT,aḍḍam poṭ,əɖɖəm poːʈ,obstruct,இடைமறி,,,,Compound-Verbs,words
ꢂꢮ꣄ꢞꣁꢦꣂꢜ꣄,अव्डो पोट,அவ்டொ3போட்,avd'o'pot',avDOpoT,avḍŏpoṭ,əʋɖopoːʈ,interfere,இடையிடு,,,,Compound-Verbs,words
ꢡꣁꢥ꣄ꢣꢬꢮ꣄ ꢒꢿꢬ꣄,त्न्दरव्केर,தொந்த3ரவ் கேர்,to'ndarav ker,tOndarav ker,tŏndarav ker,t̪on̪d̪əɾəʋ keːɾ,disturb,இடையூறுசெய்,,,,Compound-Verbs,words
ꢏꢦ꣄ꢦꢱ꣄ꢡꢶꢱꣁ ꢒꢿꢬ꣄,आ॑प्पतिसा॑ केर,ஒப்பஸ்திஸொ கேர்,o'ppastiso' ker,OppastisO ker,ŏppastisŏ ker,oppəs̪t̪ɪs̪o keːɾ,Make one accept/ yield,இணங்கவை,,,,Compound-Verbs,words
ꢂꢥꢸꢡꢵꢦ꣄ ꢒꢭꢵꢜ꣄,अनुताप्कलाट्,அனுதாப் களாட்,anutaap kalaat',anutAp kalAT,anutāp kalāṭ,ən̪ut̪ɑːp kəlɑːʈ,condole,இரங்கல் தெரிவி,,,,Compound-Verbs,words
ꢪꢴꢮ꣄ꢭꢶ ꢡꢵꢫ꣄,म्हव्लि ताय,ம:வ்லி தாய்,mhavli taay,mhavli tAy,mhavli tāy,mɦəʋlɪ t̪ɑːj,"black out, hide",இருட்டடிப்பு செய்,,,,Compound-Verbs,words
ꢲꢥ꣄ꢢꢵꢬ꣄ ꢒꢿꢬ꣄,हन्दार्केर्,ஹந்தா3ர்கேர்,hanthaar ker,hanthAr ker,hanthār ker,ɦən̪t̪ʰɑːɾ keːɾ,darken,இருட்டாக்கு,,,,Compound-Verbs,words
ꢩꢮꢵꢜ꣄ ꢡꢵꢫ꣄,भवाट्ताय्,ப4வாட்தாய்,bhavaat' taay,bhavAT tAy,bhavāṭ tāy,bʰəʋɑːʈ t̪ɑːj,shout,இரைச்சலிடு,,,,Compound-Verbs,words
ꢱꢖ꣄ꢓ꣄ꢫꣁꢣꢿ,सङ्ख्या॑दे,ஸங்க்2யொதே3,sankhyo'de,saGkhyOde,saṅkhyŏde,s̪əŋkʰjod̪eː,to number,இலக்கமிடு,,,,Compound-Verbs,words
ꢆꢥ꣄ꢥꣁ ꢒꢿꢬ꣄,उन्ना॑ केर्,உன்னொகேர்,unno' ker,unnO ker,unnŏ ker,un̪n̪o keːɾ,degrade,இழிவுபடுத்து,,,,Compound-Verbs,words
ꢦꣁꢜ꣄ꢜꢳ ꢶꢩꢥ꣄ꢣꢶꢭꢿ,पा॑ट्टळि भन्दिले,பொட்டளி ப4ந்தி3லே,po't't'al'a ibhandile,pOTTaLa ibhandile,pŏṭṭal̤a ibhandile,poʈʈəɭə ɪbʰən̪d̪ɪleː,hug,இறுகத்தழுவு,,,,Compound-Verbs,words
ꢦꣁꢞꢭꢶ ꢩꢥ꣄ꢣꢶꢭꢿ,पा॑डलि भन्दिले,பொட3லி ப4ந்தி3லே,po'd'ali bhandile,pODali bhandile,pŏḍali bhandile,poɖəlɪ bʰən̪d̪ɪleː,hug,இறுகத்தழுவு,,,,Compound-Verbs,words
ꢣꢿꢮꢸ ꢦꢣꢪ꣄ ꢪꢷꢭ꣄,देवु पदम मील,தே3வு பத3ம் மீள்,devu padam meel,devu padam mIl,devu padam mīl,d̪eːʋu pəd̪əm miːl,Attain to the Lord’sfeet,இறைவனடி சேர்,,,,Compound-Verbs,words
ꢔꢸꢬ꣄ꢡꢸ ꢒꢳꣀꢭꢿ,गुर्तु कळैले,கு3ர்து களைலே,gurtu kal'aile,gurtu kaLaile,gurtu kal̤aile,guɾt̪u kəɭəɪleː,identity,இனம் காண்,,,,Compound-Verbs,words
ꢱꢪꢪꣁ ꢲꣁꢫ꣄ꢭꢿ,सममा॑ हा॑य्ले,ஸமமொ ஹொய்லே அபே4த் ஜவட்3ளே,samamo' ho'yle,samamO hOyle,samamŏ hŏyle,s̪əməmo ɦojleː,become equal,ஈடாகு,,,,Compound-Verbs,words
ꢂꢩꢿꢡ꣄ ꢙꢮꢞ꣄ꢳꢿ,अभेत जवड्ळे,ஸமமொ ஹொய்லே அபே4த் ஜவட்3ளே,abhet javad'l'e,abhet javaDLe,abhet javaḍl̤e,əbʰeːt̪ d͡ʒəʋəɖɭeː,become equal,ஈடாகு,,,,Compound-Verbs,words
ꢦ꣄ꢬꢡꢶꢦꢹꢬ꣄ꢡꢶ ꢒꢿꢬ꣄,प्रतिपूर्ति केर,ப்ரதிபூர்தி கேர்,pratipoorti ker,pratipUrti ker,pratipūrti ker,pɾət̪ɪpuːɾt̪ɪ keːɾ,compensate,ஈடுசெய்,,,,Compound-Verbs,words
ꢆꢥ꣄ꢥꢦꢥ꣄ ꢱꢾꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,उन्नपन स॑र्का॑ केर,உன்னபன் ஸெர்கொ கேர்,unnapan se'rko' ker,unnapan sErkO ker,unnapan sĕrkŏ ker,un̪n̪əpən̪ s̪eɾko keːɾ,compensate,ஈடுசெய்,,,,Compound-Verbs,words
ꢭꢔꢶꢛ꣄ꢗꢶ ꢬꢴꢵ,लगिञ्चि र्हा,லகி3ஞ்சி ரா:,laginchi rhaa,lagiJci rhA,lagiñci rhā,ləgɪɲt͡ʃɪ ɾɦɑː,involve,ஈடுபடு,,,,Compound-Verbs,words
ꢭꢔꢶꢛ꣄ꢗꢞꢶ ꢬꢴꢵ,ल्गिञ्चडि र्हा,லகி3ஞ்சடி3 ரா:,laginchad'i rhaa,lagiJcaDi rhA,lagiñcaḍi rhā,ləgɪɲt͡ʃəɖɪ ɾɦɑː,engage,ஈடுபடுத்து,,,,Compound-Verbs,words
ꢱꢶꢣ꣄ꢤꢶ ꢲꣂ,सिद्धि हो,ஸித்3தி4 ஹோ,siddhi ho,siddhi ho,siddhi ho,s̪ɪd̪d̪ʰɪ ɦoː,fulfil,ஈடேறு,,,,Compound-Verbs,words
ꢒꢾꢭꢵꢪ꣄ ꢭꢵꢮ꣄,क॑लाम्लाव,கெலாம்லாவ்,ke'laam laav,kElAm lAv,kĕlām lāv,kelɑːm lɑːʋ,coating the inner part of the vessel with lead,ஈயம்பூசு,,,,Compound-Verbs,words
ꢩꣁꢙꢥꣁ ꢒꢾꢬ꣄ꢭꢿ,भोजना॑ क॑र्ले,போ4ஜனொகெர்லே,bho'jano' ke'rle,bhOjanO kErle,bhŏjanŏ kĕrle,bʰod͡ʒən̪o keɾleː,"take in, eat",உட்கொள்,,,,Compound-Verbs,words
ꢩꢶꢡ꣄ꢡꢬ꣄ ꢢꣂꢮ꣄,भित्तर थोव,பி4த்தர் தோ2வ்,bhittar thov,bhittar thov,bhittar thov,bʰɪt̪t̪əɾ t̪ʰoːʋ,"insert, inject",உட்செலுத்து,,,,Compound-Verbs,words
ꢲꣁꢔꢡ꣄ ꢲꢶꢖ꣄ꢔꢵꢜ꣄,होगत हिङ्गाट,ஹொக3த் ஹிங்கா3ட்,ho'gat hingaat',hOgat hiGgAT,hŏgat hiṅgāṭ,ɦogət̪ ɦɪŋgɑːʈ,"insert, inject",உட்செலுத்து,,,,Compound-Verbs,words
ꢱꢪ꣄ꢪꢡ꣄ ꢦꣁꢥ꣄ꢣꢶ,स्म्मत पा॑न्दि,ஸம்மத் பொந்தி3,sammat po'ndi,sammat pOndi,sammat pŏndi,s̪əmmət̪ pon̪d̪ɪ,agree,உட்படு,,,,Compound-Verbs,words
