sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢕꢷꢬ꣄,धीर्,கீ4ர்,gheer,ghIr,ghīr,gʰiːɾ,pit,குழி,,,,Earth-and-Related-Words,words
ꢥꢶꢥ꣄ꢥꣁ,निन्ना॑,நிந்னொ,ninno',ninnO,ninnŏ,n̪ɪn̪n̪o,pit,குழி,,,,Earth-and-Related-Words,words
ꢔꢶꢬꢶ ꢬꢵꢠ꣄,गिरि राण्,கி3ரி ராண்,giri raan,giri rAN,giri rāṇ,gɪɾɪ ɾɑːɳ,mountain and its surrounding,குறிஞ்சி,,,,Earth-and-Related-Words,words
ꢣꣁꢖ꣄ꢔꢬ꣄,दा॑ङगर्,தொ3ங்க3ர்,do'ngar,dOGgar,dŏṅgar,d̪oŋgəɾ,hill,குன்று,,,,Earth-and-Related-Words,words
ꢒꢒꢸꢣ,ककुद,ககுத3,kakuda,kakuda,kakuda,kəkud̪ə,peak,கொடுமுடி,,,,Earth-and-Related-Words,words
ꢱꢖ꣄ꢔꢪꢪ꣄,सङगमम्,ஸங்க3மம்,sangamam,saGgamam,saṅgamam,s̪əŋgəməm,confluence,சங்கமம்,,,,Earth-and-Related-Words,words
ꢡꢭꢵꢡꢵꢪ꣄,तलाताम्,தளாதாம்,talaataam,talAtAm,talātām,t̪əlɑːt̪ɑːm,marshy land,சதுப்பு நிலம்,,,,Earth-and-Related-Words,words
ꢱꢥ꣄ꢣ꣄ꢫꢵ,सन्द्या,ஸந்த்3யா,sandyaa,sandyA,sandyā,s̪ən̪d̪jɑː,junction,சந்திப்பு,,,,Earth-and-Related-Words,words
ꢱꢾꢥ꣄ꢡꢸ,स॑न्दु,ஸெந்து,se'ntu,sEntu,sĕntu,s̪en̪t̪u,lane,சந்து,,,,Earth-and-Related-Words,words
ꢪꢲꢵꢱꢵꢔꢬꢪ꣄,महासागरम्,மஹாஸாக3ரம்,mahaasaagaram,mahAsAgaram,mahāsāgaram,məɦɑːs̪ɑːgəɾəm,ocean,சமுத்திரம்,,,,Earth-and-Related-Words,words
ꢗꢶꢞꢵꢫ꣄,चिडाय्,சிடா3ய்,chid'aay,ciDAy,ciḍāy,t͡ʃɪɖɑːj,gravel,சரல்,,,,Earth-and-Related-Words,words
ꢗꢶꢞꢫ꣄ꢣꢾꢫ꣄ꢞꣁ,चिडाय् द॑य्डा॑,சிடா3ய்தெ3ய்டொ3,chid'ayde'yd'o',ciDaydEyDO,ciḍaydĕyḍŏ,t͡ʃɪɖəjd̪ejɖo,gravel stone,சல்லி,,,,Earth-and-Related-Words,words
ꢮꢵꢜ꣄,वाट्,வாட்,vaat',vAT,vāṭ,ʋɑːʈ,road,சாலை,,,,Earth-and-Related-Words,words
ꢬꢾꢱ꣄ꢡ,र॑स्त,ரெஸ்த,re'sta,rEsta,rĕsta,ɾes̪t̪ə,road,சாலை,,,,Earth-and-Related-Words,words
ꢡꣂꢱ꣄,तोस्,தோஸ்,tos,tos,tos,t̪oːs̪,peak,சிகரம்,,,,Earth-and-Related-Words,words
ꢪꣁꢱ꣄ꢫꢵꢥ꣄,मा॑स्यान्,மொஸ்யான்,mo'syaan,mOsyAn,mŏsyān,mos̪jɑːn̪,burning ground,சுடுகாடு,,,,Earth-and-Related-Words,words
ꢤꢮꢵꢮꢵꢜ꣄,धवावाट्,த4வாவாட்,dhavaavaat',dhavAvAT,dhavāvāṭ,d̪ʰəʋɑːʋɑːʈ,sub-way/tunnel,சுரங்கப்பாதை,,,,Earth-and-Related-Words,words
ꢕꢸꢮ꣄ꢮꣁ,घुव्वा॑,கு4வ்வொ,ghuvvo',ghuvvO,ghuvvŏ,gʰuʋʋo,tunnel/mine,சுரங்கம்,,,,Earth-and-Related-Words,words
ꢃꢮꢬ꣄ꢡꢸ,आवर्तु,ஆவர்து,aavartu,Avartu,āvartu,ɑːʋəɾt̪u,whirlpool,சுழல்,,,,Earth-and-Related-Words,words
ꢃꢮꢬ꣄ꢡꢸꢮꢬꣁ,आवर्दु वरा॑,ஆவர்து வரொ,aavartuvaro',AvartuvarO,āvartuvarŏ,ɑːʋəɾt̪uʋəɾo,whirlwind,சுழற்காற்று,,,,Earth-and-Related-Words,words
ꢱꢸꢬꢶꢮꢬꣁ,सुरिवरा॑,ஸுரிவரொ,surivaro',surivarO,surivarŏ,s̪uɾɪʋəɾo,storm,சூறாவளி,,,,Earth-and-Related-Words,words
ꢬꢪꢡ꣄ꢡꢶ,रमत्ति,ரமத்தி,ramatti,ramatti,ramatti,ɾəmət̪t̪ɪ,red soil,செம்மண்,,,,Earth-and-Related-Words,words
ꢦꣁꢜ꣄ꢒ꣄ꢫꢵꢜ꣄,पा॑ट्क्याट्,பொட்க்யாட்,po't'kyaat',pOTkyAT,pŏṭkyāṭ,poʈkjɑːʈ,slum,சேரி,,,,Earth-and-Related-Words,words
ꢗꢒ꣄ꢒꢶꢭ꣄,सक्किल्,சக்கில்,chakkil,cakkil,cakkil,t͡ʃəkkɪl,mud,சேறு,,,,Earth-and-Related-Words,words
ꢪꢵꢬ꣄ꢔꢪ꣄,मार्गम्,மார்க3ம்,maargam,mArgam,mārgam,mɑːɾgəm,path,தடம்,,,,Earth-and-Related-Words,words
ꢧꢹꢭꢸꢡꢳꣁ,फूलुतळा॑,பூ2லுதளொ,phoolutal'o',phUlutaLO,phūlutal̤ŏ,pʰuːlut̪əɭo,tank,தடாகம்,,,,Earth-and-Related-Words,words
ꢦꢷꢒ꣄ ꢥꢴꢷꢡ꣄ꢡ ꣄ꢢꢵꢪ꣄,पीक् न्हीत्त थाम्,பீக் நீ:த்த தா2ம்,peek nheetta thaam,pIk nhItta thAm,pīk nhītta thām,piːk n̪ɦiːt̪t̪ə t̪ʰɑːm,barren land,தரிசுநிலம்,,,,Earth-and-Related-Words,words
ꢡꢭꢪ꣄,तलम्,தலம்,talam,talam,talam,t̪ələm,floor,தளம்,,,,Earth-and-Related-Words,words
ꢩꢸꢡꢭꢪ꣄,भूतलम्,பூ4தலம்,bhutalam,bhutalam,bhutalam,bʰut̪ələm,floor,தளம்,,,,Earth-and-Related-Words,words
ꢤꢵꢡꢸꢮꢱ꣄ꢡꢸ,धतुवस्तु,தா4துவஸ்து,dhaatuvastu,dhAtuvastu,dhātuvastu,d̪ʰɑːt̪uʋəs̪t̪u,mineral,தாதுப்பொருள்,,,,Earth-and-Related-Words,words
ꢆꢳꢵ ꢔꣁꢳꣁ,हुळा गा॑ळा॑,ஹுளா கொ3ளொ,ul'aa go'l'o',uLA gOLO,ul̤ā gŏl̤ŏ,uɭɑː goɭo,lava,தீப்பிழம்பு,,,,Earth-and-Related-Words,words
ꢣꢷꢦ ꢔꢬ꣄ꢦꢸ,दीप गर्पु,தீ3ப க3ர்பு,deepa garpu,dIpa garpu,dīpa garpu,d̪iːpə gəɾpu,penisula,தீபகற்பம்,,,,Earth-and-Related-Words,words
ꢣꢶꢮꢸ,दीवु,தீ3வு,divu,divu,divu,d̪ɪʋu,island,தீவு,,,,Earth-and-Related-Words,words
ꢡꢵꢬꢸ ꢱ꣄ꢡꢭ꣄,तारु स्थल्,தாரு ஸ்த2ல்,taaru stal,tAru stal,tāru stal,t̪ɑːɾu s̪t̪əl,har bour,துறைமுகம்,,,,Earth-and-Related-Words,words
ꢤꢹꢳꢶ,धूळि,தூ4ளி,dhool'i,dhULi,dhūl̤i,d̪ʰuːɭɪ,dust,தூசி,,,,Earth-and-Related-Words,words
ꢙꢾꢙ꣄ꢙꢸ,जेज्जु,ஜெஜ்ஜு,je'jju,jEjju,jĕjju,d͡ʒed͡ʒd͡ʒu,dust,தூசி,,,,Earth-and-Related-Words,words
ꢮꢷꢡ꣄,वीत्,வீத்,veet,vIt,vīt,ʋiːt̪,street,தெரு,,,,Earth-and-Related-Words,words
ꢦꢳꣁ,पळा॑,பளொ,pal'o',paLO,pal̤ŏ,pəɭo,street,தெரு,,,,Earth-and-Related-Words,words
ꢣꢶꢒꢥ꣄ꢡꢸ,दिकन्तु,தி3கந்து,dikantu,dikantu,dikantu,d̪ɪkən̪t̪u,hori zon,தொடுவானம் /அடிவானம்,,,,Earth-and-Related-Words,words
ꢩꢸꢛ꣄~,भुञ्~,பு4இ~,bhunj~,bhuJ~,bhuñ~,bʰuɲ~,land,நிலம்,,,,Earth-and-Related-Words,words
ꢗꣀꢭꣁ,चैला॑,சைலொ,chailo',cailO,cailŏ,t͡ʃəɪlo,shade,நிழல்,,,,Earth-and-Related-Words,words
ꢥꢷꢞꣁ,नीडा॑,நீடொ3,need'o',nIDO,nīḍŏ,n̪iːɖo,shade,நிழல்,,,,Earth-and-Related-Words,words
ꢦꢥꢶ,पनि,பனி,pani,pani,pani,pən̪ɪ,water,நீர்,,,,Earth-and-Related-Words,words
ꢂꢮ꣄ꢬꢶ,अव्रि,அவ்ரி,avri,avri,avri,əʋɾɪ,whirlpool,நீர்ச்சுழி,,,,Earth-and-Related-Words,words
ꢑꢬꢶ,औरि,ஒளரி,auri,auri,auri,əuɾɪ,whirlpool,நீர்ச்சுழி,,,,Earth-and-Related-Words,words
ꢦꢥ꣄ꢬꢾꢪ꣄,पन्रेम्,பன்ரேம்,panre'm,panrEm,panrĕm,pən̪ɾem,reservoir,நீர்த்தேக்கம்,,,,Earth-and-Related-Words,words
ꢦꢥꢶ ꢱ꣄ꢢꢶꢡꢶ,पनि स्थिति,பனி ஸ்தி2தி,pani sthiti,pani sthiti,pani sthiti,pən̪ɪ s̪t̪ʰɪt̪ɪ,water level,நீர்மட்டம்,,,,Earth-and-Related-Words,words
ꢚꢬꢶ,झरि,ஜ2ரி,jhari,jhari,jhari,d͡ʒʰəɾɪ,water fall,நீர்வீழ்ச்சி /அருவி,,,,Earth-and-Related-Words,words
ꢒꢱꢸ,कसु,கஸு,kasu,kasu,kasu,kəs̪u,fountain,நீரூற்று,,,,Earth-and-Related-Words,words
ꢦꢥ ꣄ꢤꢵꢪ꣄,पन्धाम्,பன் தா4ம்,pana dhaam,pana dhAm,pana dhām,pən̪ə d̪ʰɑːm,water current,நீரோட்டம்,,,,Earth-and-Related-Words,words
ꢦꢷꢥ꣄,फीन्,பீ2ன்,peen,pIn,pīn,piːn̪,foam,நுரை,,,,Earth-and-Related-Words,words
ꢂꢨ꣄ꢬꢥꢶ ꢤꢬꢶꢬ꣄,अब्रनि धरिर्,அப்3ரனி த4ரிர்,abrani dharir,abrani dharir,abrani dharir,əbɾən̪ɪ d̪ʰəɾɪɾ,sea and its surrounding,நெய்தல்,,,,Earth-and-Related-Words,words
ꢪꢲꢵ ꢕꢷꢬ꣄,महा घीर्,மஹாகீ4ர்,mahaa gheer,mahA ghIr,mahā ghīr,məɦɑː gʰiːɾ,va lley,பள்ளத்தாக்கு,,,,Earth-and-Related-Words,words
ꢦꢣꢵꢳ꣄,प्दाळ्,பதா3ள்,padaal',padAL,padāl̤,pəd̪ɑːɭ,lower world,பாதாளம்,,,,Earth-and-Related-Words,words
ꢱꢿꢡꢸ,सेदु,ஸேது,setu,setu,setu,s̪eːt̪u,bridge,பாலம்,,,,Earth-and-Related-Words,words
ꢮꢭꢸ ꢬꢵꢠ꣄,वळु राण्,வளு ராண்,valu raan,valu rAN,valu rāṇ,ʋəlu ɾɑːɳ,desert,பாலைவனம்/பாலை,,,,Earth-and-Related-Words,words
ꢮꢭꢸ ꢮꢥ,वळु वन,வளு வன,valu vana,valu vana,valu vana,ʋəlu ʋən̪ə,desert,பாலைவனம்/பாலை,,,,Earth-and-Related-Words,words
ꢦꢵꢬꣁ,पारा॑,பாரொ,paaro',pArO,pārŏ,pɑːɾo,rock,பாறை,,,,Earth-and-Related-Words,words
ꢆꢜꢵꢮ꣄,उटाव्,உடாவ்,ut'aav,uTAv,uṭāv,uʈɑːʋ,light/bright ness,பிரகாசம்,,,,Earth-and-Related-Words,words
ꢦ꣄ꢬꢒꢵꢰ꣄,प्रकाष्,ப்ரகாஷ்,prakaash,prakAS,prakāṣ,pɾəkɑːʂ,light/bright ness,பிரகாசம்,,,,Earth-and-Related-Words,words
ꢱꢪꢱ꣄ꢢꢭ꣄,समस्थल,ஸமஸ்த2ல்,samasthal,samasthal,samasthal,s̪əməs̪t̪ʰəl,plateau,பீடபூமி,,,,Earth-and-Related-Words,words
ꢚꢸꢛ꣄ꢙꢸ,झुञ्जु,ஜ2ஞ்ஜு,jhunju,jhuJju,jhuñju,d͡ʒʰuɲd͡ʒu,cyclone,புயல்,,,,Earth-and-Related-Words,words
ꢩꢸꢛ꣄,भुञ्,பு4இ~,bhunj,bhuJ,bhuñ,bʰuɲ,earth,புவி,,,,Earth-and-Related-Words,words
ꢩꢸꢄ~ ꢓꢶꢠꣀꢥꢶ,भुइ~ खिणैनि,பு4இ~கி2ணைனி,bhui~ khinaini,bhui~ khiNaini,bhui~ khiṇaini,bʰuɪ~ kʰɪɳəɪn̪ɪ,earthquake,பூகம்பம்,,,,Earth-and-Related-Words,words
ꢩꢸꢒꢪ꣄ꢦꢸ,भुकम्पु,பு4கம்பு,bhukampu,bhukampu,bhukampu,bʰukəmpu,earthquake,பூகம்பம்,,,,Earth-and-Related-Words,words
ꢪꢃꢱꢸꢥ꣄ꢣꢸꢬ꣄,महासुन्दुर्,மஹாஸுந்து3ர்,maaasundur,maAsundur,maāsundur,məɑːs̪un̪d̪uɾ,ocean,பெருங்கடல்,,,,Earth-and-Related-Words,words
ꢪꢴꣁꢜ꣄ ꢚꢬꢶ,म्हा॑ट्झरि,மொ:ட் ஜ2ரி,mho't' jhari,mhOT jhari,mhŏṭ jhari,mɦoʈ d͡ʒʰəɾɪ,cataract,பேரருவி,,,,Earth-and-Related-Words,words
ꢩꢸꢬ꣄ꢒꣁ,भुर्का॑,பு4ர்கொ,bhurko',bhurkO,bhurkŏ,bʰuɾko,powder,பொடி,,,,Earth-and-Related-Words,words
ꢗꢹꢬ꣄ꢠꢸ,चूरणु,சூர்ணு,choornu,cUrNu,cūrṇu,t͡ʃuːɾɳu,powder,பொடி,,,,Earth-and-Related-Words,words
ꢲꢶꢬꣁ,हिरा॑,ஹிரொ,hiro',hirO,hirŏ,ɦɪɾo,pond/tank,பொய்கை,,,,Earth-and-Related-Words,words
ꢣꢪꢬ꣄ ꢡꢳꣁ,दमर्तळा॑,த3மர் தளொ,damar tal'o',damar taLO,damar tal̤ŏ,d̪əməɾ t̪əɭo,pond/tank,பொய்கை,,,,Earth-and-Related-Words,words
ꢱꢢꢶꢡꢶ,सथिति,ஸ்தி2தி,sathiti,sathiti,sathiti,s̪ət̪ʰɪt̪ɪ,level,மட்டம்,,,,Earth-and-Related-Words,words
ꢪꢡ꣄ꢡꢶ,मत्ति,மத்தி,matti,matti,matti,mət̪t̪ɪ,soil,மண்,,,,Earth-and-Related-Words,words
ꢮꢳꢸ,वळु,வளு,val'u,vaLu,val̤u,ʋəɭu,sand,மணல்,,,,Earth-and-Related-Words,words
ꢮꢳꢸꢡꢶꢦ꣄ꢦꣁ,वळुतिप्पा॑,வளுதிப்பொ,val'utippo',vaLutippO,val̤utippŏ,ʋəɭut̪ɪppo,shoal,மணல் திட்டு,,,,Earth-and-Related-Words,words
ꢮꢳꢸꢪꢶꢜ꣄ꢜꣁ,वळुमिट्टा॑,வளுமிட்டொ,val'umit't'o',vaLumiTTO,val̤umiṭṭŏ,ʋəɭumɪʈʈo,sand hill,மணல் தேரி,,,,Earth-and-Related-Words,words
ꢪꣁꢯ꣄꣄ꢫꢵꢥ꣄,मा॑श्यान्,மொஶன்,mo'shyaan,mOzyAn,mŏśyān,moʃjɑːn̪,burning/ burial ground,மயானம்,,,,Earth-and-Related-Words,words
ꢦꢷꢒꢸꢤꢬꢶꢬ꣄,पीकुधरिर्,பீகுத4ரிர்,peekudharir,pIkudharir,pīkudharir,piːkud̪ʰəɾɪɾ,paddy field and its surrounding,மருதம்,,,,Earth-and-Related-Words,words
ꢣꣁꢖ꣄ꢔꢬ꣄,दा॑ङगर्,தொ3ங்க3ர்,do'ngar,dOGgar,dŏṅgar,d̪oŋgəɾ,mountain,மலை,,,,Earth-and-Related-Words,words
ꢔꢶꢬꢶ,गिरि,கி3ரி,giri,giri,giri,gɪɾɪ,mountain,மலை,,,,Earth-and-Related-Words,words
ꢔꢶꢬꢶꢚꢶꢬ꣄ꢮꢵꢜ꣄,गिरि झिर्काव्,கி3ரிஜி2ர்காவ்,girijhirvaat',girijhirvAT,girijhirvāṭ,gɪɾɪd͡ʒʰɪɾʋɑːʈ,mountain slope,மலைச்சரிவு,,,,Earth-and-Related-Words,words
ꢡꣁꢖ꣄ꢔꢬ ꣄ꢮꢵꢜ꣄,दा॑ङगर्वाट्,தொ3ங்க3ர் வாட்,to'ngara vaat',tOGgara vAT,tŏṅgara vāṭ,t̪oŋgəɾə ʋɑːʈ,foot hill,மலைச்சாரல்,,,,Earth-and-Related-Words,words
ꢡꣁꢖ꣄ꢒꢬ꣄ꢡꣁꢬꢠ꣄,दा॑ङकर्तोरण्,தொ3ங்கர் தொரண்,to'nkarto'ran,tOGkartOraN,tŏṅkartŏraṇ,t̪oŋkəɾt̪oɾəɳ,mountain range,மலைத்தொடர்ச்சி,,,,Earth-and-Related-Words,words
ꢗꢦꢭ꣄,चपल्,சபல்,chapal,capal,capal,t͡ʃəpəl,lightning,மின்னல்,,,,Earth-and-Related-Words,words
ꢥꢴꢵꢥ꣄ꢮꢷꢡ꣄,न्हान्वीत्,நா:ன்வீத்,nhaanveet,nhAnvIt,nhānvīt,n̪ɦɑːn̪ʋiːt̪,lane,முடுக்கு,,,,Earth-and-Related-Words,words
ꢮꢥꢵꢥ꣄ꢡꢶꢬ,वनान्तिर,வனாந்தர்,vanaantira,vanAntira,vanāntira,ʋən̪ɑːn̪t̪ɪɾə,forest and surrounding,முல்லை,,,,Earth-and-Related-Words,words
ꢪꣁꢥꣁ,मा॑ना॑,மொனொ,mo'no',mOnO,mŏnŏ,mon̪o,cape,முனை,,,,Earth-and-Related-Words,words
ꢮꢬꣁ,वरा॑,வரொ,varo',varO,varŏ,ʋəɾo,"air, wind",வளி,,,,Earth-and-Related-Words,words
ꢂꢓꢵꢣꣁ,अखादा॑,அகா2தொ3,akhaado',akhAdO,akhādŏ,əkʰɑːd̪o,"gulf, bay",வளைகுடா,,,,Earth-and-Related-Words,words
ꢮꢵꢜ꣄,वाट्,வாட்,vaat',vAT,vāṭ,ʋɑːʈ,"way, path",வழி,,,,Earth-and-Related-Words,words
ꢮꢾꢭ꣄ꢮꣁ,वेल्वो,வெல்வொ,ve'lvo',vElvO,vĕlvŏ,ʋelʋo,flood,வெள்ளம்,,,,Earth-and-Related-Words,words
ꢦ꣄ꢬꢮꢵꢲ,प्रवाह,ப்ரவாஹ்,pravaaha,pravAha,pravāha,pɾəʋɑːɦə,flood,வெள்ளம்,,,,Earth-and-Related-Words,words
ꢦꢥ꣄ꢰꢥ꣄ꢣꢶ,पन्सन्दि,பன்ஸந்தி3,panshandi,panSandi,panṣandi,pən̪ʂən̪d̪ɪ,strait,ஜலசந்தி,,,,Earth-and-Related-Words,words
