sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,இக்கூயொ,ikkooyo,,,,All this,"இவையெல்லாம், இவை அனைத்தும்",இக்கூயொ கோட் ர்ஹீ அவெயொ ?,Where did all this come from?,இவையெல்லாம் எங்கிருந்து வந்தது ?,pron,corpus_sourashtradictionary
,,அஸ்கொ,asko,,,,"Absolutely, Altogether, Totally, Completely, Entirely","முழுவதும், முற்றிலும்",தெல்லெ அஸ்கொ நஜ்ஜிரஸ்,It was altogether spoiled,அது முழுவதும் கெட்டுவிட்டது,pron,corpus_sourashtradictionary
,,பூராக்,pooraak,,,,"Absolutely, Altogether, Totally, Completely, Entirely","முழுவதும், முற்றிலும்",பூராக் பிஸத்தனம் ஹொயெ காம் மெனெத் எல்லேஸிஸ்,This is what absolutely crazy work means,முற்றிலும் பைத்தியக்கார வேலை என்றால் இதுதான்,pron,corpus_sourashtradictionary
,,கொன்னி,konni,,,,"Nobody, Nothing",எதுவும்,ஏட் கொன்னி சோட் ந்ஹீ !,Nothing is good here !,இங்கே எதுவும் நன்றாக இல்லை !,pron,corpus_sourashtradictionary
,,கொஞி,konji,,,,"Nobody, Nothing",எதுவும்,தேகு ஜா2டு3க் கொஞி மத்தின் கா2னி,Teak wood is not eaten by any soil,தேக்கு மரத்தை எந்த மண்ணும் உண்பதில்லை,pron,corpus_sourashtradictionary
,,கொன்னி ந்ஹீ,konni nhee,,,,"None, Nothing",எதுவும் இல்லை,தெகொ3ஜொவள் கொன்னி ந்ஹீ,He had none,அவனிடம் எதுவும் இல்லை,pron,corpus_sourashtradictionary
,,கொன்னி ந்ஹா,konni nhaa,,,,"None, Nothing",ஒன்றும் இல்லை,"கொன்னி ந்ஹா, அஸ்கி ஸெர்க்கொ ஸேயா மெனி ஸாரியோ","Nothing, I am just checking everything is fine","ஒன்றுமில்லை, எல்லாம் சரியாக இருக்கிறதா என்று பார்க்கிறேன்",pron,corpus_sourashtradictionary
,,து3ஸ,dusa,,,,Any other,வேறு,து3ஸ காய்தி வாட் ஸேயா?,Is there any other way?,வேறு ஏதாவது வழி இருக்கிறதா?,pron,corpus_sourashtradictionary
,,து3ஸுரெ,dusure,,,,"Other, Else, Some other","பிற, அல்லது, வேறு சில",து3ஸுரெ ராஜ்யமு மென்க்யான் மெல்லொ செரரியொ,People from other states are also joining,பிற மாநில மக்களும் இணைகின்றனர்,pron,corpus_sourashtradictionary
,,து3ஸ்ரொ,dusro,,,,"Other, Else, Some other","பிற, அல்லது, வேறு சில",து3ஸ்ரொ காய் பஜெ?,What else is needed?,வேறென்ன வேண்டும்?,pron,corpus_sourashtradictionary
,,ஸேத்தெ,sEtte,,,,Am,இருக்கிறேன்,மீ பொருங்கி3டி3ம் ஸேத்தெ,I am in Paramakudi,நான் பரமக்குடியில் இருக்கிறேன்,pron,corpus_sourashtradictionary
,,ஸே,sE,,,,Are,"இருக்கின்றன, உள்ளன",ஜு2கு3 வனினுன் ஸே,There are lot of colors,நிறைய வண்ணங்கள் உள்ளன,pron,corpus_sourashtradictionary
,,ஸே,sE,,,,"Is, Has, Have","இருக்கிறது, உள்ளது",தெகொ3ஜொவள் ஒண்டெ செடா3வ் ஹொயெ பொ3ண்டி3 ஸே,He has a superior car,அவரிடம் ஒரு உயர்ந்த கார் உள்ளது,pron,corpus_sourashtradictionary
,,ந்ஹீ,nhee,,,,"Do not have, Does not have, Has no, Have no",இல்லை,மொரெஜொவல் ந்ஹீ. தெகொ3ஜொவள் மெல்லொ ந்ஹீ,I do not have it. She doesn’t have that either,என்னிடம் இல்லை. அவளிடம் கூட இல்லை,pron,corpus_sourashtradictionary
,,ந்ஹீ,nhee,,,,"Am not, Is not, Was not, Were not",இல்லை,தேட் காய் ந்ஹீ?,What is not there?,அங்கு என்ன இல்லை?,pron,corpus_sourashtradictionary
,,ந்ஹீ,nhee,,,,"No, Nope",இல்லை,ஹிந்தொ3 பொள்டம் ந்ஹீ,No school today,இன்று பாடசாலை இல்லை,pron,corpus_sourashtradictionary
,,"ந்ஹா, ந்ஹானா","nhaa, nhaanaa",,,,Not,அல்ல,மீ தெனொ ந்ஹா,I am not him,நான் அவன் இல்லை,pron,corpus_sourashtradictionary
,,ந்ஹிநாத்தொ,nhinaatto,,,,Without,இல்லாமல்,துமி ந்ஹிநாத்தொ காம் சல் ர்ஹானா,The work would not have happened without you,நீங்கள் இல்லாமல் வேலை நடந்திருக்காது,pron,corpus_sourashtradictionary
,,"ந்ஹாத்தொ, ந்ஹாத்தக்","nhaatto, nhaattak",,,,Without,இல்லாமல்,அமி ஸில்லொ வரா பெடி ந்ஹாத்தக் கெஷ்டம் பொட்டியா,We suffered without air conditioning,நாங்கள் குளிரூட்டி இல்லாமல் அவதிப்பட்டோம்,pron,corpus_sourashtradictionary
,,வினா,vinaa,,,,Without,இல்லாமல்,நம்ரதொ வினா ஈகு3 ஹால் காய் பிர்ஜனம்?,What is the use of education without humility?,பணிவு இல்லாமல் கல்வியால் என்ன பயன்?,pron,corpus_sourashtradictionary
,,ஹொதெ3ஸ்,hodes,,,,"Was, Had",இருந்தது,நெத்3தி3 பூராக் ஸுக்கி ஹொதெ3ஸ்,The river was completely dry,ஆறு முற்றிலும் வறண்டு இருந்தது,pron,corpus_sourashtradictionary
,,ர்ஹா,rhaa,,,,Be,இரு,கொ2ப்3பி3ம் ஸொந்தோஷ்கன் ர்ஹா,Always be happy,எப்பொழுதும் மகிழ்ச்சியாக இரு,pron,corpus_sourashtradictionary
,,ர்ஹாத்தெ,rhaatte,,,,Being,இருப்பது,கோ3 பி3ஸி ர்ஹாத்தெ சொக்கட் ந்ஹா,Being idle is not good,சும்மா இருப்பது நல்லதல்ல,pron,corpus_sourashtradictionary
,,ர்ஹாய்,rhaay,,,,(it) Will be,இருக்கும்,"ஹாய், தெல்லெ தேட் ர்ஹாய்","Yes, it will be there","ஆம், அது அங்கே இருக்கும்",pron,corpus_sourashtradictionary
,,ர்ஹவு,rhavu,,,,(I) Will be,இருப்பேன்,ஹொல்ல வாரும் மீ அமெரிக்காம் ர்ஹவு,I will be in the US next week,அடுத்த வாரம் நான் அமெரிக்காவில் இருப்பேன்,pron,corpus_sourashtradictionary
,,ர்ஹான்,rhaan,,,,(They) Will be,இருப்பார்கள்,தெனு கிரிக்கெட் ஸிலேத் ர்ஹான்,They will be watching cricket,அவர்கள் கிரிக்கெட் பார்த்துக் கொண்டிருப்பார்கள்,pron,corpus_sourashtradictionary
,,ர்ஹவெ,rhave,,,,(We) Will be,இருப்போம்,அமி துங்கொ3 ஆத3ரொகன் ர்ஹவெ,We will be supporting you,நாங்கள் உங்களுக்கு ஆதரவாக இருப்போம்,pron,corpus_sourashtradictionary
,,ர்ஹவாய்,rhavaay,,,,May be,இருக்கலாம்,துங்கொ3 எல்லெ களயி ர்ஹவாய்,You may be aware of this,நீங்கள் இதை அறிந்திருக்கலாம்,pron,corpus_sourashtradictionary
,,ர்ஹானா,rhaanaa,,,,"May not be, Will not be",இருக்காது,தெல்லெ அங்கி3டி3ம் பா4த் சோட் ர்ஹானா,The food at that shop may not be good,அந்த கடையில் சாப்பாடு நன்றாக இருக்காது,pron,corpus_sourashtradictionary
,,ர்ஹவானா,rhavaanaa,,,,Can not be,இருக்க முடியாது,மொரெஹால் ஜு2கு3தி3 ஏட் ர்ஹவானா,I can not be here for long,என்னால் ரொம்ப நாள் இங்கே இருக்க முடியாது,pron,corpus_sourashtradictionary
,,ர்ஹாத்தக் முஸுனா,rhaattak musunaa,,,,Can not be,இருக்க முடியாது,தெகொ3ஹால் அபுல் பெ3டா3க் ஸொட்3டி3 ர்ஹாத்தக் முஸுனா,She cannot be away from her son,அவளால் தன் மகனை விட்டு விலகி இருக்க முடியாது,pron,corpus_sourashtradictionary
,,ர்ஹாத்தக்,rhaattak,,,,To be,"இருப்பதற்கு, இருக்க",மீ ஏட் ர்ஹாத்தக் ஜு2கு3 காரணான் ஸே,I have reasons to be here,நான் இங்கு இருப்பதற்கு காரணங்கள் உள்ளன,pron,corpus_sourashtradictionary
,,ர்ஹாத்தொ,rhaatto,,,,To be,"இருப்பதற்கு, இருக்க",தெனு ஸிங்க3ய்த்கன் ர்ஹாத்தொ யத்னு கெரராஸ்,He is trying to be friend,அவர் நண்பராக இருக்க முயற்சிக்கிறார்,pron,corpus_sourashtradictionary
,,ர்ஹாந்தொ3,rhaando,,,,Let it be,இருக்கட்டும்,தெல்லெ தேடுஸ் ர்ஹாந்தொ3,Let it be there,அது அங்கேயே இருக்கட்டும்,pron,corpus_sourashtradictionary
,,ர்ஹதொ,rhato,,,,While being,இருக்கும் போது,மீ ஆங்கு3 து4வ்லேத் ர்ஹதொ தூ3ர்வதி3னி ஹனெஸி,The phone rang while I am taking bath,நான் குளித்துக்கொண்டு இருக்கும் போது தொலைபேசி அடித்தது,pron,corpus_sourashtradictionary
,,ஹோந்தொ3,hOndo,,,,"So be it, Ok, Okey, Okay","ஆகட்டும், சரி","ஹோந்தோ3, ஸியென்","Okey, Let us see","ஆகட்டும், பார்க்கலாம்",pron,corpus_sourashtradictionary
,,ஹோய்,hOy,,,,"Will happen, Going to happen, Would happen","நடக்கும், ஆகும்",இஸனி ஹோய் மெனி கோன் ஹவ்டி3 ஸியாஸ்?,Who thought it is going to happen like this?,இப்படி ஆகும் என்று யார் நினைத்தார்கள்?,pron,corpus_sourashtradictionary
,,ஹோனா,hOnaa,,,,"Should not, Will not","கூடாது, ஆகாது",திஸனி சல ஹோனா,It should not happen like that,அது போல் நடக்கக் கூடாது,pron,corpus_sourashtradictionary
,,கொல்லெ,kolle,,,,Which,எது,தொகொ3 கொல்லெ ஒப்பாரஸ்?,Which one you like?,உனக்கு எது பிடித்துள்ளது?,pron,corpus_sourashtradictionary
,,எல்லெ,elle,,,,"This, These","இது, இந்த, இவை",துங்கொ3 எல்லெ ஒப்பாரஸ்யா?,Do you like this?,உங்களுக்கு இது பிடிக்கிறதா?,pron,corpus_sourashtradictionary
,,தெல்லெ,telle,,,,"It, That, Those","அது, அந்த, அவை",தொகொ3 தெல்லெ ஒப்பாரஸ்யா?,Do you like that?,உனக்கு அது பிடிக்கிறதா?,pron,corpus_sourashtradictionary
,,மொரெ,more,,,,My,என்னுடைய,தெனு மொரெ ப4ய்,He is my brother,அவர் என் சகோதரன்,pron,corpus_sourashtradictionary
,,தொரெ,tore,,,,Your,உன்னுடைய,தொரெ நாவ் காயொ?,What is your name?,உன் பெயர் என்ன?,pron,corpus_sourashtradictionary
,,தொரொ,toro,,,,Your,உன்னுடைய,தெனொ தொரொ ஸொகன் ஸே,He looks like you,அவன் உன்னைப் போலவே இருக்கிறான்,pron,corpus_sourashtradictionary
,,அவ்ரெ,avre,,,,Our,எங்களுடைய,அவ்ரெ கே4ர் அவொ,Come to our house,எங்கள் வீட்டிற்கு வாருங்கள்,pron,corpus_sourashtradictionary
,,துரெ,ture,,,,Your,உங்களுடைய,துரெ போ3 பொ3வராஸ்,Your father is calling,உங்கள் தந்தை அழைக்கிறார்,pron,corpus_sourashtradictionary
,,அம்ரெ,amre,,,,Our,நமது,பா4ரத் அம்ரெ தே3ஶு,Our country is India,இந்தியா நமது நாடு,pron,corpus_sourashtradictionary
,,ஔரொ,auro,,,,Our,நம்முடைய,ஔரொ கொல்லெ?,Which is our?,எது நம்முடையது?,pron,corpus_sourashtradictionary
,,"அபுல், அபுல்யொ","apul, apulyo",,,,Own,"சொந்தம், சொந்தமான",தெனு அபுல் பொ3ண்டிக் விக்யாஸ்,He sold his own car,அவர் தன் சொந்த காரை விற்றார்,pron,corpus_sourashtradictionary
,,அபுல்,apul,,,,"His / Her, One's own, Own","தன்னுடைய, தம்முடைய",அமி அபுல் தே3ஶுக் ப்ராமொ கெர்னொ,We must love our country,நாம் நம் நாட்டை நேசிக்க வேண்டும்,pron,corpus_sourashtradictionary
,,அபுலான்,apulaan,,,,"Their, Their own",தங்களுடைய,தெனு அபுலான் கா3முக் நிகி3ள்டியா,They left for their town,அவர்கள் தங்கள் ஊருக்குப் புறப்பட்டனர்,pron,corpus_sourashtradictionary
,,அப்லானும்,aplaanum,,,,"By itself, Within itself / themselves","தன்னால், தன்னில், தமக்குள்",தெனு ஆஸ்திக் அபுலானும் விக்கராஸ்,They sell the properties among themselves,அவர்கள் சொத்துக்களை தங்களுக்குள் விற்கிறார்கள்,pron,corpus_sourashtradictionary
,,கொங்கொ3(க்),konggo(k),,,,"To Who(m), Whom","யாருக்கு, யாரை, எவரை, எவனை",துமி கொங்கொ3 ஸாத்தக் ஜாரியொ?,Whom are you going to see?,நீங்கள் யாரை பார்க்கப்போகிறீர்கள்?,pron,corpus_sourashtradictionary
,,மொகொ3,mogo,,,,Me,"எனக்கு, என்னை",மொகொ3 எல்லெ ஒண்டெ ஸமாசார்,This is news to me,இது எனக்கு ஒரு செய்தி,pron,corpus_sourashtradictionary
,,தொகொ3,togo,,,,To you,"உனக்கு, உன்னை",தொகொ3 காய் பஜெ மெனெத்தெ பை2லாம் ஸங்கி3,Tell me first what you want,உனக்கு என்ன வேண்டும் என்பதை முதலில் சொல்லு,pron,corpus_sourashtradictionary
,,அவ்ங்கொ3,avnggo,,,,Us,"எங்களுக்கு, நமக்கு",அவ்ரெ மமொ அவ்ங்கொ3 ஜேமு தி3யாஸ்,Our uncle gave us a gift,எங்கள் மாமா எங்களுக்கு பரிசு கொடுத்தார்,pron,corpus_sourashtradictionary
,,துங்கொ3,tunggo,,,,To you,உங்களுக்கு,எல்லெ துங்கொ3 கோன் ஸங்கெ3யொ?,Who told you this?,இதை உங்களுக்கு யார் சொன்னது?,pron,corpus_sourashtradictionary
,,எகொ3,ego,,,,"To him, To her, Him, Her","இவனுக்கு, இவளுக்கு, இவனை, இவளை",எகொ3 இஸனி ஹோய் மெனி கொங்கொ3க் களாய்,Who knew this would happen to her,இவளுக்கு இப்படி நடக்கும் என்று யாருக்குத் தெரியும்,pron,corpus_sourashtradictionary
,,தெகொ3,tego,,,,"To him, To her, Him, Her","அவனுக்கு, அவளுக்கு, அவனை, அவளை",தெல்லெ தெகொ3 சல்ர்ஹியெத் களய் ர்ஹாய்,It would have made sense if it had happened to him,அது அவனுக்கு நடந்திருந்தால் புரிந்திருக்கும்,pron,corpus_sourashtradictionary
,,எங்கொ3,enggo,,,,To them,இவர்களுக்கு,துமி எங்கொ3 லிக்யாஸ்யா?,Did you write to them?,நீங்கள் இவர்களுக்கு எழுதினீர்களா?,pron,corpus_sourashtradictionary
,,தெங்கொ3,tenggo,,,,To those,அவர்களுக்கு,துமி மிளரியொ தெங்கொ3 நமஸ்கார் மெல்லுவொ,Say hello to those you meet,நீங்கள் சந்திப்பவர்களுக்கு வணக்கம் சொல்லுங்கள்,pron,corpus_sourashtradictionary
,,ஒண்டெதெங்கொ3,oNTetenggo,,,,To someone,ஒருவருக்கு,ஒண்டெதெங்கொ3 ஹிதௌ ஸங்க3த்தே ஸுல்ப்3யமு,It is easy to give advice to someone,ஒருவருக்கு அறிவுரை கூறுவது எளிது,pron,corpus_sourashtradictionary
,,அஸ்கிதெங்கொ3,askitenggo,,,,To everyone,அனைவருக்கும்,மொரெ போ3 அஸ்கிதெங்கொ3 களயாத்தெனு,My father is known to everyone,என் அப்பா அனைவருக்கும் தெரிந்தவர்,pron,corpus_sourashtradictionary
,,கொங்கிகு,kongkiku,,,,"Nobody, To Nobody",யாருக்கும்,துமி கோன் மெனி கொங்கிகு களாரனி,Nobody knows who you are,நீங்கள் யாரென்று யாருக்கும் தெரியவில்லை,pron,corpus_sourashtradictionary
,,கொல்லெகொ3,kollego,,,,Which one,எந்த ஒன்று,கொல்லெகொ3 அமி நாவ் க4ல்னொ ஹோரியொ?,Which one should we name?,எந்த ஒன்றுக்கு நாம் பெயரிட வேண்டும்?,pron,corpus_sourashtradictionary
,,எல்லெகொ3,ellego,,,,For this one,இதற்கு,எல்லெகொ3 தெ3ஸ்ஸு லெக்கு ருபாய் வேன்,Ten lakhs rupees is more for this one,இதற்கு பத்து லட்சம் ரூபாய் அதிகம்,pron,corpus_sourashtradictionary
,,தெல்லெகொ3,tellego,,,,For that one,அதற்கு,தெல்லெகொ3 தெனொ ஒப்பிள்யனி,He did not agree to that one,அதற்கு அவன் சம்மதிக்கவில்லை,pron,corpus_sourashtradictionary
,,தெகொ3வுச்சி,tegovucci,,,,For that,"அதற்காக, அதனால்",தெகொ3வுச்சி மீ தெல்லெ ப்ராமோ பொட3ரியொ,I love it for that,அதற்காக நான் அதை விரும்புகிறேன்,pron,corpus_sourashtradictionary
,,கொங்கொ3 தெ4ரி,konggo dheri,,,,About whom,யாரைப்பற்றி,துமி கொங்கொ3 தெ4ரி விசார் பொட3ரியொ?,Whom you are worried about?,நீங்கள் யாரைப் பற்றி கவலைப்படுகிறீர்கள்?,pron,corpus_sourashtradictionary
,,மொகொ3 தெ4ரி,mogo dheri,,,,About me,என்னைப்பற்றி,மொகொ3 தெ4ரி மீ ஸங்க3 ஹோனா,I should not say about myself,என்னைப் பற்றி நான் சொல்லக் கூடாது,pron,corpus_sourashtradictionary
,,தொகொ3 தெ4ரி,togo dheri,,,,About you,உன்னைப்பற்றி,தொரெ ப4ய் தொகொ3 தெ4ரி புஸெஸ்,Your brother asked about you,உன் தம்பி உன்னைப் பற்றிக் கேட்டான்,pron,corpus_sourashtradictionary
,,அவ்ங்கொ3 தெ4ரி,avnggo dheri,,,,About us,"எங்களுக்காக, நமக்காக, நம்மைப்பற்றி",அவ்ங்கொ3 தெ4ரி மெல்லொ லிக்கராஸ்,They also write about us,நம்மைப் பற்றியும் எழுதுகிறார்கள்,pron,corpus_sourashtradictionary
,,துங்கொ3 தெ4ரி,tunggo dheri,,,,About you,உங்களைப்பற்றி,துங்கொ3 தெ4ரி அய்கினி பொட்3ராஸ்,We have heard about you,உங்களைப் பற்றி கேள்விப்பட்டிருக்கிறோம்,pron,corpus_sourashtradictionary
,,எகொ3 தெ4ரி,ego dheri,,,,About him / her,இவனை(ளை)ப்பற்றி,எகொ3 தெ4ரி விசார் பொட்3னகொ3,Don't worry about her,அவளைப் பற்றி கவலைப்படாதே,pron,corpus_sourashtradictionary
,,தெகொ3 தெ4ரி,tego dheri,,,,About him / her,அவனை(ளை)ப்பற்றி,தெகொ3 தெ4ரி புஸி களள்ளெ,Inquire about him,அவனைப் பற்றி விசாரிக்கவும்,pron,corpus_sourashtradictionary
,,எங்கொ3 தெ4ரி,enggo dheri,,,,About them,இவர்களைப்பற்றி,எங்கொ3 தெ4ரி ஒண்டெ புஸ்தவ் லிக்குவொ,Write a book about him,இவரைப் பற்றி ஒரு புத்தகம் எழுதுங்கள்,pron,corpus_sourashtradictionary
,,தெங்கொ3 தெ4ரி,tenggo dheri,,,,About those,அவர்களைப்பற்றி,தெங்கொ3 தெ4ரி காய்தி களயத் ஸங்கு3வொ,Tell me if you know anything about him,அவரை பற்றி ஏதாவது தெரிந்தால் சொல்லுங்கள்,pron,corpus_sourashtradictionary
,,ஒண்டெதெங்கொ3 தெ4ரி,oNTetenggo dheri,,,,About someone,ஒருவரைப்பற்றி,ஒண்டெதெங்கொ3 தெ4ரி களானாத்தக் கொன்னி மென ஹோனா,Do not say anything without knowing about someone,ஒருவரைப் பற்றித் தெரியாமல் எதையும் சொல்லக் கூடாது,pron,corpus_sourashtradictionary
,,அஸ்கிதெங்கொ3 தெ4ரி,askitenggo dheri,,,,About everyone,அனைவரைப்பற்றி,தெனு அஸ்கிதெங்கொ3 தெ4ரி வத்தொ கெரராஸ்,He talks about everyone,அவர் அனைவரைப்பற்றி பேசுகிறார்,pron,corpus_sourashtradictionary
,,கொல்லெகொ3 தெ4ரி,kollego dheri,,,,About what,எதைப்பற்றி,துமி கொல்லெகொ3 தெ4ரி விசார் பொட3ரியொ?,What are you worried about?,நீங்கள் எதைப் பற்றி கவலைப்படுகிறீர்கள்?,pron,corpus_sourashtradictionary
,,எல்லெகொ3 தெ4ரி,ellego dheri,,,,About this,இதைப் பற்றி,மீ பை2லோஸ் எல்லெகொ3 தெ4ரி யோஜனொ கெரெஸ்,I have already thought about this,நான் ஏற்கனவே இதைப் பற்றி யோசித்தேன்,pron,corpus_sourashtradictionary
,,தெல்லெகொ3 தெ4ரி,tellego dheri,,,,About that,அதைப் பற்றி,தெல்லெகொ3 தெ4ரி மொகொ3 கொன்னி களானா,I have no idea about that,அதைப் பற்றி எனக்கு எதுவும் தெரியாது,pron,corpus_sourashtradictionary
,,கொங்க3யொ,konggayo,,,,Whose,யாருடையது,எல்லெ புஸ்தவ் கொங்க3யொ?,Whose book is this?,இது யாருடைய புத்தகம்?,pron,corpus_sourashtradictionary
,,மொரயொ,morayo,,,,Mine,என்னுடையது,எல்லெ தி3ய்யொ மொரயொ,Both of these are mine,இவை இரண்டும் என்னுடையவை,pron,corpus_sourashtradictionary
,,தொரயொ,torayo,,,,Yours,உன்னுடையது,எல்லெ தௌ3ணொ தொரயொயா?,Is this glass yours?,இந்த கண்ணாடி உன்னுடையதா?,pron,corpus_sourashtradictionary
,,அவ்ரயொ,avrayo,,,,Ours,"எங்களுடையது, நம்முடையது",எல்லெ கே4ர் அவ்ரயொ,This house is ours,இந்த வீடு எங்களுடையது,pron,corpus_sourashtradictionary
,,துரயொ,turayo,,,,Yours,உங்களுடையது,எல்லெ தி2னூ சொக்காயின் துரயொ,All three shirts are yours,அந்த மூன்று சட்டைகளும் உங்களுடையது,pron,corpus_sourashtradictionary
,,எக3யொ,egayo,,,,"His, Hers",இவனு(ளு)டையது,எல்லெ ஸௌக்3ஞ எக3யொ,This note is hers,இந்தக் குறிப்பு இவளுடையது,pron,corpus_sourashtradictionary
,,தெக3யொ,tegayo,,,,"His, Hers",அவனு(ளு)டையது,தெல்லெ அலாஸ்கன் ஸுனான தெக3யொ,Those Alaskan dogs are his,அந்த அலாஸ்கன் நாய்கள் அவனுடையவை,pron,corpus_sourashtradictionary
,,எங்கொ3யொ,enggoyo,,,,Theirs,இவர்களுடையது,எல்லெ ஹொராடு3 மஹால் எங்கொ3யொ,This wedding hall is theirs,இந்த திருமண மண்டபம் இவர்களுடையது,pron,corpus_sourashtradictionary
,,தெங்கொ3யொ,tenggoyo,,,,Theirs,அவர்களுடையது,தெல்லெ கச்சம்பா3 ஜா2டு3ன் தெங்கொ3யொ,Those mango trees are theirs,அந்த மா மரங்கள் அவர்களுடையது,pron,corpus_sourashtradictionary
,,அஸ்கிதெங்கொ3யொ,askitenggoyo,,,,Everybody's,எல்லோருடையது,எல்லெ ஹொடா3ர் அஸ்கிதெங்கொ3யொ,This yard is everyone's,இந்த முற்றம் எல்லோருடையது,pron,corpus_sourashtradictionary
,,கொல்லெகொ3யொ,kollegoyo,,,,Whose,எதனுடையது,எல்லெ தா3ண் கொல்லெகொ3யொ?,Whose handle is this?,இந்த கைப்பிடி எதனுடையது?,pron,corpus_sourashtradictionary
,,எல்லெகொ3யொ,ellegoyo,,,,Its,இதனுடையது,தெல்லெ ஜை2னா தெட்டொ எல்லெகொ3யொ,That lid belongs to this,அந்த மூடி இதனுடையது,pron,corpus_sourashtradictionary
,,தெல்லகொ3யொ,tellagoyo,,,,Its,அதனுடையது,எல்லெ பி3யாத் தெல்லெகொ3யொ,This key belongs to that,இந்த சாவி அதனுடையது,pron,corpus_sourashtradictionary
