sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢆꢡ꣄ꢬꢮꢵꢣ꣄,उत्रवाद्,உத்ரவாத்3,utravaad,utravAd,utravād,ut̪ɾəʋɑːd̪,guarantee,உத்தரவாதம்,,,,Trade,words
ꢨꢵꢣ꣄ꢫꢮꢵꢥ꣄,बाद्यवान्,பா3த்3யவான்,baadyavaan,bAdyavAn,bādyavān,bɑːd̪jəʋɑːn̪,owner,உரிமையாளர்,,,,Trade,words
ꢱꢹꢮꢵꢥ꣄ꢣꢵꢬ꣄,सुवान्दार्,ஸுவாந்தா3ர்,soovaandaar,sUvAndAr,sūvāndār,s̪uːʋɑːn̪d̪ɑːɾ,owner,உரிமையாளர்,,,,Trade,words
ꢂꢥ꣄ꢡꢬ꣄ꢒꢬꣁ,स्दलीयकरा॑,ஸ்த2லீயகரொ,antarkaro',antarkarO,antarkarŏ,ən̪t̪əɾkəɾo,local tax,உள்ளூர்வரி,,,,Trade,words
ꢱꢷꢭ꣄ꢒꢪ꣄,सुल्का॑,ஸுல்கொ,seelkam,sIlkam,sīlkam,s̪iːlkəm,local tax,உள்ளூர்வரி,,,,Trade,words
ꢱꢵꢮꢤꢵꢥ꣄,सावधान,ஸாவதா4ன்,saavadhaan,sAvadhAn,sāvadhān,s̪ɑːʋəd̪ʰɑːn̪,warning,எச்சரிக்கை,,,,Trade,words
ꢌꢭꢪ꣄,एलम्,எலம்,e'lam,Elam,ĕlam,eləm,auction,ஏலம்,,,,Trade,words
ꢥꢷꢭꢵꢪ꣄,नीलाम,நீலாம்,neelaam,nIlAm,nīlām,n̪iːlɑːm,auction,ஏலம்,,,,Trade,words
ꢬꢷꢠ꣄,रीण्,ரீண்,reen,rIN,rīṇ,ɾiːɳ,"debt, loan",கடன்,,,,Trade,words
ꢂꢖ꣄ꢔꢶꢞꢶ,अङगिडि,அங்கி3டி3,angid'i,aGgiDi,aṅgiḍi,əŋgɪɖɪ,shop,கடை,,,,Trade,words
ꢂꢖ꣄ꢔꢶꢞꢶ ꢒꢾꢬꣁ,अङगिडिक॑रा॑,அங்கி3டி3கெரொ,angid'i ke'ro',aGgiDi kErO,aṅgiḍi kĕrŏ,əŋgɪɖɪ keɾo,shop keeper,கடைக்காரன்,,,,Trade,words
ꢒꢮ꣄ꢭꢶꢥꢶ,कव्लिनि,கவ்லினி,kavlini,kavlini,kavlini,kəʋlɪn̪ɪ,mixture,கலவை,,,,Trade,words
ꢪꢶꢱ꣄ꢬꢥꣁ,मिस्रना॑,மிஸ்ரனொ,misrano',misranO,misranŏ,mɪs̪ɾən̪o,mixture,கலவை,,,,Trade,words
ꢣꣁꢨ꣄ꢨꢶꢥꢶ,दोब्बिनि,தொ3ப்3பி3னி,do'bbini,dObbini,dŏbbini,d̪obbɪn̪ɪ,discount,கழிவு,,,,Trade,words
ꢩꢶꢞ꣄ꢥꢶ,भिड्नि,பி4ட்3னி,bhid'ni,bhiDni,bhiḍni,bʰɪɖn̪ɪ,discount,கழிவு,,,,Trade,words
ꢦꢸꢛ꣄ꢙꣁ,पुन्जा॑ कपिनि,புஞ்ஜொ,punjo',puJjO,puñjŏ,puɲd͡ʒo,discount,கழிவு,,,,Trade,words
ꢒꢦꢶꢥꢶ,पुन्जा॑ कपिनि,கபினி,kapini,kapini,kapini,kəpɪn̪ɪ,discount,கழிவு,,,,Trade,words
ꢏꢠ꣄ꢜ꣄ꢫꣁꢱ꣄ꢪꣁꢭ꣄,आ॑ण्ट्या॑स्मोल,ஒண்ட்யொஸ்மோல்,o'nt'yo'smo'l,ONTyOsmOl,ŏṇṭyŏsmŏl,oɳʈjos̪mol,fixed price,கறார்,,,,Trade,words
ꢓꢾꢬꢵꢬꢸꢪꣁꢭ꣄,ख॑रारुमोल,கெ2ராருமோல்,khe'raarumo'l,khErArumOl,khĕrārumŏl,kʰeɾɑːɾumol,fixed price,கறார்,,,,Trade,words
ꢒꢵꢱ꣄,कास्,காஸ்,kaas,kAs,kās,kɑːs̪,money,காசு,,,,Trade,words
ꢲꢥ꣄ꢥꢮ꣄,हन्नव्,ஹன்னவ்,hannav,hannav,hannav,ɦən̪n̪əʋ,money,காசு,,,,Trade,words
ꢲꢥ꣄ꢥ꣄ꢮꢸꢦꢡ꣄ꢬꢸ,हन्नवुपत्रु,ஹன்னவுபத்ரு,hannvupatru,hannvupatru,hannvupatru,ɦən̪n̪ʋupət̪ɾu,cheque,காசோலை,,,,Trade,words
ꢨꢷꢪꣁ,बीमा॑,பீ3மொ,beemo',bImO,bīmŏ,biːmo,guarantee,காப்புறுதி,,,,Trade,words
ꢙꢷꢮꢥꢬꢒ꣄ꢰꣁ,जीवनरक्ष्,ஜீவன ரக்ஷொ,jeevanaraksho',jIvanarakSO,jīvanarakṣŏ,d͡ʒiːʋən̪əɾəkʂo,guarantee,காப்புறுதி,,,,Trade,words
ꢒꢵꢭꢵꢮꢤꢶ,कालावदि,காலாவதி4,kaalaavadhi,kAlAvadhi,kālāvadhi,kɑːlɑːʋəd̪ʰɪ,expiry,காலாவதி,,,,Trade,words
ꢮꢿꢳꢸ ꢱꢪꢵꢦ꣄ꢡꢶ,वेळु समाप्ति,வேளு ஸமாப்தி,vel'u samaapti,veLu samApti,vel̤u samāpti,ʋeːɭu s̪əmɑːpt̪ɪ,expiry,காலாவதி,,,,Trade,words
ꢪꢸꢱꢥ꣄ ꢒꢵꢭ꣄,मुसन्काल,முஸன் கால்,musan kaal,musan kAl,musan kāl,mus̪ən̪ kɑːl,expiry,காலாவதி,,,,Trade,words
ꢔꢶꢜ꣄ꢜꢖ꣄ꢔꢶ,दिट्टङगि,கி3ட்டங்கி3,git't'angi,giTTaGgi,giṭṭaṅgi,gɪʈʈəŋgɪ,godown,கிடங்கு,,,,Trade,words
ꢒꢸꢜꢶꢭꢸ ꢆꢣ꣄ꢫꣂꢔ꣄,क्टिलु उद्योग,குடிலு உத்3யோக்3,kut'ilu udyog,kuTilu udyog,kuṭilu udyog,kuʈɪlu ud̪joːg,cottage industry,குடிசைத் தொழில்,,,,Trade,words
ꢪꢶꢭꢥ꣄ꢮꢞ꣄ꢞꢶ,मिलन्वड्डि,மிளன்வட்3டி3,milanvad'd'i,milanvaDDi,milanvaḍḍi,mɪlən̪ʋəɖɖɪ,compound interest,கூட்டு வட்டி,,,,Trade,words
ꢮꢬ꣄ꢤꢥꢮ꣄ꢬꢸꢣ꣄ꢤꢶ,वधनव्रुद्धि,வர்த4னவ்ருத்3தி4,vardhanavruddhi,vardhanavruddhi,vardhanavruddhi,ʋəɾd̪ʰən̪əʋɾud̪d̪ʰɪ,compound interest,கூட்டு வட்டி,,,,Trade,words
ꢱꢲꢫꣂꢔꢸ ꢱꢖ꣄ꢕꢸ,सहयोगु सङ्घु,ஸஹயோகு3 ஸங்கு4,sahayogu sanghu,sahayogu saGghu,sahayogu saṅghu,s̪əɦəjoːgu s̪əŋgʰu,co-operative society,கூட்டுறவுச் சங்கம்,,,,Trade,words
ꢲꢵꢡꢸ ꢦꣁꢡꢶ,हतु पा॑ति,ஹாது பொதி,haatu po'ti,hAtu pOti,hātu pŏti,ɦɑːt̪u pot̪ɪ,handbook,கையேடு,,,,Trade,words
ꢣꢾꢥꢶꢓꢜ꣄ꢠꢶ,देनिखट्णि,தெ3னிக2ட்3ணி,de'nikhat'ni,dEnikhaTNi,dĕnikhaṭṇi,d̪en̪ɪkʰəʈɳɪ,transaction,கொடுக்கல் வாங்கல்,,,,Trade,words
ꢱꣁꢖ꣄ꢔꢵꢪꣂꢭ꣄,सा॑ङगामोल्,ஸொங்கா3மோல்,so'ngaamol,sOGgAmol,sŏṅgāmol,s̪oŋgɑːmoːl,fair price,சகாயவிலை,,,,Trade,words
ꢥ꣄ꢫꢵꢮꢸꢪꣁꢭ꣄,न्यावु मोल,ந்யாவு மோல்,nyaavumo'l,nyAvumOl,nyāvumŏl,n̪jɑːʋumol,fair price,சகாயவிலை,,,,Trade,words
ꢦ꣄ꢬꢡꢶ ꢯꣁꢡ꣄,प्रति शोत,ப்ரதிஶோத்,prati sho't,prati zOt,prati śŏt,pɾət̪ɪ ʃot̪,percentage,சதவீதம்,,,,Trade,words
ꢦ꣄ꢬꢡꢶ ꢱꣁꢮꢸ,प्रति सोवु,ப்ரதிஸோவு,prati so'vu,prati sOvu,prati sŏvu,pɾət̪ɪ s̪oʋu,percentage,சதவீதம்,,,,Trade,words
ꢮꢶꢒ꣄ꢒꢥ ꣄ꢢꢵꢪ꣄,विक्कन थाम,விக்கன்தா2ம்,vikkana thaam,vikkana thAm,vikkana thām,ʋɪkkən̪ə t̪ʰɑːm,market,சந்தை,,,,Trade,words
ꢱꢪꢵꢥ꣄,समान,ஸமான்,samaan,samAn,samān,s̪əmɑːn̪,goods,சரக்கு,,,,Trade,words
ꢱꢲꢵꢮ꣄,सहाव,ஸஹாவ்,sahaav,sahAv,sahāv,s̪əɦɑːʋ,concession,சலுகை,,,,Trade,words
ꢱꢵꢤꢥ꣄,साधन,ஸாத4ன்,saadhan,sAdhan,sādhan,s̪ɑːd̪ʰən̪,equipment,சாதனம்,,,,Trade,words
ꢪꢶꢡꢮꢿꢱꢸꢦꢥ꣄,मित वेसुपन,மித வேஸுபன்,mitavesupan,mitavesupan,mitavesupan,mɪt̪əʋeːs̪upən̪,thrift,சிக்கனம்,,,,Trade,words
ꢥꢴꢥ꣄ꢒꢵꢱꢸꢥ꣄,न्हन्कासुन,ந:ன்காஸுன்,nhankaasun,nhankAsun,nhankāsun,n̪ɦən̪kɑːs̪un̪,Small change,சில்லறை,,,,Trade,words
ꢗꢶꢭ꣄ꢭꢬꢸ ꢩ꣄ꢫꢵꢬ꣄,चिल्लरु भ्यार,சில்லரு ப்4யார்,chillaru bhyaar,cillaru bhyAr,cillaru bhyār,t͡ʃɪlləɾu bʰjɑːɾ,retail sale,சில்லறை வியாபாரம்,,,,Trade,words
ꢥꢴꢥ꣄ ꢦꢬꢶꢪꢵꢠꢸ ꢩ꣄ꢫꢵꢬ꣄,न्हन परिमाणु भ्यार,ந:ன் பரிமாணு ப்4யார்,nhan parimaanu bhyaar,nhan parimANu bhyAr,nhan parimāṇu bhyār,n̪ɦən̪ pəɾɪmɑːɳu bʰjɑːɾ,retail sale,சில்லறை வியாபாரம்,,,,Trade,words
ꢮꢶꢯꢿꢰꢸ ꢱꢵꢡ꣄,विशेषु सात,விஸேஷு ஸாத்,visheshu saat,vizeSu sAt,viśeṣu sāt,ʋɪʃeːʂu s̪ɑːt̪,super market,சிறப்பங்காடி,,,,Trade,words
ꢪꢾꢜ꣄ ꢱꢵꢡ꣄,मेट्सात,மேட்ஸாத்,me't' saat,mET sAt,mĕṭ sāt,meʈ s̪ɑːt̪,super market,சிறப்பங்காடி,,,,Trade,words
ꢮꢶꢯꢿꢰꢸ ꢂꢪ꣄ꢱꢸ,विशेषु अम्सु,விஸேஷு அம்ஸு,visheshu amsu,vizeSu amsu,viśeṣu amsu,ʋɪʃeːʂu əms̪u,special feature,சிறப்பம்சம்,,,,Trade,words
ꢥꢴꢥ꣄ꢦꢬꢶꢪꢵꢠꢸ ꢱꢛ꣄ꢗꢫꣁ,न्हन्परमाणु सञ्चया॑,ந:ன்பரிமாணு ஸஞ்சயொ,nhanparimaanu sanchayo',nhanparimANu saJcayO,nhanparimāṇu sañcayŏ,n̪ɦən̪pəɾɪmɑːɳu s̪əɲt͡ʃəjo,small savings,சிறுசேமிப்பு,,,,Trade,words
ꢥꢴꢥ꣄ ꢆꢬꢵꢮ꣄,न्हनुराव,ந:ன் உராவ்,nhan uraav,nhan urAv,nhan urāv,n̪ɦən̪ uɾɑːʋ,small savings,சிறுசேமிப்பு,,,,Trade,words
ꢥꢴꢥ꣄ ꢆꢣ꣄ꢫꣁꢔ꣄,न्हन उद्योग,ந:ன் உத்3யோக்3,nhan udyo'g,nhan udyOg,nhan udyŏg,n̪ɦən̪ ud̪jog,small scale industry,சிறுதொழில்,,,,Trade,words
ꢔꢸꢬ꣄ꢡꢸ,गुर्तु,கு3ர்து,gurtu,gurtu,gurtu,guɾt̪u,symbol,சின்னம்,,,,Trade,words
ꢗꢷꢜꢸ ꢒꢪ꣄ꢦꢾꢥꢶ,चीटु कम्प॑नि,சீடுகம்பெனி,cheet'u kampe'ni,cITu kampEni,cīṭu kampĕni,t͡ʃiːʈu kəmpen̪ɪ,chit fund company.,சீட்டு நிறுவனம்,,,,Trade,words
ꢗꢷꢜꢸ ꢱ꣄ꢡꢵꢦꢥꣁ,चीटु स्तापना॑,சீடு ஸ்தாபனோ,cheet'u staapano',cITu stApanO,cīṭu stāpanŏ,t͡ʃiːʈu s̪t̪ɑːpən̪o,chit fund company.,சீட்டு நிறுவனம்,,,,Trade,words
ꢒꢬꢥ꣄ꢒ꣄ꢬꢪꣁ,करन्क्रमा॑,கரன்க்ரமொ,karankramo',karankramO,karankramŏ,kəɾən̪kɾəmo,procedure,செய்முறை,,,,Trade,words
ꢮꢾꢱꢸꢥ꣄,वेसून,வேஸுன்,ve'sun,vEsun,vĕsun,ʋes̪un̪,expenditure,செலவினம்,,,,Trade,words
ꢮꢿꢱ꣄,वेस्,வேஸ்,ves,ves,ves,ʋeːs̪,expenditure,செலவு,,,,Trade,words
ꢭꢴꢾꢓꢵ ꢱꣁꢤꢥꣁ,ल्ह॑खा सोधना॑,லெ:கா2ஸோத4னொ,lhe'khaa so'dhano',lhEkhA sOdhanO,lhĕkhā sŏdhanŏ,lɦekʰɑː s̪od̪ʰən̪o,audit,தணிக்கை,,,,Trade,words
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶꢒꢾꢬ꣄ꢥꢵꢬ꣄ ꢡꢾꢫꢵꢬ꣄ꢒꢾꢬ꣄ꢥꢵꢬ꣄,उत्पत्ति क॑र्नार,உத்பத்திகெர்னார்,utpattike'rnaar te'yaarke'rnaar,utpattikErnAr tEyArkErnAr,utpattikĕrnār tĕyārkĕrnār,ut̪pət̪t̪ɪkeɾn̪ɑːɾ t̪ejɑːɾkeɾn̪ɑːɾ,producer,தயாரிப்பாளர்,,,,Trade,words
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶ,उत्पत्ति,உத்பத்தி,utpatti,utpatti,utpatti,ut̪pət̪t̪ɪ,production,தயாரிப்பு,,,,Trade,words
ꢒꢬ꣄ꢪꢣꢾꢥꢶ,क्रमदेनि,க்ரமதெ3னி,karmade'ni,karmadEni,karmadĕni,kəɾməd̪en̪ɪ,instalment,தவணை,,,,Trade,words
ꢆꢣ꣄ꢫꣂꢔꢸ ꢕꢥꣁ,उद्योगु घना॑,உத்3யோகு3 க4னொ,udyogu ghano',udyogu ghanO,udyogu ghanŏ,ud̪joːgu gʰən̪o,factory,தொழிலகம்/ தொழிற் சாலை,,,,Trade,words
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡꢵꢥ꣄,काम्कर्तान्,காம்கர்தான்,kaam kartaan,kAm kartAn,kām kartān,kɑːm kəɾt̪ɑːn̪,labourers,தொழிலாளர்,,,,Trade,words
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡ꣄ꢡꣁ,काम्कर्ता॑,காம்கர்தொ,kaam kartto',kAm karttO,kām karttŏ,kɑːm kəɾt̪t̪o,labourer,தொழிலாளி,,,,Trade,words
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡꢵꢥꢸ ꢱꢖ꣄ꢔꢸ,काम्कर्तानु सङगु,காம்கர்தானுஸங்கு3,kaam kartaanu sangu,kAm kartAnu saGgu,kām kartānu saṅgu,kɑːm kəɾt̪ɑːn̪u s̪əŋgu,labour union,தொழிற் சங்கம்,,,,Trade,words
ꢒꢵꢗꢮꢵꢥꢵ,काचवाना,காசகானா,kaachavaanaa,kAcavAnA,kācavānā,kɑːt͡ʃəʋɑːn̪ɑː,factory,தொழிற் சாலை,,,,Trade,words
ꢥꣁꢰ꣄ꢜꢶ,न॑ष्टि,நெஷ்டி,no'sht'i,nOSTi,nŏṣṭi,n̪oʂʈɪ,loss,நஷ்டம்,,,,Trade,words
ꢒꢵꢱꢸ ꢨꢶꢭ꣄ꢭꣁ,कासु बिल्ला॑,காஸு பி3ல்லொ,kaasu billo',kAsu billO,kāsu billŏ,kɑːs̪u bɪllo,coin,நாணயம்,,,,Trade,words
ꢥꢶꢒꢬ ꢭꢵꢩ꣄,निकर लाभ्,நிகரலாப்4,nikara laabh,nikara lAbh,nikara lābh,n̪ɪkəɾə lɑːbʰ,net profit,நிகரலாபம்,,,,Trade,words
ꢲꢠ꣄ꢠꢮ꣄,हण्णव्,ஹன்னவ்,hannav,haNNav,haṇṇav,ɦəɳɳəʋ,finance,நிதி,,,,Trade,words
ꢥꢶꢤꢶ,निधि,நிதி4,nidhi,nidhi,nidhi,n̪ɪd̪ʰɪ,finance,நிதி,,,,Trade,words
ꢥꢶꢤꢶ ꢏꢬ꣄ꢱꢸ,निद्गि आ॑र्सु,நிதி4ஒர்ஸு,nidhi o'rsu,nidhi Orsu,nidhi ŏrsu,n̪ɪd̪ʰɪ oɾs̪u,financial year,நிதியாண்டு,,,,Trade,words
ꢥꢶꢬ꣄ꢮꢵꢲꢸ ꢒꢵꢬ꣄ꢫꢵꢭꢫꣁ,निर्वाहु कार्यालया॑,நிர்வாஹு கார்யாலயொ,nirvaahu kaaryaalayo',nirvAhu kAryAlayO,nirvāhu kāryālayŏ,n̪ɪɾʋɑːɦu kɑːɾjɑːləjo,administrative office,நிர்வாக அலுவலகம்,,,,Trade,words
ꢓꢞꢱ꣄ꢡꢾꢥꢸ,खटस्त॑नु,க2ட3ஸ்தெனு,khad'aste'nu,khaDastEnu,khaḍastĕnu,kʰəɖəs̪t̪en̪u,consumers,நுகர்வோர்,,,,Trade,words
ꢮꢮ꣄ꢬꢸꢥꢵꢬ꣄,वव्रुनार,வவ்ருனார்,vavrunaar,vavrunAr,vavrunār,ʋəʋɾun̪ɑːɾ,consumers,நுகர்வோர்,,,,Trade,words
ꢥꢸꢔꢸꢥꢵꢬ꣄,नुगुनार,நுகு3னார்,nugunaar,nugunAr,nugunār,n̪ugun̪ɑːɾ,consumers,நுகர்வோர்,,,,Trade,words
ꢩꢵꢔꢱ꣄ꢢꢬ꣄,भागस्थर,பா4க3ஸ்த2ர்,bhaagasthar,bhAgasthar,bhāgasthar,bʰɑːgəs̪t̪ʰəɾ,share holder,பங்காளர்கள்,,,,Trade,words
ꢩꢵꢔ꣄,भाग,பா4க்3,bhaag,bhAg,bhāg,bʰɑːg,share,பங்கு,,,,Trade,words
ꢗꢹꢗꢶ ꢦꢡ꣄ꢬꢸ,सूचिपत्रु,ஸூசிபத்ரு,choochi patru,cUci patru,cūci patru,t͡ʃuːt͡ʃɪ pət̪ɾu,list,பட்டியல்,,,,Trade,words
ꢔꢶꢞ꣄ꢞꢖ꣄ꢔꢶ,गिड्डङ्गि,கி3ட்3ட3ங்கி3,gid'd'angi,giDDaGgi,giḍḍaṅgi,gɪɖɖəŋgɪ,store house,பண்டகசாலை,,,,Trade,words
ꢙꢪꢵꢥꢸꢥ꣄,जमानुन,ஜமானுன்,jamaanun,jamAnun,jamānun,d͡ʒəmɑːn̪un̪,goods,பண்டங்கள்,,,,Trade,words
ꢒꢸꢡꣁ,कुता॑,குதொ,kuto',kutO,kutŏ,kut̪o,pawn,பணயம்,,,,Trade,words
ꢦꢡ꣄ꢡꢶꢬꢪ꣄,पत्तिरम,பத்திரம்,pattiram,pattiram,pattiram,pət̪t̪ɪɾəm,"bond paper, stamp paper",பத்திரம்,,,,Trade,words
ꢦꢡ꣄ꢡꢶꢬꢪꢸ ꢒꢵꢬ꣄ꢫꢭꢫꣁ,पत्तिरमु कार्यलया॑,பத்திரமு கார்யலயொ,pattiramu kaaryalayo',pattiramu kAryalayO,pattiramu kāryalayŏ,pət̪t̪ɪɾəmu kɑːɾjələjo,register office,பதிவு அலுவலகம்,,,,Trade,words
ꢗꢶꢱ꣄ꢭꣁ,चिस्ला॑,சிஸ்லொ,chislo',cislO,cislŏ,t͡ʃɪs̪lo,provision,பலசரக்கு,,,,Trade,words
ꢗꢵꢱ꣄ꢭꢵ ꢂꢖ꣄ꢔꢶꢞꢶ,चिस्ला अङगिडि,சிஸ்லாஅங்கி3டி3,chaaslaa angid'i,cAslA aGgiDi,cāslā aṅgiḍi,t͡ʃɑːs̪lɑː əŋgɪɖɪ,provision shop,பலசரக்குக் கடை,,,,Trade,words
ꢒꢵꢨꢥ꣄ꢣꢸ,काबन्दु,காப3ந்து3,kaabandu,kAbandu,kābandu,kɑːbən̪d̪u,protection,பாதுகாப்பு,,,,Trade,words
ꢩꣁꢠ꣄ꢠꢪꢸꢥ꣄,भोण्णमुन,பொ4ண்ணமுன்,bho'nnamun,bhONNamun,bhŏṇṇamun,bʰoɳɳəmun̪,goods,பொருட்கள்,,,,Trade,words
ꢮꢱ꣄ꢡꢸꢥ꣄,वस्तुन,வஸ்துன்,vastun,vastun,vastun,ʋəs̪t̪un̪,goods,பொருட்கள்,,,,Trade,words
ꢥꢶꢤꢶꢱꢲꢵꢮ꣄,निधिसहाव,நிதி4ஸஹாவ்,nidhisahaav,nidhisahAv,nidhisahāv,n̪ɪd̪ʰɪs̪əɦɑːʋ,financial aid,பொருளுதவி,,,,Trade,words
ꢔꢸꢠ꣄ꢠꢸꢲꢷꢥꢸꢮꢱ꣄ꢡꢸꢥ꣄,गुण्णुहीनुवस्तुन,கு3ண்ணுஹீனுவஸ்துன்,gunnuheenuvastun,guNNuhInuvastun,guṇṇuhīnuvastun,guɳɳuɦiːn̪uʋəs̪t̪un̪,duplicate product,போலிச்சரக்கு,,,,Trade,words
ꢱꣁꢖ꣄ꢒꣁ,सा॑ङ्गा॑,ஸொங்கொ3,so'nko',sOGkO,sŏṅkŏ,s̪oŋko,cheap,மலிவு,,,,Trade,words
ꢂꢭ꣄ꢦ,अल्प,அல்ப,alpa,alpa,alpa,əlpə,cheap,மலிவு,,,,Trade,words
ꢩꢬ꣄ꢡꢶꢪꣁ,भर्तिमा॑,ப4ர்திமொ,bhartimo',bhartimO,bhartimŏ,bʰəɾt̪ɪmo,sample,மாதிரி,,,,Trade,words
ꢯꢿꢰ꣄,शेष्,ஶேஷ்,shesh,zeS,śeṣ,ʃeːʂ,balance,மிச்சம் / மீதி,,,,Trade,words
ꢩꢬ꣄ꢡꢶ ꢪꢾꢥꢶꢒ꣄,भर्ति म॑निक,ப4ர்திமெனிக்,bharti me'nik,bharti mEnik,bharti mĕnik,bʰəɾt̪ɪ men̪ɪk,agent,முகவர்,,,,Trade,words
ꢩꢬ꣄ꢡꢶꢮꢵꢥ꣄,भर्तिवान,ப4ர்திவான்,bhartivaan,bhartivAn,bhartivān,bʰəɾt̪ɪʋɑːn̪,agent,முகவர்,,,,Trade,words
ꢂꢤꢶꢦꢡꢶ,अधिपति,அதி4பதி,adhipati,adhipati,adhipati,əd̪ʰɪpət̪ɪ,"owner, capitalist",முதலாளி,,,,Trade,words
ꢥꢶꢮꢿꢰꢠꣁ,निवेषणा॑,நிவேஷணொ,niveshano',niveSaNO,niveṣaṇŏ,n̪ɪʋeːʂəɳo,Investment/ capital,முதலீடு/ மூலதனம்,,,,Trade,words
ꢪꢹꢭꢸꢤꢥ꣄,मूलुधन,மூலுத4ன்,mooludhan,mUludhan,mūludhan,muːlud̪ʰən̪,Investment/ capital,முதலீடு/ மூலதனம்,,,,Trade,words
ꢃꢲꢡ꣄,आहत,ஆஹத்,aahat,Ahat,āhat,ɑːɦət̪,total,மொத்தம்,,,,Trade,words
ꢂꢱ꣄ꢒꣁ,अस्का॑,அஸ்கொ,asko',askO,askŏ,əs̪ko,total,மொத்தம்,,,,Trade,words
ꢃꢲꢡ꣄ꢩ꣄ꢫꢵꢬ꣄,आहत्भ्यार,ஆஹத்ப்4யார்,aahatbhyaar,AhatbhyAr,āhatbhyār,ɑːɦət̪bʰjɑːɾ,wholesale,மொத்த வியாபாரம்,,,,Trade,words
ꢦ꣄ꢬꢵꢦ꣄ꢡꢶꢦꢡ꣄ꢬꢸ,प्राप्तिपत्रु,ப்ராப்திபத்ரு,praaptipatru,prAptipatru,prāptipatru,pɾɑːpt̪ɪpət̪ɾu,receipt,ரசீது,,,,Trade,words
ꢦꢵꢮꢡꢶ,पावति,பாவதி,paavati,pAvati,pāvati,pɑːʋət̪ɪ,receipt,ரசீது,,,,Trade,words
ꢬꢸꢦꢵꢫ꣄,रुपाय्,ருபாய்,rupaay,rupAy,rupāy,ɾupɑːj,rupee,ரூபாய்,,,,Trade,words
ꢬꣁꢒ꣄ꢒꢪ꣄,रा॑क्कम्,ரொக்கம்,ro'kkam,rOkkam,rŏkkam,ɾokkəm,in cash,ரொக்கம்,,,,Trade,words
ꢪꢸꢭ꣄ꢧꢭꢵꢨ꣄,मुल्फलाब्,முல்ப2லாப்3,mulphalaab,mulphalAb,mulphalāb,mulpʰəlɑːb,interest,வட்டி,,,,Trade,words
