sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,மலொ,malo,,,,Toilet,கக்கூஸ்,மலொ வாயு மூலாம் ப4ந்து3னொ,The toilet should be built in the northwest corner,கழிப்பறையை வடமேற்கு மூலையில் கட்ட வேண்டும்,house,corpus_sourashtradictionary
,,தூம்பொ3,toombo,,,,"Gutter, Drainage",கழிவு நீரோடை,தூம்பா3ம் பு3த்3து3ரா பனி ஜாரஸ்,Sewage goes into the sewer,கழிவு நீரோடையில் கழிவுநீர் செல்கிறது,house,corpus_sourashtradictionary
,,ரேணிஸ்,rENis,,,,"Gutter, Drainage",கழிவு நீரோடை,ஸ்னானுகொ2ட்டொம் ர்ஹீ முறி பனி ரேணிஸும் ஜாரஸ்,Dirty water from the bathroom goes into the sewer,குளியலறையில் இருந்து அழுக்கு நீர் கழிவு நீரோடையில் செல்கிறது,house,corpus_sourashtradictionary
,,ஜெள்ஜார்,jeLjaar,,,,"Gutter, Drainage",கழிவு நீரோடை,பு3த்3து3ரா பனி ஜெள்ஜாரும் ர்ஹீ கவ்லாம் ஜாரஸ்,Sewage goes to canal through drainage,கழிவுநீர் வடிகால் வழியாக கால்வாயில் செல்கிறது,house,corpus_sourashtradictionary
,,கவ்லொ,kavlo,,,,"Sewage, Drainage, Canal","சாக்கடை, கால்வாய்",பொவ்ஸு கலமு கவ்லொ பொ4ரி த4மஸு,"During the rainy season, the water in the canal overflows",மழைக் காலங்களில் கால்வாயில் தண்ணீர் பெருக்கெடுத்து ஓடுகிறது,house,corpus_sourashtradictionary
,,பீ4த்,bheet,,,,Wall,சுவர்,பீ4த் உன்னொ பொட3யொ 9 போ3ட் தெ3ள்கொ ர்ஹனொ,The wall should be at least 9 inches thick,சுவர் குறைந்தது 9 அங்குல தடிமனாக இருக்க வேண்டும்,house,corpus_sourashtradictionary
,,பி4த்தி,bhitti,,,,Foundation of wall,சுவரின் அடித்தளம்,பி4த்தி பொ3லோம்கன் ர்ஹனொ,The foundation of the wall should be strong,சுவரின் அடித்தளம் வலுவாக இருக்க வேண்டும்,house,corpus_sourashtradictionary
,,கவாட்3,kavaaD,,,,Door,கதவு,கவாட்3 ஹூட். தூ4ம் ப4ராட் ஜாந்தொ,Open the door. Let the smoke out,கதவை திற. புகை வெளியேறட்டும்,house,corpus_sourashtradictionary
,,கவாடு3கீ2லு,kavaaDukheelu,,,,Door latch,கதவு தாழ்ப்பாள்,கவாடு3கீ2ல் கெ4ட்டி சௌல்ரஸ்,The door latch is holding very tight,கதவு தாழ்ப்பாள் மிகவும் இறுக்கமாகப் பிடித்திருக்கிறது,house,corpus_sourashtradictionary
,,கவாடு3 கி4ணிங்கா3ட்,kavaaDu ghiNinggaaT,,,,"Doorbell, Calling bell","கதவு மணி, அழைப்பு மணி",கொன்கீ கவாடு3 கி4ணிங்கா3ட் ஹனராஸ்,Someone rings the doorbell,யாரோ கதவு மணியை அடிக்கிறார்கள்,house,corpus_sourashtradictionary
,,கீ2ள்,kheeL,,,,"Door Lock, Latch",தாழ்ப்பாள்,கொ2ப்3பி3ம் கீ2ள் தகி3 ர்ஹாத்தெ ப3ரொ,It is always good to put the latch on,எப்போதும் தாழ்ப்பாள் போடுவது நல்லது,house,corpus_sourashtradictionary
,,பீ3க்,beek,,,,Lock,பூட்டு,தி3ண்டு3க்கல் பீ3க் வேன் ப்ரஸித்3தி4 ஹொயெயொ,Dindigul lock is very popular,திண்டுக்கல் பூட்டு மிகவும் பிரபலமானது,house,corpus_sourashtradictionary
,,பூட்,pooT,,,,Lock,பூட்டு,பூட் தயெ ப2ராது பீ3க் பொ4த்3ரம் தொ2வ்லெ,Secure the key after locking the door,பூட்டிய பிறகு சாவியைப் பாதுகாப்பாக வைத்திரு,house,corpus_sourashtradictionary
,,பி3காத்,bikaat,,,,Key,சாவி,நெட்ஷத்ரு வஸனுஶாலாம் விஜிலியணு பி3காத் வவ்ரஸுன்,Electronic keys are used in star hotels,நட்சத்திர ஓட்டல்களில் மின்னணு சாவி பயன்படுத்துகிறார்கள்,house,corpus_sourashtradictionary
,,பி3யாத்,biyaat,,,,Key,சாவி,பொ3ண்டி3 பி3யாத் கோட் ஸே?,Where is the car key?,கார் சாவி எங்கே இருக்கிறது?,house,corpus_sourashtradictionary
,,பீ3,bee,,,,Key,சாவி,பீ3 தி3யெ பிள்டி ஸொகன் வத்தொ கெரராஸ்,He speaks like a toy driven by a key,சாவி கொடு பொம்மை போல் பேசுகிறார்,house,corpus_sourashtradictionary
,,கில்னாஶேர்பணி,kilnaassErpaNi,,,,Key bunch,சாவிக்கொத்து,அவ்ரெ ஐங்கே4ரம்பொ3 ஸவ்லாம் கில்னாஶேர்பணி குஸ்கில்ர்ஹான்,My grandmother use to have key-bunch inserted in her sari,என் பாட்டி புடவையில் சாவி கொத்து செருகியிருப்பார்,house,corpus_sourashtradictionary
,,கே4ருபொட்ளொ,ghErupoTLo,,,,House Roof,வீட்டுக்கூரை,குடொ3 கே4ருபொட்ளொ ஹொல்லொ ஹிப்3பி3 ஸே,The rooster stands on the roof of the house,சேவல் வீட்டின் கூரையில் நிற்கிறது,house,corpus_sourashtradictionary
,,கொ4வ்லொ,ghovlo,,,,"Dovecote, A Gable in the wall",மாடம்,அம்பொ3 கொ4வ்லாம் தி3வொ பொ4வ்ரிஸ்,Mom lit the lamp in the wall gable,அம்மா சுவர் மாடத்தில் விளக்கு ஏற்றினாள்,house,corpus_sourashtradictionary
,,க2பி3ரி,khabiri,,,,Roof Tiles,வீட்டு ஓடு,சிட3மத்திம் ர்ஹீ க2பி3ரி கெரராஸ்,They make tiles from clay,களிமண்ணிலிருந்து ஓடுகள் செய்கிறார்கள்,house,corpus_sourashtradictionary
,,க2புரொ,khapuro,,,,"Roof Tile, Shell",வீட்டு ஓடு,படன் பொகட் க2புரா கே4ர் து3ஸ்தலு,Tile houses are rare in urban areas,நகர்ப்புறங்களில் ஓடு வீடுகள் அரிது,house,corpus_sourashtradictionary
,,உம்ப்3ரொ,umbro,,,,Corner,மூலை,ஜ2ன்னிக் ஸாமான்யொகன் உம்ப்3ராம் தொ2வன்,The broom is usually placed in the corner,விளக்குமாறு பொதுவாக மூலையில் வைப்பார்கள்,house,corpus_sourashtradictionary
,,உம்ப்3ராக2புரொ,umbraakhapuro,,,,Corner Tiles,மூலை ஓடு,பொள்டான் செரரியொ தேட் உம்ப்3ராக2புரொ தக3ஸுன்,Corner tiles are laid at the junction of the roof,கூரைகள் இணையும் இடத்தில் மூலை ஓடுகள் போடப்படுகிறது,house,corpus_sourashtradictionary
,,ஹீபு,heepu,,,,Floor,தரை,ப3ளிங்கு3 ஹீபு மொஞ்சு கலமு ஸில்லொ ர்ஹாயி,Marble floors are cool in winter,பளிங்கு தரைகள் குளிர்காலத்தில் குளிர்ச்சியாக இருக்கும்,house,corpus_sourashtradictionary
,,ஸௌரத்தெ,sauratte,,,,"To spread, To coat","மொழுகுதல், பூசுதல்","தெல்லெ கலமு, ஸெனி ஹால் பூ4ய்ஞ் ஸௌரன்","In those days, the floor was coated with wet dung",அந்தக் காலத்தில் ஈரச் சாணத்தைக் கொண்டு தரையைப் பூசுவார்கள்,house,corpus_sourashtradictionary
,,பொள்டொ,poLTo,,,,Roof,கூரை,லைடா3 பொள்டாம் ர்ஹீ விஞ்சு லலரஸ்,The scorpion falls from the wooden roof,மரக் கூரையிலிருந்து தேள் விழுகிறது,house,corpus_sourashtradictionary
,,புள்டொ,puLTo,,,,Roof,கூரை,வரொ பொ3லோம்கன் ஹனத்தெமாம் லோவு புள்டொ ஹுடி3 ஜேடி3யொ,The metal roof was blown away by the strong wind,காற்று பலமாக வீசியதில் உலோக கூரை பறந்து சென்றது,house,corpus_sourashtradictionary
,,ஸிகொ,siko,,,,Hanging butter pot,உறி,லொனிக் ஸிகாம் லொம்பொ3 ஸொட்3ராஸ்,The butter is hung in the hanging pot,வெண்ணெயை உறியில் தொங்கவிட்டுள்ளார்கள்,house,corpus_sourashtradictionary
,,உன்சொபீ4து,uncobheetu,,,,Ceiling,உட்கூரை,தொரணு தி3வொ உன்சொபீ4தும் ர்ஹீ லொம்ப3ரஸ்,The chandeliers hang from the ceiling,சரவிளக்குகள் கூரையிலிருந்து தொங்குகின்றன,house,corpus_sourashtradictionary
,,அக3ஸுடி,agasuTi,,,,Roof glass,கூரை கண்ணாடி சாளரம்,அக3ஸுடி வாட் அவரியொ ஸுரிது கிரணு ஹுஜால் தே3ஸு,Sunlight coming through the roof glass illuminates,கூரை கண்ணாடி வழியாக வரும் சூரிய ஒளி வெளிச்சம் தருகிறது,house,corpus_sourashtradictionary
,,அகாஸ்விடி3,akaasviDi,,,,Roof glass,கூரை கண்ணாட,அகாஸ்விடி3ம் பொவ்ஸ் பொட3ரியொ ஸாத்தக் சொக்கட் ஸே,It's nice to see rain falling on the roof glass,கூரை கண்ணாடியில் மழை பொழிவதைப் பார்க்க நன்றாக இருக்கிறது,house,corpus_sourashtradictionary
,,நித்தொகா2ம்பு3,nittokhaambu,,,,Vertical Pillar,செங்குத்து தூண்,கே4ரு நித்தொகா2ம்பு3ன் தேகு ஜா2டு3ம் கெரயொ,The pillars of the house are made of teak wood,வீட்டின் தூண்கள் தேக்கு மரத்தால் செய்யப்பட்டது,house,corpus_sourashtradictionary
,,முகுட்,mukuT,,,,"Ridge, Roof ridge, Crest","மோட்டுவளை, உத்தரம்",சிடி3ன் முகுடும் நீடொ3 ப4ந்த3ய்,Sparrows build nests on roof ridges,சிட்டுக்குருவிகள் உத்தரத்தில் கூடு கட்டும்,house,corpus_sourashtradictionary
,,ஸவ்னொ,savno,,,,"Stairs, Staircase","படிக்கட்டு, மாடிப்படி",ஸவ்னான் வேன் உன்சொ ர்ஹா ஹோனா,Stairs should not be too high,படிக்கட்டுகள் மிக உயரமாக இருக்கக்கூடாது,house,corpus_sourashtradictionary
,,மெர்க்கணி,merkkaNi,,,,"Stairs, Staircase","படிக்கட்டு, மாடிப்படி",மெர்க்கணினு ஸங்க்யொ ஒண்டெபளொகன் ர்ஹாத்தெ சொக்கடு3,It is good that the number of stairs is odd,படிக்கட்டுகளின் எண்ணிக்கை ஒற்றைப்படையாக இருப்பது நல்லது,house,corpus_sourashtradictionary
,,வித்3தெ3,vidde,,,,Storey,மாடி,மொரெ கே4ர் தீ3 வித்3தெ3 கே4ர்,My house is a two storey house,என் வீடு இரண்டு மாடி வீடு,house,corpus_sourashtradictionary
,,ஹுடொ3 வித்3தெ3,huDo vidde,,,,Terrace,மொட்டை மாடி,ஹுனளாம் அமி ஹுடொ3 வித்3தெ3ம் நிஞ்ஜுவெ,In summer we sleep on the terrace,கோடையில் நாங்கள் மொட்டை மாடியில் தூங்குவோம்,house,corpus_sourashtradictionary
,,வித்3தெ3 நெவ்டொ3,vidde nevDo,,,,Balcony,மாடி முகப்பு,ஸுனொ வித்3தெ3 நெவ்டா3ம் ர்ஹீ தொங்கி3 ஸாரஸ்,The dog peeks out from the balcony,நாய் மாடி முகப்பிலிருந்து எட்டி பார்க்கிறது,house,corpus_sourashtradictionary
,,ஹாதுபீ4து,haatubheetu,,,,Parapet,கைப்பிடிச் சுவர்,ஹாதுபீ4தும் ஒர்கு3னாங்கொ3,Do not lean against the parapet wall,கைப்பிடிச் சுவரில் சாயாதீர்கள்,house,corpus_sourashtradictionary
