sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢡꢫꢵꢬ꣄ꢒꢾꢬ꣄ꢥꢶ,तयार्क॑र्नि,தயார்கெர்னி,tayaarke'rni,tayArkErni,tayārkĕrni,t̪əjɑːɾkeɾn̪ɪ,production,தயாரிப்பு,,,,Music,words
ꢱ꣄ꢮꢩꢵꢰꢥ꣄ ꢍꢒꢵꢥ꣄ꢡꢸ ꢮꢗꢸ,स्वभाषण्,ஸ்வபா4ஷண்,svabhaashan ekaantu vachu,svabhASan ekAntu vacu,svabhāṣan ekāntu vacu,s̪ʋəbʰɑːʂən̪ eːkɑːn̪t̪u ʋət͡ʃu,"monologue, soliloquy",தனிமொழி,,,,Music,words
ꢦꢞꢸꢣꣁ,पडुदा॑,படு3தொ3,pad'udo',paDudO,paḍudŏ,pəɖud̪o,screen,திரை,,,,Music,words
ꢡꢶꢬꢱ꣄ꢒꢾꢬ꣄ꢥꢵꢮ꣄,तिरस्क॑र्नाव,திரஸ்கெர்னாவ்,tiraske'rnaav,tiraskErnAv,tiraskĕrnāv,t̪ɪɾəs̪keɾn̪ɑːʋ,screen,திரை,,,,Music,words
ꢡꢾꢬꢵ ꢭꣁꢱ꣄,त॑रा लोस,தெரா லோஸ்,te'raa lo's,tErA lOs,tĕrā lŏs,t̪eɾɑː los̪,cinema,திரைப்படம்,,,,Music,words
ꢥꢵꢗꢸ ꢓꣁꢜ꣄ꢜꣁ,नाचु खा॑ट्टा॑,நாசு கொ2ட்டொ,naachu kho't't'o',nAcu khOTTO,nācu khŏṭṭŏ,n̪ɑːt͡ʃu kʰoʈʈo,cinema theatre,திரையரங்கம்/ திரையரங்கு,,,,Music,words
ꢲꢵꢱ꣄ꢫꢪ꣄,हास्यम,ஹாஸ்யம்,haasyam,hAsyam,hāsyam,ɦɑːs̪jəm,humour,நகைச்சுவை,,,,Music,words
ꢥꢜ꣄ꢭꣁ,नाचु,நாசு,nat'lo',naTlO,naṭlŏ,n̪əʈlo,dance,நடனம்,,,,Music,words
ꢥꢜ꣄ꢮꣁ,नट्वा॑,நட்வொ,nat'vo',naTvO,naṭvŏ,n̪əʈʋo,actor,நடிகன்,,,,Music,words
ꢥꢜꣁ,नटा॑,நடொ,nat'o',naTO,naṭŏ,n̪əʈo,actor,நடிகன்,,,,Music,words
ꢥꢜ꣄ꢮꢶ,नट्वि,நட்வி,nat'vi,naTvi,naṭvi,n̪əʈʋɪ,actress,நடிகை,,,,Music,words
ꢥꢜꢶ,नटि,நடி,nat'i,naTi,naṭi,n̪əʈɪ,actress,நடிகை,,,,Music,words
ꢥꢗꢶꢥꢶ,नचिनि,நசினி,nachini,nacini,nacini,n̪ət͡ʃɪn̪ɪ,acting,நடிப்பு,,,,Music,words
ꢓꢳ꣄꣄ꢥꢶ ꢥꢵꢗꢸ,खळ्नि नाचु,க2ள்னி நாசு,khal'ni naachu,khaLni nAcu,khal̤ni nācu,kʰəɭn̪ɪ n̪ɑːt͡ʃu,dance drama,நாட்டியநாடகம்,,,,Music,words
ꢥꢗꢥ ꣄ꢥꢵꢗꢸ,नचन्नाचु,நசன்நாசு,nachana naachu,nacana nAcu,nacana nācu,n̪ət͡ʃən̪ə n̪ɑːt͡ʃu,dance,நாட்டியம்,,,,Music,words
ꢥꢜꢥ ꢥꢵꢗꢸ,नटन नाचु,நடன நாசு,nat'ana naachu,naTana nAcu,naṭana nācu,n̪əʈən̪ə n̪ɑːt͡ʃu,dance,நாட்டியம்,,,,Music,words
ꢥꢵꢣꢸ,नादु,நாது3,naadu,nAdu,nādu,n̪ɑːd̪u,harmony,நாதம்,,,,Music,words
ꢥꢱꢸꢬꢵꢭ꣄,नसुराल्,நஸுரால்,nasuraal,nasurAl,nasurāl,n̪əs̪uɾɑːl,a pipe musical instrument,நாதஸ்வரம் / நாயனம்,,,,Music,words
ꢥꢷꢞꢵ ꢭꣂꢱ꣄,नीडा लोस,நீடா3லோஸ்,need'aa los,nIDA los,nīḍā los,n̪iːɖɑː loːs̪,photograph,நிழற்படம்,,,,Music,words
ꢭꢭꢶꢡ ꢒꢭꣁ,ललित कला॑,லலிதகலொ,lalita kalo',lalita kalO,lalita kalŏ,ləlɪt̪ə kəlo,fine arts,நுண்கலை,,,,Music,words
ꢮꢶꢮꢵꢣꢸ ꢱꢣꢱ꣄,विवादु सदस्,விவாது3ஸத3ஸ்,vivaadu sadas,vivAdu sadas,vivādu sadas,ʋɪʋɑːd̪u s̪əd̪əs̪,debate,பட்டிமன்றம்,,,,Music,words
ꢩꢬꢡ ꢥꢵꢜ꣄ꢫꣁ,भरत नाट्या॑,ப4ரதநாட்யொ,bharata naat'yo',bharata nATyO,bharata nāṭyŏ,bʰəɾət̪ə n̪ɑːʈjo,bharatnatyam,பரத நாட்டியம்,,,,Music,words
ꢪꢸꢭ꣄ꢭꢮꢶ,मुल्लवि,முல்லவி,mullavi,mullavi,mullavi,mulləʋɪ,the first stanza of a musical composition,பல்லவி,,,,Music,words
ꢩꢮ꣄ꢣꢸꢭ꣄,भव्दुल्,ப4வ்து3ல்,bhavdul,bhavdul,bhavdul,bʰəʋd̪ul,musician,பாகவதர்,,,,Music,words
ꢔꢷꢜ꣄,गीत्,கீ3த்,geet',gIT,gīṭ,giːʈ,song,பாட்டு,,,,Music,words
ꢔꢮ꣄ꢥ ꢶꢮꣀꢩꢮ꣄,गव्नि वैभव,க3வ்னி வைப4வ்,gavna ivaibhav,gavna ivaibhav,gavna ivaibhav,gəʋn̪ə ɪʋəɪbʰəʋ,vocal concert,பாட்டுக் கச்சேரி,,,,Music,words
ꢔꢷꢡꢸ ꢮꣀꢩꢮ꣄,गीतु वैफैव्,கீ3து வைப4வ்,geetu vaibhav,gItu vaibhav,gītu vaibhav,giːt̪u ʋəɪbʰəʋ,vocal concert,பாட்டுக் கச்சேரி,,,,Music,words
ꢔꢮ꣄ꢥꢵꢬ꣄,गव्नार्,க3வ்னார்,gavnaar,gavnAr,gavnār,gəʋn̪ɑːɾ,singer,பாடகன்,,,,Music,words
ꢔꢷꢡꢶ,गीति,கீ3த்,geeti,gIti,gīti,giːt̪ɪ,song,பாடல்,,,,Music,words
ꢱꢥꢵꢬ꣄,सनार्,ஸனார்,sanaar,sanAr,sanār,s̪ən̪ɑːɾ,spectator,பார்வையாளர்,,,,Music,words
ꢮꢫꢭꢶꢥ꣄,वयलिन्,வயலின்,vayalin,vayalin,vayalin,ʋəjəlɪn̪,fiddle,பிடில்,,,,Music,words
ꢥꢷꢞꢵ ꢭꣂꢱ,नीडा लोस,நீடா3லோஸ்,need'aa losa,nIDA losa,nīḍā losa,n̪iːɖɑː loːs̪ə,photograph,புகைப்படம்,,,,Music,words
ꢮꢿꢠꢸ,वेणु,வேணு,venu,veNu,veṇu,ʋeːɳu,flute,புல்லாங்குழல்,,,,Music,words
ꢮꢱ꣄ꢡꢸ ꢦ꣄ꢬꢡꢬ꣄ꢰꢶꢠꢷ,वस्तु प्रतर्षिणि,வஸ்துப்ரதர்ஷிணி,vastu pratarshinee,vastu pratarSiNI,vastu pratarṣiṇī,ʋəs̪t̪u pɾət̪əɾʂɪɳiː,exhibition,பொருட்காட்சி,,,,Music,words
ꢒꢵꢭꢒ꣄ꢰꢿꢦꢸ,कालक्षेपु,காலக்ஷேபு,kaalakshepu,kAlakSepu,kālakṣepu,kɑːləkʂeːpu,pastime,பொழுதுபோக்கு,,,,Music,words
ꢣꢶꢥ꣄ꢥꢸ ꢔꢪ꣄ꢞꢶꢥꢶ,दिन्नु गम्डिनि,தி3ன்னு க3ம்டி3னி,dinnu gamd'ini,dinnu gamDini,dinnu gamḍini,d̪ɪn̪n̪u gəmɖɪn̪ɪ,pastime,பொழுதுபோக்கு,,,,Music,words
ꢣꣂꢠ꣄ꢞꣁ,धोण्डा॑,தொ4ண்டொ3,dond'o',doNDO,doṇḍŏ,d̪oːɳɖo,a musical-rhythm instrument,மத்தளம்,,,,Music,words
ꢪꢾꢣ꣄ꢣꢳ꣄,मेद्दळ,மெத்3த3ள்,me'ddal',mEddaL,mĕddal̤,med̪d̪əɭ,a musical instrument,மிருதங்கம்,,,,Music,words
ꢥꢔꢬꣁ,नगरा॑,நக3ரொ,nagaro',nagarO,nagarŏ,n̪əgəɾo,drum,முரசு,,,,Music,words
ꢭꢕꢸ ꢱꢖ꣄ꢔꢷꢡ꣄,लघु सङ्गीत,லகு4ஸங்கீ3த்,laghu sangeet,laghu saGgIt,laghu saṅgīt,ləgʰu s̪əŋgiːt̪,light music,மெல்லிசை,,,,Music,words
ꢪꢛ꣄ꢗ꣄,मञ्च्,மஞ்சு,manch,maJc,mañc,məɲt͡ʃ,stage,மேடை,,,,Music,words
ꢗꢾꢥ꣄ꢣꢸꢬ꣄ ꢬꢴꢾꢜꣁ,चेन्दुर् र्ह॑टा॑,செந்து3ர் ரெ:டொ3,che'ndur rhe't'o',cEndur rhETO,cĕndur rhĕṭŏ,t͡ʃen̪d̪uɾ ɾɦeʈo,giant wheel,ரங்கராட்டினம்,,,,Music,words
ꢬꢱꢶꢒꣁ,रसिका॑,ரஸிகொ,rasiko',rasikO,rasikŏ,ɾəs̪ɪko,fan,ரசிகன்,,,,Music,words
ꢬꢵꢔ꣄,राग,ராக்3,raag,rAg,rāg,ɾɑːg,tune,ராகம்,,,,Music,words
ꢮꢗꢥ꣄,वचन्,வசன்,vachan,vacan,vacan,ʋət͡ʃən̪,dialogue,வசனம்,,,,Music,words
ꢨꢠꢵꢭꢸ ꢮꢾꢞꢶꢒ꣄,बणालु व॑डिक,ப3ணாலு வெடி3க்,banaalu ve'd'ik,baNAlu vEDik,baṇālu vĕḍik,bəɳɑːlu ʋeɖɪk,pyrotechnics/fire display,வாணவேடிக்கை,,,,Music,words
ꢮꢮ꣄ꢙꢶꢥꢶ ꢮꢵꢣ꣄ꢫꣁ,वव्जिनि वाद्या॑,வவ்ஜினி வாத்3யொ,vavjini vaadyo',vavjini vAdyO,vavjini vādyŏ,ʋəʋd͡ʒɪn̪ɪ ʋɑːd̪jo,instrumental music,வாத்திய இசை,,,,Music,words
ꢂꢒꢵꢱꢸ ꢤ꣄꣄ꢮꢥꢶ,अकासु ध्वनि,அகாஸு த்4வநி,akaasu dhvani,akAsu dhvani,akāsu dhvani,əkɑːs̪u d̪ʰʋən̪ɪ,radio,வானொலிப்பெட்டி,,,,Music,words
ꢮꢶꢡ꣄ꢡꢾ,वित्त॑,வித்தெ,vitte',vittE,vittĕ,ʋɪt̪t̪e,magic,வித்தை,,,,Music,words
ꢮꢷꢠꢾ,वीणा॑,வீணொ,veene',vINE,vīṇĕ,ʋiːɳe,veena,வீணை,,,,Music,words
ꢮꢾꢞꢶꢒ꣄,व॑डिक्,வெடி3க்,ve'd'ik,vEDik,vĕḍik,ʋeɖɪk,entertainment,வேடிக்கை,,,,Music,words
ꢓꢿꢳ꣄꣄,खेळ,கே2ள்,khel',kheL,khel̤,kʰeːɭ,entertainment,வேடிக்கை,,,,Music,words
ꢓꢾꢭ꣄ꢭꢭ꣄,खेल्लल,கெ2ல்லல்,khe'llal,khEllal,khĕllal,kʰelləl,entertainment,வேடிக்கை,,,,Music,words
ꢱ꣄ꢮꢬꣁ,स्वरा॑,ஸ்வரொ,svaro',svarO,svarŏ,s̪ʋəɾo,voice,ஸ்வரம்,,,,Music,words
