sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢔꢵꢪ꣄ ꢥꢶꢱꢨ꣄ꢣꢸ ꢱꢵꢱꢥꣁ,गाम् निसब्दु सासना॑,கா3ம்நிஸப்3து3ஸாஸனொ,gaam nisabdu saasano',gAm nisabdu sAsanO,gām nisabdu sāsanŏ,gɑːm n̪ɪs̪əbd̪u s̪ɑːs̪ən̪o,curfew,ஊரடங்குச் சட்டம்,,,,Law-and-Order,words
ꢪꣁꢱꢒꢵꢬ꣄,मोसकार,மோஸகார்,mo'sakaar,mOsakAr,mŏsakār,mos̪əkɑːɾ,cheater,எத்தன்,,,,Law-and-Order,words
ꢲꣁꢖ꣄ꢔꢞ꣄ꢠꢵꢬ꣄,हा॑ङ्गडणार,ஹொங்க3ட்3ணார்,ho'ngad'naar,hOGgaDNAr,hŏṅgaḍṇār,ɦoŋgəɖɳɑːɾ,cheater,எத்தன்,,,,Law-and-Order,words
ꢮꢶꢦꢒ꣄ꢰꢸꢮꢵꢥ꣄,विपक्षुवान,விபக்ஷுவான்,vipakshuvaan,vipakSuvAn,vipakṣuvān,ʋɪpəkʂuʋɑːn̪,opposition cadre,எதிர்க்கட்சிக்காரன்,,,,Law-and-Order,words
ꢡꣂꢒꢸꢦꢒ꣄ꢰꢸꢮꢵꢥ꣄,तोकुपक्षुवान,தோகு பக்ஷுவான்,tokupakshuvaan,tokupakSuvAn,tokupakṣuvān,t̪oːkupəkʂuʋɑːn̪,opposition cadre,எதிர்க்கட்சிக்காரன்,,,,Law-and-Order,words
ꢭꢸꢒ꣄ꢙꢵꢥꢶ,लुक्जानि,லுக்ஜானி,lukjaani,lukjAni,lukjāni,lukd͡ʒɑːn̪ɪ,spy,ஒற்றன்,,,,Law-and-Order,words
ꢗꢵꢬ꣄,चार्,சார்,chaar,cAr,cār,t͡ʃɑːɾ,spy,ஒற்றன்,,,,Law-and-Order,words
ꢒꢜ꣄ꢗꢶꢒꢾꢬꣁ,कट्चिक॑रा॑,கட்சிகெரொ,kat'chike'ro',kaTcikErO,kaṭcikĕrŏ,kəʈt͡ʃɪkeɾo,client,கட்சிக்காரன்,,,,Law-and-Order,words
ꢦꢒ꣄ꢯꢸꢮꢵꢥ꣄,पक्षुवान,பக்ஷுவான்,pakshuvaan,pakzuvAn,pakśuvān,pəkʃuʋɑːn̪,client,கட்சிக்காரன்,,,,Law-and-Order,words
ꢗꢾꢡ꣄ꢡꢬ꣄,च॑त्तर्,செத்தர்,che'ttar,cEttar,cĕttar,t͡ʃet̪t̪əɾ,order,கட்டளை,,,,Law-and-Order,words
ꢥꢿꢪꣁ,नेमा॑,நேமொ,nemo',nemO,nemŏ,n̪eːmo,discipline,கட்டுப்பாடு,,,,Law-and-Order,words
ꢱ꣄ꣁꢞ꣄ꢞꢶ,चा॑ड्डि,சொட்3டி3,s_o'd'd'i,s_ODDi,s_ŏḍḍi,s̪_oɖɖɪ,thief,கள்ளி,,,,Law-and-Order,words
ꢢꢠꢵ ꢱ꣄ꢢꢭ ꢬꢒ꣄ꢰꢶꢥꢶ,थणा स्थल रक्षिनि,த2ணா ஸ்த2ல ரக்ஷினி,thanaa sthala rakshini,thaNA sthala rakSini,thaṇā sthala rakṣini,t̪ʰəɳɑː s̪t̪ʰələ ɾəkʂɪn̪ɪ,police custody,காவல் நிலைய கண்காணிப்பு,,,,Law-and-Order,words
ꢢꢠꢵ ꢬꢒ꣄ꢰꢶꢥꢶ,थणारक्षिनि,த2ணா ரக்ஷினி,thanaa rakshini,thaNA rakSini,thaṇā rakṣini,t̪ʰəɳɑː ɾəkʂɪn̪ɪ,police custody,காவல் நிலைய கண்காணிப்பு,,,,Law-and-Order,words
ꢢꢠꢵ ꢮꢶꢩꢵꢔ꣄,थणा विभाग,த2ணா விபா4க்3,thanaa vibhaag,thaNA vibhAg,thaṇā vibhāg,t̪ʰəɳɑː ʋɪbʰɑːg,police department,காவல் துறை,,,,Law-and-Order,words
ꢢꢠꢵ ꢱ꣄ꢢꢭ꣄,थणा स्थल्,த2ணா ஸ்த2ல்,thanaa sthal,thaNA sthal,thaṇā sthal,t̪ʰəɳɑː s̪t̪ʰəl,police station,காவல் நிலையம்,,,,Law-and-Order,words
ꢒꢾꢭ꣄ꢭꢭ꣄,ख॑ल्लल्,கெ2ல்லல்,ke'llal,kEllal,kĕllal,kelləl,"mocking, teasing",கிண்டல்,,,,Law-and-Order,words
ꢬꣃꢞꢶ,रौडि,ரௌடி3,raud'i,rauDi,rauḍi,ɾəuɖɪ,goonda,குண்டன்,,,,Law-and-Order,words
ꢒꢸꢠ꣄ꢞꢸ,कुण्डु,கு3ண்டு3,kund'u,kuNDu,kuṇḍu,kuɳɖu,bomb,குண்டு,,,,Law-and-Order,words
ꢕꣁꢞꢵ ꢱꣀꢥ꣄ꢫꢸ,घा॑डा सैन्यु,கொ4டா3ஸைன்யு,gho'd'aa sainyu,ghODA sainyu,ghŏḍā sainyu,gʰoɖɑː s̪əɪn̪ju,mounted police,குதிரைப்படை,,,,Law-and-Order,words
ꢒꢸꢪ꣄ꢦꢸ,कुम्पु,கு3ம்பு,kumpu,kumpu,kumpu,kumpu,crowd,கும்பல்,,,,Law-and-Order,words
ꢭꢸꢪ꣄ꢦ꣄ꢳꣁ,लुम्प्ळा॑,லும்ப்ளொ,lumpl'o',lumpLO,lumpl̤ŏ,lumpɭo,confusion,குழப்பம்,,,,Law-and-Order,words
ꢂꢦꢬꢵꢤ꣄,अपराध,அபராத்4,aparaadh,aparAdh,aparādh,əpəɾɑːd̪ʰ,crime,குற்றம்,,,,Law-and-Order,words
ꢂꢦꢬꢵꢕꢶ,अपराधि,அபராதி4,aparaaghi,aparAghi,aparāghi,əpəɾɑːgʰɪ,"culprit, the accused",குற்றவாளி,,,,Law-and-Order,words
ꢂꢮ꣄ꢞꢵ ꢮꢶꢗꢵꢬꢠꣁ,अव्डा विचारणा॑,அவ்டா3 விசாரணொ,avd'aa vichaarano',avDA vicAraNO,avḍā vicāraṇŏ,əʋɖɑː ʋɪt͡ʃɑːɾəɳo,cross question,குறுக்கு விசாரணை,,,,Law-and-Order,words
ꢒꣀꢣꢶ,कैदि,கைதி3,kaidi,kaidi,kaidi,kəɪd̪ɪ,prisoner,கைதி,,,,Law-and-Order,words
ꢨꢥ꣄ꢣꢶ,बन्दि,ப3ந்தி3,bandi,bandi,bandi,bən̪d̪ɪ,prisoner,கைதி,,,,Law-and-Order,words
ꢒꢵꢬꢵ ꢔꢸꢦ꣄ꢡꣁ,कारा गुप्ता॑,காராகு3ப்தொ,kaaraa gupto',kArA guptO,kārā guptŏ,kɑːɾɑː gupt̪o,prisoner,கைதி,,,,Law-and-Order,words
ꢒꣀꢣꢸ,कैदु,கைது3,kaidu,kaidu,kaidu,kəɪd̪u,arrest,கைது,,,,Law-and-Order,words
ꢨꢥ꣄ꢣꢶꢒꢾꢬ꣄ꢥꢶ,बन्दिक॑र्नि,ப3ந்தி3கெர்னி,bandike'rni,bandikErni,bandikĕrni,bən̪d̪ɪkeɾn̪ɪ,arrest,கைது,,,,Law-and-Order,words
ꢒꢾꢭ꣄ꢭꢭ꣄ꢒꣁ,केल्लल्का॑,கெல்லல்கொ,ke'llalko',kEllalkO,kĕllalkŏ,kelləlko,"Mocking,trasing",கேலி,,,,Law-and-Order,words
ꢪꣁꢬꢜꢱ꣄꣄ꢡꢾ,मा॑रटस्ते,மொரட3ஸ்தே,mo'rat'aste',mOraTastE,mŏraṭastĕ,moɾəʈəs̪t̪e,murder,கொலை,,,,Law-and-Order,words
ꢪꣁꢬꢞ꣄ꢠꢵꢬ꣄,मा॑रड्णार,மொரட்3ணார்,mo'rad'naar,mOraDNAr,mŏraḍṇār,moɾəɖɳɑːɾ,murderer,கொலைகாரன்/ கொலையாளி,,,,Law-and-Order,words
ꢲꢥ꣄ꢡꣁ,हन्ता॑,ஹந்தொ,hanto',hantO,hantŏ,ɦən̪t̪o,murderer,கொலைகாரன்/ கொலையாளி,,,,Law-and-Order,words
ꢕꢵꢡꢶ,घाति,கா4தி,ghaati,ghAti,ghāti,gʰɑːt̪ɪ,murderer,கொலைகாரன்/ கொலையாளி,,,,Law-and-Order,words
ꢒꢦꢜꢸ ꢓꢶꢛ꣄ꢗꢶꢥꢶ,कपटु खिञ्चिनि,கபடு கி2ஞ்சினி,kapat'u khinchini,kapaTu khiJcini,kapaṭu khiñcini,kəpəʈu kʰɪɲt͡ʃɪn̪ɪ,decoity,கொள்ளை,,,,Law-and-Order,words
ꢒꢦꢜꢸ ꢓꢶꢛ꣄ꢗꢸꢥꢵꢬ꣄,कपटु खिञ्चुनार,கபடு கி2ஞ்சுனார்,kapat'u khinchunaar,kapaTu khiJcunAr,kapaṭu khiñcunār,kəpəʈu kʰɪɲt͡ʃun̪ɑːɾ,decoit,கொள்ளைக்காரன்,,,,Law-and-Order,words
ꢒꢸꢪ꣄ꢦꢸ,कुम्पु,கு3ம்பு,kumpu,kumpu,kumpu,kumpu,group,கோஷ்டி,,,,Law-and-Order,words
ꢱꢵꢱꢥ ꢱꢖ꣄ꢒꢳꢥꣁ,सासन सङ्कळ्ना॑,ஸாஸன ஸங்களனொ,saasana sankal'ano',sAsana saGkaLanO,sāsana saṅkal̤anŏ,s̪ɑːs̪ən̪ə s̪əŋkəɭən̪o,code,சட்டத்தொகுப்பு,,,,Law-and-Order,words
ꢱꢵꢱꢥ ꢱꢖ꣄ꢒꢭꢥꣁ,सासन सङ्कलना॑,ஸாஸன ஸங்கலனொ,saasana sankalano',sAsana saGkalanO,sāsana saṅkalanŏ,s̪ɑːs̪ən̪ə s̪əŋkələn̪o,code,சட்டத்தொகுப்பு,,,,Law-and-Order,words
ꢱꢵꢱꢥꣁ,सासना॑,ஸாஸனொ,saasano',sAsanO,sāsanŏ,s̪ɑːs̪ən̪o,law,சட்டம்,,,,Law-and-Order,words
ꢩꣁꢔꢸꢪꢵ,भा॑गुमान,பொ4கு3மான்,bho'gumaa,bhOgumA,bhŏgumā,bʰogumɑː,prize,சன்மானம்,,,,Law-and-Order,words
ꢱꢵꢒ꣄ꢰꢶ,साक्षि,ஸாக்ஷி,saakshi,sAkSi,sākṣi,s̪ɑːkʂɪ,witness,சாட்சி,,,,Law-and-Order,words
ꢦꢒ꣄ꢰꢸ,पक्षु,பக்ஷு,pakshu,pakSu,pakṣu,pəkʂu,favour,சாதகம்,,,,Law-and-Order,words
ꢱꢵꢣꢒꣁ,सादका॑,ஸாத3கொ,saadako',sAdakO,sādakŏ,s̪ɑːd̪əko,favour,சாதகம்,,,,Law-and-Order,words
ꢱꢵꢭꢵ ꢮꢶꢤꢶꢥ꣄,साला विधिन,ஸாலா விதி4ன்,saalaa vidhin,sAlA vidhin,sālā vidhin,s̪ɑːlɑː ʋɪd̪ʰɪn̪,traffic rules,சாலை விதிகள்,,,,Law-and-Order,words
ꢦꢶꢱ꣄ꢒꢭ꣄,पिस्कल,பிஸ்கல்,piskal,piskal,piskal,pɪs̪kəl,problem,சிக்கல்,,,,Law-and-Order,words
ꢦꢸꢱ꣄ꢒꣁ,बुस्का॑,பு3ஸ்கொ,pusko',puskO,puskŏ,pus̪ko,problem,சிக்கல்,,,,Law-and-Order,words
ꢗꢶꢡ꣄ꢬ ꢮꢤꣁ,चित्रवधो,சித்ரவதொ4,chitra vadho',citra vadhO,citra vadhŏ,t͡ʃɪt̪ɾə ʋəd̪ʰo,torture,சித்திரவதை,,,,Law-and-Order,words
ꢒꢵꢬꢵꢕꢾꢬ꣄,काराघेर,காரா கே4ர்,kaaraaghe'r,kArAghEr,kārāghĕr,kɑːɾɑːgʰeɾ,"jail, prison",சிறை,,,,Law-and-Order,words
ꢱꣂꢱꢥꣁ,सोसना॑,ஸோஸனொ,sosano',sosanO,sosanŏ,s̪oːs̪ən̪o,exploitation,சுரண்டல்,,,,Law-and-Order,words
ꢒꢸꢥꢸꢔꢶꢥꢶ,कुनुगिनि,குநுகி3னி,kunugini,kunugini,kunugini,kun̪ugɪn̪ɪ,exploitation,சுரண்டல்,,,,Law-and-Order,words
ꢮꢶꢭꢹꢝ꣄,विलूठ,விலூட்2,viloot'h,vilUTh,vilūṭh,ʋɪluːʈʰ,plunder,சூறையாடல்,,,,Law-and-Order,words
ꢲꢥꢶꢪꢵꢬ꣄,हनिमार,ஹனிமார்,hanimaar,hanimAr,hanimār,ɦən̪ɪmɑːɾ,plunder,சூறையாடல்,,,,Law-and-Order,words
ꢮꢶꢭꢸꢝꢥꣁ,विलुठना॑,விலுட2னொ,vilut'hano',viluThanO,viluṭhanŏ,ʋɪluʈʰən̪o,plunder,சூறையாடல்,,,,Law-and-Order,words
ꢃꢱ꣄ꢡꢶ,आस्ति,ஆஸ்தி,aasti,Asti,āsti,ɑːs̪t̪ɪ,property,சொத்து,,,,Law-and-Order,words
ꢱꣁꢡ꣄ꢡꢸ,सा॑त्तु,ஸொத்து,so'ttu,sOttu,sŏttu,s̪ot̪t̪u,property,சொத்து,,,,Law-and-Order,words
ꢡꢾꢒꢸꢬꢵꢭ꣄,त॑कुराल्,தெகு3ரால்,te'kuraal,tEkurAl,tĕkurāl,t̪ekuɾɑːl,dispute,தகராறு,,,,Law-and-Order,words
ꢢꢥꢵꢭ ꣄ꢭꣀꢞꢵ ꢲꢥ꣄ꢥꢶ,थणा ललैडा हन्नि,த2னால் லைடா3 ஹன்னி,thanaala laid'aa hanni,thanAla laiDA hanni,thanāla laiḍā hanni,t̪ʰən̪ɑːlə ləɪɖɑː ɦən̪n̪ɪ,lathi charge,தடியடி,,,,Law-and-Order,words
ꢲꢶꢨ꣄ꢨꢵꢞꢸ ꢃꢙꢛꣁ,हिब्बाडु आजञो,ஹிப்3பா3டு3 ஆஜ்ஞொ,hibbaad'u aajanyo',hibbADu AjaJO,hibbāḍu ājañŏ,ɦɪbbɑːɖu ɑːd͡ʒəɲo,"prevention order, stay order",தடையுத்தரவு,,,,Law-and-Order,words
ꢥꢶꢬꣂꢤ꣄ ꢃꢙ꣄ꢛꢸ,निरोध आजञो,நிரோத்4 ஆஜ்ஞொ,nirodh aajnyu,nirodh AjJu,nirodh ājñu,n̪ɪɾoːd̪ʰ ɑːd͡ʒɲu,"prevention order, stay order",தடையுத்தரவு,,,,Law-and-Order,words
ꢣꢾꢠ꣄ꢞꢥꣁ,द॑ण्डना॑,தெ3ண்ட3னொ,de'nd'ano',dENDanO,dĕṇḍanŏ,d̪eɳɖən̪o,punish-ment,தண்டனை,,,,Law-and-Order,words
ꢲꣂꢬ꣄,होर्,ஹோர்,hor,hor,hor,ɦoːɾ,side,தரப்பு,,,,Law-and-Order,words
ꢱ꣄ꢮꢫ ꢬꢒ꣄ꢰꢠꣁ,स्वय रक्षणा॑,ஸ்வய ரக்ஷணொ,svaya rakshano',svaya rakSaNO,svaya rakṣaṇŏ,s̪ʋəjə ɾəkʂəɳo,self-defence,தற்காப்பு,,,,Law-and-Order,words
ꢗꣁꢬ꣄,चो्र,சோர்,cho'r,cOr,cŏr,t͡ʃoɾ,theft,திருட்டு,,,,Law-and-Order,words
ꢡꢷꢬ꣄ꢦꢸ,तीर्पु,தீர்பு,teerpu,tIrpu,tīrpu,t̪iːɾpu,judgement,தீர்ப்பு,,,,Law-and-Order,words
ꢠꢶꢬ꣄ꢠꢫꣁ,निर्णया॑,நிர்ணயொ,nirnayo',NirNayO,ṇirṇayŏ,ɳɪɾɳəjo,judgement,தீர்ப்பு,,,,Law-and-Order,words
ꢄꢔ꣄ꢬꢮꢵꢡꢶ,उग्रवाति,உக்3ரவாதி3,igravaati,igravAti,igravāti,ɪgɾəʋɑːt̪ɪ,extremist,தீவிரவாதி,,,,Law-and-Order,words
