sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢣꢵꢱꢦ꣄ꢦꢥ꣄,दासप्पन्,தா3ஸப்பன்,daasappan,dAsappan,dāsappan,d̪ɑːs̪əppən̪,slavery,அடிமைத்தனம்,,,,Concepts,words
ꢂꢤꢶꢒꢵꢬ꣄,अधिकार्,அதி4கார்,adhikaar,adhikAr,adhikār,əd̪ʰɪkɑːɾ,power,அதிகாரம்,,,,Concepts,words
ꢃꢗ꣄ꢗꢬ꣄ꢫꣁ,आच्चया॑,ஆச்சர்யொ,aachcharyo',AccaryO,āccaryŏ,ɑːt͡ʃt͡ʃəɾjo,surprise,அதிசயம்,,,,Concepts,words
ꢂꢡꢶꢬꢸꢦ꣄ꢡꢶ,अतिरुप्ति,அதிருப்தி,atirupti,atirupti,atirupti,ət̪ɪɾupt̪ɪ,dissatisfaction,அதிருப்தி,,,,Concepts,words
ꢂꢣꢸꢰ꣄ꢜꢸ,अदुष्टु,அது3ஷ்டு,adusht'u,aduSTu,aduṣṭu,əd̪uʂʈu,luck,அதிர்ஷ்டம்,,,,Concepts,words
ꢂꢥ꣄ꢣꢱ꣄ꢡꢸ,अन्दस्तु,அந்த3ஸ்து,andastu,andastu,andastu,ən̪d̪əs̪t̪u,status,அந்தஸ்து,,,,Concepts,words
ꢣꢾꢮꢸꢨꢵꢦ꣄,देवुबाप्,தே3வுபா3ப்,de'vubaap,dEvubAp,dĕvubāp,d̪eʋubɑːp,simpleton,அப்பாவி,,,,Concepts,words
ꢡꢪ꣄ꢪꢵꢞꢶ,तम्माडि,தம்மாடி3,tammaad'i,tammADi,tammāḍi,t̪əmmɑːɖɪ,simpleton,அப்பாவி,,,,Concepts,words
ꢂꢦ꣄ꢬꢵꢠꢶ,अप्राणि,அப்ராணி,apraani,aprANi,aprāṇi,əpɾɑːɳɪ,simpleton,அப்பாவி,,,,Concepts,words
ꢂꢥꢬ꣄ꢢꢸꢮꢡ꣄ꢡꣁ,अन्र्थुवत्तो,அனர்து2வத்தொ,anarthuvatto',anarthuvattO,anarthuvattŏ,ən̪əɾt̪ʰuʋət̪t̪o,absurdity,அபத்தம்,,,,Concepts,words
ꢪꢶꢡꢥ꣄ꢮꢡ꣄ꢡꣁ,मितन्वत्तो,மிதன்வத்தொ,mitanvatto',mitanvattO,mitanvattŏ,mɪt̪ən̪ʋət̪t̪o,absurdity,அபத்தம்,,,,Concepts,words
ꢪꢸꢣ꣄ꢬꣁ,मुद्रा॑,முத்3ரொ,mudro',mudrO,mudrŏ,mud̪ɾo,sign,அபிநயம்,,,,Concepts,words
ꢂꢩꢶꢪꢵꢥ꣄,अभिमान,அபி4மான்,abhimaan,abhimAn,abhimān,əbʰɪmɑːn̪,"Regard,love",அபிமானம்,,,,Concepts,words
ꢱꢷꢥ꣄,सीन्,ஸீன்,seen,sIn,sīn,s̪iːn̪,tiredness,அயர்வு/ அயர்ச்சி,,,,Concepts,words
ꢒꢺꢬꢸꢦꣁ,कृपा॑,க்ருபொ,kri'rupo',kRrupO,kṛrupŏ,kɾɨɾupo,grace,அருள்,,,,Concepts,words
ꢂꢭꢖ꣄ꢒꢵꢬ꣄,अलङ्कार्,அலங்கார்,alankaar,alaGkAr,alaṅkār,ələŋkɑːɾ,"beautification, decoration",அலங்காரம்,,,,Concepts,words
ꢆꢣꢵꢱꢷꢥ꣄,उदासीन,உதா3ஸீன்,udaaseen,udAsIn,udāsīn,ud̪ɑːs̪iːn̪,indifference,அலட்சியம்,,,,Concepts,words
ꢩꢮꢵꢜ꣄,भवाट्,ப4வாட்,bhavaat',bhavAT,bhavāṭ,bʰəʋɑːʈ,screaming,அலறல்,,,,Concepts,words
ꢲꢶꢠ꣄ꢞꢱ꣄ꢡꢿ,हिण्डस्ते,ஹிண்ட3ஸ்தே,hind'aste,hiNDaste,hiṇḍaste,ɦɪɳɖəs̪t̪eː,wandering,அலைச்சல்,,,,Concepts,words
ꢂꢮꢶꢱ꣄ꢮꢵꢱ꣄,अविस्वास्,அவிஸ்வாஸ்,avisvaas,avisvAs,avisvās,əʋɪs̪ʋɑːs̪,disbelief,அவநம்பிக்கை,,,,Concepts,words
ꢒꢳꢖ꣄ꢔꢸ,कळङ्गु,களங்கு3,kal'angu,kaLaGgu,kal̤aṅgu,kəɭəŋgu,disgrace,அவமானம்,,,,Concepts,words
ꢱꢸꢥ꣄ꢣꢬꣁ,सुन्दरा॑,ஸுந்த3ரொ,sundaro',sundarO,sundarŏ,s̪un̪d̪əɾo,handsome man,அழகன்,,,,Concepts,words
ꢱꢸꢥ꣄ꢣꢬꢶ,सुन्दरि,ஸுந்த3ரி,sundari,sundari,sundari,s̪un̪d̪əɾɪ,beautiful woman,அழகி,,,,Concepts,words
ꢱꢸꢖ꣄ꢔꢵꢬ꣄,सिङ्गार्,ஸிங்கா3ர்,sungaar,suGgAr,suṅgār,s̪uŋgɑːɾ,beauty,அழகு,,,,Concepts,words
ꢥꢵꢱ꣄,नास्,நாஸ்,naas,nAs,nās,n̪ɑːs̪,destruction,அழிவு,,,,Concepts,words
ꢥꢱꢵꢡ꣄,नसात,நஸாத்,nasaat,nasAt,nasāt,n̪əs̪ɑːt̪,destruction,அழிவு,,,,Concepts,words
ꢥꢱꢶꢥꢪ꣄,नसिनम,நஸினம்,nasinam,nasinam,nasinam,n̪əs̪ɪn̪əm,destruction,அழிவு,,,,Concepts,words
ꢨꣁꢮ꣄ꢥꢶ ꢦꢡ꣄ꢬꢶꢒꣁ,ब॑व्निपत्रिका॑,பொ3வ்னி பத்ரிகொ,bo'vni patriko',bOvni patrikO,bŏvni patrikŏ,boʋn̪ɪ pət̪ɾɪko,invitation,அழைப்பிதழ்,,,,Concepts,words
ꢃꢗ꣄ꢗꢬ꣄ꢫꢸ,आच्चरयु,ஆச்சர்யு,aachcharyu,Accaryu,āccaryu,ɑːt͡ʃt͡ʃəɾju,wonder,அற்புதம்,,,,Concepts,words
ꢮꢶꢣ꣄ꢮꢵꢥ꣄,विद्वान,வித்3வான்,vidvaan,vidvAn,vidvān,ʋɪd̪ʋɑːn̪,scholar,அறிஞர்,,,,Concepts,words
ꢦꢠ꣄ꢞꢶꢡ꣄,पण्डित,பண்டி3த்,pand'it,paNDit,paṇḍit,pəɳɖɪt̪,scholar,அறிஞர்,,,,Concepts,words
ꢦꢬꢶꢗꢫ꣄,पर्चय,பரிசய்,parichay,paricay,paricay,pəɾɪt͡ʃəj,introduction,அறிமுகம்,,,,Concepts,words
ꢂꢒ꣄ꢛꢵꢥ꣄,अकञान्,அக்ஞான்,aknjaan,akJAn,akñān,əkɲɑːn̪,ignorance,அறியாமை,,,,Concepts,words
ꢛꢵꢥꢶ,ञानि,ஞானி,nyaani,JAni,ñāni,ɲɑːn̪ɪ,wise person,அறிவாளி,,,,Concepts,words
ꢂꢙ꣄ꢛꢵꢥꢶ,अजञानि,அஜ்ஞானி,ajnyaani,ajJAni,ajñāni,əd͡ʒɲɑːn̪ɪ,ignorant,அறிவிலி,,,,Concepts,words
ꢂꢙ꣄꣄ꢛꢵꢥ꣄,अजञान्,அஜ்ஞான்,ajnyaan,ajJAn,ajñān,əd͡ʒɲɑːn̪,ignorance,அறிவின்மை,,,,Concepts,words
ꢛꢵꢥ꣄,ञान्,ஞான்,nyaan,JAn,ñān,ɲɑːn̪,knowledge,அறிவு,,,,Concepts,words
ꢦꢶꢬꢿꢮ,पिरेव,பிரேவ்,pireva,pireva,pireva,pɪɾeːʋə,affection,அன்பு,,,,Concepts,words
ꢃꢣꢬꣁ,आदरा॑,ஆத3ரொ,aadaro',AdarO,ādarŏ,ɑːd̪əɾo,support,அனுசரணை,,,,Concepts,words
ꢂꢥꢸꢪꢡꢶ,अनुमति,அனுமதி,anumati,anumati,anumati,ən̪umət̪ɪ,permission,அனுமதி,,,,Concepts,words
ꢲꢜ꣄ꢮꢥ꣄,हट्वन्,ஹட்வன்,hat'van,haTvan,haṭvan,ɦəʈʋən̪,opinion,அனுமானம்,,,,Concepts,words
ꢃꢒ꣄ꢬꢪꢠꣁ,आक्रमणा॑,ஆக்ரமணொ,aakramano',AkramaNO,ākramaṇŏ,ɑːkɾəməɳo,aggression,ஆக்கிரமிப்பு,,,,Concepts,words
ꢃꢗ꣄ꢗꢬ꣄ꢫꢸ,आच्चर्यु,ஆசசர்யு,aachcharyu,Accaryu,āccaryu,ɑːt͡ʃt͡ʃəɾju,surprise,ஆச்சரியம்,,,,Concepts,words
ꢄꢗ꣄ꢗꣁ,इच्चा॑,இச்சொ,ichcho',iccO,iccŏ,ɪt͡ʃt͡ʃo,desire,ஆசை,,,,Concepts,words
ꢃꢱ꣄ꢡꣁ,आस्ता॑,ஆஸ்தொ,aasto',AstO,āstŏ,ɑːs̪t̪o,desire,ஆசை,,,,Concepts,words
ꢃꢜ꣄ꢰꢿꢦꢠꣁ,आट्षेपणा॑,ஆட்ஷேபணொ,aat'shepano',ATSepaNO,āṭṣepaṇŏ,ɑːʈʂeːpəɳo,protest,ஆட்சேபனை,,,,Concepts,words
ꢃꢤꢬꣁ,आधरा॑,ஆத4ரொ,aadharo',AdharO,ādharŏ,ɑːd̪ʰəɾo,support,ஆதரவு,,,,Concepts,words
ꢃꢤꢶꢒ꣄ꢫꣁ,आदिक्या॑,ஆதி4க்யொ,aadhikyo',AdhikyO,ādhikyŏ,ɑːd̪ʰɪkjo,"impact, influence",ஆதிக்கம்,,,,Concepts,words
ꢒꢸꢡꢹꢲꢭ꣄,कुतूहल,குதூஹல்,kutoohal,kutUhal,kutūhal,kut̪uːɦəl,"curiosity, interest",ஆர்வம்,,,,Concepts,words
ꢲꢬꢸꢪ꣄ꢨꢪ꣄,हरुम्बम्,ஹரும்ப3ம்,harumbam,harumbam,harumbam,ɦəɾumbəm,beginning,ஆரம்பம்,,,,Concepts,words
ꢬꢾꢗ꣄ꢗꢒꢹꢡ꣄,र॑च्चकूत्,ரெச்சகூத்,re'chchakoot,rEccakUt,rĕccakūt,ɾet͡ʃt͡ʃəkuːt̪,uproar,ஆரவாரம்,,,,Concepts,words
ꢃꢬꣂꢔ꣄ꢫꢸ,आरोग्यु,ஆரோக்3யு,aarogyu,Arogyu,ārogyu,ɑːɾoːgju,health,ஆரோக்கியம்,,,,Concepts,words
ꢱꢪꢬ꣄ꢡꢸ,समर्तु,ஸமர்து,samartu,samartu,samartu,s̪əməɾt̪u,"strength, skill, ability",ஆற்றல்,,,,Concepts,words
ꢨꣁꢭꢶꢪ꣄,बा॑लिम,பொ3லிம்,bo'lim,bOlim,bŏlim,bolɪm,"strength, skill, ability",ஆற்றல்,,,,Concepts,words
ꢃꢥ꣄ꢥꢥ꣄ꢣꢸ,आनन्दु,ஆனந்து3,aannandu,Annandu,ānnandu,ɑːn̪n̪ən̪d̪u,"merriment, enjoyment",ஆனந்தம்,,,,Concepts,words
ꢓꢿꢳꢸꢮꢡ꣄ꢡꣁ,खेळुवत्ता॑,கே2ளுவத்தொ,khel'uvatto',kheLuvattO,khel̤uvattŏ,kʰeːɭuʋət̪t̪o,mockery,இகழ்ச்சி,,,,Concepts,words
ꢄꢗ꣄ꢘꣁ,इच्छा॑,இச்சொ2,ichchho',icchO,icchŏ,ɪt͡ʃt͡ʃʰo,desire,இச்சை,,,,Concepts,words
ꢏꢦ꣄ꢦꢱ꣄ꢡꢿ,आ॑प्पस्ते,ஒப்பஸ்தே,o'ppaste,Oppaste,ŏppaste,oppəs̪t̪eː,acceptance,இணக்கம்,,,,Concepts,words
ꢱ꣄ꢮꢩꢵꢮ꣄,स्वभाव,ஸ்வபா4வ்,svabhaav,svabhAv,svabhāv,s̪ʋəbʰɑːʋ,nature,இயல்பு,,,,Concepts,words
ꢒꢬꢸꢠꣁ,करुणा॑,கருணொ,karuno',karuNO,karuṇŏ,kəɾuɳo,"pity, kindness",இரக்கம்,,,,Concepts,words
ꢬꢸꢗ꣄ꢗꢶ,रुच्चि,ருச்சி,ruchchi,rucci,rucci,ɾut͡ʃt͡ʃɪ,taste,இரசனை,,,,Concepts,words
ꢬꢾꢗ꣄ꢗꣁ,र॑च्चा॑,ரெச்சொ,re'chcho',rEccO,rĕccŏ,ɾet͡ʃt͡ʃo,noise,இரைச்சல்,,,,Concepts,words
ꢕꢾꢬꢸ ꢤꢾꢬꢸꢪ꣄,घेरु धेरुम,கே4ருதெ4ரும்,ghe'ru dhe'rum,ghEru dhErum,ghĕru dhĕrum,gʰeɾu d̪ʰeɾum,family life,இல்லறம்,,,,Concepts,words
ꢭꢒ꣄ꢰ꣄ꢫꢮꢵꢣꢶ,लक्ष्यवादि,லக்ஷ்யவாதி3,lakshyavaadi,lakSyavAdi,lakṣyavādi,ləkʂjəʋɑːd̪ɪ,man of principle,இலட்சியவாதி,,,,Concepts,words
ꢥꢾꢰ꣄ꢜꢶ,न॑ष्टि,நெஷ்டி,ne'sht'i,nESTi,nĕṣṭi,n̪eʂʈɪ,loss,இழப்பு,,,,Concepts,words
ꢲꢾꢜ꣄ꢜꢾ ꢲꢱꣁ,ह॑ट्ट॑हसा॑,ஹெட்3டெ3ஹஸொ,he't't'e' haso',hETTE hasO,hĕṭṭĕ hasŏ,ɦeʈʈe ɦəs̪o,laughter,இளிப்பு,,,,Concepts,words
ꢔꢾꢬꢸꢮ꣄,ग॑रुव,கெ3ருவ்,ge'ruv,gEruv,gĕruv,geɾuʋ,arrogance,இறுமாப்பு,,,,Concepts,words
ꢱꣁꢪ꣄ꢦꢸ,सा॑म्पु,ஸொம்பு,so'mpu,sOmpu,sŏmpu,s̪ompu,pleasure,இன்பம்,,,,Concepts,words
ꢔꢸꢭ꣄ꢭꢾ,गुळ्ळ॑,கு3ள்ளெ,gulle',gullE,gullĕ,gulle,sweetness,இனிப்பு,,,,Concepts,words
ꢏꢦ꣄ꢦꢫꢾꢫꣁ,आ॑प्पय॑या॑,ஒப்பயெயொ,o'ppaye'yo',OppayEyO,ŏppayĕyŏ,oppəjejo,"desire, liking",இஷ்டம்,,,,Concepts,words
ꢥꢶꢙ꣄ꢙꢪ꣄,निज्जम्,நிஜ்ஜம்,nijjam,nijjam,nijjam,n̪ɪd͡ʒd͡ʒəm,truth,உண்மை,,,,Concepts,words
ꢱꢾꢡ꣄ꢡꢸ,स॑त्तु,ஸெத்து,se'ttu,sEttu,sĕttu,s̪et̪t̪u,truth,உண்மை,,,,Concepts,words
ꢭꢔꢶꢥꢶ,लगिनि,லகி3னி,lagini,lagini,lagini,ləgɪn̪ɪ,feeling,உணர்ச்சி/உணர்வு,,,,Concepts,words
ꢩꢵꢮꢥꣁ,भावना॑,பா4வனொ,bhaavano',bhAvanO,bhāvanŏ,bʰɑːʋən̪o,feeling,உணர்ச்சி/உணர்வு,,,,Concepts,words
ꢱꢲꢵꢮ꣄,सहाव,ஸஹாவ்,sahaav,sahAv,sahāv,s̪əɦɑːʋ,help,உதவி/ உபகாரம்,,,,Concepts,words
ꢆꢦꢒꢵꢬ꣄,उपकार,உபகார்,upakaar,upakAr,upakār,upəkɑːɾ,help,உதவி/ உபகாரம்,,,,Concepts,words
ꢆꢦꢒꢵꢬꢶ,उपकारि,உபகாரி,upakaari,upakAri,upakāri,upəkɑːɾɪ,helper,உபகாரி,,,,Concepts,words
ꢱꢶꢬꢪꣁ,सिरमा॑,ஸிரமொ,siramo',siramO,siramŏ,s̪ɪɾəmo,hardwork,உழைப்பு,,,,Concepts,words
ꢆꢡ꣄ꢱꢵꢲ꣄,उत्साह्,உத்ஸாஹ்,utsaah,utsAh,utsāh,ut̪s̪ɑːɦ,enthusiasm,உற்சாகம்,,,,Concepts,words
ꢥꢷꢛ꣄ꢙꢸ,निञ्जि,நீஞ்ஜு,neenju,nIJju,nīñju,n̪iːɲd͡ʒu,sleep,உறக்கம்,,,,Concepts,words
ꢲꣂꢖ꣄ꢔꢸ,होङ्गु,ஹோங்கு3,hongu,hoGgu,hoṅgu,ɦoːŋgu,sleep,உறக்கம்,,,,Concepts,words
ꢂꢥꢸꢪꢵꢥ꣄,अनुमान्,அனுமான்,anumaan,anumAn,anumān,ən̪umɑːn̪,guessing,ஊகம்,,,,Concepts,words
ꢬꢹꢱ꣄,रूस्,ரூஸ்,roos,rUs,rūs,ɾuːs̪,petty quarrel between husband and wife,ஊடல்,,,,Concepts,words
ꢇꢣꢵꢬꢶ,ऊदारि,ஊதா3ரி,oodaari,UdAri,ūdāri,uːd̪ɑːɾɪ,prodigal,ஊதாரி,,,,Concepts,words
ꢧꣁꢮ꣄ꢥꢦꢥ꣄,पा॑व्नपन,பொ2வ்னபன்,pho'vnapan,phOvnapan,phŏvnapan,pʰoʋn̪əpən̪,hospitality,உபசரிப்பு,,,,Concepts,words
ꢔꢪ꣄ꢗꢶꢥꢶ,गम्चिनि,க3ம்சினி,gamchini,gamcini,gamcini,gəmt͡ʃɪn̪ɪ,hospitality,உபசரிப்பு,,,,Concepts,words
ꢒꢾꢰ꣄ꢜꢪ꣄,क॑ष्टम,கெஷ்டம்,ke'sht'am,kESTam,kĕṣṭam,keʂʈəm,trouble,உபத்திரவம்,,,,Concepts,words
ꢆꢣ꣄ꢣꢪ꣄,उद्दम,உத்3த3ம்,uddam,uddam,uddam,ud̪d̪əm,trouble,உபத்திரவம்,,,,Concepts,words
ꢓꢾꢬꢸꢜ꣄,ख॑रुट्,கெ2ருட்,khe'rut',khEruT,khĕruṭ,kʰeɾuʈ,saltish taste,உவர்ப்பு,,,,Concepts,words
ꢱꢶꢬꢣ꣄ꢤꢵ ꢒꢵꢪ꣄ꢒꢾꢬ꣄ꢡꣁ,स्रद्धा काम्क॑र्ता॑,ஸிரத்3தா4 காம்கெர்தொ,siraddhaa kaamke'rto',siraddhA kAmkErtO,siraddhā kāmkĕrtŏ,s̪ɪɾəd̪d̪ʰɑː kɑːmkeɾt̪o,hardworker,உழைப்பாளி,,,,Concepts,words
ꢔꢿꢭꢶ,गेलि,கே3லி,geli,geli,geli,geːlɪ,chuckling,எக்களிப்பு,,,,Concepts,words
ꢙꢵꢔ꣄ꢬꢡꢶ,जाग्रति,ஜாக்3ரதி,jaagrati,jAgrati,jāgrati,d͡ʒɑːgɾət̪ɪ,warning,எச்சரிக்கை,,,,Concepts,words
ꢲꢜ꣄ꢮꢥ꣄,हट्वन,ஹட்வன்,hat'van,haTvan,haṭvan,ɦəʈʋən̪,thought,எண்ணம்,,,,Concepts,words
꣄ꢗꢶꢥ꣄ꢡꢥꣁ,चिन्तना॑,சிந்தனொ,chintano',cintanO,cintanŏ,t͡ʃɪn̪t̪ən̪o,thought,எண்ணம்,,,,Concepts,words
ꢮꢾꢣꢸꢬ꣄ꢛ꣄ꢗꢶꢥꢶ,एदुरञ्चिनि,எது3ர்ஞ்சினி,ve'durnchini,vEdurJcini,vĕdurñcini,ʋed̪uɾɲt͡ʃɪn̪ɪ,"opposition, resistance",எதிர்ப்பு,,,,Concepts,words
꣄ꢮꢾꢣꢸꢬ꣄ꢛ꣄ꢗꢶꢥꢶ,वेदुरञ्चिनि,வெது3ர்ஞ்சினி,ve'durnchini,vEdurJcini,vĕdurñcini,ʋed̪uɾɲt͡ʃɪn̪ɪ,"opposition, resistance",எதிர்ப்பு,,,,Concepts,words
ꢙꢵꢳ꣄,जाळ,ஜாள்,jaal',jAL,jāl̤,d͡ʒɑːɭ,irritation,எரிச்சல்,,,,Concepts,words
ꢡꢶꢒ꣄ꢒꢾ,तिक्क॑,திக்கெ,tikke',tikkE,tikkĕ,t̪ɪkke,hot taste,எரிப்பு,,,,Concepts,words
ꢱꢺꢖ꣄ꢒꢵꢬ꣄,सृङ्कार्,ஸ்ருங்கா3ர்,sri'nkaar,sRGkAr,sṛṅkār,s̪ɾɨŋkɑːɾ,beauty,எழில்,,,,Concepts,words
ꢭꢴꢾꢔꢸꢮ꣄,ल्ह॑गुव,லெ:கு3வ்,lhe'guv,lhEguv,lhĕguv,lɦeguʋ,easiness,எளிது,,,,Concepts,words
ꢗꢸꢭꢨ꣄,चुल्ब्,சுலப்3,chulab,culab,culab,t͡ʃuləb,easiness,எளிது,,,,Concepts,words
ꢱꣃꢙꢥ꣄ꢫꢪ꣄,सौजन्यम,ஸௌஜன்யம்,saujanyam,saujanyam,saujanyam,s̪əud͡ʒən̪jəm,simplicity,எளிமை,,,,Concepts,words
ꢱꣁꢮ꣄ꢭꢾ,च॓व्ल॑,ஸொவ்லெ,so'vle',sOvlE,sŏvlĕ,s̪oʋle,longing,ஏக்கம்,,,,Concepts,words
ꢮꢾꢒꢸꢭ꣄,व॑कुल,வெகுல்,ve'kul,vEkul,vĕkul,ʋekul,longing,ஏக்கம்,,,,Concepts,words
ꢔꢵꢭ꣄,गाल्,கா3ள்,gaal,gAl,gāl,gɑːl,scolding,ஏச்சு,,,,Concepts,words
ꢲꢸꢖ꣄ꢔꢵꢞ꣄,हङ्गाड,ஹுங்கா3ட்3,hungaad',huGgAD,huṅgāḍ,ɦuŋgɑːɖ,dupe,ஏமாற்று,,,,Concepts,words
ꢲꢸꢖ꣄ꢔꢞ꣄ꢠꢶ,हुङ्गड्णि,ஹுங்க3ட்3ணி,hungad'ni,huGgaDNi,huṅgaḍṇi,ɦuŋgəɖɳɪ,duping,ஏமாற்றுதல்,,,,Concepts,words
ꢌꢞ꣄ꢗꢜ꣄ꢠꢶ,एड्चट्णि,எட்3சட்ணி,e'd'chat'ni,EDcaTNi,ĕḍcaṭṇi,eɖt͡ʃəʈɳɪ,duping,ஏமாற்றுதல்,,,,Concepts,words
ꢲꢸꢖ꣄ꢒꢜꢡ꣄ꢡꢾ,हुङ्कटत्त॑,ஹுங்கடத்தெ,hunkat'atte',huGkaTattE,huṅkaṭattĕ,ɦuŋkəʈət̪t̪e,duping,ஏமாற்றுதல்,,,,Concepts,words
ꢲꢸꢖ꣄ꢔꢞ꣄,हुङ्गड,ஹுங்க3ட்3,hungad',huGgaD,huṅgaḍ,ɦuŋgəɖ,disappointment,ஏமாற்றம்,,,,Concepts,words
ꢌꢜ꣄ꢗꢞ꣄ꢠꢶ,एट्चड्नि,எட்சட்3ணி,e't'chad'ni,ETcaDNi,ĕṭcaḍṇi,eʈt͡ʃəɖɳɪ,cheating,ஏய்ப்பு,,,,Concepts,words
ꢡꢫꢵꢬ꣄,तयार्,தயார்,tayaar,tayAr,tayār,t̪əjɑːɾ,arrangement,ஏற்பாடு,,,,Concepts,words
ꢱꢾꢥ꣄ꢣꢿꢮ꣄,स॑न्देव,ஸெந்தே3வ்,se'ndev,sEndev,sĕndev,s̪en̪d̪eːʋ,doubt,ஐயம்,,,,Concepts,words
ꢏꢜ꣄ꢒꢪ꣄,आ॑ट्कम,ஒட்கம்,o't'kam,OTkam,ŏṭkam,oʈkəm,narrowness,ஒடுக்கம்,,,,Concepts,words
ꢪꢾꢬ꣄ꢗꢥ꣄,म॑र्चन,மெர்சன்,me'rchan,mErcan,mĕrcan,meɾt͡ʃən̪,foppishness,ஒய்யாரம்,,,,Concepts,words
ꢪꢾꢬ꣄ꢗꢸꢭꢥ꣄ ꢥꢵꢬꢶ,म॑र्चुलन नारि,மெர்சுலன் நாரி,me'rchulan naari,mErculan nAri,mĕrculan nāri,meɾt͡ʃulən̪ n̪ɑːɾɪ,foppish girl,ஒய்யாரி,,,,Concepts,words
ꢫꣁꢒ꣄ꢡꣁ,योक्त्ता॑,யோக்தொ,yo'kto',yOktO,yŏktŏ,jokt̪o,unity,ஒற்றுமை,,,,Concepts,words
ꢮꢶꢰ꣄ꢬꢵꢥ꣄ꢡꢶ,विष्रान्ति,விஷ்ராந்தி,vishraanti,viSrAnti,viṣrānti,ʋɪʂɾɑːn̪t̪ɪ,"rest, retirement",ஓய்வு,,,,Concepts,words
ꢥꢶꢮꢺꢡꢶ,निवृति,நிவ்ருதி,nivri'ti,nivRti,nivṛti,n̪ɪʋɾɨt̪ɪ,"rest, retirement",ஓய்வு,,,,Concepts,words
ꢥꢶꢮꢺꢡꢶ ꢮꢾꢡꢥꣁ,निवृति वेतना॑,நிவ்ருதி வேதனொ,nivri'ti ve'tano',nivRti vEtanO,nivṛti vĕtanŏ,n̪ɪʋɾɨt̪ɪ ʋet̪ən̪o,pension,ஓய்வூதியம்,,,,Concepts,words
ꢱꢪꢬꢹꢦ꣄,समरूप,ஸமரூப்,samaroop,samarUp,samarūp,s̪əməɾuːp,uniformity,ஓர்மை,,,,Concepts,words
ꢱꢾꢬ꣄ꢒ ꢬꢴꢱ꣄ꢡꢾ,स॑र्क र्हस्ते,ஸெர்கராஸ்தே,se'rka rhaste',sErka rhastE,sĕrka rhastĕ,s̪eɾkə ɾɦəs̪t̪e,perfection,கச்சிதம்,,,,Concepts,words
ꢱꢾꢬ꣄ꢒ ꢬꢴꢠꢶ,स॑र्क र्हणि,ஸெர்கர:ணி,se'rka rhani,sErka rhaNi,sĕrka rhaṇi,s̪eɾkə ɾɦəɳɪ,perfection,கச்சிதம்,,,,Concepts,words
ꢒꣁꢜꢸꢒ꣄,का॑टुक,கொடுக்,ko't'uk,kOTuk,kŏṭuk,koʈuk,bitter taste,கசப்பு,,,,Concepts,words
ꢭꣂꢩꢸ,लोभु,லோபு4,lobhu,lobhu,lobhu,loːbʰu,"miserliness, stinginess",கஞ்சத்தனம்,,,,Concepts,words
ꢭꣁꢩꢶ,लोभि,லோபி4,lo'bhi,lObhi,lŏbhi,lobʰɪ,miser,கஞ்சன்,,,,Concepts,words
