sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,"லகி3னி, தெ3ஸினி","lagini, desini",,,,"Contact, In touch","தொடர்பு, தொடர்பில்",,,,engword,corpus_sourashtradictionary
,,அர்க்யார் கெர்னி,arkyaar kerni,,,,Controlling,அதிகாரம் பண்ணுதல்,,,,engword,corpus_sourashtradictionary
,,மொவ்ஜினி,movjini,,,,"Count, Measurement","எண்ணிக்கை, அளவீடு",,,,engword,corpus_sourashtradictionary
,,ஹந்த3வ் பீடொ2,handav peeTho,,,,"Countertop, Worktop",சமையல் மேடை,,,,engword,corpus_sourashtradictionary
,,ஸௌஜன்யம்,saujanyam,,,,Courtesy,உபயம்,,,,engword,corpus_sourashtradictionary
,,"ஹாதுகலா, ஹாதுகலா வஸ்துன்","haatukalaa, haatukalaa vastun",,,,Craft,"கைவினை, கைவினைப்பொருட்கள்",,,,engword,corpus_sourashtradictionary
,,க2னிபெனின்,khanipenin,,,,Cuisine,உணவு வகைகள்,,,,engword,corpus_sourashtradictionary
,,ஸஹாவுபொல்கொ,sahaavupolko,,,,Dashboard,ஓட்டுநருக்கு உதவியாக இருக்கும் பலகை,,,,engword,corpus_sourashtradictionary
,,பரிபா4ஷித் கேர்,paribhaashit kEr,,,,Define,வரையறு,,,,engword,corpus_sourashtradictionary
,,வர்ணனொ,varNano,,,,Description,விளக்கம்,,,,engword,corpus_sourashtradictionary
,,போ3ல்சால்,bOlcaal,,,,Dialect,பேச்சுவழக்கு,,,,engword,corpus_sourashtradictionary
,,கர்மிஷ்டொ2,karmishTho,,,,"Diligent, Perseverance",விடாமுயற்சி,,,,engword,corpus_sourashtradictionary
,,கர்மிஷ்டொ2கன்,karmishThokan,,,,Diligently,விடாமுயற்சியுடன்,,,,engword,corpus_sourashtradictionary
,,பரிமாண்,parimaaN,,,,Dimension,களஅளவு,,,,engword,corpus_sourashtradictionary
,,ப4ராட் த4ட்3டி3னி,bharaaT dhaDDini,,,,Discharge,வெளியேற்றம்,,,,engword,corpus_sourashtradictionary
,,பரமானந்தொ3,paramaanando,,,,Ecstasy,"பரவசம், மெய்மறந்த இன்பம்",,,,engword,corpus_sourashtradictionary
,,ஶ்ரமொ ந்ஹாத்தொ,ssramo nhaatto,,,,Effortless,"எளிதான, கடினமற்ற",,,,engword,corpus_sourashtradictionary
,,சுட்டூர் ஸ்தி2தி,cuTToor sthiti,,,,"Environment, Surroundings",சுற்றுப்புற சூழல்,,,,engword,corpus_sourashtradictionary
,,"மோல் தகி3னி, மோல் தக3த்தெ","mOl tagini, mOl tagatte",,,,"Evaluation, Appraise","மதிப்பீடு செய்தல், மதிப்பிடுதல்",,,,engword,corpus_sourashtradictionary
,,ஒண்டொண்டெ வாள்,oNToNTe vaaL,,,,"Every time, Each Time, Each and Every Time",ஒவ்வொரு முறையும்,,,,engword,corpus_sourashtradictionary
,,அஸாதா4ரணம் ஹொயெ,asaadhaaraNam hoye,,,,Exceptional,"விதிவிலக்கான, அபூர்வமான",,,,engword,corpus_sourashtradictionary
,,ப4ராட் களாட்,bharaaT kaLaaT,,,,Express,வெளிப்படுத்து,,,,engword,corpus_sourashtradictionary
,,தோனு பா4வனொ,tOnu bhaavano,,,,Expression,முகபாவம்,,,,engword,corpus_sourashtradictionary
,,ப்ரத3ர்ஶனொ,pradarssano,,,,"Fair, Exhibition",கண்காட்சி,,,,engword,corpus_sourashtradictionary
,,ஸுந்து3ரு பளொ,sunduru paLo,,,,Fleet,கடற்படை,,,,engword,corpus_sourashtradictionary
,,பொ3ண்டி3னு ஜெதொ3,boNDinu jedo,,,,Fleet,வாகனங்களின் குழு,,,,engword,corpus_sourashtradictionary
,,கே2ளு ப்ராமொ கேர்,khELu praamo kEr,,,,Flirt,விளையாட்டுக் காதல் செய்,,,,engword,corpus_sourashtradictionary
,,க2டா பொளி,khaTaa poLi,,,,Fork,முள் கரண்டி,,,,engword,corpus_sourashtradictionary
,,கொ2ப3ட்ந்ஹாத்தொ,khobaTnhaatto,,,,Frank,வெளிப்படையான,,,,engword,corpus_sourashtradictionary
,,மித்ருப்பன்ஹொயெ,mitruppanhoye,,,,Friendly,"நட்பான, நட்பாக",,,,engword,corpus_sourashtradictionary
,,கெ3ட்3டொ3 ப4ந்த3யெ,geDDo bhandaye,,,,Frozen,உறைந்த,,,,engword,corpus_sourashtradictionary
,,கு3ஷ்டி கோ3ஷ்டு,gushTi gOshTu,,,,Garage,வண்டிக் கொட்டடி,,,,engword,corpus_sourashtradictionary
,,கொ4ரம்கன் ஸா,ghoramkan saa,,,,"Gaze, Gazing, Stare, Staring",உற்று நோக்கு,,,,engword,corpus_sourashtradictionary
,,க்ருதஞொ,krutanjo,,,,"Gratitude, Grateful",நன்றியுள்ள,,,,engword,corpus_sourashtradictionary
,,கர்கொ பொவ்ஸ்,karko povs,,,,Hail,ஆலங்கட்டி மழை,,,,engword,corpus_sourashtradictionary
,,நாயகொ,naayako,,,,Hero,நாயகன்,,,,engword,corpus_sourashtradictionary
,,லிக்கினி கா2ள்,likkini khaaL,,,,Hide and Seek,கண்ணாமுச்சி,,,,engword,corpus_sourashtradictionary
,,தொ3ங்க3ரு வஸஸ்த2லொ,donggaru vasasthalo,,,,Hill station,மலை வாழிடம்,,,,engword,corpus_sourashtradictionary
,,ஆத3ர்ஶொ,aadarsso,,,,"Ideal, Perfect","ஏற்ற, சிறந்த, சரியான",,,,engword,corpus_sourashtradictionary
,,ப்ரபா4வ்,prabhaav,,,,"Impact, Influence",தாக்கம்,,,,engword,corpus_sourashtradictionary
,,மொன்னும் பொடா3ட்,monnum poDaaT,,,,Impress,"ஈர்க்கவும், மனத்தில் படியவை",,,,engword,corpus_sourashtradictionary
,,ப்ரோத்ஸனொ,prOtsano,,,,Incentive,ஊக்கத்தொகை,,,,engword,corpus_sourashtradictionary
,,ஸ்வதந்த்ரொ தி3ன்னு,svatantro dinnu,,,,Independence day,சுதந்திர தினம்,,,,engword,corpus_sourashtradictionary
,,ஸம்ஸ்தொ2,samstho,,,,Institute,நிறுவனம்,,,,engword,corpus_sourashtradictionary
,,ஸம்ஸ்தா2பனொ,samsthaapano,,,,"Institution, Organization",நிறுவனம்,,,,engword,corpus_sourashtradictionary
,,அபி4ரக்ஷொ,abhiraksho,,,,Insurance,"காப்பீடு, காப்புறுதி",,,,engword,corpus_sourashtradictionary
,,வெடீ3 ஹொயெ,veDee hoye,,,,Interesting,சுவாரஸ்யமான,,,,engword,corpus_sourashtradictionary
,,"மல்லி, சந்திரிகொ","malli, cantiriko",,,,Jasmine,மல்லிகை,,,,engword,corpus_sourashtradictionary
,,நேதொ,nEto,,,,Leader,தலைவர்,,,,engword,corpus_sourashtradictionary
,,நேத்ருப்பன்,nEtruppan,,,,Leadership,தலைமைத்துவம்,,,,engword,corpus_sourashtradictionary
,,ஸஞ்சிதொ,sanjcito,,,,Link,இணைப்பு,,,,engword,corpus_sourashtradictionary
,,ஸெத்3து3 கு3ண்ணி,seddu guNNi,,,,Loudspeaker,ஒலிபெருக்கி,,,,engword,corpus_sourashtradictionary
,,ஸுகா2னுப்பன் ஹொயெ,sukhaanuppan hoye,,,,Luxurious,ஆடம்பரமான,,,,engword,corpus_sourashtradictionary
,,ஸுகா2னுப்பன்,sukhaanuppan,,,,Luxury,ஆடம்பரம்,,,,engword,corpus_sourashtradictionary
,,மொந்துர்,montur,,,,Magic,"மந்திரம், மாயவித்தை",,,,engword,corpus_sourashtradictionary
,,மொத்துருஞ்ஜத்தெனொ,motturunjjatteno,,,,Magician,மந்திரவாதி,,,,engword,corpus_sourashtradictionary
,,ஹாதுகெர்னி,haatukerni,,,,Manually,கைமுறையாக,,,,engword,corpus_sourashtradictionary
,,விபணி கெர்னி,vipaNi kerni,,,,Marketing,சந்தைப்படுத்துதல்,,,,engword,corpus_sourashtradictionary
,,முஷ்டி மைது2னம்,mushTi maithunam,,,,Masturbate,சுயஇன்பம்,,,,engword,corpus_sourashtradictionary
,,மாத்ரொ,maatro,,,,"Measure, Quantity",அளவு,,,,engword,corpus_sourashtradictionary
,,"பாரா, பாத3ரெஸ்ஸு","paaraa, paadaressu",,,,"Mercury (Metal), Mercury Planet","பாதரசம், புதன் கிரகம்",,,,engword,corpus_sourashtradictionary
,,அணுஸனி,aNusani,,,,Microsope,"நுண்ணோக்கி, அணுதரிசனி",,,,engword,corpus_sourashtradictionary
,,விலாப்,vilaap,,,,"Moan, Wail, Lamentation","புலம்பல், புலம்புதல்",,,,engword,corpus_sourashtradictionary
,,மொன்னுஸ்தி2தி,monnusthiti,,,,"Mood, Mindset",மனநிலை,,,,engword,corpus_sourashtradictionary
,,ஸ்வதே3ஶி,svadEssi,,,,Native,பூர்வீகம்,,,,engword,corpus_sourashtradictionary
,,கா3ம்கெரி,gaamkeri,,,,Native,பூர்வீகம்,,,,engword,corpus_sourashtradictionary
,,மூள் தே3ஶ்,mooL dEss,,,,"Native Country, Own Country",சொந்த நாடு,,,,engword,corpus_sourashtradictionary
,,பாஶொ,paasso,,,,Noose,"தூக்குக்கயிறு, எமன் கையிலிருக்கும் கயிறு",,,,engword,corpus_sourashtradictionary
,,மைது2னானந்தொ3,maithunaanando,,,,Orgasm,புணர்ச்சி பரவசம்,,,,engword,corpus_sourashtradictionary
,,பொ4ரி லுச்சாத்தெ,bhori luccaatte,,,,Overflow,நிரம்பி வழிதல்,,,,engword,corpus_sourashtradictionary
,,பொ4ரி த4மத்தெ,bhori dhamatte,,,,Overflow,பெருக்கெடுத்து ஓடுதல்,,,,engword,corpus_sourashtradictionary
,,பொ3ப்3ளி பொள்ளொ,bobLi poLLo,,,,Papaya,பப்பாளி,,,,engword,corpus_sourashtradictionary
,,ரொக்டொ3 தெ3னி,rokDo deni,,,,"Payout, Payment",பணம் செலுத்துதல்,,,,engword,corpus_sourashtradictionary
,,ஹன்னவ் ப4ந்தி3னி,hannav bhandini,,,,"Payout, Payment",பணம் செலுத்துதல்,,,,engword,corpus_sourashtradictionary
,,ஶிக2ர்,ssikhar,,,,"Peak, Summit","உச்சம், உச்சி",,,,engword,corpus_sourashtradictionary
,,நல்லிகெரி,nallikeri,,,,Plumber,குழாய் பழுது பார்ப்பவர்,,,,engword,corpus_sourashtradictionary
,,சல்னிததி3,calnitadi,,,,Practical,நடைமுறை,,,,engword,corpus_sourashtradictionary
,,ஸொம்மர் ஸூசனொ,sommar soocano,,,,Precaution,முன்னெச்சரிக்கை,,,,engword,corpus_sourashtradictionary
,,ஸம்மான்,sammaan,,,,"Prize, Reward","வெகுமதி, கைம்மாறு",,,,engword,corpus_sourashtradictionary
,,ப்ரதிபோ2ள்,pratiphOL,,,,"Prize, Reward","வெகுமதி, கைம்மாறு",,,,engword,corpus_sourashtradictionary
,,உஞ்சொ கெர்னி,unjco kerni,,,,Promote,ஊக்குவித்தல்,,,,engword,corpus_sourashtradictionary
,,ஸமஸ்தொ மென்க்யான்,samasto menkyaan,,,,Public,பொது மக்கள்,,,,engword,corpus_sourashtradictionary
,,த3ண்டொ3,daNDo,,,,"Punishment, Penalty, Fine",தண்டனை,,,,engword,corpus_sourashtradictionary
,,தக்ஷண புஸினி,takshaNa pusini,,,,Quiz,வினாடி வினா,,,,engword,corpus_sourashtradictionary
,,அர்கொ4,argho,,,,Rate,விகிதம்,,,,engword,corpus_sourashtradictionary
,,பி2ரிவவ்ரத்தெ,phirivavratte,,,,"Recycle, Reuse","மறுசுழற்சி, மீண்டும் உபயோகித்தல்",,,,engword,corpus_sourashtradictionary
,,து3ஹ்கு2 திரட்னி,duhkhu tiraTni,,,,Relief,துயர் நீக்கம்,,,,engword,corpus_sourashtradictionary
,,அபுல்ராஜ்ய தி3ன்னு,apulraajya dinnu,,,,Republic day,குடியரசு தினம்,,,,engword,corpus_sourashtradictionary
,,"ஜவாப் ஸங்கு3னார், ஜவாப்தா3ரி","javaap sanggunaar, javaapdaari",,,,Responsible,"பொறுப்பு, பொறுப்புடைய",,,,engword,corpus_sourashtradictionary
,,பி2ரிஸனி,phirisani,,,,Review,மறுஆய்வு,,,,engword,corpus_sourashtradictionary
,,சகி மெனிக்,caki menik,,,,Robot,இயந்திர மனிதன்,,,,engword,corpus_sourashtradictionary
,,ஜது,jatu,,,,Rubber,"ரப்பர், அழிப்பான்",,,,engword,corpus_sourashtradictionary
,,த்யாக்3,tyaag,,,,Sacrifice,பலி,,,,engword,corpus_sourashtradictionary
,,ஸ்வார்தி2,svaarthi,,,,Selfish,சுயநலவாதி,,,,engword,corpus_sourashtradictionary
,,தீவ்ரொ,teevro,,,,Serious,தீவிரமான,,,,engword,corpus_sourashtradictionary
,,தீவ்ரொகன்,teevrokan,,,,Seriously,தீவிரமாக,,,,engword,corpus_sourashtradictionary
,,தீவ்ரப்பன்,teevrappan,,,,Seriousness,தீவிரத்தன்மை,,,,engword,corpus_sourashtradictionary
,,வஸ்துன் க2ட3த்தெ,vastun khaDatte,,,,Shopping,பொருட்கள் வாங்குதல்,,,,engword,corpus_sourashtradictionary
,,தடி3 ஜா,taDi jaa,,,,"Skip, Pass on","தவிர்க்கவும், கடந்து செல்",,,,engword,corpus_sourashtradictionary
,,கெருங்க3ட்,kerunggaT,,,,Solution,கரைசல்,,,,engword,corpus_sourashtradictionary
,,தொ3ளொ உக்கத்திஸா,doLo ukkattisaa,,,,"Spectacular, Eye-catching",கண்கவர்,,,,engword,corpus_sourashtradictionary
,,ஸங்கி3னி,sanggini,,,,Statement,"அறிக்கை, சொல்லப்பட்டது, கூற்று",,,,engword,corpus_sourashtradictionary
,,தூ3ர் ர்ஹா,door rhaa,,,,Stay away,விலகியிரு,,,,engword,corpus_sourashtradictionary
,,ஒண்ட்டே பொ3ட்டாம் ஸிவெ சொக்காய் செல்லட3ம்,oNTTE boTTaam sive cokkaay cellaDam,,,,Suit,ஒரே துணியில் தைத்த சட்டை மற்றும் காற்சட்டை,,,,engword,corpus_sourashtradictionary
,,செடா3வ் ஒர்கு3,ceDaav orgu,,,,"Superior Class, Classy",மேல் / உயர்ந்த வர்க்கம்,,,,engword,corpus_sourashtradictionary
,,சுட்டூர் ஸேத்தெ,cuTToor sEtte,,,,Surrounding,சுற்றியுள்ள,,,,engword,corpus_sourashtradictionary
,,கே3கு3ர்,gEgur,,,,Surrounding,சுற்றியுள்ள,,,,engword,corpus_sourashtradictionary
,,அகாஶுஸனி,akaassusani,,,,Telescope,தொலைநோக்கி,,,,engword,corpus_sourashtradictionary
,,நட்கமுஶாலொ,naTkamussaalo,,,,"Theater, Theatre","நாடகக்கொட்டகை, நாடக அரங்கம்",,,,engword,corpus_sourashtradictionary
,,விலாபு கீ3த்,vilaapu geet,,,,"Threnody, Lament",ஒப்பாரி,,,,engword,corpus_sourashtradictionary
,,ஸ்படிகொ ஹொயெ,spaTiko hoye,,,,Transparent,ஒளி புகும்,,,,engword,corpus_sourashtradictionary
,,ப3ல்டி ஹான்,balTi haan,,,,Tumble,"கரணம் போடு, பல்டியடி",,,,engword,corpus_sourashtradictionary
,,ஜுலான்,julaan,,,,Twins,இரட்டையர்கள்,,,,engword,corpus_sourashtradictionary
,,ஏகம் ஹொயெ,Ekam hoye,,,,Unique,"ஒன்றே ஒன்றான, தனித்துவமான",,,,engword,corpus_sourashtradictionary
,,ஸெர்க்கஹொயெ,serkkahoye,,,,"Valid, Exact, Right, Accurate",சரியானது,,,,engword,corpus_sourashtradictionary
,,மூள்யொ,mooLyo,,,,"Value, Worth",மதிப்பு,,,,engword,corpus_sourashtradictionary
,,வத்தா ப4ண்டா3ர்,vattaa bhaNDaar,,,,Vocabulary,வார்த்தை களஞ்சியம்,,,,engword,corpus_sourashtradictionary
,,கா4ம் பொட்3னி,ghaam poDni,,,,Vulnerability,பாதிப்பு,,,,engword,corpus_sourashtradictionary
,,கா4ம் பொட3த்திஸொ,ghaam poDattiso,,,,Vulnerable,"பாதிக்கப்படக்கூடிய, காயப்படத்தக்க",,,,engword,corpus_sourashtradictionary
,,ஆபத்3ஸூசனொ,aapadsoocano,,,,"Warning, Caution",எச்சரிக்கை,,,,engword,corpus_sourashtradictionary
,,மொந்துரு வித்3யொ,monturu vidyo,,,,Witchcraft,பில்லி சூனியம்,,,,engword,corpus_sourashtradictionary
