sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,தி3னாங்கு,dinaangku,,,,Date,தேதி,ஹிந்தா3 தி3னாங்கு காயொ?,What is today's date?,இன்றைய தேதி என்ன?,calendar,corpus_sourashtradictionary
,,தி3ன்னு,dinnu,,,,Day,நாள்,பொ3ண்டி3ம் பு4லோகுக் சுட்டு பி2ரி அவத்தக் ரமாரமி 20 தி3ன்னுன் லக3யி,It takes about 20 days to get around the world by car,காரில் உலகை சுற்றி வர சுமார் 20 நாட்கள் ஆகும்,calendar,corpus_sourashtradictionary
,,தி3ன்னுவார் தி3ன்னு,dinnuvaar dinnu,,,,Auspicious day,"மங்களநாள், நன்னாள்",தி3ன்னுவார் தி3ன்னு ஸொளொபா2ர் ஹுடி3 ஆங்கு3 து4வொ,Get up early on an auspicious day and take a bath,நன்னாளில் அதிகாலையில் எழுந்து குளிக்கவும்,calendar,corpus_sourashtradictionary
,,நிச்சு,niccu,,,,"Daily, Everyday",தினமும்,அமி நிச்சு ஸமாசார்பத்ரொ சொவ்து3னொ,We should read news paper daily,நாம் தினமும் செய்தித்தாள் படிக்க வேண்டும்,calendar,corpus_sourashtradictionary
,,விளுக்கு,viLukku,,,,"Whole day, All day",நாள் முழுவதும்,ஹிந்தொ3 விளுக்கு விஜிலி ர்ஹானா,There will be no electricity all day today,இன்று நாள் முழுவதும் மின்சாரம் இருக்காது,calendar,corpus_sourashtradictionary
,,விளந்து,viLantu,,,,Throughout the day,நாள் முழுவதும்,விளந்து பொவ்ஸ் பொட்3லேத் ஹொதெ3ஸ்,It had been raining throughout the day,நாள் முழுவதும் மழை பெய்து கொண்டிருந்தது,calendar,corpus_sourashtradictionary
,,வார்,vaar,,,,Week,வாரம்,ஒண்டெ வார் மெனரியொ ஸாத் தி3ன்னுன் மிளயொ,A week means 7 days,ஒரு வாரம் என்பது 7 நாட்களைக் கொண்டது,calendar,corpus_sourashtradictionary
,,வாருவார்,vaaruvaar,,,,Weekly,"வாரந்தோறும், வாராவாரம்",வாருவார் ஸில்லா பெடிக் ஸுத்3த4ம் கெர்னொ,Clean the refrigerator weekly,வாரந்தோறும் குளிர்சாதன பெட்டியை சுத்தம் செய்ய வேண்டும்,calendar,corpus_sourashtradictionary
,,ஸொமார்,somaar,,,,Monday,திங்கள்,ஸொமாருக் செந்தா3மு நாவு ஹால் பொ3வராஸ்,Monday is named after the Moon,திங்கட்கிழமை சந்திரனின் பெயரால் அழைக்கப்படுகிறது,calendar,corpus_sourashtradictionary
,,மொங்க்3ளார்,monggLaar,,,,Tuesday,செவ்வாய்,த3க்ஷிண பா4ரதும் மொங்க்3ளார் ஒண்டெ சோட் தி3ன்னு ந்ஹா,"In South India, Tuesday is not an auspicious day",தென்னிந்தியாவில் செவ்வாய் ஒரு நல்ல நாள் அல்ல,calendar,corpus_sourashtradictionary
,,பு3த்4யவார்,budhyavaar,,,,Wednesday,புதன்,பு3த்4யவார் வித்3யா ஹர்ம்ப3ம் கெரத்தக் விஶேஷ் ஹொயெ தி3ன்னு,Wednesday is a great day to start education,புதன் கல்வியைத் தொடங்க சிறந்த நாள்,calendar,corpus_sourashtradictionary
,,பெ3ஸ்தார்,bestaar,,,,Thursday,வியாழன்,ஸாய் பா3பா3 ப4க்துனுக் பெ3ஸ்தார் விஶேஷ் ஹொயெ தி3ன்னு,Thursday is a special day for Sai Baba devotees,சாய் பாபா பக்தர்களுக்கு வியாழக்கிழமை சிறப்பான நாள்,calendar,corpus_sourashtradictionary
,,ஶுக்ரார்,ssukraar,,,,Friday,வெள்ளி,ஜு2கு3 தெனு ஶுக்ரார்தி3 ஒக3த் ர்ஹாஸுன்,Many fast on Fridays,பலர் வெள்ளிக்கிழமைகளில் விரதம் இருப்பார்கள்,calendar,corpus_sourashtradictionary
,,ஶென்வ்யார்,ssenvyaar,,,,Saturday,சனி,ஶென்வ்யார்தி3 ந்ஹவன் க4ல்லத்தெ சொக்கடு3,It is good to take oilbath on Saturday,சனிக்கிழமை எண்ணெய் தேய்த்துக் குளிப்பது நல்லது,calendar,corpus_sourashtradictionary
,,ஐதார்,aitaar,,,,Sunday,ஞாயிறு,ஐதார்தி3 அஸ்கி தேட் அவ்காஸ் தி3ன்னு,Sunday is a holiday everywhere,ஞாயிற்றுக்கிழமை எல்லா இடங்களிலும் விடுமுறை நாள்,calendar,corpus_sourashtradictionary
,,கால்,kaal,,,,Yesterday,நேற்று,கால் தெ4ரி விசார் பொடொ3 ஹோனா,Do not worry about yesterday,நேற்றைப் பற்றி கவலைப்பட வேண்டாம்,calendar,corpus_sourashtradictionary
,,ஹிந்தொ3,hindo,,,,Today,இன்று,ஹிந்தொ3 மீ உஜெ தி3ன்னு,Today is my birthday,இன்று நான் பிறந்த நாள்,calendar,corpus_sourashtradictionary
,,ஸொந்தொ3,sondo,,,,Tomorrow,நாளை,ஸொந்தொ3 காய் சலன் ஜாரியொ மெனி கொன்னி தெங்கொ3 களானா,No one knows what is going to happen tomorrow,நாளை என்ன நடக்கப் போகிறது என்பது யாருக்கும் தெரியாது,calendar,corpus_sourashtradictionary
,,ஸொந்த்3ரொ,sondro,,,,Tomorrow,நாளை,ஸொந்த்3ரொ மெனெத்தெ நொம்க்கெ ஸீ,Tomorrow is only a hope,நாளை என்பது ஒரு நம்பிக்கை மட்டுமே,calendar,corpus_sourashtradictionary
,,பொரம்,poram,,,,Day after tomorrow,நாளை மறுநாள்,பொரம் மொரெ த3தொ3 அவனு,My brother will come day after tomorrow,நாளை மறுநாள் என் அண்ணன் வருவார்,calendar,corpus_sourashtradictionary
,,தெரம்,teram,,,,4th day from today,மறுநாளுக்கு மறுநாள்,தெரம் ர்ஹீ பொள்டமுன் ஹுட3ராஸ்,Schools open 4th day from today,நாளை மறுநாளுக்கு மறுநாள் முதல் பள்ளிகள் திறக்கின்றன,calendar,corpus_sourashtradictionary
,,தெத்தெரம்,tetteram,,,,5th day from today,இன்றைக்கு 5 வது நாள்,தெத்தெரம் மீ கா3முக் ஜாரியொ,"5th day from today, I am going to town",இன்றைக்கு 5 வது நாள் நான் ஊருக்கு போகிறேன்,calendar,corpus_sourashtradictionary
,,தெக3 தெத்தெரம்,tega tetteram,,,,6th day from today,இன்றைக்கு 6 வது நாள்,கால் ர்ஹீ தெக3 தெத்தெரம் லெந்து ஸாத் தி3ன்னுன் ஹோஸு,There are a total of seven days from yesterday to the 6th day today,நேற்றிலிருந்து இன்றைக்கு 6 வது நாள் வரை மொத்தம் ஏழு நாட்கள் ஆகும்,calendar,corpus_sourashtradictionary
,,பு2ள்ளந்தி3,phuLLandi,,,,Previous day,"முதல் நாள், முந்தைய நாள்",பு2ள்ளந்தி3 கெரெ குட்கிரி விட்டய்யொ,The curry made on the previous day was spoiled,முந்தைய நாள் செய்த கூட்டு கெட்டுப்போனது,calendar,corpus_sourashtradictionary
,,முல்லந்தி3,mullandi,,,,Previous Day,"முதல் நாள், முந்தைய நாள்",ஹொராடு3க் முல்லந்தி3 தி3ன்னுகு தெ3வ்கா3ஸ் மெனன்,The day previous to wedding is called as Devgas,திருமணத்திற்கு முந்தைய நாள் தெவ்காஸ் என்று அழைக்கப்படுகிறது,calendar,corpus_sourashtradictionary
,,து3ஸுரந்தி3,dusurandi,,,,Next day,அடுத்த நாள்,பொவ்2ஸ் பொடெ3 து3ஸுரந்தி3 கொட்டி விஜிலி ந்ஹீ,The next day after the rain there was no electricity anywhere,மழை பெய்த மறுநாள் எங்கும் மின்சாரம் இல்லை,calendar,corpus_sourashtradictionary
,,ப2ல்லந்தி3,phallandi,,,,Another day,மற்றொரு நாள்,ப2ல்லந்தி3 தெனொ சுரும் கே4ர் ஜியெஸி,The other day he went home early,மற்றொரு நாள் அவன் சீக்கிரம் வீட்டுக்குப் போனான்,calendar,corpus_sourashtradictionary
,,ஒதி3,odi,,,,One day,ஒரு நாள்,24 கெ4டி மிளின் ஒதி3 ஹோஸு,24 hours make a day,24 மணி நேரம் சேர்ந்து ஒரு நாள் ஆகிறது,calendar,corpus_sourashtradictionary
,,ஒண்டெதி3,oNTedi,,,,One day,ஒரு நாள்,பு4ய்ஞ் அபுலானுக் சுட்டு பி2ர்லத்தக் ஒண்டெதி3 லக3யி,It takes for the earth to revolve around itself,பூமி தன்னைத் தானே சுற்றிக்கொள்ள ஒரு நாள் ஆகும்,calendar,corpus_sourashtradictionary
,,ஒண்டெதி3ம்,oNTedim,,,,Within a day,ஒரு நாளுக்குள்,அத்தொ அஸ்கி ஹொராட் ஒண்டெதி3ம் முஜ்ஜாரஸ்,Nowadays marriage ends in a day,இப்போதெல்லாம் திருமணம் ஒரு நாளில் முடிந்துவிடுகிறது,calendar,corpus_sourashtradictionary
,,தி3ஸின்,disin,,,,Two or three,இரண்டு மூன்று,தெனு கா3மு அவி தி3ஸின் ம்ஹடொ3 ஹொய் ர்ஹாய்,It may have been two or three months since he came to town,அவர் ஊருக்கு வந்து இரண்டு மூன்று மாதங்கள் ஆகியிருக்கலாம்,calendar,corpus_sourashtradictionary
,,தி3ஸின்தி3,disindi,,,,Two three days,இரண்டு மூன்று நாள்,தி3ஸிந்தி3 ஆங்கு3 ஹுன்னொ ர்ஹாயி,"There will be fever for two, three days","இரண்டு, மூன்று நாட்களுக்கு காய்ச்சல் இருக்கும்",calendar,corpus_sourashtradictionary
,,சர்பாஞ்ஜு,carpaanjju,,,,Four or five,நாலைந்து,மீ தொகொ3 ஸீ சர்பாஞ்ஜு ஒர்ஸுன் ர்ஹாய்யா?,Will it be four or five years since I saw you?,நான் உன்னை பார்த்து நான்கைந்து வருடங்கள் இருக்குமா?,calendar,corpus_sourashtradictionary
,,சர்பான்தி3,carpaandi,,,,Four or five days,நாலைந்து நாட்கள்,அங்கு3 சர்பான்தி3க் பொவ்ஸ் பொடை3,It will rain for another four to five days,இன்னும் நான்கைந்து நாட்களுக்கு மழை பெய்யும்,calendar,corpus_sourashtradictionary
,,பான்தி3,paandi,,,,Five days,ஐந்து நாட்கள்,ஜு2கு3 காலு முது3ல்லொ ஹொராட் பான்தி3 சலெஸ்,The wedding was celeberated for five days long time ago,நீண்ட காலத்திற்கு முன்பு திருமணம் ஐந்து நாட்கள் நடந்தது,calendar,corpus_sourashtradictionary
,,பான்தி3ம்,paandim,,,,Within five days,ஐந்து நாட்களுக்குள்,பான்தி3ம் த4னகே4ரும் ர்ஹீ ரீண் அப்3பி3டி3யொ,I got a loan from the bank in five days,ஐந்து நாட்களில் வங்கியில் கடன் கிடைத்துவிட்டது,calendar,corpus_sourashtradictionary
,,தெ3ஸ்தி,desti,,,,"Ten days, 10th day","பத்து நாள், பத்தாவது நாள்",தெ3ஸ்தி தெந்து3ஸ் கெரரியொ காம் வேன் விஶேஷ் மெனி ஹிந்து3 ஶாஸ்தர் ஸங்க3ரஸ்,Hindu scriptures state that the thing to be done on the tenth day is very important,பத்தாவது நாள் செய்யப்படும் காரியம் மிக முக்கியமானது என்று இந்து சாஸ்திரம் சொல்கிறது,calendar,corpus_sourashtradictionary
,,வியார்தி3,viyaardi,,,,"11 days, 11th day","11 நாள், 11வது நாள்",வியார்தி3 லெந்து தௌ4ராக் ஜா ஹோனா,Should not go to the temple for eleven days,பதினோரு நாட்கள் வரை கோயிலுக்கு போகக் கூடாது,calendar,corpus_sourashtradictionary
,,பா3ர்தி3,baardi,,,,"12 days, 12th day","12 நாள், 12வது நாள்",பா3ர்தி3 தெந்து3ஸ் ந்ஹவன் க4ல்லியெ ப2ராது அண்டு ஹிட்டயி,The defilement ends after taking oil bath on the twelfth day,பன்னிரண்டாம் நாள் அன்று எண்ணெய் தேய்த்து குளித்த பிறகு தீட்டு நீங்கும்,calendar,corpus_sourashtradictionary
,,தெந்து3ஸ்,tendus,,,,On that day,அன்று,ஏகாத3ஸி தெந்து3ஸ் ஒக3த் ர்ஹாத்தெ சொக்கடு3,Fasting on the day of Ekadashi is good,ஏகாதசி அன்று விரதம் இருப்பது நல்லது,calendar,corpus_sourashtradictionary
,,ம்ஹடொ3,mhaDo,,,,Month,மாதம்,ஒண்டெ ஒர்ஸும் பா3ர் ம்ஹடா3ன் ஸே,There are 12 months in a year,ஒரு வருடத்தில் 12 மாதங்கள் உள்ளன,calendar,corpus_sourashtradictionary
,,மஸரவ்,masarav,,,,First day of the month,மாதப்பிறப்பு,மஸரவ் தெந்து3ஸ் மென்க்யான் தௌ4ராக் ஜாராஸ்,People go to the temple on the first day of the month,மாதப்பிறப்பு அன்று மக்கள் கோயிலுக்குச் செல்கிறார்கள்,calendar,corpus_sourashtradictionary
,,அமாஸ்,amaas,,,,New Moon,அமாவாசை,அமாஸ் தெந்து3ஸ் பித்ருனுக் தர்பண் தே3னு,Tarpanam will be given to the Pitrus on the new moon,அமாவசை அன்று பித்ருகளுக்கு தர்ப்பணம் கொடுப்பார்கள்,calendar,corpus_sourashtradictionary
,,புண்ணிம்,puNNim,,,,Full Moon,பௌர்ணமி,புண்ணிம் தெந்து3ஸ் மென்க்யான் தொ3ங்க3ர் சுட்டு ஜாஸுன்,"On the full moon people ""walk around the hill""",பௌர்ணமி அன்று மக்கள் கிரிவலம் செல்கின்றனர்,calendar,corpus_sourashtradictionary
,,பட்3வொ,paDvo,,,,Next day after Full/New Moon,"பாட்டியம், பாட்டிமை",பட்3வொ சோட் தி3ன்னு ந்ஹா,The day next to full moon is not an auspicious day,பாட்டிமை நல்ல நாள் அல்ல,calendar,corpus_sourashtradictionary
,,பவ்டொ3,pavDo,,,,Next day after Full/New Moon,"பாட்டியம், பாட்டிமை",பவ்டொ3 தெந்து3ஸ் கொன்னி சோட் காமுன் கெர ஹோனா,No auspicious thing is done on the day after the new moon,பாட்டிமை அன்று எந்த நல்ல காரியமும் செய்யப்படுவதில்லை,calendar,corpus_sourashtradictionary
,,ஒர்ஸு,orsu,,,,Year,வருடம்,பிரபா4வதிம் ஹர்ம்ப3ம் ஹொயி ஸாட் ஒர்ஸுன் ஸே,There are sixty years starting from Prabhavathi,பிரபாவதி தொடங்கி அறுபது வருடங்கள் உள்ளன,calendar,corpus_sourashtradictionary
,,ஒர்ஸுதிஸு,orsutisu,,,,Through out the year,வருடம் முழுவதும்,சிரபுஞ்ஜிம் ஒர்ஸுதிஸு பொவ்ஸ் பொட3யி,Cherrapunji receives rainfall throughout the year,சிரபுஞ்ஜியில் ஆண்டு முழுவதும் மழை பெய்யும்,calendar,corpus_sourashtradictionary
,,ஒர்ஸு மஸரவ்,orsu masarav,,,,New Year,வருடப்பிறப்பு,சித்திரை 1 க் தமிழ் ஒர்ஸு மஸவரவ்கன் மட3ராஸி,Chittirai 1st is celeberated as Tamil new year,சித்திரை 1ம் தேதி தமிழ் வருடப்பிறப்பாக கொண்டாடப்படுகிறது,calendar,corpus_sourashtradictionary
,,நொவ்வொ ஒர்ஸு,novvo orsu,,,,New Year,"புத்தாண்டு, புதிய ஆண்டு",ஜனவரி 1 க் பொ2ருங்கி நொவ்வொ ஒர்ஸுகன் மட3ராஸி,January 1st is celeberated as English new year,ஜனவரி 1ஆம் தேதி ஆங்கிலப் புத்தாண்டாகக் கொண்டாடப்படுகிறது,calendar,corpus_sourashtradictionary
,,கே3,gE,,,,"Last, Previous, Past",கடந்த,கே3காலு அனுப4வமுக் ஹவ்ட3ன் ஜவள்ள ஹோனா,Past experience should not be forgotten,கடந்தகால அனுபவத்தை மறக்கக் கூடாது,calendar,corpus_sourashtradictionary
,,கே3வால்,gEvaal,,,,Last time,"சென்ற முறை, கடந்த முறை",கே3வால் ஸொகன் என்வால் மெல்லொ ஹவ்ட3ன் ஜானா,Like last time this time will not be forgotten,சென்ற முறை போல் இந்த முறையும் மறக்காது,calendar,corpus_sourashtradictionary
,,"என்வால், எல்லெவால்","envaal, ellevaal",,,,This time,"இம்முறை, இந்த முறை",என்வால் கோன் தே3ஶுக் ஜியென் மெனி ஸங்கி3,Tell me which country to go to this time,இம்முறை எந்த நாட்டிற்கு போகலாம் என்று சொல்,calendar,corpus_sourashtradictionary
,,ஹொல்லொவால்,hollovaal,,,,Next time,அடுத்த முறை,ஹொல்லொவால் சுரும் ஜனொ,Next time should go soon,அடுத்த முறை சீக்கிரம் போக வேண்டும்,calendar,corpus_sourashtradictionary
,,கே3வொர்ஸு,gEvorsu,,,,Last Year,"சென்ற வருடம், கடந்த வருடம்",கே3வொர்ஸு லண்ட3னும் ஹொத்3யாஸ்,We were in London last year,கடந்த வருடம் லண்டனில் இருந்தோம்,calendar,corpus_sourashtradictionary
,,ஹொல்லொவொர்ஸு,hollovorsu,,,,Next Year,அடுத்த வருடம்,ஹொல்லொவொர்ஸு மஹாவித்3யாலயா சொவ்து3 முஸட3ரிஸ்,She is finishing college next year,அடுத்த வருடம் கல்லூரி படிப்பை முடிக்கிறாள்,calendar,corpus_sourashtradictionary
