sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,பா3லொ,baalo,,,,"Baby, Child, Kid",குழந்தை,தெனொ அபுல் பா3லாக் ஒண்டெ பிள்டி க2டி3ஸ்,She bought a toy for her child,அவள் தன் குழந்தைக்கு ஒரு பொம்மை வாங்கினாள்,life-stage,corpus_sourashtradictionary
,,பா3ல்யம்,baalyam,,,,Childhood,குழந்தைப் பருவம்,எல்லெ பா3ல்யமுக் ஹவ்ட3ன் கெரரஸ்,It reminds me of childhood,இது குழந்தைப் பருவத்தை நினைவூட்டுகிறது,life-stage,corpus_sourashtradictionary
,,பா3ல்யகால்,baalyakaal,,,,Childhood,குழந்தைப் பருவம்,அவ்ரெ பா3ல்யகால் ஐங்கே4ருமுஸ் ஜியெஸ்,Our childhood was spent at grandmother's house,எங்கள் குழந்தைப் பருவம் பாட்டி வீட்டிலேயே கழிந்தது,life-stage,corpus_sourashtradictionary
,,பெ3ட்3கொ,beDko,,,,Boy,சிறுவன்,எல்லெ பெ3ட்3கொ கோன் மெனி களாரஸ்யா?,Guess who this boy is?,இந்த சிறுவன் யார் என தெரிகிறதா?,life-stage,corpus_sourashtradictionary
,,பெ3ட்3கி,beDki,,,,Girl,சிறுமி,எல்லெ பெ3ட்3கின் க4ல்லத்தெ செவ்னி,It is a sandal worn by girls,இது சிறுமிகள் அணியும் செருப்பு,life-stage,corpus_sourashtradictionary
,,ந்ஹன்னப்பன்,nhannappan,,,,"Young age, As a kid",சிறுவயது,ந்ஹன்னப்பனும் அமி க2ள்னாத்த கா2ளுன் ந்ஹீ,There are no games we didn't play as kids,சிறுவயதில் நாங்கள் விளையாடாத விளையாட்டுகள் இல்லை,life-stage,corpus_sourashtradictionary
,,ஜாணு,jaaNu,,,,Youth,இளமை,ஜாணும் சொக்கட் தொ3டு3ஞ்ஜாயி,You can earn well in your youth,இளமையில் நன்றாக சம்பாதிக்கலாம்,life-stage,corpus_sourashtradictionary
,,ஜாணொ,jaaNo,,,,Youth,இளமை,ஜாணாக் வித்தாக் கெரஹோனா,Should not waste your youth,இளமையை வீணடிக்கக் கூடாது,life-stage,corpus_sourashtradictionary
,,"யௌவனொ, யௌவனம்","yauvano, yauvanam",,,,Youth,"இளமை, இளமைப் பருவம்",யௌவனாக் ஹவ்டி3 கெ3ருவ் பொட3 ஹோனா,Do not be arrogant of your youth,இளமையை நினைத்து கர்வப்படக்கூடாது,life-stage,corpus_sourashtradictionary
,,ஜவ்ணொ,javNo,,,,Young,"சிறியவர், இளமை",தெனு வேன் ஜவ்ணொகன் தெ3க்காராஸ்,He looks very young,அவர் மிகவும் இளமையாகத் தெரிகிறார்,life-stage,corpus_sourashtradictionary
,,ஜவ்ணொ,javNo,,,,"Youth, Youngster, Young Boy",இளைஞன்,தீ3 செக்குர் பொ3ண்டி3 பன்துன் ஜவ்ணானுக் ஹொயெயொ,Two-wheeler racing is for youngsters,இரு சக்கர வாகனப் பந்தயம் இளைஞர்களுக்கானது,life-stage,corpus_sourashtradictionary
,,ஜவ்ணி,javNi,,,,Young Girl,இளைஞி,ரங்கோ3லி பன்தும் ஜு2கு3 ஜவ்ணின் பா4க்3 க2ல்லியாஸ்,Young women participated in the Rangoli competition,ரங்கோலி போட்டியில் இளம்பெண்கள் கலந்து கொண்டனர்,life-stage,corpus_sourashtradictionary
,,ஜாண பெ3ட்3கொ,jaaNa beDko,,,,"Lad, Young Man, Young people",இளைஞன்,ஜாண பெ3ட்3கான் ஜவாப்தா3ரிகன் சல்லராஸி,Young people behave responsibly,இளைஞர்கள் பொறுப்பாக நடந்து கொள்கிறார்கள்,life-stage,corpus_sourashtradictionary
,,ஜாண பெ3ட்3கி,jaaNa beDki,,,,"Lass, Young Woman",இளைஞி,ஜு2கு3 ஜாண பெ3ட்3கின் ஜி2க்3னிகன் பி4யார்ஸார் சல்த கெரராஸி,Many young women are running business successfully,பல இளம் பெண்கள் வெற்றிகரமாக வியாபாரத்தை நடத்துகின்றனர்,life-stage,corpus_sourashtradictionary
,,ஜாணலி,jaaNali,,,,"Young lady, Young woman",இளம்பெண்,ஜாணலின் காம்கின் கே4ர் தி3ய்யொ சொக்கட் நிர்வாஹ் கெரராஸி,Young women manage both work and family very well,இளம் பெண்கள் வேலை மற்றும் குடும்பம் இரண்டையும் நன்றாக நிர்வகிக்கிறார்கள்,life-stage,corpus_sourashtradictionary
,,புலத்தெ,pulatte,,,,Puberty,"பூப்படைதல், பருவமடைதல்",பெ3ட்3கின் ந்ஹன்னஒர்ஸுமுஸ் புலராஸ்,Girls attain puberty at a young age,சிறுமிகள் இளம் வயதிலேயே பூப்படைகிறார்கள்,life-stage,corpus_sourashtradictionary
,,சால்,caal,,,,Puberty,"பூப்படைதல், பருவமடைதல்",சால் அவெ பெ3ட்3கி ஒண்டிகன் சுட்டு பி2ரஹோனா,Puberty girl should not roam alone,பருவமடைந்த பெண் தனியாக சுற்றுவது கூடாது,life-stage,corpus_sourashtradictionary
,,அண்ட்டு,aNTTu,,,,"Uncleanness, Defilement",தீட்டு,அண்ட்டு வேளும் ஶுப4 காமுன் கெரஹோனா,Should not do good things the period of defilement,தீட்டின் போது நல்ல காரியங்களை செய்யக்கூடாது,life-stage,corpus_sourashtradictionary
,,ந்ஹன்னஹொடொ3,nhannahoDo,,,,Teenager,"விடலை, பதின்வயதினர்",ந்ஹன்னஹொடா3ன் கெரரியொ மன்துனுக் ம்ஹொடொ3 கெரஹோனா,Should not exaggerate the mistakes that teenagers make,விடலைகள் செய்யும் தவறுகளை பெரிதுபடுத்தக்கூடாது,life-stage,corpus_sourashtradictionary
,,கௌமரொ,kaumaro,,,,Teenager,"விடலை, பதின்வயதினர்",கௌமரான் கலமுக் தயெ தா4னுக் மர்ச்சாராஸ்,Teenagers change with the times,பதின்வயதினர் காலத்திற்கு ஏற்ப மாறுகிறார்கள்,life-stage,corpus_sourashtradictionary
,,கௌமரி,kaumari,,,,"Teenage Girl, Virgin","விடலைப் பெண், கன்னிப் பெண், பதின்மவயது பெண்",அத்தா கௌமரின் கொஞ்சுதொ பொட3ரானி,Today's teenage girls are not shy,இப்போதைய பதின்மவயது பெண்கள் வெட்கப்படுவதில்லை,life-stage,corpus_sourashtradictionary
,,கௌமரப்பன்,kaumarappan,,,,Teenage,"விடலைப்பருவம், பதின்மவயது",கௌமரப்பனும் பில்லல்னுன் ஸங்கெ3யொ ஐகுனான்,"In teenage, children don't listen",பதின்மவயதில் குழந்தைகள் சொல்வதை கேட்கமாட்டார்கள்,life-stage,corpus_sourashtradictionary
,,கௌமார,kaumaara,,,,"Teenage, Boyhood","விடலைப்பருவம், பதின்மவயது",அஸ்கிதெமாம் வேன் தி4ல்லொயொ கௌமாராம் தா3ரித்3ரம்,Worst of all is poverty in boyhood,எல்லாவற்றிலும் மிக மோசமானது சிறுவயதில் வறுமை,life-stage,corpus_sourashtradictionary
,,ந்ஹன்ன பில்லொ,nhanna pillo,,,,"Little child, Baby",சிறு குழந்தை,தெனொ ந்ஹன்ன பில்லொ ஸொகன் ரொடெ3ஸ்,He cried like a little child,அவன் சிறு குழந்தை போல் அழுதான்,life-stage,corpus_sourashtradictionary
,,ம்ஹொடொ3 மெனி,mhoDo meni,,,,Adult,"பெரியவர், வயது வந்தோர்",பில்லொகன் ர்ஹியெத் மெல்லொ ம்ஹொடொ3 மெனி ஸொகன் வத்தொ கெரய்,"Even though he is a child, he talks like an adult",குழந்தையாக இருந்தாலும் பெரியவன் போல் பேசுவான்,life-stage,corpus_sourashtradictionary
,,ம்ஹொடொ3 மெனி ஹோத்தெ,mhoDo meni hOtte,,,,"Attaining age, Puberty","பெரியவளாதல், பூப்படைதல்",பெ3ட்3கின் 12 ஒர்ஸுமூஸ் ம்ஹொடொ3 மெனி ஹொய்யாராஸ்,Girls attain age at the age of 12,சிறுமிகள் 12 வயதிலேயே பெரியவளாகிறார்கள்,life-stage,corpus_sourashtradictionary
,,பை3ல்,bail,,,,"Woman, Lady, Female","பெண், பெண்மணி",பை3லுனுக் ரொட3ட3ன் ஹோனா,Should not make women to cry,பெண்களை அழ வைக்கக் கூடாது,life-stage,corpus_sourashtradictionary
,,பெ3ய்ல்மெனி,beylmeni,,,,"Woman, Lady, Female","பெண், பெண்மணி",காமுக் ஜாரியொ பெ3ய்ல்மெனினு பாட் வேன் கெஷ்டமு,The position of working women is very difficult,வேலைக்கு செல்லும் பெண்களின் நிலை மிகவும் கடினமானது,life-stage,corpus_sourashtradictionary
,,ஒந்து,ontu,,,,"Woman, Lady, Female","பெண், பெண்மணி",த3ல்லொ பா3தொ3 கெரத் ஒந்துனுக் கப3ட3த்தக் நியமுன் ஸே,There are laws to protect women if a husband is abusive.,கணவன் கொடுமை செய்தால் பெண்களைப் பாதுகாக்க சட்டங்கள் உள்ளன,life-stage,corpus_sourashtradictionary
,,வொந்து,vontu,,,,"Woman, Lady, Female","பெண், பெண்மணி",வொந்துன் விஶேஷு தி3ன்னும் நொவ்வொ ஸௌலொ பி2ல்லனு,Women wear new sarees for special days,பெண்கள் விசேஷ நாட்களில் புதிய புடவைகளை அணிவார்கள்,life-stage,corpus_sourashtradictionary
,,"அளி, அலி","aLi, ali",,,,"Woman, Lady, Female","பெண், பெண்மணி",ஜர்க்கெம் மெனரியொ அளினுக் தி3வ்வா ஜித்ரவ்,Childbirth is a second life for women,பிரசவம் என்பது பெண்களுக்கு இரண்டாவது வாழ்க்கை,life-stage,corpus_sourashtradictionary
,,ஸ்த்ரீ,stree,,,,"Woman, Lady, Female","பெண், பெண்மணி",வரலக்ஷ்மி ஒக3துக் ஹொராட்3ஹொயெ ஸ்த்ரீன் மட3ஸுன்,Varalakshmi Vratham is celebrated by married women,வரலக்ஷ்மி விரதத்தை திருமணமான பெண்கள் கொண்டாடுகிறார்கள்,life-stage,corpus_sourashtradictionary
,,அம்மக்கோ,ammakkO,,,,"Woman, Lady, Female","பெண், பெண்மணி",தெனொ மொரட்3 ஹொயெ அம்மக்கொ,She is a very rude woman,அவள் மிகவும் முரட்டுத்தனமான பெண்,life-stage,corpus_sourashtradictionary
,,அங்க3னொ,anggano,,,,Woman,பெண்,பர அங்க3னாக் ஆஸ்தொ பொட3ஹோனா,Should not like others wife,பிறர் மனைவியை விரும்பக் கூடாது,life-stage,corpus_sourashtradictionary
,,த3ல்லொ மெனி,dallo meni,,,,"Man, Male",ஆண்,த3ல்லொ மெனி கொ2ப்3பி3ம் தீ4ரம்கன் ர்ஹனொ,A man should always be brave,ஆண் எப்போதும் தைரியமாக இருக்க வேண்டும்,life-stage,corpus_sourashtradictionary
,,த3ல்லனாச்சி,dallanaacci,,,,"Rogue woman, Manly woman",முரட்டுப்பெண்,பெ3ய்ல்மெனியா தெனொ? த3ல்லனாச்சி,Is she a woman? Rogue woman,பெண்ணா அவள்? முரட்டுப்பெண்,life-stage,corpus_sourashtradictionary
,,வார்தி4க்யொ,vaardhikyo,,,,Old age,முதுமை,வார்தி4க்யாம் ஆங்கு3 பா4ர் ஹொய்யாஸு,In old age the body becomes burdened,முதுமையில் உடல் சுமையாகிறது,life-stage,corpus_sourashtradictionary
,,ஒயெஸ்,oyes,,,,Age,வயது,ஒயெஸுக் தயெ தா4னுக் பொ3ட்டொ பி2ல்லுனொ,Dress appropriately for your age,வயதுக்கு ஏற்றது போல் உடை அணிய வேண்டும்,life-stage,corpus_sourashtradictionary
,,ஒள்டு3,oLDu,,,,"Aged, Elder, Senior","வயதானவர், மூத்தவர்",ஒள்டு3னு ஆலோசனாக் ஐகத்தெ கொ2ப்3பி3ம் ப3ரொ,It is always better to listen to the advice of elders,பெரியவர்களின் அறிவுரைகளைக் கேட்பது எப்போதும் நல்லது,life-stage,corpus_sourashtradictionary
,,வொர்ஸு ஹொயாத்தெனு,vorsu hoyaattenu,,,,"Elderly, Aged people",வயதானவர்கள்,,,,life-stage,corpus_sourashtradictionary
,,வொர்ஸு ஹொயெ,vorsu hoye,,,,Aged,வயதான,,,,life-stage,corpus_sourashtradictionary
,,து3க்பொ,dukpo,,,,"Old Age, Aging, Ageing, Senility","மூப்பு, வயோதிகம், முதுமை",து3க்பொ மெனரியொ ஒண்டெ ஶாபனொ,Old age is a curse,முதுமை என்பது ஒரு சாபம்,life-stage,corpus_sourashtradictionary
,,தொ3வ்ரப்பன்,dovrappan,,,,"Old Age, Aging, Ageing, Senility","மூப்பு, வயோதிகம், முதுமை",தொ3வ்ரப்பனும் ரோக்3 ந்ஹாத்தக் ஜிவத்தெனு தீ3 தொ2வ்யாத்தெனு,Lucky is he who lives in old age without disease,முதுமையில் நோயின்றி வாழ்பவர் கொடுத்து வைத்தவர்,life-stage,corpus_sourashtradictionary
,,அம்மான்,ammaan,,,,Madam,அம்மணி,"அம்மானு, துமி கா2த்தெயொ ஸங்கி3திரியொயா?","Madam, have you ordered the food?","அம்மணி, நீங்கள் உணவை சொல்லிவிட்டீர்களா?",life-stage,corpus_sourashtradictionary
,,ஐயான்,aiyaan,,,,Gentleman,பெரிய மனிதர்,தெனு ஒண்டெ ஐயான் ஸொகன் சல்லியாஸ்,He behaved like a gentleman,அவர் ஒரு ஜென்டில்மேன் போல் நடந்து கொண்டார்,life-stage,corpus_sourashtradictionary
,,ஐயானு,aiyaanu,,,,Sir,ஐயா,ஐயானு வாட் ஸொடு3வொ,"Sir, give way","ஐயா, வழி விடுங்கள்",life-stage,corpus_sourashtradictionary
,,ஒள்ட்3யான்,oLDyaan,,,,"Ancestor, Ancestors, Ancestral","முன்னோர்கள், மூதாதையர்கள்",தெனொ அபுல் ஒள்ட்3யானுக் பாய்ஞ் பொடி3ஸ்,She has worshipped her ancestor,அவள் தன் முன்னோர்களை வழிபட்டாள்,life-stage,corpus_sourashtradictionary
,,ம்ஹொட்டான்,mhoTTaan,,,,"Ancestor, Ancestors, Elderly, Ancestral","முன்னோர், மூதாதையர், வயதானவர்கள்",ம்ஹொட்டான் தெங்கொ3 அனுப4வமுக் ஆலோசனொகன் ஸங்க்3யாஸ்,The ancestors spoke of their experience as advice,முன்னோர்கள் தங்கள் அனுபவத்தை அறிவுரையாக சொன்னார்கள்,life-stage,corpus_sourashtradictionary
,,ம்ஹொட்டப்பன்,mhoTTappan,,,,"Honor, Respect","கௌரவம், மரியாதை",அவ்ரெ பா3க் தௌ4ராம் ம்ஹொட்டப்பன் அப்3பெ3ஸி,Our father was honored in the temple,எங்கள் தந்தைக்கு கோவிலில் கௌரவம் கிடைத்தது,life-stage,corpus_sourashtradictionary
,,உஜ்யாத்தெனு,ujyaattenu,,,,Born,பிறந்தவர்,தெனு விதே3ஶும் உஜ்யாத்தெனு,He was born abroad,அவர் வெளிநாட்டில் பிறந்தவர்,life-stage,corpus_sourashtradictionary
,,உஜ்ஜெதி3ன்னு,ujjedinnu,,,,Birthday,பிறந்தநாள்,ஹிந்தொ3 மொரெ பெ3டி3க் உஜ்ஜெதி3ன்னு,Today is my daughter's birthday,இன்று என் மகளின் பிறந்தநாள்,life-stage,corpus_sourashtradictionary
,,ஜிவ்னி,jivni,,,,Life,வாழ்க்கை,ஜிவ்னி கொ2ப்3பி3ம் தி2ரன் ஹொயெயொ ந்ஹா,Life is not always permanent,வாழ்க்கை எப்போதும் நிரந்தரமானது அல்ல,life-stage,corpus_sourashtradictionary
,,ஜித்ரவ்,jitrav,,,,Life,வாழ்க்கை,ஜித்ரவும் ஒண்டால் தி3 கஸிக் ஜீலி அவ்னொ,Should visit Varanasi at least once in lifetime,வாழ்நாளில் ஒருமுறையாவது வாரணாசிக்கு சென்றுவர வேண்டும்,life-stage,corpus_sourashtradictionary
,,ஜிவ்ணம்,jivNam,,,,"Livelihood, Living",வாழ்வாதாரம்,ஜிவ்ணமுக் காய் கெரரியொ?,What do you do for a living?,வாழ்வாதாரத்திற்கு என்ன செய்கிறீர்கள்?,life-stage,corpus_sourashtradictionary
,,ஜிவ்த3ஜீவ்,jivdajeev,,,,Alive,உயிரோடு,ரோக்3 அவெ குடி3னுக் ஜிவ்த3ஜீவ் ஜள்தியா,Diseased chickens were burned alive,நோய்வாய்ப்பட்ட கோழிகளை உயிருடன் எரித்தனர்,life-stage,corpus_sourashtradictionary
,,ஜிவி ர்ஹாத்தெ,jivi rhaatte,,,,Survival,உயிர் பிழைத்தல்,த்4ருவொ ப்ராந்தும் ஜிவி ர்ஹாத்தெ ல்ஹெகூ3 ந்ஹா,Survival in the polar region is not easy,துருவப் பகுதியில் உயிர்வாழ்வது எளிதானது அல்ல,life-stage,corpus_sourashtradictionary
,,ஆயு,aayu,,,,Lifespan,"ஆயுட்காலம், ஆயுள் காலம்",அத்தொ மெனிகுனு ஆயு ரமாரமி 65 ஒர்ஸுனு,At present human life span is about 65 years,தற்போது மனிதனின் ஆயுட்காலம் சுமார் 65 ஆண்டுகள்,life-stage,corpus_sourashtradictionary
,,ஜெலும்,jelum,,,,"Life, Congenital, Birth",ஜன்மம்,ஸாத் ஜெலும் ஹெடெ3த்மெள்ளி எல்லெ பாப் ஹிட்டுனா,"Even if one takes seven births, this sin will not be removed",ஏழு ஜன்மம் எடுத்தாலும் இந்தப் பாவம் நீங்காது,life-stage,corpus_sourashtradictionary
,,சா2ளி,chaaLi,,,,"Life, Congenital, Birth",பிறவி,அஸ்கி சா2ளினும் மெனிகு சா2ளீஸ் மேடு,Human birth is the best of all births,எல்லா பிறவிகளிலும் மனித பிறவியே சிறந்தது,life-stage,corpus_sourashtradictionary
,,பு2ள்ளொ,phuLLo,,,,Previous Life,முற்பிறவி,சொக்கட் ஜித்ரவ் மெனரியொ பு2ள்ளா ஜித்ரவு போ2ளு,A good life is the result of a previous life,நல்ல வாழ்க்கை என்பது முந்தைய வாழ்க்கையின் விளைவு,life-stage,corpus_sourashtradictionary
,,கெரும்,kerum,,,,Karma,"கர்மம், ஊழ்வினை",பு2ள்ளா ஜெலுமு கெரும் ஒவேளும் ஸுட்டனி,The karma of the previous birth never goes away,முற்பிறவியின் கர்மம் ஒருபோதும் விலகுவதில்லை,life-stage,corpus_sourashtradictionary
,,மொடொ3,moDo,,,,Corpse,பிணம்,அநாதி3 மொடா3க் அந்திம கார்யம் கெரத்தெ பவித்ரம் ஹொயெயொ,Cremation of an orphan's body is sacred,அனாதையின் சடலத்தை தகனம் செய்வது புனிதமானது,life-stage,corpus_sourashtradictionary
,,மொரண்ஜிவன்,moraNjivan,,,,"Serious condtion, Critical condition",ஆபத்தான நிலை,ரோக்3கெரி மொரண்ஜிவன் பொடி3 ஸே,The patient is in critical condition,நோயாளி ஆபத்தான நிலையில் உள்ளார்,life-stage,corpus_sourashtradictionary
,,மொரன்,moran,,,,Death,மரணம்,மொரன் மெனெத் அஸ்கிதெங்கொ3 தா4குஸ்,Death is feared by all,மரணம் என்றால் அனைவருக்கும் பயம்,life-stage,corpus_sourashtradictionary
,,பரம்பொந்தி3யாஸ்,parampondiyaas,,,,Passed away,காலமானார்,தெங்கொ3 போ3 ஹிந்தொ3 பரம்பொந்தி3யாஸ்,His father passed away today,அவரது தந்தை இன்று காலமானார்,life-stage,corpus_sourashtradictionary
,,மொரனு ஸமாசார்,moranu samaacaar,,,,Obituary,"இறப்புச் செய்தி, இரங்கல் செய்தி",மொரெ ஒஸ்து பரம்பொந்த3யொ மொரனு ஸமாசாரும் ர்ஹீ களள்யஸ்,I learned about my relative's death through an obituary,எனது உறவினர் இறந்ததை இரங்கல் செய்தி மூலம் அறிந்தேன்,life-stage,corpus_sourashtradictionary
,,வெளு,veLu,,,,Funeral,இறுதி சடங்கு,தெங்க3 பா3 வெளு ஸொந்தொ3 தொ2வ்ல்ராஸ்,His father's funeral will be held tomorrow,அவரது தந்தையின் இறுதிச்சடங்கு நாளை நடைபெறுகிறது,life-stage,corpus_sourashtradictionary
,,ஒத்3தெ3ஸொ,oddeso,,,,First death anniversary,முதல் ஆண்டு திவசம்,ஸொந்தொ3 மொரெ ஐங்கெ3ரம்பா3க் ஒத்3தெ3ஸொ,Tomorrow is my grandmother's first death anniversay,நாளை என் பாட்டியின் முதலாம் ஆண்டு திவசம்,life-stage,corpus_sourashtradictionary
,,வர்த3ஸொ,vardaso,,,,First death anniversary,முதல் ஆண்டு திவசம்,வர்த3ஸாக் ப3ந்து4னுக் பொ3வ்யாஸி,We invited relatives for the first death anniversary,முதலாம் ஆண்டு திவசதிற்கு உறவினர்களை அழைத்தோம்,life-stage,corpus_sourashtradictionary
,,திதி,titi,,,,Death anniversary,திவசம்,ஒர்ஸு ஒர்ஸு திதி தெ3னொ,Death anniversary should be performed every year,ஒவ்வொரு வருடமும் திவசம் செய்ய வேண்டும்,life-stage,corpus_sourashtradictionary
,,லயம்,layam,,,,"Extinction, Death, Perish, Destroy, Doom","அழிவு, மரணம்",ஆத்மாக் லயம் ஜுண்ணா,Soul has no death,ஆத்மாவுக்கு மரணம் இல்லை,life-stage,corpus_sourashtradictionary
,,நாஸ்தி,naasti,,,,"Extinction, Death, Perish, Destroy, Doom","அழிவு, மரணம்",கலியுகொ3 முஸெத்திக்காம் அஸ்கி நாஸ்தி ஹொய்யாய்,"When the Kaliyuga ends, everything will perish",கலியுகம் முடிந்ததும் அனைத்தும் அழிந்துவிடும்,life-stage,corpus_sourashtradictionary
,,நஸினி,nasini,,,,"Extinction, Death, Perish, Destroy, Doom","அழிவு, மரணம்",ஸனாதன தெ4ரும் கொ2ப்3பி3ம் நஸினி ஹோனா,Sanatana dharma will never doom,சனாதன தர்மம் எப்போதும் அழியாது,life-stage,corpus_sourashtradictionary
