sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢡꢬ꣄ꢥꢶ,तर्नि,தர்னி,tarni,tarni,tarni,t̪əɾn̪ɪ,swimming,நீச்சல்,,,,Games,words
ꢅꢡꣁ,ईया॑,ஈதொ,eeto',ItO,ītŏ,iːt̪o,swimming,நீச்சல்,,,,Games,words
ꢮꢾꢣꢸꢬꢸ ꢮꢬ꣄ꢠꢥꣁ,व॑दुरु वर्णना॑,வெது3ரு வர்ணனொ,ve'duru varnano',vEduru varNanO,vĕduru varṇanŏ,ʋed̪uɾu ʋəɾɳən̪o,Live commentary,நேர்முக வர்ணனை,,,,Games,words
ꢦ꣄ꢬꢡ꣄ꢫꢒꢰ ꢮꢬ꣄ꢠꢥꣁ,प्रत्यक्ष वर्णना॑,ப்ரத்யக்ஷ வர்ணனொ,pratyakasha varnano',pratyakaSa varNanO,pratyakaṣa varṇanŏ,pɾət̪jəkəʂə ʋəɾɳən̪o,Live commentary,நேர்முக வர்ணனை,,,,Games,words
ꢡꢡ꣄ꢒꢵꢭꢸ ꢮꢬ꣄ꢠꢥꣁ,तत्कालु वर्णना॑,தத்காலு வர்ணனொ,tatkaalu varnano',tatkAlu varNanO,tatkālu varṇanŏ,t̪ət̪kɑːlu ʋəɾɳən̪o,Live commentary,நேர்முக வர்ணனை,,,,Games,words
ꢮꢺꢡꢸ,वृतु,வ்ருது,vri'tu,vRtu,vṛtu,ʋɾɨt̪u,title,பட்டம்,,,,Games,words
ꢦꣁꢜ꣄ꢜꢪ꣄,पा॑ट्टम्,பொட்டம்,po't't'am,pOTTam,pŏṭṭam,poʈʈəm,kite,பட்டம்,,,,Games,words
ꢥꣃꢒꢵꢱ꣄ꢦꢬ꣄ꢤꢥꣁ,नौका स्पर्धना॑,நெளகா ஸ்பர்த4னொ,naukaaspardhano',naukAspardhanO,naukāspardhanŏ,n̪əukɑːs̪pəɾd̪ʰən̪o,boating/sailing competition,படகுப் போட்டி,,,,Games,words
ꢥꣃꢒꢵ ꢦꣁꢥ꣄ꢡꢶ,नौका पा॑न्ति,நௌகா பொந்தி,naukaa po'nti,naukA pOnti,naukā pŏnti,n̪əukɑː pon̪t̪ɪ,boating/sailing competition,படகுப் போட்டி,,,,Games,words
ꢦꢥ꣄ꢡꢸ,पन्दु,பந்து3,pantu,pantu,pantu,pən̪t̪u,ball,பந்து,,,,Games,words
ꢔꣁꢳꣁ,का॑ळा॑,கொ3ளொ,go'l'o',gOLO,gŏl̤ŏ,goɭo,ball,பந்து,,,,Games,words
ꢩꣁꢖ꣄ꢒꢸꢬꣁ,भा॑ङकुरा॑,பொ4ங்கு3ரொ,bho'nkuro',bhOGkurO,bhŏṅkurŏ,bʰoŋkuɾo,top,பம்பரம்,,,,Games,words
ꣁꢦꢭ꣄ꢭꢵꢖ꣄ꢒꢸꢳꢶ,पल्लाङकुळि,பல்லாங்குழி,o'pallaankul'i,OpallAGkuLi,ŏpallāṅkul̤i,opəllɑːŋkuɭɪ,a native game,பல்லாங்குழி,,,,Games,words
ꢱꢖ꣄ꢓ꣄ꢫꢵꢥ꣄,सङख्यान,ஸங்க்2யான்,sankhyaan,saGkhyAn,saṅkhyān,s̪əŋkʰjɑːn̪,points,புள்ளிகள்,,,,Games,words
ꢧꢹꢭꢸ ꢔꣁꢳꣁ,फुलु गा॑ळा॑,பூ2லுகொ3ளொ,phoolu go'l'o',phUlu gOLO,phūlu gŏl̤ŏ,pʰuːlu goɭo,badminton,பூப்பந்து,,,,Games,words
ꢧꢹꢭꢸ ꢦꢥ꣄ꢣꢸ,फुलु पन्दु,பூ2லு பந்து3,phoolu pandu,phUlu pandu,phūlu pandu,pʰuːlu pən̪d̪u,badminton,பூப்பந்து,,,,Games,words
ꢱ꣄ꢦꢬ꣄ꢤꢵ ꢡꣁꢬꢠ꣄,स्पर्धा ता॑रण,ஸ்பர்தா4 தொரண்,spardhaa to'ran,spardhA tOraN,spardhā tŏraṇ,s̪pəɾd̪ʰɑː t̪oɾəɳ,play series,போட்டித் தொடர்,,,,Games,words
ꢓꢿꢳꢸ ꢬꢾꢪ꣄,खेळु रेम्,கே2ளு ரேம்,khel'u re'm,kheLu rEm,khel̤u rĕm,kʰeːɭu ɾem,stadium,விளையாட்டரங்கம்,,,,Games,words
ꢓꢿꢳ꣄,खेळ,கே2ள்,khel',kheL,khel̤,kʰeːɭ,play,விளையாட்டு,,,,Games,words
ꢓꢿꢳꢸꢮꢥ꣄,खेळुवन,கே2ளுவான்,khel'uvan,kheLuvan,khel̤uvan,kʰeːɭuʋən̪,sportsman,வீரர்,,,,Games,words
ꢢꢷꢬ꣄,थीर,தீ4ர்,theer,thIr,thīr,t̪ʰiːɾ,sportsman,வீரர்,,,,Games,words
ꢓꢿꢳꢸꢮꢡꢶ,खेळुवति,கே2ளுவதி,khel'uvati,kheLuvati,khel̤uvati,kʰeːɭuʋət̪ɪ,sportswoman,வீராங்கனை,,,,Games,words
ꢓꢿꢳ꣄ꢳꢶꢶ,खेळळि,கே2ளளி,khel'l'ii,kheLLii,khel̤l̤ii,kʰeːɭɭɪɪ,sportswoman,வீராங்கனை,,,,Games,words
ꢙꢷꢒ꣄,जीक्,ஜீக்,jeek,jIk,jīk,d͡ʒiːk,victory,வெற்றி,,,,Games,words
ꢙꢾꢫꢪ꣄,ज॑यम,ஜெயம்,je'yam,jEyam,jĕyam,d͡ʒejəm,victory,வெற்றி,,,,Games,words
