sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,செல்வொ,celvo,,,,Laundry,சலவை,முறி பொ3ட்டானுக் செல்வாக் தக3ஸுன்,Dirty clothes are put in the laundry,அழுக்கு துணிகளை சலவைக்கு போடுகிறார்கள்,dress,corpus_sourashtradictionary
,,சொக்காய்,cokkaay,,,,Shirt,சட்டை,சொக்காய் ஹுன்னொ ஸில்லாம் ர்ஹீ கப3ட3ஸு,The shirt protects from heat and cold,சட்டை வெப்பம் மற்றும் குளிரிலிருந்து பாதுகாக்கிறது,dress,corpus_sourashtradictionary
,,பித்தான்,pittaan,,,,Button,பொத்தான்,ஜுக்கு சொக்காயினும் பாஞ்சு பித்தான் ர்ஹாயி,Most shirts have five buttons,பெரும்பாலான சட்டைகளில் ஐந்து பொத்தான்கள் இருக்கும்,dress,corpus_sourashtradictionary
,,ஶேலு,ssElu,,,,Sweater,கம்பளிச் சட்டை,மொஞ்சுகலமு ஶேலு ஜு2க்கு பிர்ஜனம் பொட3ஸு,Sweaters are useful in winter,குளிர்காலத்தில் கம்பளிச் சட்டை மிகவும் பயனுள்ளதாக இருக்கிறது,dress,corpus_sourashtradictionary
,,கம்ப3லு சொக்காய்,kambalu cokkaay,,,,Sweater,கம்பளிச் சட்டை,சென்னை ஸொகன் ஹுன்ன கா3முக் கம்ப3லு சொக்காய் தெ4ரி அவ்னா,The sweater is not suitable for hot places like Chennai,சென்னை போன்ற வெப்பமான இடங்களுக்கு கம்பளிச் சட்டை பொருந்தாது,dress,corpus_sourashtradictionary
,,ஸௌலொ,saulo,,,,Saree,சேலை,ஸௌலான் 8 ந்ஹீஜியெத் 9 கெ3ஜும் அவஸு,Sarees come in 6 and 9 yards,புடவைகள் 6 மற்றும் 9 கெஜங்களில் வருகின்றன,dress,corpus_sourashtradictionary
,,நவ்மொ,navmo,,,,Saree worn by widow,நார்மடி,நவ்மொ அம்பு3லொ ந்ஹீத்தெனு பில்லரியொ ஸௌலொ,Navmo is a sari worn by widow,நார்மடி என்பது விதவைகள் அணியும் புடவை,dress,corpus_sourashtradictionary
,,குத்சொ,kutco,,,,Pleats in Saree,சேலை மடிப்பு,ஸௌலாம் 4 ர்ஹீ 5 குத்சல்னு ஸிங்கா3ர் ர்ஹாயி,4 to 5 pleats on the sari will look beautiful,புடவையில் 4 முதல் 5 மடிப்புகள் அழகாக இருக்கும்,dress,corpus_sourashtradictionary
,,கௌஸுலொ,kausulo,,,,Silk Saree,பட்டுச்சேலை,"ஹொராடு3 கௌஸுலொ ரூ 2,000 ர்ஹீ அப்3ப3ரஸி","Wedding silk sarees are available from Rs. 2,000","திருமண பட்டுப் புடவைகள் ரூ. 2,000 முதல் கிடைக்கின்றன",dress,corpus_sourashtradictionary
,,ந்ஹன்ஸுலொ,nhansulo,,,,Half Saree,தாவணி,அத்தொ அஸ்கி கொன்னி பெ3ட்கின் ந்ஹன்ஸுலொ பி2ல்லரானி,None of the women these days wear half sarees,இன்றைய காலத்தில் எந்த பெண்களும் தாவணி அணிவதில்லை,dress,corpus_sourashtradictionary
,,கௌஸொ,kauso,,,,Silk,பட்டு,கிடா3னு தொகன் கௌஸொ உத்பத்தி ஹோஸு,Silk is made from silkworms,பட்டுப்புழுக்களில் இருந்து பட்டு தயாரிக்கப்படுகிறது,dress,corpus_sourashtradictionary
,,கொவ்ஸொ,kovso,,,,Silk,பட்டு,கொவ்ஸா உத்பத்திம் ரமாரமி 90% மல்பெ3ரி கொவ்ஸொ ஹோஸு,About 90% of silk production is mulberry silk,பட்டு உற்பத்தியில் சுமார் 90% மல்பெரி பட்டு ஆகும்,dress,corpus_sourashtradictionary
,,பஸுட்,pasuT,,,,Silk,பட்டு,பஸுடு3 ஸௌலொ வினஸ்தக் கௌஶல் பஜெ,Silk saree weaving requires skill,பட்டுப் புடவை நெய்வதற்கு திறமை தேவை,dress,corpus_sourashtradictionary
,,பஷுத்,pashut,,,,Silk,பட்டு,கஞ்சிகின் கஸி பஷுதுக் நாவ் பொட3யொ,Kanchi and Banaras are famous for silk,காஞ்சி மற்றும் காசி பட்டுக்கு பிரபலமானது,dress,corpus_sourashtradictionary
,,கெண்டொ3,keNDo,,,,Lace,சரிகை,ஸூரத்கின் கஞ்சி கெண்டா3 ஸவ்லாக் நாவ் பொட3யொ,Surat and Kanji are popular for sari with silk lace,சூரத் மற்றும் காஞ்சி ஆகியவை ஜரிகை புடவைக்கு பிரபலமானவை,dress,corpus_sourashtradictionary
,,ஜுன்ன பஸுட்,junna pasuT,,,,Pure Silk,சுத்தமான பட்டு,ஸௌராஷ்டிரர்னு ஜுன்ன பஸுடு3 ஸௌலொ வினத்தெமாம் நாவ் பொடா3த்தெனு,Sourashtrians are popular for weaving pure silks,சௌராஷ்டிரர்கள் தூய பட்டு நெசவு செய்வதில் பிரபலமானவர்கள்,dress,corpus_sourashtradictionary
,,ஶால்வொ,ssaalvo,,,,Shawl,சால்வை,ஶால்வொ ஸிங்க்கா3ருக் க4ல்லஸுனு,The shawl is worn for beauty,சால்வை அழகுக்காக அணியப்படுகிறது,dress,corpus_sourashtradictionary
,,ஶாது3,ssaadu,,,,Muffler,கழுத்துப்பட்டை,கானும் ஸில்லொ வரொ ஜானாத்தக் ஶாது3 கப3ட3ஸு,The muffler protects cold air from entering the ear,காதுக்குள் குளிர்ந்த காற்று செல்லாமல் கழுத்துப்பட்டை பாதுகாக்கிறது,dress,corpus_sourashtradictionary
,,ஷால்,shaal,,,,Shawl,சால்வை,போஞ்சோ மெந்த மெக்ஸிகோம் க4ல்லரியொ லம்பு3 ஷாலு,Poncho is a long shawl worn in Mexico,போஞ்சோ என்பது மெக்சிகோவில் அணியும் நீண்ட சால்வை,dress,corpus_sourashtradictionary
,,ராங்க3வ்,raanggav,,,,Shawl,சால்வை,உத்தரு பா4ரதுவாஸின் மொஞ்சுகலமு ராங்க3வ் தய்லனு,North Indians wear shawls in winter,வட இந்தியர்கள் குளிர்காலத்தில் சால்வை அணிவார்கள்,dress,corpus_sourashtradictionary
,,கெ3ஜு,geju,,,,Yard,கஜம்,பா4ரத் பூராகு 6 கெ3ஜு ஸௌலானுஸ் பி2ல்லஸுனு,People all over India wear 6 yards sarees,இந்தியா முழுவதும் 6 கெஜம் புடவைகளையே உடுத்துகிறார்கள்,dress,corpus_sourashtradictionary
,,பொத3ர்,podar,,,,Saree Border,முந்தானை,கௌஸுலா கெக3ர்கின் பொத3ர் ஒண்ட்டே வனிம் ர்ஹாயி,The border and pallu of a silk saree are in single color,பட்டுப் புடவையின் கரை மற்றும் முந்தானை ஒற்றை நிறத்தில் இருக்கும்,dress,corpus_sourashtradictionary
,,ர்ஹுந்தி3,rhundi,,,,Breadth,அகலம்,ஸௌலா ர்ஹுந்தி3 47 ர்ஹீ 50 போ3ட் லெந்து ர்ஹாயி,The width of the saree is 47 to 50 inches,சேலையின் அகலம் 47 முதல் 50 அங்குலம் வரை இருக்கும்,dress,corpus_sourashtradictionary
,,சொவ்ளி,covLi,,,,Blouse,ரவிக்கை,"தெ3ய்டா3 காம் ஸெர சொவ்ளி ஸிவத்தக் ரூ. 5,000 லெந்து வேஸ் ஹோஸு","It costs Rs 5,000 to sew a blouse with stonework","கல் வேலை கொண்ட ரவிக்கை தைக்க ரூ.5,000 வரை செலவாகும்",dress,corpus_sourashtradictionary
,,கொ3வ்ணம்,govNam,,,,Inner Skirt,பாவாடை,"கொ3வ்ணம் 6, 7 ந்ஹீஜியெத் 8 பா4கு3னும் அவஸு","Inner parts come in 6, 7 or 8 parts","பாவாடைகள் 6, 7 அல்லது 8 பகுதிகளாக வருகின்றன",dress,corpus_sourashtradictionary
,,நாடொ3,naaDo,,,,Strap,நாடா,கொ3வ்ணமுக் உட்சி ப4ந்த3த்தக் நாடொ3 நுக3ஸு,The strap is used to tighten the skirt,பாவாடையை இழுத்துக்கட்ட நாடா பயன்படுகிறது,dress,corpus_sourashtradictionary
,,கஷ்டிபொ3ட்டொ,kashTiboTTo,,,,Loin Cloth,கோவணம்,பொர்க்யாடு3ம் நங்க்3னாருன் அங்கு3ன் கஷ்டிபொ3ட்டொ பி2ல்லராஸி,Farmers in the villages still wear loin cloth,கிராமங்களில் விவசாயிகள் இன்றும் கோவணம் கட்டுகிறார்கள்,dress,corpus_sourashtradictionary
,,குட்கொ,kuTko,,,,Part of Saree,சேலையின் பகுதி,குட்கான் ஹந்த3வ் தௌரமும் மொஸுரா பொ3ட்டொகன் ப்ரயோக்3 ஹோஸு,Saree pieces are used as kitchen towel,சேலைத் துண்டுகள் சமையலறை கைப்பிடி துணியாக பயன்படுகின்றன,dress,corpus_sourashtradictionary
,,ப2ட்கொ,phaTko,,,,Rip,கிழிசல்,து3ர்ப3ளுன் ப2ட்கொ ஸௌலொ மெல்லொ பி2ல்லஸுன்,Poor women even wear torn sarees,ஏழைப் பெண்கள் கிழிந்த சேலையைக் கூட அணிவார்கள்,dress,corpus_sourashtradictionary
