sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,ஸுலொ,sulo,,,,Winnowing basket,சுடு சாதத்தை ஆற வைக்கும் வட்ட வடிவ முறம்,,,,kitchen,corpus_sourashtradictionary
,,மொத்து,mottu,,,,Dal Churner,பருப்பு கடையும் மத்து,,,,kitchen,corpus_sourashtradictionary
,,கு3ஸிளி,gusiLi,,,,Curd Churner,தயிர் கடையும் மத்து,,,,kitchen,corpus_sourashtradictionary
,,சீஸ் அம்ப3ட்,cees ambaT,,,,Tamarind Rice Mix,புளிக்காய்ச்சல்,,,,kitchen,corpus_sourashtradictionary
,,சீஸு பொள்டொ,ceesu poLTo,,,,Squeezed Tamarind,புளிச்சக்கை,,,,kitchen,corpus_sourashtradictionary
,,நல்லி,nalli,,,,Tap,குழாய்,,,,kitchen,corpus_sourashtradictionary
,,ஜ2ன்னி,jhanni,,,,"Broomstick, Besom","விளக்குமாறு, துடைப்பம்",,,,kitchen,corpus_sourashtradictionary
,,பூலு ஜ2ன்னி,poolu jhanni,,,,Grass Broom,பூந்துடப்பம்,,,,kitchen,corpus_sourashtradictionary
,,நலரு ஜ2ன்னி,nalaru jhanni,,,,Coconut Palm Broom,தென்னந்துடப்பம்,,,,kitchen,corpus_sourashtradictionary
,,ஜ2ன்னி க2ட்டி,jhanni khaTTi,,,,"Broom stick, Rib of a palm leaf",ஈர்க்குச்சி,,,,kitchen,corpus_sourashtradictionary
,,ஸெக்கலு க2ட்டி,sekkalu khaTTi,,,,Dry can stick,கோரைப்புல் குச்சி,,,,kitchen,corpus_sourashtradictionary
,,குப்பொ,kuppo,,,,"Garbage, Trash, Waste, Junk",குப்பை,,,,kitchen,corpus_sourashtradictionary
,,ட3ப்3பொ3,Dabbo,,,,Bin,தொட்டி,,,,kitchen,corpus_sourashtradictionary
,,"சிகு3ட்டொ, சிவுட்டொ","ciguTTo, civuTTo",,,,"Viscous, Sticky","பிசுபிசுப்பு, ஒட்டுதல்",,,,kitchen,corpus_sourashtradictionary
,,முறி பொ3ட்டொ,muri boTTo,,,,Kitchen Towel,அழுக்குத்துணி,,,,kitchen,corpus_sourashtradictionary
,,மொஸுரா பொ3ட்டொ,mosuraa boTTo,,,,Kitchen Towel,கைப்பிடித்துணி,,,,kitchen,corpus_sourashtradictionary
